vector,line,age,x,y,cf00,cf01,cf02,cf03,cf04,cf05,cf06,cf07,cf08,cf09,cf10,cf11,cf12,cf13,cf14,cf15,cf16,cf17,cf18,cf19,cf20,cf21,cf22,cf23,cf24,cf25,cf26,cf27,cf28,cf29,cf30,cf31,cf32,cf33,cf34,cf35,cf36,cf37,cf38,cf39,cf40,cf41,cf42,cf43,cf44,cf45,cf46,cf47,cf48,cf49,cf50,cf51,cf52,cf53,cf54,cf55,cf56,cf57,cf58,cf59,cf60,cf61,cf62,cf63,cf64,cf65,cf66,cf67,cf68,cf69,cf70,cf71,cf72,cf73,cf74,cf75,cf76,cf77,cf78,cf79,cf80,cf81,cf82,cf83,cf84,cf85,cf86,cf87,cf88,cf89,cf90,cf91,cf92,cf93,cf94,cf95,cf96,cf97,cf98,cf99
60,2,18,-5.098819966091741,3.1246351634288905,972,0,6,0,1,2,7,0,5,4,0,1124,4,1,0,0,3,5,1,3,1,1,997,6,6,1,1,12,2,1,0,3,6,972,0,13,1,4,8,5,2,2,4,1,957,1,5,2,6,12,2,0,2,15,1,868,13,0,10,4,1,1,3,0,2,4,924,0,2,1,0,2,7,5,2,0,1,980,4,5,1,2,3,7,1,3,3,7,934,2,1,0,0,3,12,0,0,18,2,972
61,2,19,-5.263495370028471,3.2104843727654098,972,0,6,0,1,2,7,0,5,4,0,1124,3,1,0,0,3,6,1,3,1,1,998,6,6,1,1,12,2,1,0,3,6,971,0,14,1,4,8,5,2,2,4,1,956,1,5,2,5,12,2,0,2,16,1,867,13,0,11,4,1,1,4,0,2,4,924,0,1,1,0,2,7,5,2,0,1,983,4,5,1,2,2,7,1,3,3,5,935,2,1,0,0,3,13,0,0,16,2,972
62,2,20,-5.3487295884966075,3.267618909278252,972,0,6,0,2,2,7,0,4,4,0,1123,4,1,0,0,3,6,1,3,1,1,998,6,6,1,1,12,2,0,0,3,6,971,0,14,1,3,8,6,2,2,4,1,955,1,5,3,5,11,2,0,2,15,1,867,12,0,11,4,1,1,4,0,2,4,925,0,1,1,0,2,6,5,2,0,1,983,4,5,1,3,2,7,1,3,3,5,936,2,1,0,0,4,13,0,0,16,2,973
63,3,0,15.099393526183562,8.054951812605141,95,3,63,24,76,25,74,60,43,89,1,76,8,2,1,4,0,2,4,4,61,268,276,167,98,158,104,208,35,198,154,338,184,306,116,178,151,133,294,54,143,33,99,82,79,127,118,35,34,44,122,62,67,61,26,58,26,203,153,141,26,2,43,51,8,48,55,38,34,58,47,57,56,21,82,10,30,21,30,28,10,35,15,24,90,19,22,100,57,162,321,261,221,272,406,265,378,228,290,231
64,3,1,19.26894354568137,-0.31430168387779106,962,0,7,3,1,9,13,1,8,11,0,1111,10,1,2,2,3,13,11,7,2,2,935,17,3,4,2,25,6,4,1,4,15,919,0,26,1,6,16,10,0,1,9,2,901,5,11,10,7,23,4,0,0,29,1,814,20,1,20,9,7,3,14,2,13,9,900,0,12,0,1,2,12,12,2,3,3,932,7,9,3,12,22,15,7,14,5,2,879,6,0,0,8,10,52,6,0,38,8,930
65,3,2,16.24251357507269,-1.0061199898411628,964,0,6,1,1,8,13,3,6,8,0,1115,8,0,1,1,3,10,7,8,0,3,956,12,5,2,2,24,2,2,0,2,12,943,0,20,0,5,12,9,0,0,7,3,919,0,9,6,6,18,6,0,0,24,2,836,19,1,18,8,5,3,11,1,12,8,906,0,6,1,1,2,10,10,1,2,2,951,6,6,3,10,19,9,6,10,4,1,905,4,1,0,3,7,35,5,0,27,6,945
66,3,3,12.123129732399741,-1.472148474629029,966,0,6,0,1,3,10,3,6,5,0,1116,7,0,0,1,3,8,6,7,0,3,971,7,6,0,1,24,4,1,0,3,7,967,0,16,0,4,9,9,0,0,7,1,930,0,6,5,6,18,6,0,0,11,1,848,17,1,12,8,3,3,8,0,10,10,915,1,7,1,1,2,9,10,2,1,2,961,6,5,3,8,14,8,4,8,4,1,913,5,1,0,3,6,28,5,0,20,5,950
67,3,4,9.555571242353729,-1.575069750137549,968,0,6,1,1,3,12,3,6,6,0,1116,7,0,0,1,3,8,4,7,1,3,976,6,6,0,1,21,4,1,0,3,8,968,0,14,0,4,7,8,0,0,7,1,937,0,5,3,6,20,5,0,1,12,1,856,17,1,9,5,1,4,6,0,9,6,916,1,7,1,1,2,9,8,2,1,1,965,5,4,3,7,10,8,4,8,3,1,923,2,1,0,2,6,22,3,0,21,3,955
68,3,5,6.4976425895861105,-1.3871190776519073,968,0,6,1,1,3,11,3,6,4,0,1116,7,0,0,0,3,8,3,7,1,3,983,5,5,0,0,21,3,1,0,3,5,974,0,13,1,2,4,8,0,0,7,0,944,0,5,3,5,20,4,0,1,10,0,860,17,1,11,4,2,3,6,0,7,6,918,1,7,1,0,2,7,7,2,1,1,968,5,4,3,8,8,7,2,7,2,2,927,2,2,0,2,6,21,2,0,19,3,958
69,3,6,3.40154909535331,-1.753056070275512,969,0,6,0,1,3,11,3,5,4,0,1118,7,0,0,0,3,7,3,7,1,3,982,5,5,0,0,19,3,1,0,3,6,978,0,11,1,2,4,5,0,0,7,0,948,0,5,2,4,18,3,1,1,8,0,863,18,1,10,5,2,2,6,0,5,7,917,1,7,1,0,2,7,6,2,1,1,973,5,4,4,6,8,6,2,6,2,2,931,0,1,0,2,7,19,1,0,18,2,964
70,3,7,2.9241191134311375,-1.750530885830589,969,0,5,0,1,3,11,3,5,4,0,1119,7,0,0,0,3,7,1,7,1,3,988,4,5,0,0,19,4,1,0,2,6,978,0,11,1,2,4,5,0,0,6,0,951,0,5,1,4,16,3,1,1,8,0,864,18,1,11,5,2,2,5,0,5,7,917,1,7,1,0,2,6,7,2,1,1,975,4,4,4,6,6,6,2,5,2,2,932,0,1,0,2,7,16,1,0,17,2,966
71,3,8,-3.108164655391562,-2.509049819202731,969,0,5,0,1,4,11,3,5,3,0,1121,5,1,0,0,3,7,1,7,1,3,994,4,4,0,0,17,4,1,0,2,5,979,0,10,1,3,4,5,0,0,5,0,952,0,4,1,3,15,3,1,1,9,0,865,18,1,8,7,2,2,4,0,4,7,919,1,6,1,0,1,6,6,2,1,1,977,4,4,4,5,5,5,2,4,1,2,937,1,1,0,2,6,17,1,0,16,2,965
72,3,9,-3.3290003974926456,-2.466265428172244,968,0,5,0,1,4,10,3,5,3,0,1120,5,0,0,0,3,7,1,7,1,3,994,3,4,1,0,16,4,1,0,2,5,979,0,8,1,3,5,4,1,0,5,0,952,1,4,1,2,14,3,1,1,11,0,866,18,1,7,7,2,2,4,0,4,6,920,1,6,1,0,1,6,6,2,1,1,979,4,5,4,6,5,5,2,4,1,3,938,1,1,0,2,6,17,1,0,14,2,966
73,3,10,-3.581315516117557,-2.4611245540717688,967,0,6,0,1,3,7,3,5,3,0,1120,5,1,0,0,3,6,1,6,1,4,997,3,4,1,0,16,4,1,0,1,5,978,0,10,1,3,5,4,1,0,4,0,953,1,6,1,1,14,4,1,1,11,0,864,20,1,7,6,2,2,3,0,4,6,919,1,6,1,0,1,6,6,2,1,1,981,4,5,4,6,4,5,2,5,1,2,939,1,1,0,1,6,16,1,0,14,2,968
74,3,11,-9.278786471033337,-0.7586463256259222,969,0,6,0,1,3,6,2,5,3,0,1121,5,1,0,0,3,6,1,6,1,4,996,3,4,1,0,15,4,1,0,1,5,980,0,9,1,3,5,3,1,0,4,0,954,1,6,1,1,13,4,2,1,10,0,866,17,1,7,6,2,2,3,0,3,5,923,1,6,1,0,0,7,5,2,1,1,985,4,4,2,5,4,5,2,5,1,2,939,3,1,0,1,6,16,1,0,12,2,969
75,3,12,-9.554693528136418,-0.5857530362167475,969,0,5,0,2,3,7,3,5,3,0,1121,5,1,0,0,3,5,1,5,1,4,997,3,4,1,0,14,4,1,1,1,5,979,0,8,1,2,5,4,1,0,4,0,955,1,5,0,1,12,3,2,1,11,0,868,18,1,7,6,2,2,3,0,3,5,922,1,5,1,0,0,7,5,3,1,1,988,4,4,2,5,4,5,2,5,1,2,940,2,1,0,1,6,13,0,0,12,2,971
76,3,13,-9.796355962187123,-0.4039345842337554,969,0,5,0,2,4,6,3,5,3,0,1121,5,1,0,0,3,5,1,5,1,4,998,3,3,1,0,14,4,1,1,1,5,980,0,8,1,2,6,4,1,0,4,0,953,1,5,1,1,11,3,2,1,11,0,867,18,1,8,6,2,2,3,0,4,5,923,1,4,1,0,0,6,5,3,1,1,988,4,4,2,5,4,5,2,5,1,2,937,2,1,0,1,5,15,0,0,11,4,972
77,3,14,-10.066253686107,-0.23892472264818365,968,0,4,0,2,4,5,3,4,3,1,1121,5,1,0,0,3,5,1,5,1,4,998,3,3,1,0,14,4,1,1,1,6,981,0,9,1,2,6,4,1,0,4,0,953,1,5,1,1,10,3,2,1,11,0,865,19,1,10,5,2,2,3,0,4,5,922,1,4,1,0,0,4,6,3,1,2,988,4,4,2,5,5,4,2,6,1,2,935,2,1,0,2,4,15,0,0,11,5,974
78,3,15,-10.109019034518125,-0.1917439366116764,969,0,4,0,2,4,5,3,4,2,1,1121,5,1,0,0,3,5,1,5,0,4,998,3,3,1,0,14,4,1,1,1,6,981,0,9,1,2,6,4,1,0,4,0,953,1,7,1,1,10,3,2,1,11,0,865,19,1,10,5,2,2,3,0,4,5,921,1,4,1,0,0,4,6,3,1,1,988,4,4,2,5,5,4,2,5,1,2,935,2,1,0,2,4,15,1,0,11,5,975
79,3,16,-10.317712777213131,-0.02870451518065884,969,0,4,0,2,4,5,3,4,2,1,1121,5,1,0,0,3,5,1,4,0,4,998,3,3,1,0,12,4,1,1,1,6,981,0,9,1,2,6,4,1,0,4,0,952,1,7,1,1,10,3,2,1,11,0,865,17,0,10,5,2,2,3,0,4,4,923,1,4,1,0,0,3,6,3,1,1,990,4,4,2,5,6,4,2,7,1,2,934,2,1,0,2,4,16,0,0,12,6,976
80,3,17,-10.38499703820549,0.19265457393531038,970,0,4,0,2,4,5,3,4,2,1,1120,5,1,0,0,3,5,1,3,0,4,998,3,3,1,1,12,4,1,1,2,6,979,0,8,1,1,6,4,1,0,4,0,953,1,7,1,1,9,3,2,1,12,0,866,15,0,10,5,1,2,3,0,4,4,924,1,4,1,0,0,3,6,3,1,1,991,4,4,2,5,6,5,2,7,1,2,935,3,1,0,2,4,15,0,0,12,5,977
81,3,18,-10.39800914153106,0.3538077917589203,972,0,4,0,2,4,5,2,4,2,1,1120,5,1,0,0,3,5,1,3,0,4,998,4,2,1,0,12,4,1,1,2,6,978,0,9,1,2,5,4,1,0,4,0,952,1,7,1,1,9,1,2,1,12,0,866,14,0,9,5,1,2,3,0,4,4,926,1,4,1,0,0,3,6,3,1,1,990,4,5,2,5,6,5,2,6,1,2,936,2,1,0,2,4,17,0,0,13,6,977
82,3,19,-10.383312535271802,0.4003065311077275,972,0,4,0,2,4,4,2,4,2,1,1120,5,1,0,0,3,5,1,3,0,4,998,4,3,1,0,11,5,1,1,2,6,978,0,8,1,3,6,3,1,0,4,0,952,1,8,1,1,9,1,2,1,12,0,866,14,0,8,5,1,2,3,0,4,4,926,1,4,1,0,1,3,6,3,1,1,989,4,5,2,4,6,4,1,7,1,2,935,3,1,0,2,5,17,0,0,14,6,977
83,3,20,-10.336346223131452,0.3678920380637878,972,0,4,0,2,4,4,2,4,2,1,1121,5,1,0,0,3,4,1,3,0,4,997,3,3,1,0,12,6,1,1,2,6,979,0,9,1,3,6,3,1,0,5,0,951,1,7,1,1,9,1,2,1,12,0,866,14,1,8,5,1,2,3,0,5,4,926,1,3,1,0,1,3,6,3,1,2,988,4,5,2,3,6,4,1,6,1,2,935,4,1,0,2,5,17,0,0,14,6,976
84,4,0,14.554336766111614,6.836728343747924,42,41,159,113,31,29,2,43,93,44,246,83,199,88,231,168,213,253,186,177,72,277,69,51,69,28,61,74,51,45,86,17,43,54,2,14,2,67,18,20,8,2,2,1,4,1,3,2,3,8,23,2,10,8,4,3,36,4,5,7,98,3,54,79,13,65,28,42,55,48,281,481,295,361,416,426,565,332,291,479,8,6,17,59,14,10,1,29,11,2,116,223,184,196,198,148,47,182,261,179
85,4,1,19.130450906512987,-0.8680480264503961,961,0,13,4,2,9,11,1,5,10,0,1109,4,0,3,2,3,15,6,5,1,2,932,12,4,5,3,24,5,4,0,4,13,923,2,23,1,5,25,6,0,1,10,2,911,8,10,6,14,23,5,2,0,31,1,814,22,2,27,7,7,2,13,1,12,9,903,0,9,0,2,2,13,9,3,1,1,939,5,16,4,13,26,19,8,15,4,1,870,10,0,0,8,9,36,6,0,35,8,928
86,4,2,16.379321331821785,-0.2756553686913361,966,0,10,4,2,5,10,1,5,7,0,1115,3,0,0,1,3,11,5,5,2,2,963,13,5,2,3,24,4,3,0,3,12,941,0,19,1,5,17,8,0,0,6,2,928,3,7,6,9,14,6,2,0,26,0,837,18,2,21,6,2,3,10,0,10,9,911,0,7,1,1,2,10,7,2,1,1,945,5,10,3,8,16,11,6,8,4,2,893,10,0,0,2,6,29,7,0,32,8,945
87,4,3,13.106037370120694,0.20679792307073458,964,0,8,3,2,4,9,1,5,6,0,1115,4,0,0,1,3,8,4,4,2,3,972,11,5,2,4,22,4,1,0,3,8,953,0,9,1,4,12,9,0,0,5,1,937,1,8,8,8,16,5,2,0,23,0,854,12,1,19,5,5,3,10,0,10,8,917,0,7,1,1,2,10,8,1,1,0,956,6,7,3,7,14,9,5,7,4,2,904,8,0,0,1,2,22,5,0,26,5,952
88,4,4,10.105699683678312,1.559746951851299,965,0,8,3,2,4,9,1,5,4,0,1116,4,0,0,1,4,8,3,4,1,3,983,11,5,1,3,20,4,0,0,2,5,958,0,6,0,3,10,8,0,0,5,1,942,1,9,7,7,13,5,2,0,18,1,862,13,1,18,5,5,3,9,0,8,6,916,0,5,1,1,2,9,7,2,1,0,961,5,5,3,7,9,10,4,6,4,2,910,6,0,0,0,2,18,4,0,25,7,963
89,4,5,6.9719839310752185,2.011389713179294,968,0,8,3,2,5,8,1,5,3,0,1118,4,0,0,1,4,8,3,4,1,2,987,7,4,1,2,15,4,0,0,2,4,968,0,6,0,2,10,8,0,0,4,1,947,0,8,7,7,13,5,2,0,16,1,864,11,1,16,4,2,4,8,0,7,6,921,0,5,1,1,2,9,6,2,1,0,967,5,5,3,5,8,6,4,6,4,3,914,6,0,0,0,3,15,2,0,24,5,965
90,4,6,1.8320376077742044,3.3898249308960136,969,0,7,2,2,5,6,1,3,3,0,1119,3,0,0,1,4,7,2,4,1,2,991,7,4,1,2,17,4,0,0,2,4,974,0,7,0,3,8,8,0,0,5,1,950,0,8,6,7,13,5,2,0,13,1,865,12,1,16,3,1,4,6,0,7,5,921,0,5,1,1,1,8,5,2,0,0,972,5,5,3,5,8,3,3,6,4,2,919,7,0,0,0,5,13,2,1,19,5,965
91,4,7,1.1707737983594233,3.883462377263151,969,0,7,2,2,5,5,1,3,3,0,1120,3,0,0,1,4,8,2,4,1,2,993,7,4,1,2,17,4,0,0,2,3,976,0,7,0,3,8,7,0,0,4,1,954,0,7,6,6,11,5,2,0,12,1,866,12,0,16,4,2,3,6,0,6,5,923,0,5,1,1,1,8,5,2,0,0,974,5,5,2,5,8,3,3,5,4,2,921,5,0,0,0,4,10,2,1,17,4,969
92,4,8,-2.9657517092450933,4.571745038221862,968,0,7,2,2,4,5,1,3,3,1,1121,3,0,0,1,4,8,2,3,1,2,994,7,4,1,1,16,4,0,0,2,3,974,0,8,0,4,5,6,0,0,4,0,955,0,6,6,5,10,5,2,0,13,1,867,13,0,15,5,2,3,5,0,6,5,924,0,4,1,1,1,8,6,2,0,0,975,5,4,2,4,8,5,3,4,4,1,927,4,0,0,0,3,9,2,1,17,4,973
93,4,9,-3.140562916902293,4.583058319579765,969,0,7,2,2,4,6,1,3,3,1,1122,3,0,0,1,4,9,1,3,0,1,993,7,4,1,2,17,5,0,0,3,3,976,0,8,0,4,5,6,0,0,4,0,956,0,5,6,4,10,5,2,0,11,1,868,12,0,14,5,2,3,5,0,6,4,923,0,4,1,1,1,7,6,2,0,0,976,6,4,2,3,10,5,3,4,5,1,928,6,0,0,0,3,8,2,1,14,4,971
94,4,10,-3.4334816165471223,4.626770809459867,970,0,7,2,2,4,6,1,4,3,1,1122,3,0,1,1,4,9,1,3,0,1,996,7,4,1,2,17,4,0,0,3,3,973,0,9,0,4,4,6,0,0,3,0,956,0,5,7,4,10,4,2,0,14,1,868,12,0,13,5,1,3,5,0,6,3,923,0,4,1,1,1,6,5,1,1,0,976,6,4,3,3,9,5,3,4,5,1,931,5,0,0,0,4,8,1,1,13,3,972
95,4,11,-3.6661771393073312,4.750970870454897,970,0,7,1,2,4,6,1,5,3,1,1122,4,0,1,1,4,9,1,3,0,1,998,7,3,1,2,17,4,0,0,3,2,975,0,8,0,4,4,6,0,0,3,1,960,0,4,7,4,11,4,1,0,12,0,870,13,0,13,5,1,4,5,0,5,3,923,0,4,1,1,1,6,5,0,1,0,977,6,4,3,3,7,5,3,4,5,1,929,5,0,0,0,4,8,0,1,12,4,971
96,4,12,-4.067839073792341,4.936172540503993,970,0,7,1,3,4,6,1,5,3,1,1120,4,0,1,1,4,9,1,3,0,2,999,6,3,1,2,17,3,0,0,3,2,979,0,10,0,4,6,6,0,0,3,1,959,0,4,7,3,11,4,1,0,10,0,867,11,1,12,5,1,4,5,0,5,3,926,0,4,1,1,1,5,3,0,1,0,976,6,3,3,4,7,5,3,4,4,2,930,5,0,0,0,5,8,1,1,11,4,972
97,4,13,-4.377613666598974,4.907566727809874,971,0,7,1,3,4,6,1,5,3,1,1120,4,0,1,1,4,8,1,3,0,2,1001,5,3,1,2,17,2,0,0,3,2,980,0,10,0,4,6,5,0,0,3,1,958,0,4,7,3,11,4,1,0,10,0,867,12,1,11,5,1,4,3,0,4,2,926,0,4,1,1,1,5,3,0,1,0,977,6,3,2,4,7,5,3,4,3,2,933,6,0,0,0,5,10,2,1,11,3,972
98,4,14,-4.347721451296788,5.092123596987887,971,0,8,1,3,4,6,1,5,3,1,1120,3,0,1,1,4,8,1,3,0,2,1000,5,3,1,2,17,2,0,0,3,2,980,0,10,0,3,6,5,0,0,3,1,960,0,5,6,3,9,4,1,0,10,0,866,12,1,13,5,1,4,4,0,4,2,925,0,4,1,1,1,5,3,0,1,0,978,6,4,2,4,7,5,3,5,3,3,931,5,0,0,0,5,8,2,1,11,3,974
99,4,15,-4.3349899667008,5.2239419911789335,971,0,7,1,3,4,6,1,5,3,1,1121,2,0,1,1,4,7,2,3,0,1,1002,5,3,1,1,17,3,0,0,3,2,980,0,10,0,3,5,4,0,0,3,1,961,0,5,6,3,11,4,1,0,10,0,866,12,1,14,5,1,4,4,0,4,2,926,0,4,1,1,1,5,3,0,1,0,979,5,4,2,4,7,5,3,5,3,3,930,7,0,0,0,5,7,2,1,11,3,971
100,4,16,-4.394109398385852,5.297787034362004,972,0,7,1,3,4,6,1,5,3,1,1121,2,0,1,1,4,6,2,3,0,1,1002,5,4,1,1,17,3,0,0,3,2,978,0,10,0,3,6,4,0,0,3,1,961,0,5,6,3,10,3,1,0,12,0,866,10,1,14,6,1,4,4,0,3,2,927,0,2,1,1,1,5,3,0,1,0,979,5,4,2,4,7,5,3,5,4,3,931,6,0,0,0,5,7,2,1,12,3,972
101,4,17,-4.625045490303324,5.401473222500807,972,0,7,1,3,4,6,1,5,3,1,1121,3,0,1,1,4,6,2,3,0,1,1002,5,4,1,1,16,3,0,0,3,2,979,0,10,0,3,6,4,0,0,3,1,960,0,5,7,3,9,3,1,0,12,0,866,11,1,15,5,1,4,4,0,3,2,927,0,1,1,1,1,4,3,0,1,0,981,5,4,2,4,7,4,3,5,3,3,931,6,0,0,0,5,8,2,1,10,3,974
102,4,18,-4.814502816107118,5.541926202580067,972,0,7,1,3,4,6,1,5,3,1,1122,2,0,1,1,4,6,2,3,0,1,1004,5,4,2,1,14,3,0,0,3,1,979,0,10,0,3,6,4,0,0,2,1,960,0,5,7,3,9,3,1,0,13,0,865,11,1,15,5,1,3,5,0,3,2,927,0,1,2,1,1,4,3,0,1,0,983,5,4,2,4,7,3,1,5,3,4,931,6,0,0,0,5,10,2,1,9,3,973
103,4,19,-4.911774397484094,5.581026906651386,972,0,7,2,3,4,6,1,5,3,1,1122,3,0,1,1,4,6,2,3,0,1,1003,5,4,1,1,14,3,0,0,3,1,978,0,10,0,2,7,4,0,0,2,1,961,0,5,6,3,9,3,1,0,12,0,864,11,1,14,3,1,3,5,0,3,2,927,0,1,2,1,1,4,3,0,2,0,984,5,4,2,4,7,3,1,5,3,4,930,5,0,0,0,6,9,3,1,10,4,976
104,4,20,-5.028560383421011,5.546592385850543,971,0,7,2,3,4,6,1,5,3,1,1122,3,0,1,1,4,5,2,3,0,1,1003,5,4,1,1,13,3,0,0,3,1,978,0,10,0,2,8,4,0,0,2,1,958,1,5,7,3,11,3,1,0,12,0,864,11,1,12,3,1,3,5,0,3,2,927,0,1,2,1,1,4,3,0,2,0,985,5,4,3,4,7,2,1,4,3,4,931,6,0,0,0,7,12,3,1,10,4,973
105,5,0,14.330601282157168,8.103675161017362,4,0,9,1,5,1,23,1,8,0,26,2,28,9,32,5,21,41,7,6,6,18,29,40,17,29,2,18,40,22,279,412,411,245,265,176,252,228,148,291,49,84,46,81,85,121,30,64,73,64,315,112,262,550,229,424,162,523,235,294,9,172,7,14,37,11,16,12,38,21,153,75,172,44,211,88,109,63,234,233,138,248,67,23,98,36,342,78,190,75,1,12,1,3,3,1,1,0,1,3
106,5,1,18.593638973037546,-0.29131084315935785,959,0,10,5,2,8,13,0,5,8,0,1112,7,1,3,4,4,12,8,7,0,2,926,8,3,2,2,26,6,4,1,4,15,931,0,22,0,4,25,8,1,1,10,3,913,4,13,6,8,17,3,1,0,24,1,816,23,2,16,7,8,2,14,1,10,13,896,0,12,1,1,2,16,9,2,3,2,938,6,9,5,11,25,16,7,14,5,1,875,12,2,0,9,12,41,6,0,39,13,936
107,5,2,15.235424539557208,-0.8255299050584681,965,0,8,2,2,7,8,2,5,9,0,1114,6,0,2,1,3,8,5,8,0,2,954,5,5,0,2,19,4,1,0,3,12,954,0,19,0,5,13,9,0,1,7,2,925,2,14,4,6,14,4,0,0,16,1,835,22,2,15,7,6,4,11,0,11,7,902,0,10,1,1,2,13,8,2,3,2,957,6,5,3,9,17,13,6,12,5,2,903,10,1,0,4,10,28,6,0,29,7,945
108,5,3,12.69808156322255,-1.5826541379000565,966,0,8,1,2,6,8,2,5,7,0,1117,8,0,1,1,3,8,4,7,1,2,968,6,5,1,2,19,3,0,0,2,8,960,0,17,0,3,10,8,0,1,7,1,935,0,9,4,6,15,0,0,0,17,0,839,18,2,11,7,8,4,9,0,9,7,911,1,8,1,1,2,10,5,1,4,1,965,5,4,3,7,12,10,5,12,5,2,918,9,1,0,2,10,24,5,1,22,4,951
109,5,4,9.911194358532601,-2.1361682083153495,966,0,7,1,2,5,9,2,6,6,0,1117,6,0,1,1,3,8,5,6,1,2,981,6,5,1,2,20,2,0,0,3,5,963,0,17,0,2,8,8,1,1,6,1,943,0,5,1,5,14,0,0,0,15,0,843,15,2,11,7,8,5,8,0,8,8,918,1,6,1,1,1,10,5,2,3,0,972,5,3,2,6,8,10,5,9,5,2,922,8,1,0,1,9,16,5,1,18,4,956
110,5,5,0.7904127009028681,-2.6744828393712394,968,0,9,1,2,3,9,2,6,6,0,1117,5,0,1,1,3,8,1,5,1,2,983,5,5,0,1,17,2,0,0,3,6,971,0,16,0,1,7,7,0,1,5,1,950,1,5,0,6,13,1,0,0,11,0,849,14,2,10,8,6,5,6,0,6,8,921,1,6,1,0,1,9,6,2,2,0,983,4,3,3,6,8,8,5,8,5,3,927,5,1,0,1,7,11,4,0,11,5,961
111,5,6,0.6087080431171842,-2.6874462241611874,968,0,9,0,2,2,9,2,6,5,0,1119,6,0,1,1,3,8,1,5,1,2,984,5,4,0,1,16,2,0,0,3,7,974,0,14,0,1,7,7,1,1,4,1,951,2,5,1,5,13,1,0,0,12,0,853,14,2,11,6,5,4,6,0,6,6,921,1,5,1,0,1,7,5,3,2,0,983,4,2,3,5,9,6,5,8,5,4,929,7,1,0,0,7,10,4,0,10,4,963
112,5,7,0.25307905607742215,-2.7836968101824335,969,0,9,0,2,2,8,2,6,5,0,1121,6,0,0,1,3,7,1,5,1,2,987,5,4,0,1,16,2,0,0,3,5,976,0,14,0,1,6,7,1,1,3,1,951,2,4,1,4,12,1,0,0,10,0,854,14,2,10,5,4,4,5,0,6,5,923,1,5,1,0,1,6,5,5,2,0,985,4,1,3,3,10,7,4,8,5,4,932,6,1,0,1,6,10,4,0,9,4,967
113,5,8,-9.762298477171269,-8.694781565547197,969,0,9,0,3,3,8,3,5,5,0,1121,5,0,0,1,3,7,1,5,1,2,987,4,4,0,1,12,2,0,0,4,6,977,0,15,0,0,6,7,1,0,3,1,953,2,4,1,3,13,2,0,0,11,0,853,12,2,10,4,4,4,5,0,4,5,926,1,4,1,0,1,6,6,5,2,0,989,4,1,1,3,10,6,2,7,4,4,935,5,2,0,1,5,11,4,0,9,4,968
114,5,9,-9.990205828581816,-8.461686057445796,969,0,9,0,2,3,8,3,5,5,0,1120,4,0,0,1,3,5,1,5,1,2,985,4,4,0,1,12,2,0,0,4,7,978,0,13,0,0,7,6,1,0,3,1,954,2,4,1,3,12,2,0,0,11,0,858,12,2,9,3,4,5,6,0,5,6,926,1,5,1,0,1,7,5,5,2,0,990,4,1,1,3,10,6,2,5,4,5,934,6,2,0,1,5,10,2,0,9,4,970
115,5,10,-10.121042751258779,-8.321055109493518,969,0,9,0,2,3,9,3,4,5,0,1119,4,0,0,2,3,5,1,5,1,2,987,3,4,0,1,11,2,0,0,4,5,978,0,12,0,0,7,5,1,0,3,1,955,2,4,1,3,12,2,0,0,11,0,858,11,2,9,3,4,5,6,0,5,6,926,1,4,1,0,2,7,5,5,2,0,991,4,1,1,3,10,5,2,5,4,5,936,6,2,0,1,7,9,2,0,9,4,971
116,5,11,-10.19365742299129,-8.32281259855238,970,0,9,0,1,3,9,3,4,5,0,1119,4,0,0,2,3,5,1,5,1,2,987,4,4,0,2,12,2,0,0,4,5,977,0,12,0,0,8,5,1,0,3,0,954,2,3,0,3,12,2,0,0,11,0,858,11,2,8,3,3,5,6,0,6,6,927,1,4,1,0,2,8,5,5,3,0,990,4,1,1,3,10,6,2,4,3,4,936,6,2,0,0,7,10,2,0,11,4,971
117,5,12,-10.322014091807194,-8.196812386765817,970,0,8,0,2,3,9,3,5,3,0,1119,4,0,0,2,3,5,1,5,1,2,988,3,5,0,2,12,2,0,0,4,5,977,0,13,0,0,8,5,1,0,3,0,954,2,3,0,3,12,2,0,0,11,0,857,10,1,7,3,3,5,6,1,5,6,928,1,4,1,0,2,8,5,5,3,0,991,5,3,1,3,10,6,2,4,3,5,937,6,2,0,0,7,9,2,0,10,2,971
118,5,13,-10.61529965479707,-8.093548779419681,971,0,8,0,2,3,9,3,4,3,0,1120,4,0,0,2,3,3,1,5,1,2,989,3,5,0,2,13,2,0,0,4,5,979,0,13,1,0,8,5,1,0,3,0,954,2,3,0,2,11,2,0,0,10,0,857,8,1,7,3,2,5,6,1,5,6,929,1,4,1,0,1,8,4,5,3,0,993,5,3,1,3,9,6,2,4,3,4,939,8,2,0,0,7,9,2,0,10,2,970
119,5,14,-10.728743969019552,-7.738171977873652,971,0,7,0,2,3,9,3,4,3,0,1120,3,0,0,2,3,3,1,4,1,2,993,2,5,0,2,13,3,0,0,4,5,981,0,13,1,0,8,5,1,0,3,0,954,2,3,0,1,11,2,0,0,9,0,858,8,1,7,4,2,5,5,1,5,6,929,0,4,1,0,1,7,4,6,2,0,994,5,3,1,3,8,6,2,4,3,4,939,7,2,0,1,7,8,2,0,10,2,971
