x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
9.213119, 7.721925, 4, intermediate, beginner,O,W,R,O,W,R,B,W,B,W,G,W,G,G,G,G,G,G,W,R,R,W,R,R,R,R,R,O,O,W,O,O,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,G
14.258347, 15.386603, 4, intermediate, beginner,B,O,O,W,W,W,B,R,R,R,W,W,G,G,G,G,G,G,G,R,R,B,R,R,G,R,R,O,O,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
-24.112808, -39.01336, 4, intermediate, beginner,B,O,O,W,W,W,O,O,W,G,G,R,G,G,W,G,G,W,G,R,R,B,R,R,B,R,R,O,O,W,O,O,G,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
-13.274412, -44.571896, 4, intermediate, beginner,B,O,R,W,W,W,O,O,W,G,G,G,G,G,Y,G,G,Y,B,B,G,R,R,R,R,R,R,O,O,W,O,O,G,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,O,W,W
-15.800492, -52.713062, 4, intermediate, beginner,O,W,B,O,W,O,W,W,R,R,R,B,G,G,Y,G,G,Y,O,B,G,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,Y,G,W
-30.81824, -46.005062, 4, intermediate, beginner,O,W,O,O,W,W,W,W,W,R,R,B,G,G,O,G,G,R,G,R,R,B,R,R,O,W,W,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,W
-21.236454, -33.51592, 4, intermediate, beginner,O,W,W,W,W,W,O,O,W,G,G,G,G,G,O,G,G,R,B,R,R,R,R,R,R,W,W,O,O,W,O,O,G,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,O
24.24594, 5.2546134, 4, checkpoint, beginner,O,W,W,W,W,W,R,W,W,G,O,R,G,G,G,G,G,G,B,R,R,R,R,R,B,R,R,O,O,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,O
10.07485, -34.400696, 4, intermediate, beginner,O,W,R,W,W,G,R,W,G,G,O,Y,G,G,Y,G,G,Y,B,R,B,R,R,R,R,R,R,O,O,W,O,O,G,O,O,W,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,B,W
13.819631, -40.57275, 4, intermediate, beginner,R,W,O,W,W,W,G,G,R,R,R,B,G,G,Y,G,G,Y,G,R,B,B,R,R,W,R,R,O,O,G,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,W,G,W
17.119625, -14.951367, 4, intermediate, beginner,R,W,W,W,W,W,G,G,W,R,R,O,G,G,W,G,G,R,B,R,R,R,R,R,G,B,W,O,O,G,O,O,O,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O
13.940339, -6.787182, 4, intermediate, beginner,G,W,R,G,W,W,W,W,W,G,R,B,G,G,W,G,G,R,W,R,R,G,R,R,O,B,W,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,G
5.738468, -41.71948, 4, intermediate, beginner,G,W,B,G,W,W,W,W,R,G,R,B,G,G,Y,G,G,Y,O,G,W,B,R,R,W,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,Y,O,W
6.6837325, -30.708687, 4, intermediate, beginner,R,W,W,W,W,G,B,W,G,W,O,Y,G,G,Y,G,G,Y,O,G,W,R,R,R,R,R,R,O,O,W,O,O,B,O,O,O,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,B,R,G
16.57195, 13.870029, 4, intermediate, beginner,R,W,R,W,W,W,B,W,G,W,O,W,G,G,G,G,G,G,W,R,R,G,R,R,O,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,G
17.81047, 4.8908978, 4, checkpoint, beginner,B,W,R,W,W,W,G,W,R,O,G,W,G,G,G,G,G,G,B,R,R,R,R,R,G,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,W
30.22546, -19.768517, 4, intermediate, beginner,B,W,B,W,W,B,G,W,W,O,G,R,G,G,W,G,G,R,R,R,R,R,R,R,B,R,G,O,O,W,O,O,O,O,O,W,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y
44.763386, -16.239141, 4, intermediate, beginner,B,W,B,W,W,B,G,W,W,O,G,R,G,G,W,G,R,R,R,R,B,R,R,B,B,R,Y,G,O,W,G,O,O,R,O,W,W,G,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,Y,O,B,Y
46.523315, -11.595664, 4, intermediate, beginner,B,W,R,W,W,W,G,W,R,O,G,G,G,G,Y,G,R,Y,B,R,R,R,R,R,Y,B,B,G,O,W,G,O,O,R,O,W,W,G,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,B,O,B,W
39.879864, -12.949682, 4, intermediate, beginner,B,W,R,W,W,W,G,W,R,O,G,G,G,G,Y,G,G,R,B,R,Y,R,R,R,Y,B,G,B,O,W,O,O,O,O,O,W,Y,Y,W,Y,Y,G,Y,Y,O,R,R,B,B,B,B,O,B,W
36.91508, -17.18782, 4, intermediate, beginner,B,W,B,W,W,B,G,W,W,O,G,R,G,G,W,G,G,R,Y,R,G,R,R,B,B,R,Y,B,O,W,O,O,O,O,O,W,Y,Y,G,Y,Y,Y,Y,Y,R,R,R,W,B,B,G,O,B,O
42.4774, -15.580859, 4, intermediate, beginner,B,W,B,W,W,B,G,W,W,O,G,R,G,G,W,Y,B,G,Y,R,R,R,R,R,B,R,W,G,O,W,G,O,O,R,O,W,G,Y,R,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,O,B,O
43.85553, -12.599632, 4, intermediate, beginner,B,W,R,W,W,W,G,W,G,O,G,R,G,G,Y,Y,B,Y,B,R,Y,R,R,R,W,R,R,G,O,W,G,O,O,R,O,W,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,O,B,W
36.196438, -14.648456, 4, intermediate, beginner,B,W,R,W,W,W,G,W,G,O,G,R,G,G,Y,G,G,R,B,R,Y,R,R,B,W,R,Y,B,O,W,O,O,O,O,O,W,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,O,B,W
35.224358, -18.948015, 4, intermediate, beginner,B,W,R,W,W,B,G,W,W,O,G,R,G,G,W,G,G,G,Y,B,Y,R,R,R,B,R,W,B,O,W,O,O,O,O,O,W,Y,Y,R,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,O,B,B
47.114525, -17.70784, 4, intermediate, beginner,B,W,R,W,W,B,G,W,W,O,G,R,G,G,W,W,R,Y,Y,B,Y,R,R,R,B,R,G,G,O,W,G,O,O,G,O,W,R,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,O,B,B
45.577587, -13.894941, 4, intermediate, beginner,B,W,R,W,W,W,G,W,Y,O,G,R,G,G,G,W,R,O,B,R,Y,R,R,B,G,R,Y,G,O,W,G,O,O,G,O,W,R,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,O,B,W
34.900124, -7.3981547, 4, intermediate, beginner,B,W,R,W,W,W,G,W,Y,O,G,R,G,G,G,G,G,G,B,R,O,R,R,R,G,R,W,R,O,W,O,O,O,O,O,W,Y,Y,R,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,O,B,W
32.970295, -19.809721, 4, intermediate, beginner,B,W,Y,W,W,B,G,W,W,O,G,R,G,G,W,G,G,Y,O,R,W,R,R,R,B,R,G,R,O,W,O,O,O,O,O,W,Y,Y,R,Y,Y,G,B,Y,G,Y,B,R,B,B,Y,O,B,B
46.216484, -16.406418, 4, intermediate, beginner,B,W,Y,W,W,B,G,W,W,O,G,R,G,G,W,G,R,W,O,R,Y,R,R,B,B,R,R,G,O,W,G,O,O,Y,O,W,R,G,G,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,O,B,B
47.1324, -12.830769, 4, intermediate, beginner,B,W,R,W,W,W,G,W,W,O,G,G,G,G,Y,G,R,B,B,R,O,R,R,R,R,B,Y,G,O,W,G,O,O,Y,O,W,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,O,B,W
40.80134, -11.290385, 4, intermediate, beginner,B,W,R,W,W,W,G,W,W,O,G,G,G,G,Y,G,G,Y,B,R,B,R,R,R,R,B,G,Y,O,W,O,O,O,O,O,W,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,O,B,W
39.617046, -9.198714, 4, intermediate, beginner,R,W,W,W,W,W,B,W,G,W,O,W,G,G,Y,G,G,Y,G,R,B,G,R,R,O,B,G,Y,O,W,O,O,B,O,O,O,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,B,R,R
39.11611, -21.266613, 4, intermediate, beginner,R,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,G,G,G,B,R,G,R,R,B,G,G,O,Y,O,W,O,O,B,O,O,O,Y,Y,W,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,B,R,R
41.446445, -20.666914, 4, intermediate, beginner,R,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,O,B,G,B,R,O,R,R,R,G,G,R,G,O,W,G,O,B,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,B,R,R
42.226124, -5.6351175, 4, intermediate, beginner,R,W,W,W,W,W,B,W,G,W,O,Y,G,G,Y,O,B,B,G,R,B,G,R,R,R,R,O,G,O,W,G,O,B,G,O,O,W,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,B,R,R
35.475437, -10.221377, 4, intermediate, beginner,R,W,W,W,W,W,B,W,G,W,O,Y,G,G,Y,G,G,G,G,R,B,G,R,B,R,R,O,Y,O,W,O,O,B,O,O,O,Y,Y,W,Y,Y,Y,R,G,Y,B,R,O,B,B,B,B,R,R
36.888218, -24.98347, 4, intermediate, beginner,R,W,O,W,W,B,B,W,R,W,O,W,G,G,W,G,G,G,B,B,O,R,R,R,G,G,R,Y,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,R,G,G,B,R,W,B,B,Y,B,R,Y
43.047466, -20.609348, 4, intermediate, beginner,R,W,O,W,W,B,B,W,R,W,O,W,G,G,W,R,R,O,B,B,B,R,R,R,G,G,W,G,O,W,G,O,B,G,O,O,Y,Y,G,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,B,R,Y
39.74116, -3.6421208, 4, intermediate, beginner,R,W,W,W,W,W,B,W,O,W,O,G,G,G,G,R,R,R,G,R,B,G,R,B,W,R,B,G,O,W,G,O,B,G,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,B,R,R
17.293644, 12.876016, 4, intermediate, beginner,R,W,W,W,W,W,B,W,O,W,O,G,G,G,G,G,G,G,G,R,R,G,R,R,W,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,R
30.5382, -22.634907, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,G,G,O,R,R,R,R,R,R,G,G,W,O,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,R,Y
43.618107, -18.240356, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,W,R,R,R,R,B,R,R,B,G,G,Y,G,O,W,G,O,B,O,O,O,G,G,G,Y,Y,Y,Y,Y,Y,O,O,O,B,B,Y,B,R,Y
46.081493, -9.419034, 4, intermediate, beginner,R,W,W,W,W,W,B,W,R,W,O,G,G,G,Y,W,R,Y,G,R,R,G,R,R,Y,B,B,G,O,W,G,O,B,O,O,O,G,G,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,B,B,R,R
38.502907, -11.2539215, 4, intermediate, beginner,R,W,W,W,W,W,B,W,R,W,O,G,G,G,Y,G,G,O,G,R,Y,G,R,R,Y,B,W,B,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,G,Y,Y,O,R,R,B,B,B,B,B,R,R
38.23808, -18.93588, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,G,G,R,Y,R,W,R,R,B,G,G,Y,B,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,Y,Y,O,R,R,G,B,B,G,B,R,O
41.595978, -18.0112, 4, intermediate, beginner,R,W,B,W,W,B,B,W,R,W,O,W,G,G,W,Y,B,W,Y,R,R,R,R,R,G,G,G,G,O,W,G,O,B,R,O,O,G,Y,O,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,B,R,O
43.470608, -10.004679, 4, intermediate, beginner,R,W,W,W,W,W,B,W,W,W,O,O,G,G,Y,Y,B,Y,G,R,Y,G,R,R,G,R,R,G,O,W,G,O,B,R,O,O,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,B,R,R
36.374817, -12.43517, 4, intermediate, beginner,R,W,W,W,W,W,B,W,W,W,O,O,G,G,Y,G,G,R,G,R,Y,G,R,B,G,R,Y,B,O,W,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,B,R,R
35.328484, -12.925831, 4, intermediate, beginner,W,W,W,W,W,W,R,W,B,W,B,O,G,G,Y,G,G,R,O,R,Y,O,R,B,W,R,Y,B,O,R,O,O,R,O,O,B,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,G,G,G
36.17555, -21.361513, 4, intermediate, beginner,W,W,R,W,W,B,R,W,G,W,B,W,G,G,W,G,G,B,Y,B,Y,R,R,R,O,O,W,B,O,R,O,O,R,O,O,B,Y,Y,O,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,G,G,B
45.16647, -20.891575, 4, intermediate, beginner,W,W,R,W,W,B,R,W,G,W,B,W,G,G,W,W,R,Y,Y,B,Y,R,R,R,O,O,G,G,O,R,G,O,R,B,O,B,O,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,G,G,B
43.574608, -7.1674895, 4, intermediate, beginner,W,W,W,W,W,W,R,W,Y,W,B,R,G,G,G,W,R,O,O,R,Y,O,R,B,G,R,Y,G,O,R,G,O,R,B,O,B,O,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,G,G,G
36.748222, -7.2339034, 4, intermediate, beginner,W,W,W,W,W,W,R,W,Y,W,B,R,G,G,G,G,G,B,O,R,O,O,R,R,G,R,W,R,O,R,O,O,R,O,O,B,Y,Y,O,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,G,G,G
34.41435, -21.812595, 4, intermediate, beginner,W,W,Y,W,W,B,R,W,G,W,B,W,G,G,W,G,G,Y,O,R,W,R,R,R,O,O,G,R,O,R,O,O,R,O,O,B,Y,Y,R,Y,Y,G,B,Y,B,Y,B,O,B,B,Y,G,G,B
46.12564, -19.654308, 4, intermediate, beginner,W,W,Y,W,W,B,R,W,G,W,B,W,G,G,W,G,R,W,O,R,Y,R,R,B,O,O,O,G,O,R,G,O,R,Y,O,B,R,G,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,G,G,B
45.116158, -6.722907, 4, intermediate, beginner,W,W,W,W,W,W,R,W,W,W,B,B,G,G,Y,G,R,B,O,R,O,O,R,R,O,B,Y,G,O,R,G,O,R,Y,O,B,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,G,G,G
39.499207, -7.4716544, 4, intermediate, beginner,W,W,W,W,W,W,R,W,W,W,B,B,G,G,Y,G,G,Y,O,R,B,O,R,R,O,B,G,Y,O,R,O,O,R,O,O,B,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,G,G,G
40.58704, -7.773656, 4, intermediate, beginner,W,W,W,W,W,W,W,W,R,R,R,B,G,G,Y,G,G,Y,B,R,B,B,R,R,W,B,G,Y,O,G,O,O,G,O,O,G,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,O,O,O
39.160336, -23.01396, 4, intermediate, beginner,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,G,G,R,B,R,G,R,R,B,B,B,W,Y,O,G,O,O,G,O,O,G,Y,Y,B,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,O,O,R
42.19664, -22.828281, 4, intermediate, beginner,W,W,Y,W,W,B,W,W,O,R,R,W,G,G,W,W,B,G,B,R,O,R,R,R,B,B,R,G,O,G,G,O,G,R,O,G,B,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,O,O,R
43.592262, -4.6087265, 4, intermediate, beginner,W,W,W,W,W,W,W,W,G,R,R,Y,G,G,Y,W,B,B,B,R,B,B,R,R,R,R,O,G,O,G,G,O,G,R,O,G,B,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,O,O,O
33.861317, -11.8828335, 4, intermediate, beginner,W,W,W,W,W,W,W,W,G,R,R,Y,G,G,Y,G,G,R,B,R,B,B,R,B,R,R,W,Y,O,G,O,O,G,O,O,G,Y,Y,B,Y,Y,Y,R,G,Y,B,R,O,B,B,B,O,O,O
36.84408, -23.26208, 4, intermediate, beginner,W,W,O,W,W,B,W,W,O,R,R,W,G,G,W,G,G,G,B,B,W,R,R,R,B,B,R,Y,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,R,G,R,B,R,B,B,B,Y,O,O,Y
44.429413, -22.370018, 4, intermediate, beginner,W,W,O,W,W,B,W,W,O,R,R,W,G,G,W,R,R,W,B,B,B,R,R,R,B,B,B,G,O,G,G,O,G,G,O,G,Y,Y,R,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,O,O,Y
34.58415, 7.01372, 4, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,R,R,R,B,R,B,B,R,B,B,R,B,G,O,G,G,O,G,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,O,O,O
26.566175, 9.054087, 4, intermediate, beginner,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
18.900757, 6.6863837, 4, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-29.589426, 5.6134286, 5, start, fridrich,O,G,B,G,W,O,Y,B,W,B,O,R,R,G,O,R,W,B,O,W,O,W,R,R,B,Y,Y,W,W,G,B,O,R,G,B,O,Y,B,R,Y,Y,Y,R,O,G,G,G,W,R,B,G,Y,Y,W
-29.357498, 5.39432, 5, intermediate, fridrich,O,G,B,G,W,O,G,B,O,R,R,B,W,G,O,B,O,R,O,W,O,W,R,R,Y,B,W,W,W,G,B,O,R,R,B,Y,Y,Y,B,Y,Y,Y,R,O,G,G,G,W,R,B,G,Y,Y,W
-28.857376, 4.9642124, 5, intermediate, fridrich,O,G,B,G,W,O,G,B,O,R,R,B,W,G,O,W,G,G,O,W,R,W,R,B,Y,B,W,W,W,G,R,O,R,O,B,Y,G,O,R,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,Y,Y,W
-27.921051, 4.225823, 5, intermediate, fridrich,O,B,G,O,W,G,B,G,O,W,Y,Y,W,G,O,W,G,G,Y,W,R,R,R,B,G,B,W,W,W,Y,R,O,W,O,B,O,G,O,R,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,B,R,R
-27.184418, 3.0079482, 5, intermediate, fridrich,O,B,G,O,W,G,O,B,O,W,W,W,G,G,Y,G,O,Y,Y,W,R,R,R,B,B,G,O,W,W,Y,R,O,W,R,O,G,W,B,G,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,B,R,R
-27.536293, 1.9177473, 5, intermediate, fridrich,O,B,W,O,W,Y,O,B,Y,W,W,G,G,G,Y,G,O,Y,B,R,Y,G,R,W,O,B,R,W,W,Y,R,O,W,R,O,G,W,B,B,Y,Y,G,B,Y,R,R,O,G,R,B,G,B,R,O
-27.406376, 1.8487957, 5, intermediate, fridrich,O,O,O,B,W,B,Y,Y,W,O,G,B,G,G,Y,G,O,Y,B,R,Y,R,R,W,O,B,R,W,W,W,R,O,W,R,O,G,W,B,B,Y,Y,G,B,Y,R,R,O,G,R,B,G,G,W,Y
-26.263348, 2.6053078, 5, intermediate, fridrich,O,O,G,B,W,G,Y,Y,Y,O,G,O,G,G,B,G,O,W,Y,W,R,R,R,B,B,R,O,W,W,W,R,O,W,R,O,G,W,B,B,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,G,W,R
-24.551746, 4.306051, 5, intermediate, fridrich,O,O,G,B,W,G,B,B,W,W,O,G,B,G,G,O,G,O,Y,W,R,R,R,B,R,O,G,W,W,W,R,O,W,B,R,O,Y,Y,Y,Y,Y,Y,B,Y,Y,R,O,B,R,B,G,G,W,R
-24.439812, 4.16877, 5, intermediate, fridrich,O,O,G,B,W,G,B,B,W,W,O,G,B,G,G,W,R,B,Y,W,O,R,R,G,R,O,O,B,W,W,O,O,W,R,R,O,B,Y,Y,Y,Y,Y,Y,Y,Y,R,B,G,R,B,G,G,W,R
-25.6254, 2.4879675, 5, intermediate, fridrich,O,O,G,B,W,G,Y,Y,B,B,R,W,G,G,B,G,O,W,Y,W,O,R,R,G,R,R,O,B,W,W,O,O,W,R,O,O,W,B,B,Y,Y,Y,Y,Y,Y,R,B,G,R,B,G,G,W,R
-25.612785, 0.9285734, 5, intermediate, fridrich,G,G,B,O,W,Y,O,B,Y,W,W,O,G,G,B,G,O,W,W,W,O,R,R,G,B,R,O,B,W,R,O,O,W,R,O,G,W,B,B,Y,Y,Y,Y,Y,Y,R,B,G,R,B,G,Y,R,R
-25.553127, 0.815565, 5, intermediate, fridrich,G,G,B,O,W,Y,O,B,Y,W,W,G,G,G,G,G,O,R,O,R,B,G,R,R,O,W,W,B,W,R,O,O,W,R,O,G,W,B,B,Y,Y,Y,Y,Y,Y,R,B,O,R,B,B,Y,R,W
-25.511065, 2.3189723, 5, intermediate, fridrich,O,O,G,B,W,G,Y,Y,B,O,G,O,G,G,G,G,O,R,Y,R,B,R,R,R,W,W,W,B,W,W,O,O,W,R,O,G,W,B,B,Y,Y,Y,Y,Y,Y,R,B,O,R,B,B,G,W,R
-23.425907, 4.7061653, 5, checkpoint, fridrich,O,O,G,B,W,G,B,B,W,R,O,G,G,G,G,O,G,O,Y,R,B,R,R,R,R,O,G,B,W,W,O,O,W,W,W,W,B,Y,Y,Y,Y,Y,Y,Y,Y,R,B,O,R,B,B,G,W,R
-22.660543, 6.4265428, 5, intermediate, fridrich,O,O,O,B,W,B,B,B,R,R,O,G,G,G,G,O,G,W,B,R,G,R,R,O,Y,R,R,B,W,W,O,O,W,W,W,W,B,Y,G,Y,Y,G,Y,Y,O,R,B,Y,R,B,Y,G,W,Y
-22.33911, 6.509875, 5, intermediate, fridrich,B,B,O,B,W,O,R,B,O,Y,R,B,G,G,G,O,G,W,G,R,G,W,R,O,Y,R,R,B,W,R,O,O,O,W,W,G,B,Y,G,Y,Y,G,Y,Y,O,R,B,Y,R,B,Y,W,W,W
-22.371477, 5.030605, 5, intermediate, fridrich,B,B,B,B,W,G,R,B,W,Y,R,G,G,G,G,O,G,O,Y,W,G,R,R,R,R,O,G,B,W,R,O,O,O,W,W,G,B,Y,Y,Y,Y,Y,Y,Y,W,R,B,O,R,B,O,W,W,O
-22.447296, 5.077021, 5, intermediate, fridrich,B,G,W,B,W,B,B,B,R,R,O,G,G,G,G,O,G,O,G,W,G,R,R,R,Y,O,G,B,W,O,O,O,W,W,W,W,B,Y,Y,Y,Y,Y,Y,Y,W,R,B,O,R,B,O,Y,R,R
-20.9691, 4.6905155, 5, intermediate, fridrich,B,G,G,B,W,G,B,B,O,R,O,Y,G,G,Y,O,G,W,Y,R,G,O,R,W,G,R,G,B,W,O,O,O,W,W,W,W,B,Y,O,Y,Y,O,Y,Y,R,R,B,W,R,B,B,Y,R,R
-20.988232, 4.7982693, 5, intermediate, fridrich,B,B,B,B,W,G,O,G,G,G,O,Y,G,G,Y,O,G,W,Y,R,G,R,R,W,R,R,G,B,W,R,O,O,O,W,W,Y,B,Y,O,Y,Y,O,Y,Y,R,R,B,W,R,B,B,W,W,O
-21.94143, 5.497236, 5, intermediate, fridrich,B,B,W,B,W,B,O,G,O,G,O,B,G,G,G,O,G,G,G,W,G,R,R,R,Y,R,R,B,W,R,O,O,O,W,W,Y,B,Y,Y,Y,Y,Y,Y,Y,W,R,B,O,R,B,O,W,W,R
-6.343633, 41.662, 5, intermediate, fridrich,B,W,R,B,W,B,O,G,O,G,O,B,G,G,G,O,G,G,B,B,W,R,R,R,Y,R,R,W,Y,Y,O,O,O,W,W,Y,B,Y,Y,Y,Y,Y,G,W,G,O,O,R,B,B,W,R,R,W
-6.2856336, 41.66905, 5, intermediate, fridrich,O,B,B,G,W,W,O,B,R,Y,R,B,G,G,G,O,G,G,R,B,W,R,R,R,W,R,R,W,Y,G,O,O,O,W,W,B,B,Y,Y,Y,Y,Y,G,W,G,O,O,R,B,B,W,Y,O,Y
-5.9114237, 40.362408, 5, intermediate, fridrich,G,W,G,G,W,W,O,B,R,Y,R,B,G,G,G,O,G,G,W,Y,G,R,R,R,W,R,R,R,B,W,O,O,O,W,W,B,B,Y,Y,Y,Y,Y,B,B,O,Y,O,Y,W,B,B,R,O,O
-6.1294174, 40.244793, 5, intermediate, fridrich,G,W,R,W,W,B,G,G,O,W,O,B,G,G,G,O,G,G,B,Y,G,R,R,R,Y,R,R,R,B,O,O,O,O,W,W,R,B,Y,Y,Y,Y,Y,B,B,O,Y,O,Y,W,B,B,W,R,W
-6.2623997, 38.199528, 5, intermediate, fridrich,R,B,O,W,W,B,G,G,O,W,O,B,G,G,G,O,G,G,G,W,R,R,R,R,Y,R,R,O,B,B,O,O,O,W,W,R,B,Y,Y,Y,Y,Y,G,Y,B,Y,B,W,O,B,R,Y,W,W
-4.7348576, 38.961163, 5, intermediate, fridrich,G,W,R,G,W,B,O,B,O,Y,R,G,G,G,G,O,G,G,Y,W,R,W,R,R,W,R,R,O,B,W,O,O,O,W,W,B,B,Y,Y,Y,Y,Y,G,Y,B,Y,B,W,O,B,R,R,O,B
-4.3387156, 38.36247, 5, intermediate, fridrich,G,W,W,G,W,R,O,B,B,Y,R,R,G,G,B,O,G,O,R,R,R,W,R,R,Y,W,W,O,B,W,O,O,O,W,W,B,B,Y,G,Y,Y,G,G,Y,G,Y,B,Y,O,B,Y,R,O,B
-5.8081036, 37.629574, 5, intermediate, fridrich,W,R,B,W,W,B,G,G,O,W,O,B,G,G,B,O,G,O,R,R,R,R,R,R,Y,W,W,O,B,B,O,O,O,W,W,R,B,Y,G,Y,Y,G,G,Y,G,Y,B,Y,O,B,Y,R,W,Y
