x,y,line,cp,algo,oldage,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
18.52444600743526,-25.576413343150623,22,0,0,6,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,,,wn,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
17.89129352398737,-25.524214994269023,22,0,0,7,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,,,wn,,wp,wp,wp,wp,,wp,wp,wp,,wr,wn,,wq,wk,wb,,wr
17.33553184483058,-25.681222978408048,22,0,0,8,br,bn,bb,bq,bk,bb,,br,bp,,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,,,wn,,wp,wp,wp,wp,,wp,wp,wp,,wr,wn,,wq,wk,wb,,wr
16.965100721759917,-26.238866695061315,22,0,0,9,br,bn,bb,bq,bk,bb,,br,bp,,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,,wp,wn,,wp,wp,wp,wp,,,wp,wp,,wr,wn,,wq,wk,wb,,wr
16.575597738838,-26.523232032626463,22,0,0,10,br,bn,,bq,bk,bb,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,,wp,wn,,wp,wp,wp,wp,,,wp,wp,,wr,wn,,wq,wk,wb,,wr
16.265513324351627,-26.785365631430675,22,0,0,11,br,bn,,bq,bk,bb,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,wb,wp,wn,,wp,wp,wp,wp,,,wp,wp,,wr,wn,,wq,wk,,,wr
16.089494670582134,-26.937485712841056,22,0,0,12,br,bn,,bq,bk,bb,,br,bp,bb,bp,,,,bp,bp,,bp,,bp,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,wb,wp,wn,,wp,wp,wp,wp,,,wp,wp,,wr,wn,,wq,wk,,,wr
15.817901357656407,-27.096649164229746,22,0,0,13,br,bn,,bq,bk,bb,,br,bp,bb,bp,,,,bp,bp,,bp,,bp,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,,wr,,,wq,wk,,,wr
15.56549952075347,-27.21940336159069,22,0,0,14,br,,,bq,bk,bb,,br,bp,bb,bp,,,,bp,bp,,bp,bn,bp,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,,wr,,,wq,wk,,,wr
15.377589773823427,-27.281739473571225,22,0,0,15,br,,,bq,bk,bb,,br,bp,bb,bp,,,,bp,bp,,bp,bn,bp,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,,wr,,,wq,wk,,wr,
15.210359624420178,-27.357409262648286,22,0,0,16,br,,,,bk,bb,,br,bp,bb,bp,,bq,,bp,bp,,bp,bn,bp,bp,bn,,,,,,,,bp,,,,,,wp,,wb,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,,wr,,,wq,wk,,wr,
15.107059320744069,-27.4040687386948,22,0,0,17,br,,,,bk,bb,,br,bp,bb,bp,,bq,,bp,bp,,bp,bn,bp,bp,bn,,,,,,,,bp,,,,,,wp,,,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,wr,,,wq,wk,,wr,
15.052737679385668,-27.451196992108162,22,0,0,18,br,,,,bk,bb,,br,bp,bb,bp,,bq,,,bp,,bp,bn,bp,bp,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,wr,,,wq,wk,,wr,
14.967993135488864,-27.464718002947,22,0,0,19,br,,,,bk,bb,,br,bp,bb,bp,,bq,,,bp,,bp,bn,bp,bp,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,wq,wp,wp,wb,wr,,,,wk,,wr,
14.8220374735411,-27.458979346617053,22,0,0,20,,,bk,br,,bb,,br,bp,bb,bp,,bq,,,bp,,bp,bn,bp,bp,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,wq,wp,wp,wb,wr,,,,wk,,wr,
-9.640842810388783,-41.29813774792852,22,0,0,21,,,bk,br,,bb,,br,bp,bb,bp,,bq,,,bp,,bp,bn,bp,bp,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,wq,wp,wp,wb,,,wk,wr,,,wr,
-9.715944305193842,-41.30185774285626,22,0,0,22,,,bk,br,,,,br,bp,bb,bp,,bq,,bb,bp,,bp,bn,bp,bp,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,wb,wp,wn,,wp,wp,wp,wp,wn,wq,wp,wp,wb,,,wk,wr,,,wr,
-9.74477960049109,-41.305740787354736,22,0,0,23,,,bk,br,,,,br,bp,bb,bp,,bq,,bb,bp,wb,bp,bn,bp,bp,bn,bp,,,,,,,bp,,,,,,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,wq,wp,wp,wb,,,wk,wr,,,wr,
-9.78157720560481,-41.3074245190526,22,0,0,24,,,bk,br,,,,br,bp,bb,bp,,bq,,bb,bp,wb,bp,bn,bp,,bn,bp,,,,,,bp,bp,,,,,,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,wq,wp,wp,wb,,,wk,wr,,,wr,
-9.8265791068122,-41.30465980862451,22,0,0,25,,,bk,br,,,,br,bp,bb,bp,,bq,,bb,bp,wb,bp,bn,bp,,bn,bp,,,,,,bp,bp,,,,,wq,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,,,wr,
-9.883606244022966,-41.300241972914016,22,0,0,26,,,bk,br,,,,br,bp,bb,bp,,bq,,bb,bp,wb,bp,,bp,,bn,bp,,bn,,,,bp,bp,,,,,wq,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,,,wr,
-9.931827382180192,-41.298143264919105,22,0,0,27,,,bk,br,,,,br,bp,wb,bp,,bq,,bb,bp,,bp,,bp,,bn,bp,,bn,,,,bp,bp,,,,,wq,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.011916201892342,-41.28785333248142,22,0,0,28,,,,br,,,,br,bp,bk,bp,,bq,,bb,bp,,bp,,bp,,bn,bp,,bn,,,,bp,bp,,,,,wq,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.075882031195977,-41.283780697187275,22,0,0,29,,,,br,,,,br,bp,bk,bp,,bq,,bb,bp,,bp,,bp,,bn,bp,,bn,,,,bp,bp,,,wq,,,wp,,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.21882295980773,-41.27426274329566,22,0,0,30,,,,br,,,,br,bp,bk,bp,,bq,,bb,bp,,bp,,bp,,bn,bp,,bn,,,,,bp,,,wq,,,wp,bp,,,,,,,,wp,wn,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.321379112613489,-41.266325120144984,22,0,0,31,,,,br,,,,br,bp,bk,bp,,bq,,bb,bp,,bp,,bp,,bn,bp,,bn,,,,,bp,,,wq,,,wp,bp,,,,,,,,wp,,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,wn,,wr,
-10.50646092645258,-41.257339778638176,22,0,0,32,,,,br,,,,br,bp,bk,bp,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,,,,bp,,bp,wq,,,wp,bp,,,,,,,,wp,,,wp,wp,wp,wp,wn,,wp,wp,wb,,,wk,wr,wn,,wr,
-10.604134017462583,-41.24307677727732,22,0,0,33,,,,br,,,,br,bp,bk,bp,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,,,,bp,,bp,wq,,wp,wp,bp,,,,,,,,wp,,,wp,wp,wp,,wn,,wp,wp,wb,,,wk,wr,wn,,wr,
-10.69821874795269,-41.239241934817905,22,0,0,34,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,bp,,,bp,,bp,wq,,wp,wp,bp,,,,,,,,wp,,,wp,wp,wp,,wn,,wp,wp,wb,,,wk,wr,wn,,wr,
-10.762546075544504,-41.23235454493046,22,0,0,35,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,bp,,,bp,,bp,wq,,wp,wp,bp,,,,,,,,wp,,,wp,wp,wp,wn,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.790885808282756,-41.23519467284793,22,0,0,36,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,bn,bp,,bn,bp,,,,bp,,,bp,,bp,wq,,wp,wp,bp,,,,,,,,wp,,,wp,wp,wp,wn,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.896871143676107,-41.227198580096584,22,0,0,37,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,bn,bp,,bn,bp,,,,bp,,,bp,,bp,wq,wp,wp,wp,bp,,,,,,,,wp,,,wp,wp,,wn,wn,,wp,wp,wb,,,wk,wr,,,wr,
-10.907493838389119,-41.22296770698444,22,0,0,38,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,bn,bp,,bn,bp,,,,,,,bp,,bp,wq,bp,wp,wp,bp,,,,,,,,wp,,,wp,wp,,wn,wn,,wp,wp,wb,,,wk,wr,,,wr,
-11.034623460444179,-41.207436512271094,22,0,0,39,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,bn,bp,,bn,bp,,,,,wp,,bp,,bp,wq,bp,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,wn,,wp,wp,wb,,,wk,wr,,,wr,
-11.024456790982438,-41.201254951195644,22,0,0,40,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,,wp,,bp,,bp,wq,bp,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,wn,,wp,wp,wb,,,wk,wr,,,wr,
-11.085122955812238,-41.19650165582623,22,0,0,41,,,,br,,,,br,bp,bk,,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,,wp,,bp,,bp,wq,bp,wp,,bp,,,,,wn,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.15482945595693,-41.18651930024256,22,0,0,42,,,br,,,,,br,bp,bk,,,bq,,bb,,,bp,,bp,,bn,bp,,bn,,,wp,,bp,,bp,wq,bp,wp,,bp,,,,,wn,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.172594610045504,-41.180152687645794,22,0,0,43,,,br,,,,,br,bp,bk,,,bq,,bb,,,bp,,bp,,bn,bp,,wn,,,wp,,bp,,bp,wq,bp,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.223597518666521,-41.167163460806194,22,0,0,44,,,br,,,,,br,bp,bk,,,bq,,bb,,,,,bp,,bn,bp,,bp,,,wp,,bp,,bp,wq,bp,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.270530970430642,-41.15840335659621,22,0,0,45,,,br,,,,,br,bp,bk,,,bq,,bb,,,,,bp,,bn,bp,,wq,,,wp,,bp,,bp,,bp,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.326949873679899,-41.14389735151304,22,0,0,46,,,,,,,,br,bp,bk,,,bq,,bb,,,,,bp,,bn,bp,,wq,,br,wp,,bp,,bp,,bp,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.392072132748385,-41.12613359698276,22,0,0,47,,,,,,,,br,bp,bk,,,bq,,bb,,,,,bp,,bn,bp,,,,br,wp,,bp,,bp,,wq,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.56136199406749,-41.084996917064366,22,0,0,48,bk,,,,,,,br,bp,,,,bq,,bb,,,,,bp,,bn,bp,,,,br,wp,,bp,,bp,,wq,wp,,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,wr,,,wr,
-11.707620913639346,-41.04921268961503,22,0,0,49,bk,,,,,,,br,bp,,,,bq,,bb,,,,,bp,,bn,bp,,,,br,wp,,bp,,bp,,wq,wp,wr,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,,,,wr,
-11.835850782197683,-41.016702648258914,22,0,0,50,bk,,,,,,,br,bp,,,bn,bq,,bb,,,,,bp,,,bp,,,,br,wp,,bp,,bp,,wq,wp,wr,bp,,,,,,,,wp,,,wp,wp,,wn,,,wp,wp,wb,,,wk,,,,wr,
-11.963647418559628,-40.97725631486254,22,0,0,51,bk,,,,,,,br,bp,,,bn,bq,,bb,,,,,bp,,,bp,,,,br,wp,,bp,,bp,,wq,wp,wr,bp,,,,wn,,,,wp,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-12.0692713994285,-40.94602065735129,22,0,0,52,bk,br,,,,,,,bp,,,bn,bq,,bb,,,,,bp,,,bp,,,,br,wp,,bp,,bp,,wq,wp,wr,bp,,,,wn,,,,wp,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-12.084441155159363,-40.937221775695534,22,0,0,53,bk,br,,,,,,,bp,,,bn,bq,,bb,,,,,bp,,,bp,,,,br,wp,,bp,,bp,wq,,wp,wr,bp,,,,wn,,,,wp,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-12.109472621514229,-40.93235191328796,22,0,0,54,bk,br,,,,,,,bp,,,,bq,,bb,,,bn,,bp,,,bp,,,,br,wp,,bp,,bp,wq,,wp,wr,bp,,,,wn,,,,wp,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-12.160270529811497,-40.916363259725976,22,0,0,55,bk,br,,,,,,,bp,,,,bq,,bb,,wq,bn,,bp,,,bp,,,,br,wp,,bp,,bp,,,wp,wr,bp,,,,wn,,,,wp,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-12.225539250224733,-40.89374908359618,22,0,0,56,bk,br,,,,,,,bp,,,,bq,,,,wq,bn,,bp,,,bp,,,,br,wp,,bp,,bp,,,wp,bb,bp,,,,wn,,,,wp,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-12.283457690640612,-40.87049638342921,22,0,0,57,bk,br,,,,,,,bp,,,,bq,,,,wq,bn,,bp,,,bp,,,,br,wp,,bp,,bp,,,wp,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-34.92952815654489,-17.723499318558616,22,0,0,58,bk,br,br,,,,,,bp,,,,bq,,,,wq,bn,,bp,,,bp,,,,,wp,,bp,,bp,,,wp,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-34.98797823420388,-17.617867337014392,22,0,0,59,bk,br,br,,,,,,bp,,,,bq,,,,wq,bn,,bp,,,bp,,,,wp,wp,,bp,,bp,,,,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-35.053143165856845,-17.50036830475762,22,0,0,60,bk,br,br,,,,,,bp,,,,bq,,,,wq,,,bp,,,bp,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,wb,,,wk,,,,wr,
-35.11269962318315,-17.40365630989122,22,0,0,61,bk,br,br,,,,,,bp,,,,bq,,,,wq,,,wb,,,bp,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,,,,wk,,,,wr,
-35.14413011220336,-17.339901357066122,22,0,0,62,bk,br,br,,,,,,bp,,,,,,,,wq,,,wb,,,bp,,,,wp,bn,,bp,bq,bp,,,,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,,,,wk,,,,wr,
-35.16067290360746,-17.29488370818742,22,0,0,63,bk,br,br,,,,,,bp,,,,,,,,wq,,,wb,,,bp,,,,wp,bn,,bp,bq,bp,,,,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,,,,,wk,,,wr,
-35.14593541955066,-17.302192156692012,22,0,0,64,bk,br,br,,,,,,bp,,,,,,,,wq,,,wb,,,bp,,,,wp,,,bp,bq,bp,,bn,,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,,,,,wk,,,wr,
-35.14816267881036,-17.280608732075788,22,0,0,65,bk,br,br,,,,,,bp,,,,,,,,,,,wb,,,bp,,,,wp,,,bp,bq,bp,,bn,wq,wp,bp,,,,wn,,,,,,,wp,wp,,,,,wp,wp,,,,,wk,,,wr,
-35.17331254863561,-17.232422226040953,22,0,0,66,bk,br,br,,,,,,bp,,,,,,,,,,,wb,,,bp,,,,wp,,,bp,bq,bp,,,wq,wp,bp,,,,wn,,,bn,,,,wp,wp,,,,,wp,wp,,,,,wk,,,wr,
-35.19802966556155,-17.204996402632943,22,0,0,67,bk,br,br,,,,,,bp,,,,,,,,,,,wb,,,bp,,,,wp,wq,,bp,bq,bp,,,,wp,bp,,,,wn,,,bn,,,,wp,wp,,,,,wp,wp,,,,,wk,,,wr,
-35.23873268531139,-17.104489532647577,22,0,0,68,bk,,br,,,,,,bp,br,,,,,,,,,,wb,,,bp,,,,wp,wq,,bp,bq,bp,,,,wp,bp,,,,wn,,,bn,,,,wp,wp,,,,,wp,wp,,,,,wk,,,wr,
-35.28200506489338,-16.988925794025207,22,0,0,69,bk,,br,,,,,,bp,br,,,,,,,,,,wb,,,bp,,,,wp,wq,,bp,bq,bp,,,,wp,bp,,,,wn,,,bn,,,,wp,wp,,,,wk,wp,wp,,,,,,,,wr,
-35.3042008567165,-16.943956261321127,22,0,0,70,bk,,br,bq,,,,,bp,br,,,,,,,,,,wb,,,bp,,,,wp,wq,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,,wp,wp,,,,wk,wp,wp,,,,,,,,wr,
-35.39701502338037,-16.81206794213974,22,0,0,71,bk,,br,bq,,,,,bp,br,,,,,,,,,,wb,,,bp,,,,wp,wq,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,,,,,,wr,
-35.400368584534014,-16.803735041854278,22,0,0,72,bk,,br,,,,,,bp,br,,,,,,,,,,wb,,,bp,,bq,,wp,wq,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,,,,,,wr,
-35.41497224746551,-16.74983970955515,22,0,0,73,bk,,br,,,,,,bp,br,,,,,,,,,,wb,,,bp,,bq,,wp,wq,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,wr,,,,,,
-35.41335564597138,-16.753605565663644,22,0,0,74,bk,,br,,,,,,bp,br,,,,,,,bq,,,wb,,,bp,,,,wp,wq,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,wr,,,,,,
-35.42858568068821,-16.72145340160728,22,0,0,75,bk,,br,,,,,,bp,wq,,,,,,,bq,,,wb,,,bp,,,,wp,,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,wr,,,,,,
-35.45183574225419,-16.712947624320215,22,0,0,76,bk,,br,,,,,,bp,bq,,,,,,,,,,wb,,,bp,,,,wp,,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,wr,,,,,,
-35.47177657042553,-16.706802877692983,22,0,0,77,bk,,br,,,,,,bp,wr,,,,,,,,,,wb,,,bp,,,,wp,,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,,,,,,,
-35.536585023905424,-16.63652247731382,22,0,0,78,,,br,,,,,,bp,bk,,,,,,,,,,wb,,,bp,,,,wp,,,bp,,bp,,,,wp,bp,,,,wn,,,bn,,,wp,wp,wp,,,,wk,wp,,,,,,,,,,
-35.640088674437074,-16.524605056842162,22,0,0,79,,,br,,,,,,bp,bk,,,,,,,,,,wb,,,bp,,,,wp,,,bp,,bp,,,wn,wp,bp,,,,,,,bn,,,wp,wp,wp,,,,wk,wp,,,,,,,,,,
-35.715817931514025,-16.451135275826072,22,0,0,80,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,bp,,,,wp,,,bp,,bp,,,wn,wp,bp,,,,,,,bn,,,wp,wp,wp,,,,wk,wp,,,,,,,,,,
-35.72118560579051,-16.43477769506099,22,0,0,81,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,bp,,,,wp,,,bp,,bp,,,,wp,bp,,,,,,,bn,wn,,wp,wp,wp,,,,wk,wp,,,,,,,,,,
-35.775444060037344,-16.364253184103465,22,0,0,82,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,bp,,,,wp,,,bp,,bp,,bn,,wp,bp,,,,,,,,wn,,wp,wp,wp,,,,wk,wp,,,,,,,,,,
-35.93983801668777,-16.270389397725538,22,0,0,83,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,bp,,,,wp,,,bp,,bp,,bn,,wp,bp,,,,,,,,wn,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.062800022087885,-16.205418452303316,22,0,0,84,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,bp,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,,,,,wn,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.090125132646634,-16.188100646902612,22,0,0,85,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,bp,,,,wp,bn,,bp,,bp,,,wn,wp,bp,,,,,,,,,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.24716808913946,-16.09826602263098,22,0,0,86,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,,,,,wp,bn,,bp,bp,bp,,,wn,wp,bp,,,,,,,,,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.28837835481367,-16.06735598239996,22,0,0,87,,,br,,,,,,bp,,,,,,,,,,bk,wb,,,,,,,wp,bn,wn,bp,bp,bp,,,,wp,bp,,,,,,,,,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.3346757137137,-16.038300850336665,22,0,0,88,,,br,,,,,,bp,,,,,,,,,,,wb,,,,,,bk,wp,bn,wn,bp,bp,bp,,,,wp,bp,,,,,,,,,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.35104235454045,-16.02711567025622,22,0,0,89,,,br,,,,,,bp,,,,,wn,,,,,,wb,,,,,,bk,wp,bn,,bp,bp,bp,,,,wp,bp,,,,,,,,,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.42799971343272,-15.970636626649549,22,0,0,90,,,,,,,,,bp,,,,,wn,,,,,br,wb,,,,,,bk,wp,bn,,bp,bp,bp,,,,wp,bp,,,,,,,,,,wp,wp,wp,,,wk,,wp,,,,,,,,,,
-36.50963697835365,-15.911350105746624,22,0,0,91,,,,,,,,,bp,,,,,wn,,,,,br,wb,,,,,,bk,wp,bn,,bp,bp,bp,wp,,,wp,bp,,,,,,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.52578999457573,-15.911223994895442,22,0,0,92,,,,,,,,,bp,,,,,wn,,,,,br,wb,,,,,,,wp,bn,,bp,bp,bp,bk,,,wp,bp,,,,,,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.536656053320165,-15.91119675908957,22,0,0,93,,,,,,,,,bp,,,,,,,,,,br,wb,,,,,,,wp,bn,,bp,wn,bp,bk,,,wp,bp,,,,,,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.593781805348215,-15.882535139561476,22,0,0,94,,,,,,,,,bp,,,,,,,,,,br,wb,,,,,,,wp,bn,,bp,wn,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.60758880737456,-15.87336295513441,22,0,0,95,,,,,,,,,bp,,,,,wn,,,,,br,wb,,,,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.72965430181437,-15.804730874628634,22,0,0,96,,,,,,,,,,,,,,wn,,,,,br,wb,,,,,bp,,wp,bn,,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.74359658170919,-15.79902116209966,22,0,0,97,,,,,,,,,,,,,,,,,,,br,wb,,,,,bp,,wp,bn,wn,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.72367824870753,-15.823116561555608,22,0,0,98,,,br,,,,,,,,,,,,,,,,,wb,,,,,bp,,wp,bn,wn,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.739551171920645,-15.811615545576853,22,0,0,99,,,br,,,,,,,,,wn,,,,,,,,wb,,,,,bp,,wp,bn,,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.73499582063476,-15.81505738265374,22,0,0,100,,,br,,,,,,,,,wn,,,,,,,,wb,,,,,,,wp,bn,,bp,,bp,bp,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.739034436291156,-15.813292652632795,22,0,0,101,,,br,,,,,,,,,,,,,,,wn,,wb,,,,,,,wp,bn,,bp,,bp,bp,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.73330284326966,-15.822532933347457,22,0,0,102,,,br,,,,,,,,,,,,,,,wn,,wb,,,,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,bp,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.72755987799852,-15.819486129387485,22,0,0,103,,,wn,,,,,,,,,,,,,,,,,wb,,,,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,bp,bk,,,,,wp,wp,,,,wk,,wp,,,,,,,,,,
-36.69674275909664,-15.835798711583688,22,0,0,104,,,wn,,,,,,,,,,,,,,,,,wb,,,,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,bp,,,wk,,wp,,,,,,,,,,
-36.736234159938306,-15.809480137990992,22,0,0,105,,,,,,,,,,,,,,,,,,wn,,wb,,,,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,bp,,,wk,,wp,,,,,,,,,,
-36.773667973078354,-15.78589173184144,22,0,0,106,,,,,,,,,,,,,,,,,,wn,,wb,,,,,,,wp,bn,,bp,,bp,,,,wp,bp,,,,,bk,,,,,wp,wp,,,,wk,,wp,,,bq,,,,,,,
