x,y,line,cp,algo,oldage,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1,multiplicity,age,groupLabel,clusterProbability
-27.87856120001219,7.64491208117672,165,0,1,113,,,,,,,,,,,,,,bk,,,,bp,br,,,,,bp,bp,,,,wr,wp,,,wp,,,,,,wp,wk,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.6932515337423313,-1,0
-27.891602951594432,7.547736701472314,165,0,1,114,,,,,,,,,,,,,,bk,,,,bp,,,,,,bp,bp,,,,wr,wp,,,wp,,,,,,wp,wk,,wp,br,,,,,,,,,,,,,,,,,,,,,,1,0.6993865030674846,-1,0
-27.851849716534325,7.603700092024468,165,0,1,115,,,,,,,,,,,,,,bk,,,,bp,,,,,,bp,bp,wr,,,,wp,,,wp,,,,,,wp,wk,,wp,br,,,,,,,,,,,,,,,,,,,,,,1,0.7055214723926381,-1,0
-27.841749223297793,7.712437111423949,165,0,1,116,,,,,,,,,,,,,,bk,,,,bp,br,,,,,bp,bp,wr,,,,wp,,,wp,,,,,,wp,wk,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7116564417177914,-1,0
-27.764357466376882,7.810574093906512,165,0,1,117,,,,,,,,,,,,,,bk,,,,bp,br,,,,,bp,bp,wr,,,,wp,,,wp,,,,,,wp,,,wp,,,,,wk,,,,,,,,,,,,,,,,,,1,0.7177914110429447,-1,0
-27.715447426612414,7.893952806427127,165,0,1,118,,,,,,,,,,,,,,,,,,bp,br,,,bk,,bp,bp,wr,,,,wp,,,wp,,,,,,wp,,,wp,,,,,wk,,,,,,,,,,,,,,,,,,1,0.7239263803680982,-1,0
-27.728211890653466,7.837850323159715,165,0,1,119,,,,,,,,,,,,,,,,,,bp,br,,,bk,,bp,bp,wr,,,,wp,,,wp,,,,,wk,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7300613496932515,-1,0
-27.596800640082996,7.807091548325413,165,0,1,120,,,,,,,,,,,,,,,,,,bp,,br,,bk,,bp,bp,wr,,,,wp,,,wp,,,,,wk,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7361963190184049,-1,0
-27.442349662862796,7.800688223866861,165,0,1,121,,,,,,,,,,,,,,,,,,bp,,br,,bk,,bp,bp,wr,,,,wp,,,wp,,,,wk,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7423312883435583,-1,0
-27.355446794553743,7.749179074521125,165,0,1,122,,,,,,,,,,,,,,,,,,bp,,br,,,,bp,bp,wr,,,,wp,bk,,wp,,,,wk,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7484662576687117,-1,0
-27.438465121474454,7.700920816016893,165,0,1,123,,,,,,,,,,,,,,,,,,bp,,br,,,,bp,bp,wr,,,wk,wp,bk,,wp,,,,,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.754601226993865,-1,0
-27.467648765450793,7.686026123383237,165,0,1,124,,,,,,,,,,,,,,,,,,bp,,,,br,,bp,bp,wr,,,wk,wp,bk,,wp,,,,,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7607361963190185,-1,0
-27.421508828485447,7.611029755240856,165,0,1,125,,,,,,,,,,,,,,,,,,bp,,,,br,,bp,bp,,,wr,wk,wp,bk,,wp,,,,,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7668711656441718,-1,0
-27.520340496176125,7.633618240523776,165,0,1,126,,,,,,,,,,,,,,,,,,bp,br,,,,,bp,bp,,,wr,wk,wp,bk,,wp,,,,,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7730061349693251,-1,0
-27.442863751219026,7.671811697952173,165,0,1,127,,,,,,,,,,,,,,,,,,bp,br,wr,,,,bp,bp,,,,wk,wp,bk,,wp,,,,,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7791411042944786,-1,0
-27.246667698736626,7.6765140685514295,165,0,1,128,,,,,,,,,,,,,,,,,,bp,,wr,,,,bp,bp,,br,,wk,wp,bk,,wp,,,,,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7852760736196319,-1,0
-27.084194161094704,7.73568713236505,165,0,1,129,,,,,,,,,,,,,,,,,,bp,,wr,,,,bp,bp,,br,,,wp,bk,,wp,,,,wk,,wp,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7914110429447853,-1,0
-26.873541410825005,7.789562904839951,165,0,1,130,,,,,,,,,,,,,,,,,,bp,,wr,,,,bp,bp,,br,,,wp,,,wp,,,,wk,,bk,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.7975460122699386,-1,0
-26.695494210740392,7.794275907706667,165,0,1,131,,,,,,,,,,,,,,,,,,bp,,,,,,wr,bp,,br,,,wp,,,wp,,,,wk,,bk,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.803680981595092,-1,0
-26.50265851703645,7.812334410294812,165,0,1,132,,,,,,,,,,,,,,,,,,,,,,,,wr,bp,bp,br,,,wp,,,wp,,,,wk,,bk,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.8098159509202454,-1,0
-26.40576280939875,7.838267553725006,165,0,1,133,,,,,,,,,,,,,,,,,,,,,,,wr,,bp,bp,br,,,wp,,,wp,,,,wk,,bk,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.8159509202453987,-1,0
-26.252780517894696,7.844088633135765,165,0,1,134,,,,,,,,,,,,,,,,,,,,,,,wr,,bp,bp,br,,,wp,,bk,wp,,,,wk,,,,,wp,,,,,,,,,,,,,,,,,,,,,,,1,0.8220858895705522,-1,0
-26.129298331672825,7.851753917431841,165,0,1,135,,,,,,,,,,,,,,,,,,,,,,,,,bp,bp,br,,,wp,,bk,wp,,,,wk,,,,,wp,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8282208588957055,-1,0
-26.04473719684297,7.833798570899468,165,0,1,136,,,,,,,,,,,,,,,,,,,,,,,,,bp,,br,,,wp,,bk,bp,,,,wk,,,,,wp,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8343558282208589,-1,0
-25.867524691334772,7.828914713350624,165,0,1,137,,,,,,,,,,,,,,,,,,,,,,,,,bp,,br,,,wp,,bk,wp,,,,wk,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8404907975460123,-1,0
-25.779311608577103,7.810951812588009,165,0,1,138,,,,,,,,,,,,,,,,,,,,,,,,bk,bp,,br,,,wp,,,wp,,,,wk,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8466257668711656,-1,0
-25.545446993188232,7.7926936316622735,165,0,1,139,,,,,,,,,,,,,,,,,,,,,,wp,,bk,bp,,br,,,,,,wp,,,,wk,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.852760736196319,-1,0
-25.293626916709787,7.808843383669093,165,0,1,140,,,,,,,,,,,,,,,,bk,,,,,,wp,,,bp,,br,,,,,,wp,,,,wk,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8588957055214724,-1,0
-24.97436615557169,7.810627433894845,165,0,1,141,,,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,br,,,,,,wp,,,,wk,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8650306748466258,-1,0
-24.804789923656056,7.819680695974224,165,0,1,142,,,br,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,,,,wp,,,,wk,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8711656441717791,-1,0
-24.709446996037617,7.8085014744063574,165,0,1,143,,,br,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,wk,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8773006134969326,-1,0
-24.692821307215393,7.788191654163181,165,0,1,144,,,,,,br,,,,,,,,wp,,bk,,,,,,,,,bp,,,,wk,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8834355828220859,-1,0
-24.67731271582188,7.7719663655408295,165,0,1,145,,,,,,br,,,,,,,,wp,,bk,,,,,wk,,,,bp,,,,,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8895705521472392,-1,0
-24.682107739228986,7.768321495818995,165,0,1,146,br,,,,,,,,,,,,,wp,,bk,,,,,wk,,,,bp,,,,,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.8957055214723927,-1,0
-24.67740083990842,7.780891089439171,165,0,1,147,br,,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.901840490797546,-1,0
-24.684020042000874,7.798085950810188,165,0,1,148,,br,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9079754601226994,-1,0
-24.70421980856933,7.807071268283003,165,0,1,149,,br,,,,,,,,,,,,wp,,bk,,,,,,wk,,,bp,,,,,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9141104294478528,-1,0
-24.70960423765381,7.794658450323608,165,0,1,150,,,,,,,,,,,,,,wp,,bk,,br,,,,wk,,,bp,,,,,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9202453987730062,-1,0
-24.70254008625514,7.786750774180592,165,0,1,151,,,,,,,,,,,,,,wp,,bk,,br,,,,,,,bp,,,,wk,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9263803680981595,-1,0
-24.69353743151491,7.795441989010858,165,0,1,152,,br,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,wk,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9325153374233128,-1,0
-24.67319134187725,7.810808394008562,165,0,1,153,,br,,,,,,,,,,,,wp,,bk,,,,wk,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9386503067484663,-1,0
-24.691054983699452,7.797435037935852,165,0,1,154,,,,,,,,,,,,,,wp,,bk,,br,,wk,,,,,bp,,,,,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9447852760736196,-1,0
-24.700625285993418,7.786350373966201,165,0,1,155,,,,,,,,,,,,,,wp,,bk,,br,,,,,,,bp,,,,wk,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.950920245398773,-1,0
-24.694055309714393,7.795178598991564,165,0,1,156,,br,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,wk,,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9570552147239264,-1,0
-24.666821493461033,7.790019084062441,165,0,1,157,,br,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9631901840490797,-1,0
-24.677353787429784,7.7804785003887025,165,0,1,158,br,,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,1,0.9693251533742331,-1,0
-24.600561350402305,7.698580603905845,165,0,1,159,br,,,,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,,,1,0.9754601226993865,-1,0
-24.583463571773276,7.684531185771964,165,0,1,160,,,,br,,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,wr,,,,,,,,,,,,,,,,,,,,1,0.9815950920245399,-1,0
-24.60303265910561,7.6726670046007905,165,0,1,161,,,,br,wr,,,,,,,,,wp,,bk,,,,,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9877300613496932,-1,0
-24.605535539233223,7.695071384184759,165,1,1,162,,,,,wr,,,,,,,,,wp,,bk,,,,br,,,,,bp,,,,,wk,,,wp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9938650306748467,-1,0
44.21946102302902,-10.381957980693908,166,1,1,0,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0,0,1
33.49871321028435,-25.248724438694072,166,0,1,1,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0.013157894736842105,6,1
29.454477571179606,-25.120071262729386,166,0,1,2,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,,,,,,,,,bp,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0.02631578947368421,-1,0
28.180464829194133,-23.31989850759886,166,0,1,3,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,,,,,,,,,bp,,,,,,wp,,,,,,,,,,,wp,,wp,wp,wp,,wp,wp,,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0.039473684210526314,-1,0
25.8297293411525,-17.32182847519108,166,0,1,4,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,bn,,,,,,,,bp,,,,,,wp,,,,,,,,,,,wp,,wp,wp,wp,,wp,wp,,wp,wr,wn,wb,wq,wk,wb,wn,wr,1,0.05263157894736842,-1,0
23.993883101252464,-10.117488898218937,166,0,1,5,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,bp,,bp,bp,,,,,,bn,,,,,,,,bp,,,,,,wp,,,,,,,,,,,wp,,wp,wp,wp,,wp,wp,wb,wp,wr,wn,wb,wq,wk,,wn,wr,1,0.06578947368421052,-1,0
22.72846763944607,-11.038769468450086,166,0,1,6,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,,wp,,,,,,,,,,,wp,,wp,wp,wp,,wp,wp,wb,wp,wr,wn,wb,wq,wk,,wn,wr,1,0.07894736842105263,-1,0
20.673068392274196,-14.144224585441792,166,0,1,7,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,wk,,wn,wr,1,0.09210526315789473,-1,0
20.012386955932957,-13.571836497185187,166,0,1,8,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,,,,bp,bp,,,,,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,,,,,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,wk,,wn,wr,1,0.10526315789473684,-1,0
20.114290957331747,-12.940500737088914,166,0,1,9,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,,,,bp,bp,,,,,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,wk,,,wr,1,0.11842105263157894,-1,0
19.168313871060118,-13.057597431152818,166,0,1,10,br,bn,bb,bq,bk,bb,,br,bp,bp,,,,,bp,bp,,,bp,,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,wk,,,wr,1,0.13157894736842105,-1,0
16.128340173826924,-12.557468417981136,166,0,1,11,br,bn,bb,bq,bk,bb,,br,bp,bp,,,,,bp,bp,,,bp,,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,,1,0.14473684210526316,-1,0
15.859218109165669,-12.386448911846335,166,0,1,12,br,bn,bb,bq,bk,,,br,bp,bp,,,,,bp,bp,,,bp,bb,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,wn,wb,wq,,wr,wk,,1,0.15789473684210525,-1,0
15.627699679821113,-12.434304162901224,166,0,1,13,br,bn,bb,bq,bk,,,br,bp,bp,,,,,bp,bp,,,bp,bb,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,,1,0.17105263157894737,-1,0
8.871318406173742,-12.243319192703547,166,0,1,14,br,bn,bb,bq,,br,bk,,bp,bp,,,,,bp,bp,,,bp,bb,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,wb,wq,,wr,wk,,1,0.18421052631578946,-1,0
8.719446861215223,-12.02686759752239,166,0,1,15,br,bn,bb,bq,,br,bk,,bp,bp,,,,,bp,bp,,,bp,bb,bp,bn,,,,,,bp,,bp,,,,,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,wq,,wp,wp,wb,wp,wr,,wb,,,wr,wk,,1,0.19736842105263158,-1,0
8.31737802711136,-11.595823221314472,166,0,1,16,br,bn,bb,bq,,br,bk,,bp,bp,,,,,bp,bp,,,bp,bb,bp,,,,,,,bp,,bp,,,,,wp,wp,bn,,,,,,wn,,,wn,wp,,wp,wp,wq,,wp,wp,wb,wp,wr,,wb,,,wr,wk,,1,0.21052631578947367,-1,0
7.834548822460628,-11.194716970068743,166,0,1,17,br,bn,bb,bq,,br,bk,,bp,bp,,,,,bp,bp,,,bp,bb,bp,,,,,,,bp,,bp,,,,,wp,wp,bn,,,,,,wn,,,wn,wp,,wp,wp,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.2236842105263158,-1,0
7.238210284644885,-10.730838955049382,166,0,1,18,br,bn,bb,bq,,br,bk,,,bp,,,,,bp,bp,,,bp,bb,bp,,,,bp,,,bp,,bp,,,,,wp,wp,bn,,,,,,wn,,,wn,wp,,wp,wp,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.23684210526315788,-1,0
6.743648741009032,-10.472806869270755,166,0,1,19,br,bn,bb,bq,,br,bk,,,bp,,,,,bp,bp,,,bp,bb,bp,,,,bp,,,bp,,bp,,,,,wp,wp,bn,,,,wp,,wn,,,wn,wp,,,wp,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.25,-1,0
6.4151363124955765,-10.388752176174531,166,0,1,20,br,,bb,bq,,br,bk,,,bp,,bn,,,bp,bp,,,bp,bb,bp,,,,bp,,,bp,,bp,,,,,wp,wp,bn,,,,wp,,wn,,,wn,wp,,,wp,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.2631578947368421,-1,0
6.22348027713636,-10.312556020940843,166,0,1,21,br,,bb,bq,,br,bk,,,bp,,bn,,,bp,bp,,,bp,bb,bp,,,,bp,,,bp,,bp,,,,wp,wp,wp,bn,,,,wp,,wn,,,wn,wp,,,,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.27631578947368424,-1,0
6.190081425450277,-10.364486819921671,166,0,1,22,br,,bb,bq,,br,bk,,,bp,,bn,,,bp,bp,,,bp,bb,bp,,,,,,,bp,,bp,,,,bp,wp,wp,bn,,,,wp,,wn,,,wn,wp,,,,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.2894736842105263,-1,0
6.142553412220176,-10.38985891595438,166,0,1,23,br,,bb,bq,,br,bk,,,bp,,bn,,,bp,bp,,,bp,bb,bp,,,,,,,bp,,bp,,,,wp,wp,wp,bn,,,,,,wn,,,wn,wp,,,,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.3026315789473684,-1,0
5.978605649019633,-10.420723655573685,166,0,1,24,br,,bb,bq,,br,bk,,,bp,,bn,,,bp,bp,,,bp,bb,bp,,,,,,,bp,,bp,,,,wp,wp,wp,,,,,,,bn,,,wn,wp,,,,wq,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.3157894736842105,-1,0
5.800576999317335,-10.475872858841694,166,0,1,25,br,,bb,bq,,br,bk,,,bp,,bn,,,bp,bp,,,bp,bb,bp,,,,,,,bp,,bp,,,,wp,wp,wp,,,,,,,wq,,,wn,wp,,,,,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.32894736842105265,-1,0
5.571645549610573,-10.624268352250285,166,0,1,26,br,,bb,bq,,br,bk,,,bp,,,,,bp,bp,,,bp,bb,bp,bn,,,,,,bp,,bp,,,,wp,wp,wp,,,,,,,wq,,,wn,wp,,,,,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.34210526315789475,-1,0
4.440103606460694,-11.347008154934107,166,0,1,27,br,,bb,bq,,br,bk,,,bp,,,,,bp,bp,,,bp,bb,bp,bn,,,,,wp,bp,,bp,,,,wp,,wp,,,,,,,wq,,,wn,wp,,,,,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.35526315789473684,-1,0
4.019312398616699,-11.571332737423663,166,0,1,28,br,,bb,bq,,br,bk,,,bp,bb,,,,bp,bp,,,bp,,bp,bn,,,,,wp,bp,,bp,,,,wp,,wp,,,,,,,wq,,,wn,wp,,,,,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.3684210526315789,-1,0
3.8264972435601563,-11.704942513937079,166,0,1,29,br,,bb,bq,,br,bk,,,bp,bb,,,,bp,bp,,,bp,,bp,bn,,,,,wp,bp,wn,bp,,,,wp,,wp,,,,,,,wq,,,,wp,,,,,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.3815789473684211,-1,0
3.734304147666671,-11.78607347932567,166,0,1,30,br,,,bq,,br,bk,,,bp,bb,bb,,,bp,bp,,,bp,,bp,bn,,,,,wp,bp,wn,bp,,,,wp,,wp,,,,,,,wq,,,,wp,,,,,,wp,wp,wb,wp,,wr,wb,,,wr,wk,,1,0.39473684210526316,-1,0
3.61839734597611,-11.853016059403368,166,0,1,31,br,,,bq,,br,bk,,,bp,bb,bb,,,bp,bp,,,bp,,bp,bn,,,,,wp,bp,wn,bp,,,,wp,,wp,,,,,,,wq,,,wp,wp,,,,,,wp,,wb,wp,,wr,wb,,,wr,wk,,1,0.40789473684210525,-1,0
3.518519362808041,-11.936342747417672,166,0,1,32,br,,,bq,bb,br,bk,,,bp,bb,,,,bp,bp,,,bp,,bp,bn,,,,,wp,bp,wn,bp,,,,wp,,wp,,,,,,,wq,,,wp,wp,,,,,,wp,,wb,wp,,wr,wb,,,wr,wk,,1,0.42105263157894735,-1,0
3.423906950987498,-11.994671508402364,166,0,1,33,br,,,bq,bb,br,bk,,,bp,bb,,,,bp,bp,,,bp,,bp,bn,,,,,wp,bp,wn,bp,,,,wp,,wp,,,,,,,wq,,wb,wp,wp,,,,,,wp,,wb,wp,,wr,,,,wr,wk,,1,0.4342105263157895,-1,0
3.326071265252303,-12.03882850390813,166,0,1,34,br,,,bq,bb,br,bk,,,bp,bb,,,,bp,bp,,,bp,,bp,,,,,,wp,bp,wn,bp,,bn,,wp,,wp,,,,,,,wq,,wb,wp,wp,,,,,,wp,,wb,wp,,wr,,,,wr,wk,,1,0.4473684210526316,-1,0
3.290237559455574,-12.073721428296409,166,0,1,35,br,,,bq,bb,br,bk,,,bp,bb,,,,bp,bp,,,bp,,bp,,,,,,wp,bp,wn,bp,,bn,,wp,,wp,,,,,,,wq,,,wp,wp,,,,,,wp,wb,wb,wp,,wr,,,,wr,wk,,1,0.4605263157894737,-1,0
3.1834621589338385,-12.137287083816028,166,0,1,36,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,,,,,,wp,bp,wn,bp,bp,bn,,wp,,wp,,,,,,,wq,,,wp,wp,,,,,,wp,wb,wb,wp,,wr,,,,wr,wk,,1,0.47368421052631576,-1,0
3.083801380907444,-12.159153461847268,166,0,1,37,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,,,,,,wp,bp,wn,bp,bp,bn,,wp,,wp,,,,,,,wq,,wp,wp,wp,,,,,,,wb,wb,wp,,wr,,,,wr,wk,,1,0.4868421052631579,-1,0
2.990612093655876,-12.231350625897802,166,0,1,38,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,,,,,,wp,bp,wn,,bp,bn,,wp,,wp,,bp,,,,,wq,,wp,wp,wp,,,,,,,wb,wb,wp,,wr,,,,wr,wk,,1,0.5,-1,0
3.0128130867618066,-12.2169383750429,166,0,1,39,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,,,,,,wp,bp,wn,,bp,bn,,wp,,wp,,wp,,,,,wq,,,wp,wp,,,,,,,wb,wb,wp,,wr,,,,wr,wk,,1,0.5131578947368421,-1,0
2.9946870899413103,-12.245962069059022,166,0,1,40,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,,,,,,wp,bp,wn,,,bn,,wp,,wp,,bp,,,,,wq,,,wp,wp,,,,,,,wb,wb,wp,,wr,,,,wr,wk,,1,0.5263157894736842,-1,0
2.881842136215314,-12.369995957719567,166,0,1,41,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,,,,,,wp,bp,wn,,,bn,,wp,,wp,,bp,wp,,,,wq,,,wp,,,,,,,,wb,wb,wp,,wr,,,,wr,wk,,1,0.5394736842105263,-1,0
2.8462186729785417,-12.439005339372097,166,0,1,42,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,bn,,,,,wp,bp,wn,,,,,wp,,wp,,bp,wp,,,,wq,,,wp,,,,,,,,wb,wb,wp,,wr,,,,wr,wk,,1,0.5526315789473685,-1,0
2.704005189235141,-12.563548889018069,166,0,1,43,br,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,bn,,,,,wp,bp,wn,,,,,wp,,wp,,bp,wp,,,,wq,,,wp,,,,,,,,wb,wb,wp,wr,,,,,wr,wk,,1,0.5657894736842105,-1,0
2.6623360762551065,-12.576966087820107,166,0,1,44,,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,bn,,,,,wp,bp,wn,,,,,wp,,wp,,bp,wp,,,,wq,,,wp,,,,,,,,wb,wb,wp,br,,,,,wr,wk,,1,0.5789473684210527,-1,0
2.5653400549952754,-12.642379769097573,166,0,1,45,,,,bq,bb,br,bk,,,bp,bb,,,,,bp,,,bp,,bp,bn,,,,,wp,bp,wn,,,,,wp,,wp,,bp,wp,,,,wq,,,wp,,,,,,,,wb,wb,wp,wr,,,,,,wk,,1,0.5921052631578947,-1,0
2.4758415757846652,-12.696165139530422,166,0,1,46,,,,bq,bb,br,bk,,,bp,,,,,,bp,,,bp,,bp,bn,,,,,wp,bp,bb,,,,,wp,,wp,,bp,wp,,,,wq,,,wp,,,,,,,,wb,wb,wp,wr,,,,,,wk,,1,0.6052631578947368,-1,0
