x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22,multiplicity,age,groupLabel,clusterProbability
-32.324856,1.1133487, 14, intermediate, beginner,R,G,Y,B,W,B,B,Y,W,O,R,B,G,G,Y,W,W,R,R,W,O,O,R,W,O,G,W,G,W,B,B,O,R,G,R,Y,R,B,B,Y,Y,O,O,Y,Y,W,O,G,G,B,R,Y,O,G,1,0.16666666666666666,-1,1
-32.714386,2.177495, 14, intermediate, beginner,R,G,G,B,W,R,B,Y,G,O,R,Y,G,G,B,W,W,W,O,W,W,W,R,G,R,O,O,G,W,B,B,O,R,G,R,Y,R,B,B,Y,Y,Y,O,Y,R,W,O,B,G,B,O,Y,O,Y,1,0.1746031746031746,-1,1
-32.20177,3.5167398, 14, intermediate, beginner,R,G,G,B,W,R,B,B,R,W,W,W,B,G,G,Y,R,O,O,W,W,W,R,G,G,R,Y,G,W,B,B,O,R,R,O,O,G,Y,B,Y,Y,Y,O,Y,R,W,O,B,G,B,O,Y,O,Y,1,0.18253968253968253,-1,1
-32.071545,3.6781662, 14, intermediate, beginner,R,G,G,B,W,R,B,B,R,W,W,W,B,G,G,Y,G,W,O,W,W,W,R,O,G,R,B,Y,W,B,R,O,R,O,O,O,B,Y,R,Y,Y,Y,G,Y,O,R,B,G,G,B,O,Y,O,Y,1,0.19047619047619047,-1,1
-6.7883835,-24.619411, 14, intermediate, beginner,R,G,R,B,W,Y,B,B,O,W,W,G,B,G,O,Y,G,Y,B,R,G,O,R,W,W,W,O,Y,W,B,R,O,R,O,O,O,B,Y,G,Y,Y,R,G,Y,R,R,B,W,G,B,G,Y,O,W,1,0.1984126984126984,-1,1
-6.70641,-24.736383, 14, intermediate, beginner,O,B,B,Y,W,B,R,G,R,W,O,Y,B,G,O,Y,G,Y,O,R,G,R,R,W,B,W,O,Y,W,W,R,O,O,O,O,B,B,Y,G,Y,Y,R,G,Y,R,R,B,W,G,B,G,G,W,W,1,0.20634920634920634,-1,1
-4.8847446,-24.884045, 14, intermediate, beginner,B,B,B,Y,W,B,G,G,R,R,O,Y,G,G,O,G,G,Y,O,R,G,R,R,W,B,W,O,B,O,O,O,O,R,W,W,Y,O,Y,G,Y,Y,R,R,Y,R,W,B,W,B,B,G,Y,W,W,1,0.21428571428571427,-1,1
-4.935503,-24.516718, 14, intermediate, beginner,R,G,G,B,W,Y,B,B,B,W,W,Y,G,G,O,G,G,Y,Y,R,G,R,R,W,O,W,O,B,O,B,O,O,R,W,W,O,O,Y,G,Y,Y,R,R,Y,R,W,B,W,B,B,G,Y,O,R,1,0.2222222222222222,-1,1
-2.7594552,-24.803144, 14, intermediate, beginner,R,G,W,B,W,G,B,B,R,W,W,G,G,G,Y,G,G,B,G,W,O,R,R,W,Y,R,O,B,O,B,O,O,R,W,W,O,O,Y,Y,Y,Y,O,R,Y,Y,W,B,G,B,B,R,Y,O,R,1,0.23015873015873015,-1,1
-3.385608,-24.265121, 14, intermediate, beginner,R,B,B,G,W,B,W,G,R,R,O,Y,G,G,Y,G,G,B,O,W,O,R,R,W,B,R,O,B,O,Y,O,O,R,W,W,G,O,Y,Y,Y,Y,O,R,Y,Y,W,B,G,B,B,R,G,W,W,1,0.23809523809523808,-1,1
-4.177222,-24.099579, 14, intermediate, beginner,R,B,Y,G,W,Y,W,G,B,R,O,Y,G,G,O,G,G,Y,B,R,O,R,R,W,O,W,O,B,O,Y,O,O,R,W,W,G,O,Y,G,Y,Y,R,R,Y,W,W,B,B,B,B,B,G,W,R,1,0.24603174603174602,-1,1
-3.669683,-26.360216, 14, intermediate, beginner,W,G,R,G,W,B,B,Y,Y,O,R,B,G,G,O,G,G,Y,G,R,O,W,R,W,R,W,O,B,O,R,O,O,O,W,W,Y,O,Y,G,Y,Y,R,R,Y,W,W,B,B,B,B,B,G,R,Y,1,0.25396825396825395,-1,1
-3.316386,-26.305674, 14, intermediate, beginner,W,G,B,G,W,B,B,Y,Y,O,R,R,G,G,B,G,G,Y,O,W,O,R,R,W,G,W,R,B,O,R,O,O,O,W,W,Y,O,Y,B,Y,Y,O,R,Y,Y,W,B,G,B,B,R,G,R,W,1,0.2619047619047619,-1,1
-2.7570744,-25.370066, 14, intermediate, beginner,B,G,W,Y,W,G,Y,B,B,G,R,O,G,G,B,G,G,Y,G,W,O,R,R,W,W,W,R,B,O,O,O,O,R,W,W,R,O,Y,B,Y,Y,O,R,Y,Y,W,B,G,B,B,R,Y,O,R,1,0.2698412698412698,-1,1
-4.623716,-25.470242, 14, intermediate, beginner,B,G,O,Y,W,B,Y,B,Y,G,R,B,G,G,O,G,G,Y,W,R,G,W,R,W,R,W,O,B,O,O,O,O,R,W,W,R,O,Y,G,Y,Y,R,R,Y,R,W,B,W,B,B,G,Y,O,B,1,0.2777777777777778,-1,1
-4.873101,-24.108429, 14, intermediate, beginner,Y,B,Y,B,W,Y,O,G,B,B,O,Y,G,G,O,G,G,Y,R,R,G,R,R,W,O,W,O,B,O,R,O,O,W,W,W,W,O,Y,G,Y,Y,R,R,Y,R,W,B,W,B,B,G,B,R,G,1,0.2857142857142857,-1,1
-0.19213672,8.243436, 14, intermediate, beginner,Y,B,G,B,W,R,O,G,R,B,O,W,G,G,G,G,G,G,O,W,O,W,R,R,G,R,R,B,O,R,O,O,W,W,W,W,O,Y,Y,Y,Y,Y,R,Y,B,W,B,Y,B,B,O,B,R,Y,1,0.29365079365079366,-1,1
0.3356022,7.657755, 14, intermediate, beginner,O,B,Y,G,W,B,R,R,G,G,W,O,G,G,G,G,G,G,B,W,O,R,R,R,Y,R,R,B,O,B,O,O,O,W,W,W,O,Y,Y,Y,Y,Y,R,Y,B,W,B,Y,B,B,O,W,W,R,1,0.30158730158730157,-1,1
0.63383317,7.252, 14, intermediate, beginner,O,B,Y,G,W,O,R,R,R,G,W,Y,G,G,B,G,G,G,O,R,R,W,R,R,B,R,Y,B,O,B,O,O,O,W,W,W,O,Y,O,Y,Y,G,R,Y,G,W,B,Y,B,B,Y,W,W,B,1,0.30952380952380953,-1,1
1.8401712,7.5040655, 14, intermediate, beginner,R,R,R,O,W,G,Y,B,O,B,W,W,G,G,B,G,G,G,W,R,R,O,R,R,B,R,Y,B,O,B,O,O,W,W,W,O,O,Y,O,Y,Y,G,R,Y,G,W,B,Y,B,B,Y,Y,W,G,1,0.31746031746031744,-1,1
1.6632543,8.568723, 14, intermediate, beginner,R,R,W,O,W,B,Y,B,G,B,W,O,G,G,G,G,G,G,B,O,W,R,R,R,Y,R,R,B,O,B,O,O,W,W,W,O,O,Y,Y,Y,Y,Y,R,Y,G,W,B,R,B,B,G,Y,W,O,1,0.3253968253968254,-1,1
1.9020683,9.1333885, 14, intermediate, beginner,Y,O,R,B,W,R,G,B,W,Y,R,B,G,G,G,G,G,G,Y,O,W,W,R,R,O,R,R,B,O,B,O,O,W,W,W,O,O,Y,Y,Y,Y,Y,R,Y,G,W,B,R,B,B,G,O,W,B,1,0.3333333333333333,-1,1
2.372334,7.392644, 14, intermediate, beginner,Y,O,R,B,W,G,G,B,B,Y,R,R,G,G,R,G,G,W,W,R,R,O,R,R,Y,W,O,B,O,B,O,O,W,W,W,O,O,Y,B,Y,Y,G,R,Y,G,W,B,Y,B,B,Y,O,W,G,1,0.3412698412698413,-1,1
2.6247385,7.60338, 14, intermediate, beginner,R,G,B,O,W,B,Y,B,G,B,W,O,G,G,R,G,G,W,R,R,R,R,R,R,Y,W,O,B,O,G,O,O,W,W,W,O,O,Y,B,Y,Y,G,R,Y,G,W,B,Y,B,B,Y,W,O,Y,1,0.3492063492063492,-1,1
3.0814238,9.728521, 14, intermediate, beginner,R,G,O,O,W,R,Y,B,W,B,W,B,G,G,G,G,G,G,Y,R,R,W,R,R,O,R,R,B,O,G,O,O,W,W,W,O,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,B,B,B,W,O,G,1,0.35714285714285715,-1,1
2.507171,11.447373, 14, intermediate, beginner,Y,O,R,B,W,G,W,R,O,O,W,Y,G,G,G,G,G,G,W,R,R,O,R,R,G,R,R,B,O,B,O,O,W,W,W,B,O,Y,Y,Y,Y,Y,R,Y,Y,W,B,B,B,B,B,O,W,G,1,0.36507936507936506,-1,1
17.85688,34.316265, 14, intermediate, beginner,O,O,R,Y,W,G,R,R,O,W,W,Y,B,G,G,O,G,G,W,R,R,O,R,R,G,R,R,B,W,W,W,O,O,B,O,B,Y,Y,Y,B,Y,Y,W,Y,Y,O,B,B,G,B,B,G,W,G,1,0.373015873015873,-1,1
16.56429,33.933586, 14, intermediate, beginner,R,Y,O,R,W,O,O,G,R,G,O,W,B,G,G,O,G,G,G,R,R,W,R,R,G,R,R,B,W,W,W,O,W,B,O,Y,Y,Y,Y,B,Y,Y,W,Y,Y,O,B,B,G,B,B,B,O,W,1,0.38095238095238093,-1,1
14.669575,33.538586, 14, intermediate, beginner,Y,Y,O,B,W,O,W,G,R,O,O,W,G,G,G,B,G,G,G,R,R,W,R,R,G,R,R,Y,O,B,W,O,W,W,W,B,R,Y,Y,R,Y,Y,O,Y,Y,G,B,B,B,B,B,O,O,W,1,0.3888888888888889,-1,1
15.759048,30.843117, 14, intermediate, beginner,W,B,Y,G,W,Y,R,O,O,G,W,G,G,G,G,B,G,G,O,R,R,O,R,R,W,R,R,Y,O,O,W,O,O,W,W,W,R,Y,Y,R,Y,Y,O,Y,Y,G,B,B,B,B,B,B,W,B,1,0.3968253968253968,-1,1
16.54159,30.786526, 14, intermediate, beginner,R,B,Y,R,W,Y,O,O,O,G,W,G,B,G,G,B,G,G,O,R,R,O,R,R,W,R,R,W,W,W,O,O,W,O,O,Y,W,Y,Y,G,Y,Y,R,Y,Y,G,B,B,G,B,B,B,W,B,1,0.40476190476190477,-1,1
17.489761,30.5671, 14, intermediate, beginner,O,O,O,Y,W,R,Y,B,R,B,W,B,B,G,G,B,G,G,Y,R,R,W,R,R,W,R,R,W,W,W,O,O,O,O,O,O,W,Y,Y,G,Y,Y,R,Y,Y,G,B,B,G,B,B,G,W,G,1,0.4126984126984127,-1,1
3.9919379,10.277979, 14, intermediate, beginner,W,O,O,G,W,R,R,B,R,G,W,B,G,G,G,G,G,G,Y,R,R,W,R,R,W,R,R,O,O,O,O,O,O,W,W,W,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,G,1,0.42063492063492064,-1,1
3.9197667,11.757887, 14, intermediate, beginner,R,G,W,B,W,O,R,R,O,W,W,Y,G,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,O,G,O,O,W,W,W,B,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O,1,0.42857142857142855,-1,1
-29.90591,-31.897175, 14, intermediate, beginner,R,G,W,B,W,O,W,W,B,G,G,W,G,G,W,G,G,Y,B,R,R,W,R,R,R,R,O,O,O,G,O,O,W,Y,Y,O,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O,1,0.4365079365079365,15,1
-31.17654,-31.402445, 14, intermediate, beginner,W,O,B,G,W,W,R,B,W,G,W,O,G,G,W,G,G,Y,W,R,R,G,R,R,G,R,O,O,O,O,O,O,O,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,R,1,0.4444444444444444,15,1
5.0476694,18.614737, 14, intermediate, beginner,W,O,B,G,W,W,G,R,O,O,W,Y,W,G,G,G,G,G,W,R,R,G,R,R,G,R,R,O,O,O,O,O,O,R,B,W,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,R,1,0.4523809523809524,-1,1
7.1253715,14.952241, 14, intermediate, beginner,G,G,W,R,W,O,O,W,B,G,G,W,W,G,G,G,G,G,B,R,R,W,R,R,R,R,R,O,O,O,O,O,W,R,B,Y,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O,1,0.4603174603174603,-1,1
23.378376,24.156134, 14, intermediate, beginner,G,G,W,W,W,O,G,W,B,W,G,W,Y,G,G,Y,G,G,B,R,R,W,R,R,R,R,R,O,W,Y,O,O,B,O,O,R,B,Y,Y,B,Y,Y,W,Y,Y,G,B,B,R,B,B,O,O,O,1,0.46825396825396826,-1,1
25.67442,26.154573, 14, intermediate, beginner,W,O,B,G,W,W,G,W,G,Y,B,R,Y,G,G,Y,G,G,W,R,R,G,R,R,W,R,R,O,W,O,O,O,O,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,G,B,B,R,B,B,B,W,R,1,0.47619047619047616,-1,1
14.467435,13.781669, 14, checkpoint, beginner,G,O,B,R,W,W,B,W,G,W,B,R,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,O,O,O,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,R,1,0.48412698412698413,-1,1
-26.479435,-35.43714, 14, intermediate, beginner,G,O,B,R,W,W,O,O,O,G,G,W,G,G,B,G,G,R,W,R,R,G,R,R,B,W,G,O,O,O,O,O,W,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,R,1,0.49206349206349204,15,1
-15.484993,-46.198433, 14, intermediate, beginner,G,O,W,R,W,B,O,O,R,G,G,W,G,G,Y,G,G,Y,B,G,W,W,R,R,G,R,R,O,O,O,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,W,W,O,1,0.5,13,1
-16.59672,-50.019318, 14, intermediate, beginner,O,R,G,O,W,O,R,B,W,G,W,B,G,G,Y,G,G,Y,W,G,W,W,R,R,O,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,W,O,1,0.5079365079365079,12,1
-29.791496,-42.329296, 14, intermediate, beginner,O,R,B,O,W,W,R,B,O,G,W,G,G,G,O,G,G,W,W,R,R,G,R,R,W,W,O,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,R,1,0.5158730158730159,14,1
-27.304276,-31.702078, 14, intermediate, beginner,B,W,O,R,W,B,O,O,R,G,G,W,G,G,O,G,G,W,G,R,R,W,R,R,G,W,O,O,O,R,O,O,W,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,W,1,0.5238095238095238,15,1
10.438845,5.965272, 14, intermediate, beginner,B,W,O,R,W,B,G,W,O,W,O,W,G,G,G,G,G,G,G,R,R,W,R,R,B,R,R,O,O,R,O,O,W,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,W,1,0.5317460317460317,-1,1
12.873669,14.068647, 14, intermediate, beginner,G,R,B,W,W,W,O,B,O,B,W,G,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,W,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,R,1,0.5396825396825397,-1,1
-23.980724,-37.29132, 14, intermediate, beginner,G,R,B,W,W,W,O,O,W,G,G,B,G,G,W,G,G,G,W,R,R,G,R,R,O,B,O,O,O,W,O,O,O,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,R,1,0.5476190476190477,15,1
-15.083609,-44.78812, 14, intermediate, beginner,G,R,B,W,W,W,O,O,G,G,G,W,G,G,Y,G,G,Y,O,G,W,B,R,R,O,R,R,O,O,W,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,R,W,W,1,0.5555555555555556,13,1
-17.935091,-52.927036, 14, intermediate, beginner,O,W,G,O,W,R,G,W,B,O,B,O,G,G,Y,G,G,Y,R,G,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,O,W,1,0.5634920634920635,12,1
-32.40009,-43.832386, 14, intermediate, beginner,O,W,B,O,W,W,G,W,W,O,B,G,G,G,R,G,G,B,W,R,R,G,R,R,R,W,W,O,O,G,O,O,G,Y,Y,W,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R,1,0.5714285714285714,14,1
-21.729038,-35.324627, 14, intermediate, beginner,B,W,W,W,W,W,O,O,G,G,G,W,G,G,R,G,G,B,G,R,R,B,R,R,O,W,W,O,O,R,O,O,O,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,R,1,0.5793650793650794,15,1
22.742735,10.034288, 14, checkpoint, beginner,B,W,W,W,W,W,O,W,W,W,R,B,G,G,G,G,G,G,G,R,R,B,R,R,O,R,R,O,O,R,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,R,1,0.5873015873015873,-1,1
21.216846,2.7526016, 14, intermediate, beginner,W,W,W,W,W,W,B,W,O,R,O,G,G,G,G,G,G,G,B,R,R,R,R,R,W,R,R,O,O,R,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,O,1,0.5952380952380952,-1,1
10.336196,-34.659233, 14, intermediate, beginner,W,W,G,W,W,G,B,W,G,R,O,Y,G,G,Y,G,G,Y,W,R,B,R,R,R,R,R,R,O,O,R,O,O,G,O,O,W,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,G,B,O,1,0.6031746031746031,9,1
13.719629,-40.510548, 14, intermediate, beginner,B,W,W,W,W,W,G,G,G,R,R,W,G,G,Y,G,G,Y,G,R,B,B,R,R,O,R,R,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,W,G,R,1,0.6111111111111112,8,1
17.026745,-14.956292, 14, intermediate, beginner,B,W,W,W,W,W,G,G,R,R,R,W,G,G,W,G,G,G,B,R,R,R,R,R,G,B,O,O,O,R,O,O,O,O,O,Y,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,G,O,1,0.6190476190476191,10,1
13.931409,-6.833676, 14, intermediate, beginner,G,W,B,G,W,W,R,W,W,G,R,B,G,G,W,G,G,G,W,R,R,G,R,R,O,B,O,O,O,R,O,O,R,O,O,W,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R,1,0.626984126984127,11,1
5.786198,-41.623566, 14, intermediate, beginner,G,W,B,G,W,W,R,W,G,G,R,W,G,G,Y,G,G,Y,O,G,W,B,R,R,O,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,O,W,1,0.6349206349206349,7,1
6.5517063,-30.242373, 14, intermediate, beginner,G,W,R,W,W,G,B,W,G,W,O,Y,G,G,Y,G,G,Y,W,G,W,R,R,R,R,R,R,O,O,O,O,O,B,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,W,R,G,1,0.6428571428571429,9,1
14.773874,13.488635, 14, intermediate, beginner,G,W,B,W,W,W,B,W,G,W,O,R,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,O,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,R,1,0.6507936507936508,-1,1
15.500526,5.16107, 14, checkpoint, beginner,B,W,G,W,W,W,G,W,B,W,G,W,G,G,G,G,G,G,W,R,R,R,R,R,R,R,R,O,O,W,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,O,1,0.6587301587301587,-1,1
29.37071,-20.036522, 14, intermediate, beginner,B,W,B,W,W,B,G,W,O,W,G,G,G,G,W,G,G,B,R,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,R,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y,1,0.6666666666666666,-1,1
23.695032,-16.859673, 14, intermediate, beginner,G,W,B,W,W,W,O,B,B,W,R,R,G,G,W,G,G,B,O,R,R,B,R,R,Y,R,R,O,O,W,O,O,G,O,O,G,Y,Y,W,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,R,O,W,1,0.6746031746031746,-1,1
17.565573,42.84763, 14, intermediate, beginner,B,W,B,B,W,W,R,B,B,G,R,R,W,G,W,O,G,B,O,R,R,B,R,R,Y,R,R,O,O,O,O,O,O,G,G,W,W,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,W,1,0.6825396825396826,-1,1
15.361605,46.124336, 14, intermediate, beginner,B,W,B,W,W,B,B,B,R,O,O,W,W,G,W,O,G,B,R,R,R,R,R,R,G,R,R,O,O,W,O,O,O,G,G,Y,W,Y,W,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,O,B,Y,1,0.6904761904761905,-1,1
13.995738,43.188778, 14, intermediate, beginner,B,W,W,W,W,W,B,B,B,O,O,W,W,G,G,O,G,G,G,R,R,R,R,R,R,R,R,O,O,W,O,O,O,G,G,Y,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,B,R,1,0.6984126984126984,-1,1
14.320867,40.1816, 14, intermediate, beginner,B,W,B,B,W,W,B,W,W,R,R,G,W,G,G,O,G,G,O,R,R,B,R,R,R,R,R,O,O,O,O,O,O,G,G,W,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,W,1,0.7063492063492064,-1,1
23.338402,7.036653, 14, intermediate, beginner,R,W,B,W,W,W,O,W,W,W,R,G,G,G,G,G,G,G,O,R,R,B,R,R,R,R,R,O,O,W,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,W,1,0.7142857142857143,-1,1
16.508387,4.25991, 14, intermediate, beginner,B,W,W,W,W,W,R,W,O,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,R,1,0.7222222222222222,-1,1
29.433908,-21.466415, 14, intermediate, beginner,B,W,B,W,W,B,R,W,R,W,G,W,G,G,W,G,G,O,R,R,R,R,R,R,G,R,W,O,O,W,O,O,O,O,O,B,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,O,B,Y,1,0.7301587301587301,-1,1
23.020765,-17.38705, 14, intermediate, beginner,R,W,B,W,W,W,R,B,B,G,R,R,G,G,W,G,G,O,O,R,R,B,R,R,Y,R,W,O,O,W,O,O,G,O,O,W,Y,Y,G,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,B,O,W,1,0.7380952380952381,-1,1
16.962307,43.4039, 14, intermediate, beginner,B,W,B,B,W,W,B,B,B,R,R,R,W,G,W,R,G,O,O,R,R,B,R,R,Y,R,W,O,O,O,O,O,O,W,G,W,G,Y,G,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,Y,O,W,1,0.746031746031746,-1,1
15.795521,45.426216, 14, intermediate, beginner,B,W,B,W,W,B,B,B,B,O,O,W,W,G,W,R,G,O,R,R,R,R,R,R,R,R,W,O,O,W,O,O,O,W,G,Y,G,Y,G,G,Y,G,G,Y,G,Y,B,Y,Y,B,Y,O,B,Y,1,0.753968253968254,-1,1
13.201272,42.792465, 14, intermediate, beginner,B,W,W,W,W,W,B,B,O,O,O,G,W,G,G,R,G,G,R,R,R,R,R,R,W,R,R,O,O,W,O,O,O,W,G,Y,G,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,O,B,B,1,0.7619047619047619,-1,1
13.523495,39.808174, 14, intermediate, beginner,B,W,B,B,W,W,O,W,W,W,R,R,W,G,G,R,G,G,O,R,R,B,R,R,B,R,R,O,O,O,O,O,O,W,G,G,G,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,O,W,1,0.7698412698412699,-1,1
24.935965,6.9607005, 14, intermediate, beginner,W,W,B,W,W,W,R,W,W,G,R,R,G,G,G,G,G,G,O,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W,1,0.7777777777777778,-1,1
18.051533,5.6986656, 14, intermediate, beginner,B,W,W,W,W,W,W,W,R,G,G,W,G,G,G,G,G,G,R,R,R,R,R,R,G,R,R,O,O,W,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,B,1,0.7857142857142857,-1,1
24.43559,29.031391, 14, intermediate, beginner,G,W,W,G,W,W,G,W,R,Y,G,W,Y,G,G,Y,G,G,R,R,R,R,R,R,G,R,R,W,O,O,O,O,O,O,O,O,B,Y,Y,B,Y,Y,O,Y,Y,B,B,B,W,B,B,W,B,B,1,0.7936507936507936,-1,1
38.42051,17.375072, 14, intermediate, beginner,G,W,W,G,W,W,G,W,R,Y,G,W,Y,G,G,R,R,R,R,R,B,R,R,B,G,R,B,Y,O,O,G,O,O,G,O,O,Y,Y,Y,Y,Y,Y,B,B,O,O,O,W,W,B,B,W,B,B,1,0.8015873015873016,-1,1
37.54676,15.91358, 14, intermediate, beginner,O,W,W,W,W,W,W,W,R,G,G,W,G,G,G,G,R,R,R,R,B,R,R,B,G,R,B,G,G,Y,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,R,B,O,Y,O,W,Y,B,B,B,B,B,1,0.8095238095238095,-1,1
36.244198,16.630987, 14, intermediate, beginner,O,W,W,W,W,W,W,W,R,G,G,W,G,G,G,G,O,O,R,R,R,R,R,R,G,R,G,W,G,Y,O,O,O,Y,O,O,R,Y,Y,B,Y,Y,O,Y,Y,B,B,B,Y,B,B,B,B,B,1,0.8174603174603174,-1,1
37.25864,18.12256, 14, intermediate, beginner,G,W,W,G,W,W,G,W,R,R,G,W,B,G,G,O,O,O,R,R,R,R,R,R,G,R,G,Y,O,O,G,O,O,W,O,Y,B,Y,Y,Y,Y,Y,B,Y,Y,O,B,B,W,B,B,W,B,B,1,0.8253968253968254,-1,1
38.14204,17.187382, 14, intermediate, beginner,G,W,W,G,W,W,G,W,R,R,G,W,B,G,G,G,R,R,R,R,O,R,R,B,G,R,B,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,B,Y,B,W,G,Y,W,B,B,W,B,B,1,0.8333333333333334,-1,1
37.50329,16.227394, 14, intermediate, beginner,W,W,W,W,W,W,W,W,R,G,G,W,G,G,G,G,R,R,R,R,O,R,R,B,G,R,B,O,O,O,O,O,O,Y,O,O,R,Y,Y,B,Y,Y,G,Y,B,Y,G,Y,Y,B,B,B,B,B,1,0.8412698412698413,-1,1
36.373234,17.496887, 14, intermediate, beginner,W,W,W,W,W,W,W,W,R,G,G,W,G,G,G,O,O,Y,R,R,R,R,R,R,G,R,G,Y,O,O,G,O,O,Y,O,O,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,B,B,B,1,0.8492063492063492,-1,1
39.3426,8.47081, 14, intermediate, beginner,R,W,W,W,W,W,W,W,W,B,B,B,G,G,G,O,O,Y,O,R,R,O,R,R,O,R,G,Y,O,G,G,O,R,Y,O,R,G,B,R,Y,Y,Y,B,Y,Y,O,B,B,Y,B,B,W,G,G,1,0.8571428571428571,-1,1
