x,y,line,cp,algo,difference,age,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-38.153175, 26.32134, 5,state, 1, 34, 11, 606,O,O,R,R,W,B,Y,G,R,B,W,B,W,G,O,W,G,G,Y,R,R,R,R,R,W,G,W,O,O,B,B,O,W,O,B,O,G,Y,R,Y,Y,Y,G,B,G,Y,O,Y,Y,B,G,W,W,B
-40.423656, 28.12248, 5,state, 1, 40, 12, 607,O,O,R,R,W,B,Y,G,R,B,W,B,W,G,O,Y,O,Y,Y,R,O,R,R,B,W,G,O,W,O,B,R,O,W,R,B,O,G,B,G,Y,Y,Y,R,Y,G,G,G,W,Y,B,G,W,W,B
-39.569332, 31.268154, 5,state, 1, 40, 13, 608,O,O,W,R,W,G,Y,G,B,B,W,R,W,G,B,Y,O,R,O,B,O,R,R,G,Y,R,W,W,O,B,R,O,W,R,B,O,G,B,B,Y,Y,O,R,Y,Y,G,G,G,Y,B,Y,W,W,G
-41.75864, 32.268772, 5,state, 1, 41, 14, 609,Y,R,O,G,W,O,B,G,W,Y,R,O,W,G,B,Y,O,R,W,B,O,W,R,G,G,R,W,W,O,B,R,O,W,R,B,R,G,B,B,Y,Y,O,R,Y,Y,G,G,G,Y,B,Y,O,W,B
-43.495033, 28.843956, 5,state, 1, 43, 15, 610,Y,R,O,G,W,B,B,G,R,Y,R,B,W,G,O,Y,O,Y,G,W,W,R,R,B,W,G,O,W,O,B,R,O,W,R,B,R,G,B,G,Y,Y,Y,R,Y,B,G,G,O,Y,B,O,O,W,W
-46.60474, 30.65981, 5,state, 1, 40, 16, 611,Y,R,O,G,W,B,G,B,G,Y,O,Y,O,G,W,B,R,Y,G,W,W,R,R,B,R,B,R,W,O,B,R,O,W,W,G,O,R,G,B,Y,Y,Y,R,Y,B,G,G,O,Y,B,O,O,W,W
-49.7905, 31.557606, 5,state, 1, 38, 17, 612,G,R,O,Y,W,B,O,B,G,Y,O,Y,G,G,W,G,R,Y,G,W,W,R,R,B,R,B,R,W,R,W,G,O,O,O,W,B,Y,G,B,O,Y,Y,B,Y,B,R,G,O,Y,B,O,R,W,W
-50.391026, 28.95593, 5,state, 1, 41, 18, 613,O,B,G,R,W,B,G,Y,O,W,O,B,G,G,W,G,R,Y,Y,W,W,O,R,B,Y,B,R,W,R,W,G,O,W,O,W,R,Y,G,B,O,Y,Y,B,Y,B,R,G,O,Y,B,O,G,R,R
-47.91308, 27.715897, 5,state, 1, 42, 19, 614,W,B,G,G,W,B,G,Y,O,Y,O,B,O,G,W,B,R,Y,Y,W,W,O,R,B,Y,B,R,W,W,R,R,O,W,W,G,O,R,G,B,Y,Y,Y,G,Y,B,O,G,O,R,B,O,G,R,R
-45.634075, 25.829126, 5,state, 1, 43, 20, 615,W,B,G,G,W,B,B,G,R,Y,R,B,W,G,O,B,O,Y,Y,W,W,O,R,B,W,G,O,W,W,R,R,O,W,Y,B,R,O,Y,G,Y,Y,Y,G,Y,B,O,G,O,R,B,O,G,R,R
-45.628128, 23.40969, 5,state, 1, 39, 21, 616,W,B,G,G,W,B,B,G,R,Y,R,B,W,G,O,O,G,O,Y,W,Y,O,R,R,W,G,W,O,W,R,B,O,W,W,B,R,B,Y,G,Y,Y,Y,G,Y,O,Y,O,B,R,B,O,G,R,R
-47.54267, 21.46581, 5,state, 1, 41, 22, 617,O,Y,G,G,W,B,B,G,R,Y,R,B,W,G,O,O,G,O,O,W,R,O,R,R,W,G,W,Y,W,Y,B,O,W,W,B,R,B,Y,G,Y,Y,Y,G,B,W,R,R,G,O,B,R,B,O,Y
-49.68568, 19.79812, 5,state, 1, 40, 23, 618,G,B,R,Y,W,G,O,G,B,Y,W,R,W,G,O,O,G,O,B,W,R,R,R,R,Y,G,W,Y,W,Y,B,O,O,W,B,B,B,Y,G,Y,Y,Y,G,B,W,R,R,G,O,B,R,O,O,W
-48.736996, 17.484047, 5,state, 1, 40, 24, 619,B,B,R,Y,W,G,G,G,B,R,W,R,O,G,O,O,G,O,B,W,R,R,R,R,Y,G,W,B,B,W,O,O,B,Y,W,Y,G,Y,G,Y,Y,Y,O,B,W,Y,R,G,W,B,R,O,O,W
-45.78047, 19.379318, 5,state, 1, 40, 25, 620,G,Y,B,G,W,B,B,G,R,Y,R,B,O,G,O,O,G,O,O,W,R,O,R,R,W,G,W,B,B,R,O,O,W,Y,W,R,G,Y,G,Y,Y,Y,O,B,W,Y,R,G,W,B,R,Y,B,W
-43.3624, 21.772602, 5,checkpoint, 1, 37, 26, 621,W,B,O,G,W,B,B,G,R,Y,R,B,O,G,O,O,G,O,B,B,R,O,R,R,W,G,W,O,W,R,O,O,W,Y,W,R,G,Y,G,Y,Y,Y,B,Y,G,W,B,Y,R,B,W,G,R,Y
-0.04187075, 28.860605, 5,state, 1, 37, 27, 622,W,B,Y,G,W,W,B,G,Y,Y,R,O,O,G,B,O,G,R,R,R,W,B,R,G,B,O,W,O,W,R,O,O,W,Y,W,R,G,Y,B,Y,Y,O,B,Y,O,W,B,G,R,B,Y,G,R,G
2.663316, 30.078556, 5,state, 1, 36, 28, 623,B,G,W,G,W,B,Y,W,Y,B,B,R,O,G,B,O,G,R,G,R,W,R,R,G,G,O,W,O,W,Y,O,O,R,Y,W,O,G,Y,B,Y,Y,O,B,Y,O,W,B,G,R,B,Y,R,W,R
5.12001, 28.730574, 5,state, 1, 35, 29, 624,B,G,R,G,W,B,Y,W,R,B,B,B,O,G,O,O,G,O,G,R,G,O,R,R,W,G,W,O,W,Y,O,O,R,Y,W,O,G,Y,G,Y,Y,Y,B,Y,R,W,B,W,R,B,B,R,W,Y
6.7077503, 26.157671, 5,state, 1, 34, 30, 625,Y,G,B,W,W,G,R,B,R,W,O,G,O,G,O,O,G,O,R,R,G,W,R,R,Y,G,W,O,W,B,O,O,B,Y,W,B,G,Y,G,Y,Y,Y,B,Y,R,W,B,W,R,B,B,O,R,Y
4.784585, 23.569113, 5,state, 1, 34, 31, 626,Y,G,G,W,W,O,R,B,O,W,O,G,O,G,Y,O,G,R,Y,W,R,G,R,R,W,R,G,O,W,B,O,O,B,Y,W,B,G,Y,W,Y,Y,B,B,Y,Y,W,B,B,R,B,G,O,R,R
1.6685926, 22.480219, 5,state, 1, 28, 32, 627,R,W,Y,B,W,G,O,O,G,W,G,Y,O,G,Y,O,G,R,O,W,R,R,R,R,R,R,G,O,W,W,O,O,O,Y,W,G,G,Y,W,Y,Y,B,B,Y,Y,W,B,B,R,B,G,B,B,B
33.544125, 20.516317, 5,state, 1, 26, 33, 628,R,W,B,B,W,G,O,O,B,W,G,Y,O,G,G,O,G,G,R,R,G,W,R,R,O,R,R,O,W,W,O,O,O,Y,W,G,G,Y,Y,Y,Y,Y,B,Y,R,W,B,W,R,B,B,B,B,Y
30.922976, 25.21263, 5,state, 1, 30, 34, 629,B,G,B,W,W,O,R,B,O,W,O,G,O,G,G,O,G,G,Y,R,G,G,R,R,W,R,R,O,W,Y,O,O,B,Y,W,B,G,Y,Y,Y,Y,Y,B,Y,R,W,B,W,R,B,B,R,W,O
34.119762, 28.33359, 5,state, 1, 31, 35, 630,Y,R,G,W,W,O,R,B,O,W,O,G,O,G,G,O,G,G,R,Y,B,G,R,R,W,R,R,B,G,B,O,O,B,Y,W,B,G,Y,Y,Y,Y,Y,Y,W,O,R,R,W,W,B,B,O,B,W
37.845276, 26.502333, 5,state, 1, 34, 36, 631,O,B,R,O,W,W,G,R,Y,W,B,O,O,G,G,O,G,G,B,Y,B,B,R,R,B,R,R,B,G,W,O,O,G,Y,W,R,G,Y,Y,Y,Y,Y,Y,W,O,R,R,W,W,B,B,G,O,W
36.54105, 22.367653, 5,state, 1, 31, 37, 632,B,G,W,O,W,W,G,R,Y,W,B,O,O,G,G,O,G,G,O,B,R,B,R,R,B,R,R,O,W,Y,O,O,G,Y,W,R,G,Y,Y,Y,Y,Y,B,Y,B,W,B,W,R,B,O,R,W,G
33.94111, 23.761086, 5,state, 1, 29, 38, 633,G,O,B,R,W,G,Y,W,W,B,B,O,O,G,G,O,G,G,R,B,R,W,R,R,G,R,R,O,W,W,O,O,B,Y,W,O,G,Y,Y,Y,Y,Y,B,Y,B,W,B,W,R,B,O,R,G,Y
38.153496, 29.487986, 5,state, 1, 32, 39, 634,R,B,R,R,W,G,Y,W,W,B,B,O,O,G,G,O,G,G,B,Y,B,W,R,R,G,R,R,G,O,B,O,O,B,Y,W,O,G,Y,Y,Y,Y,Y,W,W,O,R,R,W,G,B,B,Y,O,W
35.58589, 30.838179, 5,state, 1, 29, 40, 635,Y,R,R,W,W,B,W,G,R,G,W,B,O,G,G,O,G,G,Y,Y,B,O,R,R,W,R,R,G,O,B,O,O,B,Y,W,O,G,Y,Y,Y,Y,Y,W,W,O,R,R,W,G,B,B,O,B,B
30.747593, 22.130152, 5,state, 1, 25, 41, 636,G,O,B,W,W,B,W,G,R,G,W,B,O,G,G,O,G,G,Y,R,R,O,R,R,W,R,R,O,W,W,O,O,B,Y,W,O,G,Y,Y,Y,Y,Y,B,Y,Y,W,B,B,R,B,B,R,G,O
31.86426, 18.00946, 5,state, 1, 24, 42, 637,R,G,W,B,W,W,B,O,G,O,G,R,O,G,G,O,G,G,O,R,R,B,R,R,W,R,R,O,W,W,O,O,O,Y,W,Y,G,Y,Y,Y,Y,Y,B,Y,Y,W,B,B,R,B,B,B,W,G
27.89475, 7.905796, 5,state, 1, 23, 43, 638,O,G,W,O,W,W,O,O,G,G,G,R,Y,G,G,B,G,G,O,R,R,B,R,R,W,R,R,W,O,Y,W,O,W,O,O,Y,W,Y,Y,R,Y,Y,B,Y,Y,R,B,B,B,B,B,B,W,G
24.690351, 6.778364, 5,state, 1, 26, 44, 639,O,O,O,O,W,G,G,W,W,W,B,O,Y,G,G,B,G,G,B,R,R,W,R,R,G,R,R,W,O,G,W,O,G,O,O,R,W,Y,Y,R,Y,Y,B,Y,Y,R,B,B,B,B,B,Y,W,Y
29.314663, 16.726288, 5,state, 1, 24, 45, 640,R,O,O,B,W,G,Y,W,W,O,B,O,O,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,W,W,O,O,O,R,G,G,W,Y,Y,Y,Y,Y,B,Y,Y,W,B,B,R,B,B,B,W,Y
28.660917, 11.451987, 5,state, 1, 24, 46, 641,O,G,W,O,W,W,R,B,Y,W,O,G,O,G,G,G,G,G,O,R,R,B,R,R,O,R,R,O,W,Y,O,O,W,R,G,B,W,Y,Y,Y,Y,Y,B,Y,Y,W,B,B,R,B,B,B,W,G
30.85641, 12.885777, 5,state, 1, 25, 47, 642,W,G,W,R,W,W,B,B,Y,O,O,G,O,G,G,R,G,G,O,R,R,B,R,R,O,R,R,R,O,O,G,O,W,B,W,Y,W,Y,Y,O,Y,Y,G,Y,Y,W,B,B,Y,B,B,B,W,G
27.97851, 14.602944, 5,state, 1, 26, 48, 643,B,R,W,B,W,G,Y,W,W,O,B,O,O,G,G,R,G,G,B,R,R,W,R,R,G,R,R,R,O,O,G,O,O,B,W,G,W,Y,Y,O,Y,Y,G,Y,Y,W,B,B,Y,B,B,Y,W,O
21.93388, 8.308712, 5,state, 1, 21, 49, 644,O,R,W,O,W,G,R,W,W,W,B,O,O,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,O,G,O,O,W,R,G,B,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,O
20.823862, 11.092631, 5,state, 1, 18, 50, 645,R,O,O,W,W,R,W,G,W,G,W,B,O,G,G,G,G,G,Y,R,R,W,R,R,O,R,R,O,O,W,O,O,B,R,G,O,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,G
-3.2915137, 13.048482, 5,state, 1, 25, 51, 646,R,O,O,W,W,R,R,G,O,G,O,G,G,G,W,G,G,B,Y,R,R,W,R,R,W,G,W,O,O,W,O,O,B,Y,Y,W,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,G
-14.405873, 14.065365, 5,state, 1, 28, 52, 647,O,R,O,O,W,G,R,W,R,W,B,W,G,G,W,G,G,B,G,R,R,O,R,R,G,G,W,O,O,G,O,O,W,Y,Y,B,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
16.853535, 10.342107, 5,state, 1, 24, 53, 648,O,R,O,O,W,G,G,G,W,W,W,B,B,G,G,W,G,G,G,R,R,O,R,R,O,R,R,O,O,G,O,O,W,R,W,R,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
18.791845, 8.088288, 5,state, 1, 23, 54, 649,O,G,W,R,W,G,O,O,G,G,W,R,B,G,G,W,G,G,B,R,R,W,R,R,W,R,R,O,O,W,O,O,W,R,W,Y,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,O
27.900675, 4.5005503, 5,state, 1, 27, 55, 650,G,G,W,B,W,G,W,O,G,B,W,R,Y,G,G,Y,G,G,B,R,R,W,R,R,W,R,R,W,W,Y,O,O,W,O,O,R,B,Y,Y,B,Y,Y,G,Y,Y,O,B,B,R,B,B,O,O,O
30.612438, 3.1732574, 5,state, 1, 22, 56, 651,W,G,G,G,W,O,G,B,W,Y,W,R,Y,G,G,Y,G,G,R,R,R,W,R,R,B,R,R,W,W,O,O,O,O,O,O,O,B,Y,Y,B,Y,Y,G,Y,Y,O,B,B,R,B,B,B,W,W
15.202702, 3.185327, 5,checkpoint, 1, 17, 57, 652,O,G,G,R,W,O,B,B,W,W,W,R,G,G,G,G,G,G,R,R,R,W,R,R,B,R,R,O,O,W,O,O,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
-8.6810465, 11.22406, 5,state, 1, 26, 58, 653,O,G,G,R,W,O,O,O,O,G,G,W,G,G,W,G,G,R,R,R,R,W,R,R,B,B,W,O,O,W,O,O,W,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,W
-12.674291, 12.016628, 5,state, 1, 29, 59, 654,O,R,O,O,W,G,O,O,G,B,W,R,G,G,W,G,G,R,G,R,R,W,R,R,W,B,W,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
-21.836346, 4.7650986, 5,state, 1, 32, 60, 655,O,R,R,O,W,W,O,O,R,B,W,B,G,G,Y,G,G,Y,W,W,G,B,R,R,W,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,G,Y,W,G
-19.548908, 2.770894, 5,state, 1, 29, 61, 656,R,W,R,R,W,O,O,O,O,G,G,W,G,G,Y,G,G,Y,B,W,G,W,R,R,B,R,R,O,O,G,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,G,W,B,W
-11.020183, 9.4818945, 5,state, 1, 24, 62, 657,R,W,O,R,W,G,O,O,W,G,G,R,G,G,O,G,G,O,G,R,R,W,R,R,B,W,B,O,O,G,O,O,W,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
13.500183, -1.7218374, 5,state, 1, 17, 63, 658,R,W,O,R,W,G,B,W,B,R,O,O,G,G,G,G,G,G,G,R,R,W,R,R,W,R,R,O,O,G,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
10.581018, -1.6391418, 5,state, 1, 15, 64, 659,B,R,R,W,W,W,B,G,O,W,W,G,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,R,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,G
-5.854588, 0.763023, 5,state, 1, 23, 65, 660,B,R,R,W,W,W,O,O,O,G,G,W,G,G,W,G,G,G,W,R,R,B,R,R,B,G,O,O,O,R,O,O,O,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,G
-16.601372, -4.6750193, 5,state, 1, 27, 66, 661,B,R,W,W,W,W,O,O,G,G,G,W,G,G,Y,G,G,Y,B,B,W,G,R,R,O,R,R,O,O,R,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,W,W,O
-23.658163, -2.6795993, 5,state, 1, 29, 67, 662,O,W,B,O,W,R,G,W,W,O,G,B,G,G,Y,G,G,Y,W,B,W,W,R,R,O,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,Y,O,R
-15.799903, 6.530173, 5,state, 1, 25, 68, 663,O,W,R,O,W,W,G,W,R,O,G,B,G,G,R,G,G,W,W,R,R,B,R,R,W,W,O,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,G
-7.156564, 4.084622, 5,state, 1, 22, 69, 664,R,W,R,W,W,W,O,O,G,G,G,W,G,G,R,G,G,W,B,R,R,G,R,R,O,W,O,O,O,G,O,O,O,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
11.390744, -4.4470034, 5,checkpoint, 1, 14, 70, 665,R,W,R,W,W,W,O,W,O,W,R,W,G,G,G,G,G,G,B,R,R,G,R,R,B,R,R,O,O,G,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
17.540756, -4.1285543, 5,state, 1, 15, 71, 666,O,W,R,W,W,W,O,W,R,B,G,B,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,W,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,G
-21.055042, -16.934992, 5,state, 1, 23, 72, 667,O,W,B,W,W,G,O,W,G,B,G,Y,G,G,Y,G,G,Y,W,B,W,R,R,R,R,R,R,O,O,W,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,G,O,R
-19.153751, -15.022381, 5,state, 1, 25, 73, 668,O,W,O,W,W,W,G,G,B,R,R,W,G,G,Y,G,G,Y,G,B,W,O,R,R,R,R,R,O,O,B,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,W,R,W
3.4221847, -3.4727423, 5,state, 1, 20, 74, 669,O,W,R,W,W,W,G,G,W,R,R,O,G,G,W,G,G,B,W,R,R,B,R,R,G,O,R,O,O,B,O,O,G,O,O,Y,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,G
3.0548563, -11.397944, 5,state, 1, 16, 75, 670,G,W,O,G,W,W,W,W,R,G,B,W,G,G,W,G,G,B,W,R,R,R,R,R,G,O,R,O,O,R,O,O,R,O,O,O,Y,Y,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,B
-23.76166, -9.472576, 5,state, 1, 20, 76, 671,G,W,W,G,W,W,W,W,B,G,B,W,G,G,Y,G,G,Y,G,R,W,O,R,R,R,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,Y,G,R
-16.969038, -11.212817, 5,state, 1, 23, 77, 672,W,W,B,W,W,W,G,G,W,R,R,O,G,G,Y,G,G,Y,W,R,W,B,R,R,G,R,R,O,O,R,O,O,G,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,G,O,R
0.95158017, -4.676344, 5,state, 1, 19, 78, 673,W,W,O,W,W,W,G,G,R,R,R,B,G,G,W,G,G,W,W,R,R,R,R,R,W,B,G,O,O,R,O,O,G,O,O,Y,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,B
1.0538766, -12.318984, 5,state, 1, 21, 79, 674,G,W,W,G,W,W,R,W,O,W,R,W,G,G,W,G,G,W,G,R,R,O,R,R,B,B,G,O,O,R,O,O,R,O,O,B,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,R
-19.926455, -9.576343, 5,state, 1, 24, 80, 675,G,W,W,G,W,W,R,W,W,W,R,O,G,G,Y,G,G,Y,B,O,G,B,R,R,G,R,R,O,O,R,O,O,R,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,G,O
-22.726744, -21.83137, 5,state, 1, 21, 81, 676,W,W,R,W,W,G,W,W,G,O,G,Y,G,G,Y,G,G,Y,B,O,G,R,R,R,R,R,R,O,O,G,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,O,R,W
-4.861074, -21.497536, 5,state, 1, 21, 82, 677,W,W,Y,W,W,Y,W,W,Y,O,G,B,G,G,B,G,G,R,R,R,B,R,R,O,R,R,G,O,O,G,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,W,B,B,R,B,B,G,O,R,G
-5.415386, -19.055767, 5,state, 1, 27, 83, 678,W,Y,Y,W,W,Y,W,W,Y,O,G,B,G,G,B,G,G,R,O,O,G,R,R,O,R,R,G,R,R,B,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,W,W,G,R,O,G,B,B,R,B,B
-4.3867717, -27.455282, 5,state, 1, 29, 84, 679,W,Y,B,W,W,B,W,W,R,O,G,W,G,G,W,G,G,W,R,R,O,R,R,O,G,O,G,R,R,B,O,O,B,O,O,B,Y,Y,O,Y,Y,B,Y,W,B,G,R,Y,G,B,Y,R,B,Y
-2.9413295, -17.362328, 5,state, 1, 33, 85, 680,W,Y,B,W,W,B,O,O,B,G,G,O,G,G,G,W,W,W,R,R,O,R,R,O,W,W,R,R,R,B,O,O,B,O,Y,Y,G,O,G,Y,Y,B,Y,W,B,G,R,Y,G,B,Y,R,B,Y
-4.3989716, -18.484606, 5,state, 1, 32, 86, 681,W,Y,Y,W,W,Y,O,O,Y,G,G,B,G,G,B,W,W,B,O,O,R,R,R,W,R,R,W,R,R,B,O,O,B,O,Y,Y,G,O,O,Y,Y,G,Y,W,W,G,R,G,G,B,B,R,B,B
-3.3559253, -19.395002, 5,state, 1, 27, 87, 682,W,W,Y,W,W,Y,O,O,Y,G,G,B,G,G,B,W,W,B,R,R,B,R,R,W,R,R,W,O,O,R,O,O,B,O,Y,Y,G,O,O,Y,Y,G,Y,Y,W,B,B,R,B,B,G,G,R,G
-2.1283624, -18.168839, 5,state, 1, 26, 88, 683,W,W,B,W,W,B,O,O,B,G,G,O,G,G,G,W,W,W,R,R,R,R,R,R,W,W,B,O,O,R,O,O,B,O,Y,Y,G,O,R,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,G,R,Y
-4.5936546, -30.041567, 5,state, 1, 20, 89, 684,W,W,B,W,W,B,W,W,B,O,G,W,G,G,W,G,G,W,R,R,R,R,R,R,R,O,G,O,O,R,O,O,B,O,O,B,Y,Y,O,Y,Y,G,Y,Y,G,B,B,Y,B,B,Y,G,R,Y
14.504121, -11.472835, 5,state, 1, 9, 90, 685,W,W,W,W,W,W,W,W,W,O,G,O,G,G,G,G,G,G,R,R,R,O,R,R,G,R,R,O,O,R,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,R,B
33.2533, -0.9431516, 5,state, 1, 19, 91, 686,O,W,W,G,W,W,G,W,W,Y,G,O,Y,G,G,Y,G,G,R,R,R,O,R,R,G,R,R,R,B,B,O,O,O,O,O,O,B,Y,Y,B,Y,Y,G,Y,Y,W,B,B,W,B,B,W,R,B
38.213917, -1.2762547, 5,state, 1, 25, 92, 687,R,R,R,G,W,W,G,W,W,Y,G,O,Y,G,G,Y,G,G,Y,Y,G,O,R,R,G,R,R,O,W,W,O,O,O,O,O,O,B,Y,Y,B,Y,Y,B,B,R,W,W,W,R,B,B,B,B,B
39.003193, -2.6000006, 5,state, 1, 26, 93, 688,Y,R,R,Y,W,W,Y,W,W,B,G,O,B,G,G,B,G,G,Y,Y,G,O,R,R,G,R,R,W,O,O,W,O,O,O,O,O,W,Y,Y,R,Y,Y,B,B,R,R,W,W,G,B,B,G,B,B
38.627464, -3.1665528, 5,state, 1, 33, 94, 689,Y,R,R,Y,W,W,Y,Y,W,G,G,B,G,G,B,O,G,B,Y,Y,G,O,R,R,O,O,O,W,O,O,W,O,O,G,R,R,W,W,Y,R,Y,Y,B,B,R,R,W,W,G,B,B,G,B,B
37.474953, -1.14298, 5,state, 1, 34, 95, 690,R,R,R,G,W,W,G,Y,W,Y,G,B,Y,G,B,Y,G,B,Y,Y,G,O,R,R,O,O,O,G,W,W,R,O,O,R,O,O,G,W,Y,G,Y,Y,O,B,R,W,W,W,R,B,B,B,B,B
35.117565, -1.351098, 5,state, 1, 26, 96, 691,G,W,W,G,W,W,G,Y,W,Y,G,B,Y,G,B,Y,G,B,R,R,R,O,R,R,O,O,O,R,B,O,R,O,O,R,O,O,G,W,Y,G,Y,Y,G,Y,Y,W,B,B,W,B,B,W,R,B
36.59185, -3.6988792, 5,state, 1, 23, 97, 692,Y,W,W,Y,W,W,Y,Y,W,G,G,B,G,G,B,G,G,B,R,R,R,O,R,R,O,O,O,O,O,O,B,O,O,R,R,R,W,W,Y,W,Y,Y,W,Y,Y,G,B,B,G,B,B,G,R,B
35.977608, -4.440319, 5,state, 1, 15, 98, 693,Y,W,W,Y,W,W,Y,W,W,B,G,G,B,G,G,B,G,G,R,R,R,O,R,R,R,R,R,O,O,O,B,O,O,O,O,O,W,Y,Y,W,Y,Y,W,Y,Y,G,B,B,G,B,B,G,R,B
13.118824, -14.6406765, 5,state, 1, 3, 99, 694,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,O,R,R,R,R,R,O,O,O,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,B
16.458624, -15.563342, 5,state, 1, 11, 100, 695,W,W,W,W,W,W,W,W,W,B,R,B,G,G,G,G,G,G,O,R,R,B,R,R,O,R,R,O,O,R,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-4.4172516, -23.003862, 5,state, 1, 19, 101, 696,W,W,Y,W,W,Y,W,W,Y,B,R,B,G,G,B,G,G,G,R,R,O,R,R,B,R,R,O,O,O,R,O,O,O,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,B,B,B,G,G,G,G
-6.4783134, -24.82931, 5,state, 1, 23, 102, 697,W,W,W,W,W,W,Y,Y,Y,R,R,R,G,G,B,G,G,G,G,R,O,G,R,B,G,R,O,O,O,B,O,O,R,O,O,B,Y,Y,W,Y,Y,W,Y,Y,W,B,B,B,B,B,G,R,O,R
-11.022298, -29.493656, 5,state, 1, 27, 103, 698,W,W,R,W,W,B,Y,Y,G,R,R,W,G,G,W,G,G,W,G,G,G,R,R,R,O,B,O,O,O,B,O,O,R,O,O,B,Y,Y,B,Y,Y,G,Y,Y,R,B,B,W,B,B,W,R,O,Y
-12.043468, -26.036737, 5,state, 1, 24, 104, 699,Y,W,W,Y,W,W,G,B,R,O,R,G,G,G,W,G,G,W,R,G,G,O,R,R,Y,B,O,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,G,Y,Y,R,B,B,W,B,B,W,B,R,B
