x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-17.314226, 42.419014, 111, intermediate, fridrich,O,O,B,W,W,W,B,G,W,O,O,O,B,G,G,R,G,G,O,R,R,R,R,R,G,R,R,R,G,G,O,O,O,W,W,Y,G,Y,Y,Y,Y,Y,W,Y,Y,B,B,B,W,B,B,Y,B,W
-9.265232, 24.325228, 111, intermediate, fridrich,B,W,O,G,W,O,W,W,B,G,R,O,B,G,G,R,G,G,Y,R,R,B,R,R,W,R,R,R,G,O,O,O,O,W,W,O,G,Y,Y,Y,Y,Y,W,Y,Y,B,B,B,W,B,B,Y,O,G
-25.481796, -13.407411, 111, intermediate, fridrich,R,G,O,G,W,O,W,W,B,G,R,O,B,G,G,R,G,G,B,W,O,B,R,R,W,R,R,Y,Y,W,O,O,O,W,W,O,G,Y,Y,Y,Y,Y,R,R,Y,B,B,G,B,B,O,B,W,Y
-27.383963, -21.292782, 111, intermediate, fridrich,O,O,B,G,W,W,R,G,W,W,O,O,B,G,G,R,G,G,O,W,O,R,R,R,G,R,R,Y,Y,Y,O,O,W,W,W,B,G,Y,Y,Y,Y,Y,R,R,Y,B,B,G,B,B,O,B,B,W
-29.407402, 12.611916, 111, intermediate, fridrich,O,W,O,G,W,W,R,G,W,W,O,O,B,G,G,R,G,G,Y,R,R,R,R,R,G,R,R,O,O,B,O,O,W,W,W,B,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,G
-31.172632, 20.799265, 111, intermediate, fridrich,W,G,R,W,W,G,O,W,O,G,O,W,B,G,G,R,G,G,B,R,R,W,R,R,B,R,R,O,O,G,O,O,R,W,W,Y,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
-32.34461, 43.036118, 111, intermediate, fridrich,G,G,R,B,W,G,R,W,O,G,O,W,Y,G,G,Y,G,G,B,R,R,W,R,R,B,R,R,G,R,Y,O,O,W,O,O,W,B,Y,Y,B,Y,Y,O,Y,Y,W,B,B,W,B,B,O,O,W
-37.58058, 39.487984, 111, intermediate, fridrich,R,G,O,G,W,W,G,B,R,Y,W,W,Y,G,G,Y,G,G,W,R,R,O,R,R,G,R,R,G,R,W,O,O,O,O,O,O,B,Y,Y,B,Y,Y,O,Y,Y,W,B,B,W,B,B,B,W,B
-30.836926, 2.7386975, 111, checkpoint, fridrich,W,G,O,W,W,W,B,B,R,R,W,W,G,G,G,G,G,G,W,R,R,O,R,R,G,R,R,O,O,G,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,B
61.549995, 24.125753, 111, intermediate, fridrich,W,G,O,W,W,W,O,O,W,G,G,R,G,G,W,G,G,W,W,R,R,O,R,R,B,B,R,O,O,G,O,O,R,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,B
23.353024, 57.293922, 111, intermediate, fridrich,W,G,R,W,W,W,O,O,W,G,G,G,G,G,Y,G,G,Y,B,O,W,B,R,R,R,R,R,O,O,G,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,O,W,W
64.37986, -9.485473, 111, intermediate, fridrich,O,W,W,O,W,G,W,W,R,R,B,B,G,G,Y,G,G,Y,O,O,W,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,Y,R,G
45.908073, 41.560017, 111, intermediate, fridrich,O,W,O,O,W,W,W,W,G,R,B,W,G,G,G,G,G,R,W,R,R,O,R,R,O,W,W,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,B
57.079704, 20.475235, 111, intermediate, fridrich,O,W,G,W,W,W,O,O,W,G,G,G,G,G,G,G,G,R,W,R,R,B,R,R,R,W,W,O,O,B,O,O,R,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O
-32.477123, 11.073806, 111, checkpoint, fridrich,O,W,G,W,W,W,R,W,W,G,G,R,G,G,G,G,G,G,W,R,R,B,R,R,B,R,R,O,O,B,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O
-32.331676, 6.625188, 111, intermediate, fridrich,R,W,O,W,W,W,W,W,G,B,B,W,G,G,G,G,G,G,W,R,R,O,R,R,O,R,R,O,O,G,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,B
-8.487979, -64.80969, 111, intermediate, fridrich,R,W,W,W,W,G,W,W,G,B,B,Y,G,G,Y,G,G,Y,O,O,W,R,R,R,R,R,R,O,O,G,O,O,G,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,W,R,G
-34.0314, -58.960598, 111, intermediate, fridrich,W,W,R,W,W,W,G,G,W,R,R,O,G,G,Y,G,G,Y,W,O,W,R,R,R,G,R,R,O,O,B,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,B,B,B,O,B,B,W,R,G,G
-24.980066, -42.88104, 111, intermediate, fridrich,W,W,O,W,W,W,G,G,G,R,R,R,G,G,W,G,G,W,W,R,R,O,R,R,W,R,G,O,O,B,O,O,B,O,O,Y,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,B
-37.084293, -37.734344, 111, intermediate, fridrich,G,W,W,G,W,W,G,W,O,W,O,W,G,G,W,G,G,W,R,R,R,G,R,R,B,R,G,O,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,B
-44.7126, -47.29344, 111, intermediate, fridrich,G,W,W,G,W,W,G,W,W,W,O,O,G,G,Y,G,G,Y,B,G,R,R,R,R,G,R,R,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,Y,B,O
-4.809841, -60.540325, 111, intermediate, fridrich,W,W,G,W,W,G,W,W,G,O,B,Y,G,G,Y,G,G,Y,R,G,R,R,R,R,R,R,R,O,O,G,O,O,R,O,O,B,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,O,O,W
-43.997997, -2.0408244, 111, checkpoint, fridrich,W,W,W,W,W,W,W,W,W,O,B,G,G,G,G,G,G,G,R,R,R,G,R,R,R,R,R,O,O,G,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,B
-39.982323, -1.7347953, 111, intermediate, fridrich,W,W,W,W,W,W,W,W,W,R,G,R,G,G,G,G,G,G,O,R,R,O,R,R,B,R,R,O,O,O,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,G
50.047928, 5.9386215, 111, intermediate, fridrich,W,W,W,W,W,W,Y,Y,Y,G,G,G,G,G,G,R,G,R,O,R,R,O,R,R,O,O,G,O,O,O,O,O,B,B,R,R,W,W,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,G
58.158985, -37.00343, 111, intermediate, fridrich,W,W,W,W,W,Y,Y,Y,Y,G,G,B,G,G,B,R,G,G,G,O,O,R,R,O,R,R,O,O,O,O,O,O,B,B,R,R,W,W,W,Y,Y,W,Y,Y,Y,B,B,G,B,B,G,B,R,R
3.8857212, 57.47175, 111, intermediate, fridrich,W,W,W,W,W,Y,B,R,R,R,G,G,G,G,G,G,B,B,G,O,O,R,R,O,Y,Y,Y,O,O,O,O,O,B,W,W,W,O,R,R,Y,Y,W,Y,Y,Y,B,B,G,B,B,G,B,R,R
1.6521456, 57.837696, 111, intermediate, fridrich,B,W,W,B,W,Y,B,R,R,W,G,G,W,G,G,B,B,B,G,O,O,R,R,O,Y,Y,Y,W,O,O,W,O,O,W,B,O,R,R,R,G,Y,W,G,Y,Y,O,B,G,Y,B,G,Y,R,R
58.95483, -35.09567, 111, intermediate, fridrich,B,W,W,B,W,Y,Y,Y,Y,G,G,B,G,G,B,W,W,B,G,O,O,R,R,O,R,R,R,W,O,O,W,O,O,B,R,R,O,B,W,G,Y,W,G,Y,Y,O,B,G,Y,B,G,Y,R,R
59.96404, -33.332413, 111, intermediate, fridrich,B,W,W,B,W,W,Y,Y,Y,G,G,G,G,G,G,W,W,R,R,R,R,O,R,R,O,O,G,W,O,O,W,O,O,B,R,R,O,B,W,G,Y,Y,G,Y,Y,O,B,B,Y,B,B,Y,R,B
-0.12253483, 55.55326, 111, intermediate, fridrich,B,W,W,B,W,W,B,R,R,W,G,G,W,G,G,R,G,G,R,R,R,O,R,R,Y,Y,Y,W,O,O,W,O,O,W,B,O,G,O,O,G,Y,Y,G,Y,Y,O,B,B,Y,B,B,Y,R,B
4.3504047, 53.293373, 111, intermediate, fridrich,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,G,G,G,R,R,R,O,R,R,Y,Y,Y,O,O,O,O,O,B,W,W,W,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,B
-40.95964, -3.7188213, 111, intermediate, fridrich,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,O,R,R,R,R,R,O,O,O,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,B
-45.237762, -0.28212914, 111, intermediate, fridrich,W,W,W,W,W,W,W,W,W,B,R,B,G,G,G,G,G,G,O,R,R,B,R,R,O,R,R,O,O,R,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
14.469078, -56.987907, 111, intermediate, fridrich,W,W,Y,W,W,Y,W,W,Y,B,R,B,G,G,B,G,G,G,R,R,O,R,R,B,R,R,O,O,O,R,O,O,O,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,B,B,B,G,G,G,G
3.1884723, -52.62796, 111, intermediate, fridrich,W,W,W,W,W,W,Y,Y,Y,R,R,R,G,G,B,G,G,G,G,R,O,G,R,B,G,R,O,O,O,B,O,O,R,O,O,B,Y,Y,W,Y,Y,W,Y,Y,W,B,B,B,B,B,G,R,O,R
0.112915024, -49.349197, 111, intermediate, fridrich,W,W,R,W,W,B,Y,Y,G,R,R,W,G,G,W,G,G,W,G,G,G,R,R,R,O,B,O,O,O,B,O,O,R,O,O,B,Y,Y,B,Y,Y,G,Y,Y,R,B,B,W,B,B,W,R,O,Y
-38.41405, -43.763912, 111, intermediate, fridrich,Y,W,W,Y,W,W,G,B,R,O,R,G,G,G,W,G,G,W,R,G,G,O,R,R,Y,B,O,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,G,Y,Y,R,B,B,W,B,B,W,B,R,B
-36.606693, -42.35783, 111, intermediate, fridrich,Y,W,W,Y,W,W,G,B,B,O,R,W,G,G,W,G,G,R,G,R,O,G,R,B,R,O,Y,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,W,Y,Y,W,B,B,B,B,B,G,B,R,R
1.1630924, -51.084282, 111, intermediate, fridrich,W,W,B,W,W,B,Y,Y,G,R,R,W,G,G,W,G,G,R,W,R,O,R,R,B,O,O,Y,O,O,R,O,O,R,O,O,B,Y,Y,G,Y,Y,W,Y,Y,W,B,B,B,B,B,G,G,G,R
1.6685039, -54.685104, 111, intermediate, fridrich,W,W,B,W,W,G,Y,Y,R,R,R,B,G,G,B,G,G,G,O,B,Y,R,R,O,W,R,O,O,O,R,O,O,R,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,G,G,W
2.7978776, -56.581863, 111, intermediate, fridrich,B,G,R,W,W,Y,W,W,Y,R,R,B,G,G,B,G,G,G,B,B,Y,R,R,O,R,R,O,O,O,W,O,O,G,O,O,G,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,O,R,W
-21.53985, -55.491528, 111, intermediate, fridrich,B,G,G,W,W,W,W,W,W,R,R,R,G,G,Y,G,G,Y,Y,O,O,B,R,R,B,R,R,O,O,W,O,O,G,O,O,G,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,O,R,R
-4.657165, -62.535637, 111, intermediate, fridrich,W,W,B,W,W,G,W,W,G,B,B,Y,G,G,Y,G,G,Y,O,O,O,R,R,R,R,R,R,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,G,G,W
-45.27576, -0.2909784, 111, intermediate, fridrich,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-40.956337, -3.6575115, 111, end, fridrich,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
18.23694, -25.2229, 112, start, beginner,B,Y,R,B,W,O,B,O,G,O,Y,Y,R,G,B,O,G,R,B,Y,Y,G,R,G,R,W,G,Y,R,W,W,O,O,G,G,Y,W,W,W,O,Y,Y,R,B,G,B,R,O,W,B,B,O,R,W
18.174812, -25.265179, 112, intermediate, beginner,B,Y,R,B,W,O,G,G,Y,O,R,O,G,G,Y,R,B,Y,B,Y,Y,G,R,G,B,O,G,Y,R,W,W,O,O,W,W,W,G,W,R,O,Y,Y,R,B,G,B,R,O,W,B,B,O,R,W
18.105762, -25.302588, 112, intermediate, beginner,B,Y,O,B,W,Y,G,G,Y,O,R,R,G,G,Y,R,B,G,B,G,B,O,R,Y,G,G,Y,Y,R,W,W,O,O,W,W,W,G,W,O,O,Y,B,R,B,W,B,R,R,W,B,O,O,R,Y
17.90527, -25.171259, 112, intermediate, beginner,G,B,B,G,W,Y,Y,Y,O,G,O,B,G,G,Y,R,B,G,O,G,B,R,R,Y,Y,G,Y,Y,R,O,W,O,R,W,W,R,G,W,O,O,Y,B,R,B,W,B,R,R,W,B,O,W,O,W
17.971289, -25.103607, 112, intermediate, beginner,G,B,R,G,W,O,Y,Y,W,G,O,B,G,G,Y,R,B,O,B,Y,Y,G,R,G,O,R,Y,Y,R,O,W,O,R,W,W,R,G,W,B,O,Y,Y,R,B,G,B,R,O,W,B,B,W,O,W
18.038614, -24.916971, 112, intermediate, beginner,G,B,R,G,W,O,B,W,G,O,B,R,Y,G,G,B,O,G,B,Y,Y,G,R,G,W,W,R,Y,R,O,W,O,R,O,R,Y,W,Y,Y,O,Y,Y,R,B,G,B,R,O,W,B,B,W,O,W
17.608044, -24.299953, 112, intermediate, beginner,G,B,R,G,W,O,B,W,G,O,B,R,Y,G,G,O,R,B,B,Y,O,G,R,W,W,W,Y,R,R,O,G,O,R,Y,R,Y,G,B,R,Y,Y,O,Y,Y,W,G,O,B,W,B,B,W,O,W
17.410748, -24.448603, 112, intermediate, beginner,G,B,R,G,W,O,R,B,G,B,R,O,G,G,Y,R,B,O,B,Y,O,G,R,W,Y,R,Y,R,R,O,G,O,R,W,W,Y,G,W,B,Y,Y,O,Y,Y,W,G,O,B,W,B,B,W,O,W
17.208384, -24.604237, 112, intermediate, beginner,G,B,O,G,W,Y,R,B,O,B,R,B,G,G,O,R,B,W,Y,G,B,R,R,Y,Y,W,O,R,R,O,G,O,R,W,W,Y,G,W,B,Y,Y,B,Y,Y,W,G,O,R,W,B,O,W,O,G
17.11274, -24.528433, 112, intermediate, beginner,R,G,G,B,W,B,O,Y,O,Y,R,Y,G,G,O,R,B,W,W,G,B,O,R,Y,G,W,O,R,R,B,G,O,R,W,W,B,G,W,B,Y,Y,B,Y,Y,W,G,O,R,W,B,O,Y,R,O
17.30685, -24.318504, 112, intermediate, beginner,R,G,R,B,W,O,O,Y,O,Y,R,G,G,G,B,R,B,O,B,Y,O,G,R,W,W,O,G,R,R,B,G,O,R,W,W,B,G,W,Y,Y,Y,O,Y,Y,W,G,O,B,W,B,B,Y,R,W
17.578136, -23.859436, 112, intermediate, beginner,R,G,R,B,W,O,Y,W,G,O,B,R,B,G,G,G,R,Y,B,Y,O,G,R,W,W,W,B,R,R,B,G,O,R,W,O,G,O,Y,O,Y,Y,O,Y,Y,W,G,O,B,W,B,B,Y,R,W
17.704014, -23.316252, 112, intermediate, beginner,R,G,R,B,W,O,Y,W,G,O,B,R,B,G,G,B,W,O,B,Y,G,G,R,O,W,W,B,G,R,B,R,O,R,Y,O,G,O,O,W,Y,Y,Y,O,Y,Y,W,G,R,W,B,B,Y,R,W
17.846798, -23.10069, 112, intermediate, beginner,R,G,R,B,W,B,Y,W,W,O,B,R,B,G,O,B,W,G,G,O,B,Y,R,W,B,G,W,G,R,B,R,O,R,Y,O,G,O,O,R,Y,Y,G,O,Y,O,W,G,W,W,B,Y,Y,R,Y
17.833902, -22.901222, 112, intermediate, beginner,Y,B,R,W,W,G,W,B,R,B,Y,G,B,G,O,B,W,G,Y,O,B,R,R,W,Y,G,W,G,R,O,R,O,B,Y,O,R,O,O,R,Y,Y,G,O,Y,O,W,G,W,W,B,Y,G,R,B
17.565779, -22.586079, 112, intermediate, beginner,Y,B,G,W,W,O,W,B,G,B,Y,R,B,G,G,B,W,O,Y,R,Y,G,R,O,W,W,B,G,R,O,R,O,B,Y,O,R,O,O,W,Y,Y,Y,O,Y,B,W,G,R,W,B,G,G,R,R
17.379593, -22.24105, 112, intermediate, beginner,Y,B,G,W,W,O,Y,O,R,B,B,B,W,G,Y,O,G,R,Y,R,Y,G,R,O,W,B,G,G,R,O,R,O,B,W,O,O,B,W,W,Y,Y,Y,O,Y,B,W,G,R,W,B,G,G,R,R
17.300226, -22.072138, 112, intermediate, beginner,Y,B,B,W,W,Y,Y,O,R,B,B,W,W,G,Y,O,G,B,W,G,Y,B,R,R,G,O,Y,G,R,O,R,O,B,W,O,O,B,W,R,Y,Y,G,O,Y,R,W,G,G,W,B,O,G,R,R
17.282019, -22.017431, 112, intermediate, beginner,Y,W,Y,O,W,B,R,Y,B,G,B,W,W,G,Y,O,G,B,G,G,Y,R,R,R,R,O,Y,G,R,B,R,O,B,W,O,W,B,W,R,Y,Y,G,O,Y,R,W,G,G,W,B,O,O,B,O
17.332584, -22.12376, 112, intermediate, beginner,Y,W,G,O,W,O,R,Y,O,G,B,Y,W,G,B,O,G,B,Y,R,Y,G,R,O,G,R,R,G,R,B,R,O,B,W,O,W,B,W,W,Y,Y,Y,O,Y,B,W,G,R,W,B,G,O,B,R
17.420134, -22.158766, 112, intermediate, beginner,Y,W,G,O,W,O,W,W,B,B,G,O,B,G,W,Y,B,G,Y,R,Y,G,R,O,W,O,W,G,R,B,R,O,B,G,R,R,O,Y,R,Y,Y,Y,O,Y,B,W,G,R,W,B,G,O,B,R
15.727281, -13.309477, 112, checkpoint, beginner,Y,W,G,O,W,O,W,W,B,B,G,O,B,G,W,R,G,W,Y,R,G,G,R,R,W,O,G,W,R,B,O,O,B,Y,R,R,B,Y,O,Y,Y,Y,R,Y,O,G,B,Y,W,B,G,O,B,R
15.739685, -12.964264, 112, intermediate, beginner,W,O,Y,W,W,W,B,O,G,W,G,Y,B,G,W,R,G,W,O,R,G,B,R,R,R,O,G,W,R,B,O,O,G,Y,R,O,B,Y,O,Y,Y,Y,R,Y,O,G,B,Y,W,B,G,R,B,B
15.914631, -12.766053, 112, intermediate, beginner,W,O,Y,W,W,G,B,O,B,W,G,Y,B,G,W,R,G,G,G,R,G,R,R,O,O,B,R,W,R,B,O,O,G,Y,R,O,B,Y,Y,Y,Y,W,R,Y,W,G,B,O,W,B,Y,R,B,O
15.921242, -12.579002, 112, intermediate, beginner,B,W,W,O,W,O,B,G,Y,O,R,G,B,G,W,R,G,G,R,R,G,B,R,O,O,B,R,W,R,W,O,O,G,Y,R,Y,B,Y,Y,Y,Y,W,R,Y,W,G,B,O,W,B,Y,O,G,B
15.581979, -12.909837, 112, intermediate, beginner,B,W,G,O,W,W,B,G,G,O,R,Y,B,G,W,R,G,W,O,B,R,B,R,R,R,O,G,W,R,W,O,O,G,Y,R,Y,B,Y,O,Y,Y,Y,R,Y,B,G,B,W,W,B,O,O,G,Y
15.582443, -12.969747, 112, intermediate, beginner,G,W,G,W,W,G,B,O,B,W,G,Y,B,G,W,R,G,W,Y,B,R,R,R,R,O,O,G,W,R,Y,O,O,G,Y,R,O,B,Y,O,Y,Y,Y,R,Y,B,G,B,W,W,B,O,O,B,R
15.921095, -12.59175, 112, intermediate, beginner,G,W,W,W,W,O,B,O,R,W,G,G,B,G,G,R,G,B,R,R,G,B,R,O,Y,R,O,W,R,Y,O,O,G,Y,R,O,B,Y,Y,Y,Y,W,R,Y,W,G,B,O,W,B,Y,O,B,B
15.850188, -12.544808, 112, intermediate, beginner,B,W,G,O,W,W,R,O,W,Y,B,R,B,G,G,R,G,B,O,R,G,B,R,O,B,R,O,W,R,W,O,O,G,Y,R,G,B,Y,Y,Y,Y,W,R,Y,W,G,B,O,W,B,Y,O,G,Y
15.440192, -12.853378, 112, intermediate, beginner,B,W,R,O,W,G,R,O,B,Y,B,Y,B,G,W,R,G,W,B,B,O,R,R,R,O,O,G,W,R,W,O,O,G,Y,R,G,B,Y,O,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,O,G,W
15.435133, -12.856205, 112, intermediate, beginner,R,G,B,W,W,O,B,O,R,W,G,G,B,G,W,R,G,W,Y,B,O,B,R,R,Y,O,G,W,R,W,O,O,G,Y,R,O,B,Y,O,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,B,R,O
15.152729, -12.817795, 112, intermediate, beginner,R,G,G,W,W,W,B,O,W,W,G,O,B,G,Y,R,G,Y,Y,B,Y,O,R,B,G,R,O,W,R,W,O,O,G,Y,R,O,B,Y,G,Y,Y,W,R,Y,O,G,B,B,W,B,O,B,R,R
15.141355, -12.77222, 112, intermediate, beginner,B,W,R,O,W,G,W,W,G,G,O,Y,B,G,Y,R,G,Y,B,B,Y,R,R,B,R,R,O,W,R,W,O,O,G,Y,R,O,B,Y,G,Y,Y,W,R,Y,O,G,B,B,W,B,O,O,G,W
15.323614, -12.647865, 112, intermediate, beginner,B,W,B,O,W,O,W,W,W,G,O,R,B,G,G,R,G,G,Y,B,O,B,R,R,B,R,R,W,R,W,O,O,G,Y,R,O,B,Y,Y,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,O,G,O
38.085106, 27.331348, 112, intermediate, beginner,B,W,B,O,W,O,Y,R,O,R,B,G,G,G,O,G,G,R,Y,B,O,B,R,R,W,W,W,W,R,W,O,O,G,Y,Y,B,R,R,B,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,O,G,O
38.103493, 27.355429, 112, intermediate, beginner,B,O,O,W,W,R,B,O,Y,W,G,B,G,G,O,G,G,R,G,B,O,B,R,R,R,W,W,W,R,O,O,O,G,Y,Y,O,R,R,B,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,Y,B,W
-7.9313083, 20.206171, 112, intermediate, beginner,B,O,O,W,W,R,R,W,W,B,O,R,G,G,G,W,G,G,G,B,O,B,R,R,B,R,R,W,R,O,O,O,G,B,O,Y,O,Y,Y,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,Y,B,W
-23.669939, 0.54878616, 112, intermediate, beginner,W,W,R,R,W,W,O,O,B,W,B,Y,G,G,G,W,G,G,Y,B,O,G,R,R,O,R,R,W,R,B,O,O,B,B,O,G,O,Y,Y,Y,Y,Y,R,Y,Y,G,B,G,W,B,W,R,O,B
19.038433, -52.927753, 112, intermediate, beginner,W,W,Y,R,W,Y,O,O,Y,W,B,G,G,G,W,W,G,B,R,R,O,R,R,G,O,B,Y,W,R,B,O,O,B,B,O,G,O,Y,R,Y,Y,W,R,Y,B,G,B,Y,W,B,G,R,O,G
19.052855, -52.93871, 112, intermediate, beginner,W,W,Y,R,W,Y,O,B,Y,G,W,B,B,G,G,W,G,W,R,R,O,R,R,G,R,Y,O,W,R,B,O,O,B,O,O,Y,G,O,B,Y,Y,W,R,Y,B,G,B,Y,W,B,G,R,O,G
19.045668, -52.632133, 112, intermediate, beginner,Y,Y,Y,W,W,B,W,R,O,B,B,Y,B,G,G,W,G,W,B,R,O,W,R,G,G,Y,O,W,R,G,O,O,O,O,O,R,G,O,B,Y,Y,W,R,Y,B,G,B,Y,W,B,G,R,R,R
19.027266, -52.691193, 112, intermediate, beginner,Y,Y,Y,W,W,B,O,O,R,W,B,B,G,G,B,W,G,Y,B,R,O,W,R,G,W,R,O,W,R,G,O,O,O,B,O,G,O,Y,G,Y,Y,W,R,Y,B,G,B,Y,W,B,G,R,R,R
19.02049, -52.932423, 112, intermediate, beginner,O,W,Y,O,W,Y,R,B,Y,W,W,B,G,G,B,W,G,Y,R,R,O,R,R,G,R,R,O,W,R,W,O,O,B,B,O,B,O,Y,G,Y,Y,W,R,Y,B,G,B,Y,W,B,G,G,O,G
-23.741516, 0.5649065, 112, intermediate, beginner,O,W,G,O,W,W,R,B,B,W,W,Y,G,G,G,W,G,G,O,R,R,G,R,R,O,R,R,W,R,W,O,O,B,B,O,B,O,Y,Y,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,G,O,Y
-8.104841, 20.3991, 112, intermediate, beginner,B,B,R,W,W,O,G,W,O,Y,O,G,G,G,G,W,G,G,B,R,R,B,R,R,W,R,R,W,R,O,O,O,G,B,O,O,O,Y,Y,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,Y,W,W
-26.503098, -12.8280525, 112, intermediate, beginner,W,R,O,W,W,O,G,W,O,Y,O,G,G,G,G,W,G,G,B,B,R,B,R,R,W,R,R,Y,Y,R,O,O,G,B,O,O,O,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,W,G,W,Y
-27.788696, -20.78678, 112, intermediate, beginner,O,O,O,R,W,W,W,W,G,R,G,O,G,G,G,W,G,G,G,B,R,O,R,R,Y,R,R,Y,Y,Y,O,O,W,B,O,G,O,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,W,B,B,W
-26.829195, 15.5915, 112, intermediate, beginner,G,B,R,R,W,W,W,W,G,R,G,O,G,G,G,W,G,G,B,R,R,O,R,R,Y,R,R,O,O,O,O,O,W,B,O,G,O,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
53.798706, 25.521458, 112, intermediate, beginner,G,B,R,R,W,W,B,O,G,W,G,R,G,G,G,G,G,O,B,R,R,O,R,R,W,W,G,O,O,O,O,O,W,Y,Y,O,R,R,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
52.99149, 28.434803, 112, intermediate, beginner,G,O,B,W,W,R,R,B,G,W,W,W,G,G,G,G,G,O,O,R,R,W,R,R,O,W,G,O,O,W,O,O,O,Y,Y,B,R,R,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,W
-28.621204, 18.690083, 112, intermediate, beginner,G,O,B,W,W,R,O,W,G,W,G,O,W,G,G,W,G,G,O,R,R,W,R,R,Y,R,R,O,O,W,O,O,O,R,B,G,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,W
-31.906528, 25.26891, 112, intermediate, beginner,O,W,G,W,W,O,G,R,B,Y,W,O,W,G,G,W,G,G,R,R,R,G,R,R,W,R,R,O,O,W,O,O,G,R,B,O,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,W
