x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-6.304722,-7.281232000000001,0,state,beginner,28,94,94,W,W,B,W,W,B,B,W,R,W,O,W,G,G,W,Y,B,O,Y,R,R,R,R,R,G,G,W,G,O,B,G,O,B,R,O,O,G,Y,G,Y,Y,Y,Y,Y,Y,O,O,B,B,B,G,R,R,O
-6.6440315000000005,-4.557741,0,state,beginner,26,95,95,W,W,W,W,W,W,B,W,O,W,O,G,G,G,Y,Y,B,Y,G,R,Y,G,R,R,W,R,R,G,O,B,G,O,B,R,O,O,G,Y,B,Y,Y,G,Y,Y,O,O,O,B,B,B,B,R,R,R
-5.496097,-4.175622,0,state,beginner,25,96,96,W,W,W,W,W,W,B,W,O,W,O,G,G,G,Y,G,G,R,G,R,Y,G,R,B,W,R,Y,B,O,B,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,O,G,B,Y,R,R,B,B,B,R,R,R
-5.0876274000000015,-7.155291,0,state,beginner,28,97,97,W,W,R,W,W,B,B,W,R,W,O,W,G,G,W,G,G,O,Y,B,Y,R,R,R,G,G,W,B,O,B,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,O,G,R,Y,R,G,B,B,Y,R,R,B
-6.125171,-6.631772,0,state,beginner,30,98,98,W,W,R,W,W,B,B,W,R,W,O,W,G,G,W,W,R,Y,Y,B,Y,R,R,R,G,G,G,G,O,B,G,O,B,O,O,O,G,Y,R,Y,Y,G,Y,Y,O,O,O,B,B,B,Y,R,R,B
-6.3118834,-4.844468599999999,0,state,beginner,27,99,99,W,W,W,W,W,W,B,W,Y,W,O,R,G,G,G,W,R,O,G,R,Y,G,R,B,G,R,Y,G,O,B,G,O,B,O,O,O,G,Y,B,Y,Y,Y,Y,Y,B,O,O,R,B,B,B,R,R,R
-4.936646499999998,-3.916728500000001,0,state,beginner,22,100,100,W,W,W,W,W,W,B,W,Y,W,O,R,G,G,G,G,G,O,G,R,O,G,R,R,G,R,W,R,O,B,O,O,B,O,O,O,Y,Y,G,Y,Y,Y,B,Y,B,Y,B,Y,B,B,B,R,R,R
-5.1595325,-6.438457499999998,0,state,beginner,26,101,101,W,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,G,G,Y,O,R,W,R,R,R,G,G,G,R,O,B,O,O,B,O,O,O,Y,Y,R,Y,Y,G,B,Y,O,Y,B,G,B,B,Y,R,R,B
-6.801962400000002,-6.6444779999999986,0,state,beginner,31,102,102,W,W,Y,W,W,B,B,W,R,W,O,W,G,G,W,G,R,W,O,R,Y,R,R,B,G,G,G,G,O,B,G,O,B,Y,O,O,R,G,O,Y,Y,Y,Y,Y,B,O,O,R,B,B,Y,R,R,B
-6.718205499999999,-5.2686243,0,state,beginner,28,103,103,W,W,W,W,W,W,B,W,W,W,O,O,G,G,Y,G,R,B,G,R,O,G,R,R,G,B,Y,G,O,B,G,O,B,Y,O,O,R,G,R,Y,Y,Y,Y,Y,B,O,O,Y,B,B,B,R,R,R
-4.7582846,-4.7997475,0,state,beginner,25,104,104,W,W,W,W,W,W,B,W,W,W,O,O,G,G,Y,G,G,Y,G,R,B,G,R,R,G,B,G,Y,O,B,O,O,B,O,O,O,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,R,R,R
-3.1488085,-4.808547,0,state,beginner,26,105,105,W,W,W,W,W,W,W,W,B,B,B,O,G,G,Y,G,G,Y,O,R,B,O,R,R,W,B,G,Y,O,R,O,O,R,O,O,R,Y,Y,R,Y,Y,G,B,Y,R,O,R,Y,B,B,B,G,G,G
-2.5893283,-6.4402313,0,state,beginner,27,106,106,W,W,Y,W,W,B,W,W,G,B,B,W,G,G,W,G,G,B,B,R,G,R,R,B,O,O,W,Y,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,B,Y,Y,O,R,R,B,B,G,G,G,R
-1.8327098,-6.480132,0,state,beginner,28,107,107,W,W,Y,W,W,B,W,W,G,B,B,W,G,G,W,W,B,G,B,R,O,R,R,R,O,O,R,G,O,R,G,O,R,B,O,R,O,Y,Y,Y,Y,Y,Y,Y,B,O,O,Y,B,B,G,G,G,R
-1.928574,-5.3553596,0,state,beginner,27,108,108,W,W,W,W,W,W,W,W,G,B,B,Y,G,G,Y,W,B,B,O,R,B,O,R,R,R,R,O,G,O,R,G,O,R,B,O,R,O,Y,Y,Y,Y,G,Y,Y,R,O,O,Y,B,B,B,G,G,G
-2.65444,-4.994438,0,state,beginner,23,109,109,W,W,W,W,W,W,W,W,G,B,B,Y,G,G,Y,G,G,B,O,R,B,O,R,B,R,R,W,Y,O,R,O,O,R,O,O,R,Y,Y,O,Y,Y,Y,R,G,Y,B,R,O,B,B,B,G,G,G
-2.3869288,-6.779807000000001,0,state,beginner,25,110,110,W,W,O,W,W,B,W,W,G,B,B,W,G,G,W,G,G,G,B,B,W,R,R,R,O,O,R,Y,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,R,G,B,B,R,O,B,B,Y,G,G,Y
-1.703952,-6.649085,0,state,beginner,32,111,111,W,W,O,W,W,B,W,W,G,B,B,W,G,G,W,R,R,W,B,B,B,R,R,R,O,O,O,G,O,R,G,O,R,G,O,R,Y,Y,B,Y,Y,G,Y,Y,R,O,O,Y,B,B,Y,G,G,Y
-1.8292853,-4.7796397000000015,0,state,beginner,24,112,112,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,R,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G
-2.9339027,-0.52674776,0,state,beginner,12,113,113,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-2.5766976,1.594689,0,end,beginner,0,114,114,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
11.1174135,-3.620328,1,start,fridrich,39,0,115,O,B,Y,O,W,R,Y,R,O,R,W,G,O,G,G,R,R,B,G,W,R,B,R,Y,W,Y,R,O,O,Y,G,O,W,W,G,B,G,Y,W,W,Y,B,B,R,G,W,G,Y,Y,B,B,B,O,O
11.231556,-3.9407594,1,state,fridrich,42,1,116,O,B,Y,O,W,R,Y,R,O,R,W,G,O,G,G,R,Y,R,G,W,W,B,R,G,W,Y,Y,R,O,Y,R,O,W,B,G,B,W,B,G,Y,Y,R,G,W,B,W,G,O,Y,B,B,B,O,O
11.764502,-4.746902,1,state,fridrich,40,2,117,O,B,Y,O,W,R,W,Y,Y,G,G,R,W,G,Y,R,O,R,G,W,W,B,R,G,G,B,W,R,O,Y,R,O,W,Y,R,O,B,G,B,Y,Y,R,G,W,B,W,G,O,Y,B,B,B,O,O
12.556195,-4.9120855,1,state,fridrich,41,3,118,O,B,R,O,W,Y,W,Y,R,G,G,B,W,G,R,R,O,B,G,B,G,B,R,W,W,G,W,R,O,Y,R,O,W,Y,R,O,B,G,O,Y,Y,B,G,W,O,W,G,Y,Y,B,R,B,O,Y
12.6639185,-5.1418233,1,state,fridrich,44,4,119,W,O,O,Y,W,B,R,Y,R,W,B,G,W,G,R,R,O,B,B,B,G,O,R,W,Y,G,W,R,O,G,R,O,G,Y,R,B,B,G,O,Y,Y,B,G,W,O,W,G,Y,Y,B,R,O,W,Y
11.535734,-5.2045746,1,state,fridrich,44,5,120,W,O,Y,Y,W,R,R,Y,Y,W,B,O,W,G,B,R,O,R,G,W,W,B,R,G,B,O,Y,R,O,G,R,O,G,Y,R,B,B,G,G,Y,Y,R,G,W,B,W,G,O,Y,B,B,O,W,O
10.3137,-6.0224514000000005,1,state,fridrich,40,6,121,W,O,Y,Y,W,R,G,G,B,R,O,R,B,G,W,O,B,W,G,W,W,B,R,G,Y,R,B,R,O,G,R,O,G,B,O,Y,Y,Y,R,Y,Y,R,G,W,B,W,G,O,Y,B,B,O,W,O
10.000024,-6.263478,1,state,fridrich,37,7,122,W,O,Y,Y,W,R,G,G,B,R,O,R,B,G,W,B,G,W,G,W,W,B,R,G,Y,R,O,O,O,G,B,O,G,W,O,Y,R,R,B,Y,Y,W,Y,Y,G,B,R,R,Y,B,B,O,W,O
8.578337,-7.1338058,1,state,fridrich,30,8,123,Y,R,B,O,W,G,W,Y,G,G,G,Y,B,G,W,B,G,W,R,W,W,O,R,G,R,R,O,O,O,O,B,O,W,W,O,O,R,R,B,Y,Y,W,Y,Y,G,B,R,R,Y,B,B,G,B,Y
8.183978999999999,-7.220497999999999,1,state,fridrich,33,9,124,Y,R,B,O,W,G,B,R,R,W,G,B,W,G,B,Y,G,G,R,W,W,O,R,G,W,O,O,O,O,O,B,O,W,R,R,O,G,Y,W,Y,Y,W,Y,Y,G,B,R,R,Y,B,B,G,B,Y
7.182187599999999,-7.209697999999999,1,state,fridrich,33,10,125,Y,R,B,O,W,G,B,R,R,W,G,B,W,G,B,O,G,W,R,W,B,O,R,R,W,O,R,Y,O,O,G,O,W,G,R,O,W,W,G,Y,Y,Y,G,Y,Y,R,B,O,Y,B,B,G,B,Y
6.794691,-7.238975999999999,1,state,fridrich,35,11,126,Y,R,O,O,W,B,B,R,Y,W,G,B,W,G,G,O,G,R,B,R,R,W,R,O,R,O,W,Y,O,O,G,O,W,G,R,O,W,W,B,Y,Y,B,G,Y,W,R,B,G,Y,B,Y,G,B,Y
5.9993176,-7.029080400000002,1,state,fridrich,40,12,127,B,O,Y,R,W,R,Y,B,O,R,W,B,W,G,G,O,G,R,G,R,R,B,R,O,Y,O,W,Y,O,W,G,O,G,G,R,B,W,W,B,Y,Y,B,G,Y,W,R,B,G,Y,B,Y,O,W,O
5.6841903,-6.9217515,1,state,fridrich,40,13,128,B,O,B,R,W,G,Y,B,R,R,W,B,W,G,B,O,G,W,Y,B,G,O,R,R,W,O,R,Y,O,W,G,O,G,G,R,B,W,W,G,Y,Y,Y,G,Y,O,R,B,Y,Y,B,R,O,W,O
4.0864673,-6.7176027000000005,1,state,fridrich,36,14,129,B,O,B,R,W,G,G,W,W,W,G,O,B,G,W,B,W,R,Y,B,G,O,R,R,G,R,B,Y,O,W,G,O,G,W,O,R,R,B,Y,Y,Y,Y,G,Y,O,R,B,Y,Y,B,R,O,W,O
3.6053753,-6.6638474,1,state,fridrich,36,15,130,R,O,B,Y,W,G,O,W,W,B,G,O,R,G,W,G,W,R,Y,B,G,O,R,R,G,R,B,W,G,Y,O,O,O,R,G,W,W,B,Y,B,Y,Y,B,Y,O,R,B,Y,Y,B,R,G,W,O
3.0422318,-6.4847302,1,state,fridrich,37,16,131,B,G,W,O,W,W,R,Y,O,Y,O,W,R,G,W,G,W,R,O,B,G,G,R,R,B,R,B,W,G,O,O,O,W,R,G,G,W,B,Y,B,Y,Y,B,Y,O,R,B,Y,Y,B,R,Y,O,G
0.7809425999999999,7.9595118,1,state,fridrich,35,17,132,Y,G,W,R,W,W,G,Y,O,W,O,W,B,G,W,B,W,R,O,B,G,G,R,R,B,R,B,O,W,G,G,O,G,W,O,R,R,B,Y,Y,Y,Y,Y,Y,O,B,B,Y,O,B,R,R,O,G
1.4686533000000002,8.773842,1,state,fridrich,36,18,133,Y,G,W,R,W,W,Y,B,R,R,W,B,W,G,B,W,O,W,O,B,G,G,R,R,W,O,R,O,W,G,G,O,G,B,R,B,O,Y,G,Y,Y,Y,Y,Y,O,B,B,Y,O,B,R,R,O,G
1.5094285,9.559284,1,state,fridrich,37,19,134,O,G,W,Y,W,W,Y,B,R,B,W,B,O,G,B,R,O,W,O,B,G,G,R,R,W,O,R,B,R,B,G,O,G,G,W,O,Y,Y,G,R,Y,Y,Y,Y,O,R,B,Y,W,B,R,W,O,G
2.0942152,10.769489,1,state,fridrich,36,20,135,W,W,R,G,W,B,O,Y,Y,B,G,O,O,G,B,R,O,W,B,B,G,W,R,R,B,O,R,B,R,G,G,O,O,G,W,W,Y,Y,G,R,Y,Y,Y,Y,O,R,B,Y,W,B,R,O,G,W
2.189372,10.676418,1,state,fridrich,36,21,136,W,W,R,G,W,B,G,Y,Y,W,O,R,B,G,O,O,G,B,B,B,G,W,R,R,G,W,W,B,R,G,G,O,O,B,O,R,Y,Y,O,R,Y,Y,Y,Y,O,R,B,Y,W,B,R,O,G,W
1.7667315,9.677522,1,state,fridrich,35,22,137,G,G,W,Y,W,W,Y,B,R,G,W,B,B,G,O,O,G,B,O,B,G,G,R,R,W,W,W,B,R,W,G,O,O,B,O,R,Y,Y,O,R,Y,Y,Y,Y,O,R,B,Y,W,B,R,R,O,G
2.2115364,8.61664,1,checkpoint,fridrich,35,23,138,Y,G,W,R,W,W,Y,B,R,R,W,B,W,G,O,R,G,B,O,B,G,G,R,R,W,W,W,R,O,B,O,O,G,W,R,B,G,Y,O,Y,Y,Y,Y,Y,O,G,B,Y,B,B,R,O,O,G
3.6256642,8.344177,1,state,fridrich,32,24,139,Y,R,Y,B,W,G,R,W,W,W,G,O,W,G,O,R,G,B,O,B,G,O,R,R,G,W,W,R,O,R,O,O,W,W,R,B,G,Y,O,Y,Y,Y,Y,Y,O,G,B,Y,B,B,R,B,G,B
3.9256294,8.968904499999997,1,state,fridrich,36,25,140,G,R,Y,B,W,G,B,W,W,Y,G,O,B,G,O,R,G,B,O,B,G,O,R,R,G,W,W,W,O,R,R,O,O,B,W,R,W,Y,O,W,Y,Y,R,Y,O,G,B,Y,Y,B,R,Y,G,B
4.0868926,9.196652,1,state,fridrich,34,26,141,W,W,B,G,W,B,Y,R,G,B,G,Y,B,G,O,R,G,B,R,B,G,O,R,R,R,W,W,W,O,G,R,O,O,B,W,O,W,Y,O,W,Y,Y,R,Y,O,G,B,Y,Y,B,R,O,G,Y
4.1867943,7.6933784,1,state,fridrich,34,27,142,B,W,B,B,W,B,R,R,G,W,G,Y,W,G,O,R,G,B,R,B,G,O,R,R,R,W,W,G,O,O,O,O,W,W,R,B,G,Y,O,Y,Y,Y,O,Y,O,W,B,Y,G,B,R,Y,G,Y
3.741332,6.0820093,1,state,fridrich,33,28,143,B,W,Y,B,W,R,R,R,Y,W,G,B,W,G,B,R,G,G,G,R,W,B,R,W,R,O,R,G,O,O,O,O,W,W,R,B,G,Y,Y,Y,Y,O,O,Y,B,W,B,O,G,B,Y,Y,G,O
3.8983235,6.0779953,1,state,fridrich,34,29,144,R,B,B,R,W,W,Y,R,Y,R,B,G,W,G,B,R,G,G,Y,R,W,G,R,W,O,O,R,G,O,W,O,O,G,W,R,B,G,Y,Y,Y,Y,O,O,Y,B,W,B,O,G,B,Y,B,W,O
4.8652053,6.972855,1,state,fridrich,36,30,145,R,B,G,R,W,B,Y,R,G,R,B,Y,W,G,O,R,G,B,O,G,Y,O,R,R,R,W,W,G,O,W,O,O,G,W,R,B,G,Y,O,Y,Y,Y,O,Y,O,W,B,B,G,B,W,B,W,Y
5.7894809999999985,6.657347,1,state,fridrich,36,31,146,R,B,G,R,W,B,R,W,W,Y,O,B,B,G,G,R,W,R,O,G,Y,O,R,R,O,Y,G,G,O,W,O,O,G,Y,R,G,B,R,W,Y,Y,Y,O,Y,O,W,B,B,G,B,W,B,W,Y
5.777147,6.150343,1,state,fridrich,35,32,147,G,B,W,B,W,W,R,R,R,W,G,G,B,G,G,R,W,R,B,G,Y,O,R,R,Y,Y,G,G,O,Y,O,O,W,Y,R,B,B,R,W,Y,Y,Y,O,Y,O,W,B,B,G,B,W,O,O,O
5.1318730000000015,5.52617,1,state,fridrich,30,33,148,G,B,W,B,W,W,Y,R,B,R,B,W,W,G,G,R,G,G,B,G,Y,O,R,R,R,R,R,G,O,Y,O,O,W,W,R,B,G,Y,Y,Y,Y,Y,O,Y,O,W,B,B,G,B,W,O,O,O
3.7429843,4.6854153,1,state,fridrich,29,34,149,B,R,Y,W,W,B,W,B,G,O,O,O,W,G,G,R,G,G,B,G,Y,W,R,R,Y,R,R,G,O,R,O,O,O,W,R,B,G,Y,Y,Y,Y,Y,O,Y,O,W,B,B,G,B,W,W,B,R
3.642956,4.3116965,1,state,fridrich,31,35,150,B,G,Y,W,W,B,W,B,G,O,O,O,W,G,G,R,G,G,O,Y,O,W,R,R,Y,R,R,B,R,Y,O,O,O,W,R,B,G,Y,Y,Y,Y,Y,R,O,G,W,G,W,B,B,B,R,W,B
4.784879,3.951655,1,state,fridrich,32,36,151,G,B,W,B,W,W,Y,G,B,B,W,R,W,G,G,R,G,G,B,Y,O,O,R,R,Y,R,R,B,R,Y,O,O,W,W,R,O,G,Y,Y,Y,Y,Y,R,O,G,W,G,W,B,B,B,O,O,O
4.735473000000002,4.512033,1,state,fridrich,31,37,152,B,R,Y,B,W,W,Y,G,B,B,W,R,W,G,G,R,G,G,G,B,W,O,R,R,Y,R,R,G,O,R,O,O,W,W,R,O,G,Y,Y,Y,Y,Y,O,Y,B,W,B,O,G,B,O,W,B,O
5.799079,3.8451207,1,state,fridrich,31,38,153,Y,W,B,R,W,G,B,B,Y,R,W,O,W,G,G,R,G,G,R,B,W,W,R,R,B,R,R,G,O,O,O,O,B,W,R,W,G,Y,Y,Y,Y,Y,O,Y,B,W,B,O,G,B,O,G,O,Y
5.606691400000001,3.3827631,1,state,fridrich,35,39,154,R,B,W,R,W,G,B,B,Y,R,W,O,W,G,G,R,G,G,B,Y,O,W,R,R,B,R,R,Y,W,B,O,O,B,W,R,W,G,Y,Y,Y,Y,Y,O,O,G,G,G,W,O,B,B,Y,O,O
4.58708,3.3875868,1,state,fridrich,32,40,155,B,R,R,B,W,B,Y,G,W,B,W,B,W,G,G,R,G,G,Y,Y,O,O,R,R,O,R,R,Y,W,R,O,O,W,W,R,O,G,Y,Y,Y,Y,Y,O,O,G,G,G,W,O,B,B,W,B,B
3.68261,3.0548900000000003,1,state,fridrich,25,41,156,Y,W,R,B,W,B,Y,G,W,B,W,B,W,G,G,R,G,G,B,R,R,O,R,R,O,R,R,G,O,O,O,O,W,W,R,O,G,Y,Y,Y,Y,Y,O,Y,Y,W,B,B,G,B,B,G,O,W
2.8636615,3.6121433,1,state,fridrich,22,42,157,W,G,Y,B,W,B,R,W,Y,W,O,G,W,G,G,R,G,G,O,R,R,W,R,R,O,R,R,G,O,O,O,O,O,W,R,B,G,Y,Y,Y,Y,Y,O,Y,Y,W,B,B,G,B,B,B,W,B
2.5340204,2.9689152,1,state,fridrich,24,43,158,W,G,Y,G,W,B,B,W,Y,W,O,G,B,G,G,R,G,G,O,R,R,W,R,R,O,R,R,W,O,G,R,O,O,B,O,O,W,Y,Y,W,Y,Y,R,Y,Y,G,B,B,Y,B,B,O,W,B
3.1552494,2.2890787,1,state,fridrich,26,44,159,Y,W,B,B,W,G,Y,G,W,B,W,O,B,G,G,R,G,G,O,R,R,O,R,R,G,R,R,W,O,O,R,O,W,B,O,O,W,Y,Y,W,Y,Y,R,Y,Y,G,B,B,Y,B,B,G,O,W
-0.96004415,2.3057456000000003,1,state,fridrich,18,45,160,W,W,B,W,W,G,R,G,W,G,W,O,Y,G,G,G,G,G,O,R,R,O,R,R,G,R,R,O,O,B,W,O,R,O,O,W,Y,Y,Y,B,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,W
-0.18257111,3.4156957,1,state,fridrich,27,46,161,O,R,R,W,W,G,R,G,W,G,W,O,Y,G,G,G,G,G,Y,Y,Y,O,R,R,G,R,R,W,W,B,W,O,R,O,O,W,Y,Y,Y,B,Y,Y,B,O,O,R,B,B,O,B,B,W,B,B
1.4117407,4.0372114,1,state,fridrich,27,47,162,R,R,R,O,W,G,W,G,W,O,W,O,W,G,G,R,G,G,Y,Y,Y,O,R,R,G,R,R,O,W,W,O,O,W,W,R,B,G,Y,Y,Y,Y,Y,G,O,O,Y,B,B,B,B,B,B,B,B
1.1419606000000002,3.676348200000001,1,state,fridrich,18,48,163,O,W,W,O,W,G,W,G,W,O,W,O,W,G,G,R,G,G,R,R,R,O,R,R,G,R,R,O,O,G,O,O,W,W,R,B,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,B
-0.0026260214,2.4368405,1,state,fridrich,20,49,164,W,G,W,W,W,G,O,O,W,G,W,B,W,G,G,R,G,G,O,R,R,W,R,R,O,R,R,O,O,B,O,O,B,W,R,Y,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,G
0.8900915999999999,-0.22433807,1,state,fridrich,25,50,165,G,G,W,W,W,G,R,O,W,G,W,B,Y,G,G,Y,G,G,O,R,R,W,R,R,O,R,R,B,B,Y,O,O,R,O,O,W,B,Y,Y,B,Y,Y,R,Y,Y,W,B,B,W,B,B,O,O,G
0.73374116,-0.99145097,1,state,fridrich,24,51,166,W,G,W,G,W,O,G,W,R,Y,R,W,Y,G,G,Y,G,G,B,R,R,W,R,R,G,R,R,B,B,G,O,O,O,O,O,O,B,Y,Y,B,Y,Y,R,Y,Y,W,B,B,W,B,B,O,W,O
-1.8820993,-1.6032463,1,checkpoint,fridrich,16,52,167,W,G,W,W,W,O,O,W,R,W,R,W,G,G,G,G,G,G,B,R,R,W,R,R,G,R,R,O,O,B,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,O
-1.2841781,1.53267,1,state,fridrich,12,53,168,O,W,W,W,W,G,R,O,W,G,W,B,G,G,G,G,G,G,R,R,R,W,R,R,O,R,R,O,O,W,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,B
-4.329191000000002,3.2300208,1,state,fridrich,18,54,169,O,W,W,W,W,G,O,O,W,G,G,G,G,G,W,G,G,B,R,R,R,W,R,R,R,O,W,O,O,W,O,O,R,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,B
-7.922911599999999,2.8549702,1,state,fridrich,25,55,170,O,W,G,W,W,W,O,O,B,G,G,O,G,G,Y,G,G,Y,R,W,R,O,R,R,W,R,R,O,O,W,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,B,B,B,W,B,B,G,G,B,W
-8.279906,2.1459754,1,state,fridrich,28,56,171,O,W,O,O,W,W,B,W,G,W,O,R,G,G,Y,G,G,Y,G,W,R,B,R,R,W,R,R,O,O,G,O,O,G,Y,Y,O,R,R,B,Y,Y,B,Y,Y,B,B,B,W,B,B,G,Y,R,W
-5.8215474999999985,1.835072,1,state,fridrich,21,57,172,O,W,W,O,W,G,B,W,W,W,O,O,G,G,W,G,G,G,R,R,R,W,R,R,G,B,W,O,O,G,O,O,G,Y,Y,O,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,B
-5.7126384,3.3076644,1,state,fridrich,22,58,173,W,G,W,W,W,W,O,O,B,G,G,O,G,G,W,G,G,G,O,R,R,O,R,R,W,B,W,O,O,B,O,O,R,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,G
-7.3029413,2.8288617,1,state,fridrich,27,59,174,W,G,O,W,W,W,O,O,G,G,G,R,G,G,Y,G,G,Y,W,O,O,B,R,R,W,R,R,O,O,B,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,R,W,B
-7.7468343,1.4037688,1,state,fridrich,28,60,175,O,W,W,O,W,G,G,W,O,W,B,W,G,G,Y,G,G,Y,R,O,O,W,R,R,B,R,R,O,O,G,O,O,G,Y,Y,R,R,R,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,Y,R,B
-5.0348663,1.7852738999999995,1,state,fridrich,23,61,176,O,W,W,O,W,W,G,W,B,W,B,W,G,G,G,G,G,O,O,R,R,O,R,R,R,W,B,O,O,G,O,O,G,Y,Y,R,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,G
-4.980004,3.1820896,1,state,fridrich,22,62,177,W,W,B,W,W,W,O,O,G,G,G,R,G,G,G,G,G,O,W,R,R,B,R,R,W,W,B,O,O,G,O,O,R,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,R
-2.1301515,-0.014300042,1,checkpoint,fridrich,13,63,178,W,W,B,W,W,W,W,W,B,R,G,O,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,G,O,O,R,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,R
-3.0451467,-0.8239719000000001,1,state,fridrich,12,64,179,W,W,W,W,W,W,B,W,B,W,B,W,G,G,G,G,G,G,O,R,R,O,R,R,R,R,R,O,O,R,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,R,G
-7.670906,-0.07289578,1,state,fridrich,19,65,180,W,W,W,W,W,G,B,W,G,W,B,Y,G,G,Y,G,G,Y,R,O,O,R,R,R,R,R,R,O,O,R,O,O,G,O,O,O,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,G,R,B
-6.401468799999999,-1.3417431,1,state,fridrich,23,66,181,B,W,W,W,W,W,G,G,W,R,R,R,G,G,Y,G,G,Y,G,O,O,R,R,R,B,R,R,O,O,W,O,O,B,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,G,B,B,W,B,B,W,O,G,R
-4.1976676,-1.1451097,1,state,fridrich,20,67,182,B,W,W,W,W,W,G,G,R,R,R,W,G,G,W,G,G,W,O,R,R,O,R,R,G,R,B,O,O,W,O,O,B,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,G
-4.2873507,0.26903996,1,state,fridrich,18,68,183,G,W,B,G,W,W,R,W,W,G,O,O,G,G,W,G,G,W,O,R,R,G,R,R,G,R,B,O,O,R,O,O,R,O,O,W,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
-6.3113446,-0.22219902,1,state,fridrich,21,69,184,G,W,O,G,W,W,R,W,W,G,O,R,G,G,Y,G,G,Y,G,G,O,R,R,R,B,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,Y,B,W
-8.26883,-0.39307126,1,state,fridrich,22,70,185,W,W,R,W,W,G,O,W,G,W,B,Y,G,G,Y,G,G,Y,W,G,O,R,R,R,R,R,R,O,O,B,O,O,R,O,O,G,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,R,O,G
-2.142168,-0.64295715,1,checkpoint,fridrich,15,71,186,W,W,B,W,W,W,O,W,G,W,B,R,G,G,G,G,G,G,O,R,R,G,R,R,W,R,R,O,O,B,O,O,R,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,O,W
-3.0262594,0.096306264,1,state,fridrich,12,72,187,O,W,W,W,W,W,G,W,B,W,G,O,G,G,G,G,G,G,R,R,R,O,R,R,W,R,R,O,O,W,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,R,B
-7.5158687,-0.2198428,1,state,fridrich,21,73,188,O,W,O,W,W,G,G,W,G,W,G,Y,G,G,Y,G,G,Y,W,O,R,R,R,R,R,R,R,O,O,W,O,O,B,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,G,R,B
