x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
7.524231, -31.755167, 55,state, 1, 36, 14, 6317,Y,W,B,W,W,B,Y,Y,Y,B,B,R,G,G,W,R,O,G,W,G,W,R,R,G,G,R,O,Y,G,O,O,O,B,W,W,O,G,B,W,Y,Y,Y,R,R,B,B,Y,O,O,B,R,G,O,R
7.4004974, -31.434437, 55,state, 1, 33, 15, 6318,Y,W,B,W,W,B,W,B,G,G,O,R,W,G,G,R,B,B,W,G,W,R,R,G,W,W,O,Y,G,O,O,O,B,G,R,O,Y,Y,Y,Y,Y,Y,R,R,B,B,Y,O,O,B,R,G,O,R
7.478822, -30.59788, 55,state, 1, 32, 16, 6319,Y,W,B,W,W,B,W,B,G,G,O,R,W,G,G,O,Y,B,W,G,G,R,R,O,W,W,Y,O,G,O,G,O,B,W,R,O,B,R,R,Y,Y,Y,Y,Y,Y,B,B,R,O,B,R,G,O,R
7.7422853, -29.991777, 55,state, 1, 30, 17, 6320,Y,W,B,W,W,B,W,W,Y,R,G,B,O,G,Y,G,W,O,W,G,G,R,R,O,R,R,B,O,G,O,G,O,B,W,B,G,O,R,W,Y,Y,Y,Y,Y,Y,B,B,R,O,B,R,G,O,R
8.186138, -29.65074, 55,state, 1, 30, 18, 6321,Y,W,B,W,W,Y,W,W,O,R,G,W,O,G,Y,G,W,Y,R,R,W,R,R,G,B,O,G,O,G,O,G,O,B,W,B,G,O,R,R,Y,Y,R,Y,Y,R,B,B,B,O,B,B,G,O,Y
-13.214878, -40.52737, 55,state, 1, 33, 19, 6322,W,W,Y,W,W,W,O,Y,B,B,R,R,O,G,Y,G,W,Y,G,R,W,O,R,G,Y,O,G,O,G,R,G,O,G,W,B,W,O,R,R,Y,Y,R,Y,Y,R,B,B,B,O,B,B,G,B,O
7.234558, -29.942154, 55,state, 1, 34, 20, 6323,W,W,B,W,W,B,O,Y,O,B,R,Y,O,G,W,G,W,B,W,G,G,R,R,O,G,O,Y,O,G,R,G,O,G,W,B,W,O,R,R,Y,Y,Y,Y,Y,Y,B,B,R,O,B,R,G,B,R
6.916515, -30.01554, 55,state, 1, 32, 21, 6324,W,W,B,W,W,B,R,R,O,B,W,G,W,G,O,Y,R,B,W,G,G,R,R,O,W,B,W,O,G,R,G,O,G,G,O,Y,O,Y,O,Y,Y,Y,Y,Y,Y,B,B,R,O,B,R,G,B,R
19.536856, 4.135038, 55,state, 1, 32, 22, 6325,W,W,B,W,W,B,R,R,O,B,W,G,W,G,O,O,G,G,W,G,B,R,R,R,W,B,Y,R,G,R,B,O,G,B,O,Y,Y,Y,O,Y,Y,Y,Y,Y,O,G,O,W,O,B,R,G,B,R
19.532467, 4.7510777, 55,state, 1, 34, 23, 6326,O,Y,Y,W,W,B,R,R,O,B,W,G,W,G,O,O,G,G,R,G,R,R,R,R,W,B,Y,W,G,B,B,O,G,B,O,Y,Y,Y,O,Y,Y,Y,B,W,W,R,B,G,R,B,O,W,O,G
19.07908, 5.5084105, 55,state, 1, 35, 24, 6327,Y,B,O,Y,W,R,O,W,R,B,G,Y,W,G,O,O,G,G,G,G,R,W,R,R,B,B,Y,W,G,G,B,O,O,B,O,W,Y,Y,O,Y,Y,Y,B,W,W,R,B,G,R,B,O,R,R,W
19.024693, 5.575846, 55,state, 1, 34, 25, 6328,Y,B,O,Y,W,R,B,W,R,R,G,Y,R,G,O,R,G,G,G,G,R,W,R,R,B,B,Y,W,O,B,O,O,B,G,G,W,Y,Y,O,Y,Y,Y,O,W,W,B,B,G,W,B,O,O,R,W
19.633224, 4.6483326, 55,state, 1, 31, 26, 6329,B,Y,Y,W,W,B,R,R,O,B,W,G,R,G,O,R,G,G,O,G,R,R,R,R,W,B,Y,W,O,R,O,O,G,G,G,Y,Y,Y,O,Y,Y,Y,O,W,W,B,B,G,W,B,O,W,B,B
19.626757, 4.260867, 55,checkpoint, 1, 27, 27, 6330,W,W,O,W,W,B,R,R,O,B,W,G,R,G,O,R,G,G,W,O,R,R,R,R,W,B,Y,O,G,R,O,O,G,G,G,Y,Y,Y,O,Y,Y,Y,Y,Y,B,B,B,W,O,B,W,G,B,B
14.773587, 7.176809, 55,state, 1, 31, 28, 6331,R,W,W,R,W,W,O,B,O,W,R,W,R,G,O,R,G,G,G,O,R,B,R,R,B,B,Y,O,G,B,O,O,W,G,G,G,Y,Y,O,Y,Y,Y,Y,Y,B,B,B,W,O,B,W,Y,G,R
-25.345858, 11.049921, 55,state, 1, 33, 29, 6332,W,W,W,R,W,W,R,B,O,Y,R,W,Y,G,O,Y,G,G,G,O,R,B,R,R,B,B,Y,B,W,G,G,O,G,O,O,G,B,Y,O,O,Y,Y,Y,Y,B,R,B,W,R,B,W,O,G,R
-25.561012, 11.470601, 55,state, 1, 26, 30, 6333,W,W,O,W,W,B,W,R,R,G,G,G,Y,G,O,Y,G,G,W,O,R,R,R,R,Y,B,Y,B,W,R,G,O,G,O,O,O,B,Y,O,O,Y,Y,Y,Y,B,R,B,W,R,B,W,G,B,B
0.7015395, 3.8431768, 55,state, 1, 28, 31, 6334,R,W,O,R,W,B,G,R,R,W,G,G,W,G,O,W,G,G,W,O,R,R,R,R,Y,B,Y,O,G,B,O,O,W,O,G,R,G,Y,O,Y,Y,Y,Y,Y,B,B,B,W,O,B,W,Y,B,B
8.9901495, 29.756804, 55,state, 1, 25, 32, 6335,R,W,O,R,W,B,O,G,R,W,W,W,G,G,G,G,O,G,W,O,R,R,R,R,G,R,R,O,G,B,O,O,W,O,Y,G,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,W,O,B,W,Y,B,B
27.106518, 12.782179, 55,state, 1, 27, 33, 6336,R,W,W,R,W,W,O,G,B,W,W,O,G,G,B,G,O,R,R,R,R,O,R,R,W,R,G,O,G,B,O,O,W,O,Y,G,Y,B,W,Y,Y,G,Y,Y,G,B,B,Y,O,B,Y,Y,B,B
26.610624, 12.521888, 55,state, 1, 27, 34, 6337,R,W,W,R,W,W,W,R,G,O,B,R,W,G,O,W,G,G,R,R,R,O,R,R,W,B,Y,O,G,B,O,O,W,O,G,B,G,Y,O,Y,Y,G,Y,Y,G,B,B,Y,O,B,Y,Y,B,B
7.575816, 22.290895, 55,state, 1, 27, 35, 6338,R,W,R,R,W,O,W,R,G,O,B,O,W,G,G,W,G,G,W,O,R,B,R,R,Y,R,R,O,G,B,O,O,W,O,G,B,G,Y,Y,Y,Y,Y,Y,Y,B,B,B,W,O,B,W,Y,B,G
7.1982265, 22.204556, 55,state, 1, 24, 36, 6339,W,R,R,R,W,W,G,O,R,Y,B,W,W,G,G,W,G,G,Y,O,R,B,R,R,G,R,R,O,G,O,O,O,B,O,G,O,G,Y,Y,Y,Y,Y,Y,Y,B,B,B,W,O,B,W,B,W,B
52.353138, 10.044362, 55,state, 1, 30, 37, 6340,W,R,Y,R,W,Y,G,O,B,Y,B,W,W,G,W,W,G,B,R,R,G,R,R,B,R,O,Y,O,G,O,O,O,B,O,G,O,G,Y,R,Y,Y,W,Y,Y,R,B,B,W,O,B,G,B,W,G
52.112213, 9.627504, 55,state, 1, 32, 38, 6341,W,R,Y,R,W,Y,R,O,Y,W,W,B,B,G,G,Y,W,W,R,R,G,R,R,B,R,Y,G,O,G,O,O,O,B,G,O,B,O,G,O,Y,Y,W,Y,Y,R,B,B,W,O,B,G,B,W,G
50.94731, 9.879743, 55,state, 1, 37, 39, 6342,Y,Y,Y,R,W,O,W,R,R,O,B,B,B,G,G,Y,W,W,B,R,G,W,R,B,W,Y,G,O,G,G,O,O,W,G,O,B,O,G,O,Y,Y,W,Y,Y,R,B,B,W,O,B,G,R,R,R
51.10992, 10.081213, 55,state, 1, 34, 40, 6343,Y,Y,Y,R,W,O,G,O,B,Y,B,O,W,G,B,W,G,B,B,R,G,W,R,B,W,R,R,O,G,G,O,O,W,O,G,O,G,Y,W,Y,Y,W,Y,Y,R,B,B,W,O,B,G,R,R,R
52.56341, 10.0355215, 55,state, 1, 31, 41, 6344,G,R,Y,O,W,Y,B,O,Y,W,W,B,W,G,B,W,G,B,R,R,G,R,R,B,R,R,R,O,G,Y,O,O,B,O,G,O,G,Y,W,Y,Y,W,Y,Y,R,B,B,W,O,B,G,O,W,G
4.8437967, 22.754555, 55,state, 1, 21, 42, 6345,G,R,W,O,W,W,B,O,R,W,W,W,W,G,G,W,G,G,R,R,R,B,R,R,G,R,R,O,G,Y,O,O,B,O,G,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,O,B,B,O,W,B
-4.2000422, 28.408194, 55,state, 1, 24, 43, 6346,R,O,B,W,W,O,W,R,G,B,W,O,W,G,G,W,G,G,O,R,R,B,R,R,Y,R,R,O,G,G,O,O,B,O,G,R,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,O,B,B,W,W,W
-20.929012, 26.171783, 55,state, 1, 28, 44, 6347,B,O,B,O,W,O,W,R,G,R,W,O,W,G,G,W,G,G,O,R,R,B,R,R,Y,R,R,O,O,O,G,O,G,R,B,G,B,Y,Y,W,Y,Y,W,Y,Y,G,B,B,Y,B,B,Y,W,W
-19.74918, 27.346186, 55,state, 1, 25, 45, 6348,B,O,G,O,W,R,B,O,W,O,G,G,W,G,G,W,G,G,O,R,R,W,R,R,R,R,R,O,O,W,G,O,W,R,B,Y,B,Y,Y,W,Y,Y,W,Y,Y,G,B,B,Y,B,B,O,B,Y
-8.671025, 22.443964, 55,state, 1, 20, 46, 6349,O,O,G,W,W,R,W,O,W,B,G,G,W,G,G,W,G,G,O,R,R,W,R,R,R,R,R,W,W,Y,O,O,B,O,G,R,G,Y,Y,Y,Y,Y,O,Y,Y,B,B,B,O,B,B,B,B,Y
22.211018, 37.636284, 55,state, 1, 21, 47, 6350,O,R,R,W,W,R,W,O,W,B,G,G,W,G,G,W,G,G,Y,Y,O,W,R,R,R,R,R,O,O,G,O,O,B,O,G,R,G,Y,Y,Y,Y,Y,Y,W,W,B,O,B,B,B,B,Y,B,B
28.69229, 34.085876, 55,state, 1, 23, 48, 6351,B,R,R,W,W,R,W,O,W,G,G,G,Y,G,G,Y,G,G,Y,Y,O,W,R,R,R,R,R,G,B,R,O,O,G,O,O,O,B,Y,Y,B,Y,Y,Y,W,W,O,O,B,W,B,B,W,B,B
-32.74454, 51.440006, 55,state, 1, 20, 49, 6352,G,B,R,W,W,R,W,O,W,G,G,G,Y,G,G,Y,G,G,B,R,R,W,R,R,R,R,R,W,W,Y,O,O,G,O,O,O,B,Y,Y,B,Y,Y,O,Y,Y,B,B,B,O,B,B,O,W,W
-7.4223194, 38.021385, 55,state, 1, 19, 50, 6353,B,B,R,O,W,R,O,O,W,G,G,G,W,G,G,W,G,G,B,R,R,W,R,R,R,R,R,O,O,W,O,O,W,O,G,Y,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,W
-3.1667862, 28.449196, 55,state, 1, 23, 51, 6354,O,O,B,O,W,B,W,R,R,R,W,B,W,G,G,W,G,G,O,R,R,W,R,R,W,R,R,O,O,G,O,O,G,O,G,G,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
-47.773502, 24.624327, 55,state, 1, 27, 52, 6355,O,O,B,O,W,B,O,G,G,W,W,R,G,G,W,G,G,B,O,R,R,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,G,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,W
-61.622086, -10.7852745, 55,state, 1, 28, 53, 6356,O,O,R,O,W,W,O,G,B,W,W,W,G,G,Y,G,G,Y,W,W,O,R,R,R,R,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,W,B,B,B,B,B,B,Y,W,G
-52.941963, -13.221867, 55,state, 1, 27, 54, 6357,R,W,B,O,W,G,O,O,O,G,G,G,G,G,Y,G,G,Y,W,W,O,W,R,R,W,R,R,O,O,G,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,B,B,B,B,W,R,R
-48.122707, 6.5222573, 55,state, 1, 25, 55, 6358,R,W,B,O,W,B,O,O,R,G,G,B,G,G,G,G,G,O,O,R,R,W,R,R,W,W,W,O,O,G,O,O,W,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,W
-7.449754, 42.46386, 55,state, 1, 15, 56, 6359,R,W,B,O,W,B,W,W,W,B,G,O,G,G,G,G,G,G,O,R,R,W,R,R,G,R,R,O,O,G,O,O,W,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,W
-0.25880027, 39.087067, 55,state, 1, 13, 57, 6360,W,O,R,W,W,W,W,B,B,G,W,O,G,G,G,G,G,G,W,R,R,R,R,R,W,R,R,O,O,B,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,G
-41.33684, 0.8528816, 55,state, 1, 22, 58, 6361,W,O,R,W,W,W,O,O,O,G,G,G,G,G,W,G,G,O,W,R,R,R,R,R,W,B,B,O,O,B,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,W,G
-53.77831, -22.060751, 55,state, 1, 27, 59, 6362,W,O,G,W,W,W,O,O,O,G,G,W,G,G,Y,G,G,Y,W,R,W,B,R,R,B,R,R,O,O,B,O,O,G,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,R,W,O
-64.91661, -3.426752, 55,state, 1, 27, 60, 6363,O,W,W,O,W,O,O,W,G,B,B,W,G,G,Y,G,G,Y,R,R,W,W,R,R,O,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,G,B,B,R,B,B,W,Y,G,B
-55.484665, 22.9872, 55,state, 1, 23, 61, 6364,O,W,R,O,W,W,O,W,B,B,B,W,G,G,O,G,G,G,W,R,R,R,R,R,R,W,O,O,O,G,O,O,G,Y,Y,W,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,G
-53.39646, 2.8955414, 55,state, 1, 23, 62, 6365,R,W,B,W,W,W,O,O,O,G,G,W,G,G,O,G,G,G,W,R,R,B,R,R,B,W,O,O,O,G,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,R
8.443828, 45.84202, 55,checkpoint, 1, 14, 63, 6366,R,W,B,W,W,W,B,W,O,W,O,G,G,G,G,G,G,G,W,R,R,B,R,R,W,R,R,O,O,G,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,R
5.9410195, 52.592823, 55,state, 1, 16, 64, 6367,O,W,B,W,W,W,B,W,R,R,R,W,G,G,G,G,G,G,O,R,R,G,R,R,G,R,R,O,O,W,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,O,W
53.347946, 0.5247785, 55,state, 1, 22, 65, 6368,O,W,W,W,W,G,B,W,G,R,R,Y,G,G,Y,G,G,Y,G,G,O,R,R,R,R,R,R,O,O,W,O,O,B,O,O,W,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,G,O,R
44.936844, -37.086124, 55,state, 1, 21, 66, 6369,B,W,O,W,W,W,G,G,W,R,R,G,G,G,Y,G,G,Y,G,G,O,O,R,R,R,R,R,O,O,R,O,O,R,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,W,B,B,B,B,B,W,W,B,W
36.64871, -18.52897, 55,state, 1, 19, 67, 6370,B,W,B,W,W,W,G,G,W,R,R,O,G,G,W,G,G,W,O,R,R,G,R,R,G,O,R,O,O,R,O,O,R,O,O,Y,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
30.31821, -31.74761, 55,state, 1, 17, 68, 6371,G,W,B,G,W,W,W,W,B,G,G,O,G,G,W,G,G,W,W,R,R,B,R,R,W,O,R,O,O,R,O,O,R,O,O,O,Y,Y,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,R
40.712902, -45.30712, 55,state, 1, 17, 69, 6372,G,W,O,G,W,W,W,W,W,G,G,G,G,G,Y,G,G,Y,W,B,W,O,R,R,R,R,R,O,O,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,Y,R,B
52.725853, -7.385032, 55,state, 1, 20, 70, 6373,W,W,W,W,W,G,O,W,G,B,R,Y,G,G,Y,G,G,Y,O,B,W,R,R,R,R,R,R,O,O,R,O,O,O,O,O,W,Y,Y,B,Y,Y,B,Y,Y,R,B,B,B,B,B,W,G,G,G
10.247151, 45.697006, 55,checkpoint, 1, 14, 71, 6374,W,W,B,W,W,W,O,W,G,B,R,W,G,G,G,G,G,G,W,R,R,B,R,R,O,R,R,O,O,R,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,R
-3.0399098, 44.422325, 55,state, 1, 13, 72, 6375,B,W,G,W,W,W,W,W,O,R,O,W,G,G,G,G,G,G,W,R,R,R,R,R,B,R,R,O,O,R,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,O
49.056545, -7.169967, 55,state, 1, 20, 73, 6376,B,W,W,W,W,G,W,W,G,R,O,Y,G,G,Y,G,G,Y,B,R,W,R,R,R,R,R,R,O,O,R,O,O,G,O,O,G,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,W,B,O
47.14705, -38.608784, 55,state, 1, 22, 74, 6377,W,W,B,W,W,W,G,G,W,R,R,B,G,G,Y,G,G,Y,W,R,W,B,R,R,O,R,R,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,G,G,R
36.072327, -20.895042, 55,state, 1, 19, 75, 6378,W,W,G,W,W,W,G,G,R,R,R,B,G,G,W,G,G,W,W,R,R,R,R,R,W,B,O,O,O,R,O,O,O,O,O,Y,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,O
31.818268, -29.902708, 55,state, 1, 21, 76, 6379,G,W,W,G,W,W,R,W,G,W,R,W,G,G,W,G,G,W,G,R,R,G,R,R,O,B,O,O,O,R,O,O,R,O,O,B,Y,Y,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,R
42.7427, -46.71246, 55,state, 1, 24, 77, 6380,G,W,W,G,W,W,R,W,W,W,R,B,G,G,Y,G,G,Y,O,G,G,B,R,R,O,R,R,O,O,R,O,O,R,O,O,B,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,O,G
56.51129, -6.626136, 55,state, 1, 18, 78, 6381,W,W,R,W,W,G,W,W,G,G,O,Y,G,G,Y,G,G,Y,B,G,G,R,R,R,R,R,R,O,O,O,O,O,B,O,O,O,Y,Y,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,B,R,W
-11.355437, 55.573578, 55,checkpoint, 1, 8, 79, 6382,W,W,W,W,W,W,W,W,W,G,O,R,G,G,G,G,G,G,G,R,R,G,R,R,B,R,R,O,O,O,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,R
16.939795, 55.83127, 55,state, 1, 6, 80, 6383,W,W,W,W,W,W,W,W,W,B,G,G,G,G,G,G,G,G,B,R,R,R,R,R,R,R,R,O,O,G,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,O
44.52427, 39.21048, 55,state, 1, 16, 81, 6384,Y,Y,Y,W,W,W,W,W,W,B,G,G,G,G,G,G,G,G,O,O,G,R,R,R,R,R,R,B,R,R,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,W,W,W,O,B,O,B,B,B,B,B,B
48.616947, 40.24172, 55,state, 1, 21, 82, 6385,Y,Y,Y,Y,W,W,W,W,W,O,G,G,B,G,G,B,G,G,O,O,G,R,R,R,R,R,R,R,O,O,O,O,O,R,R,B,Y,Y,Y,W,Y,Y,W,W,W,B,B,O,G,B,B,G,B,B
55.993557, 38.268204, 55,state, 1, 23, 83, 6386,O,O,G,Y,W,W,W,W,W,O,G,G,B,G,G,B,G,G,W,W,W,R,R,R,R,R,R,Y,Y,Y,O,O,O,R,R,B,Y,Y,Y,W,Y,Y,O,O,R,G,G,B,B,B,B,B,B,O
57.366352, 34.134922, 55,state, 1, 32, 84, 6387,O,O,G,Y,W,G,W,W,G,O,G,Y,B,G,Y,B,G,R,R,R,W,R,R,W,R,R,W,Y,Y,Y,O,O,O,R,R,B,Y,Y,B,W,Y,B,O,O,O,G,G,G,B,B,W,B,B,W
50.808926, 33.836582, 55,state, 1, 31, 85, 6388,Y,Y,Y,Y,W,G,W,W,G,O,G,Y,B,G,Y,B,G,R,O,O,G,R,R,W,R,R,W,O,O,O,O,O,O,R,R,B,Y,Y,B,W,Y,B,W,R,R,G,W,W,G,B,B,G,B,B
51.283745, 29.829708, 55,state, 1, 24, 86, 6389,Y,Y,Y,W,W,G,W,W,G,G,G,Y,G,G,Y,G,G,R,O,O,G,R,R,W,R,R,W,B,R,R,O,O,O,O,O,O,Y,Y,B,Y,Y,B,W,R,R,O,W,W,B,B,B,B,B,B
47.331482, 13.268611, 55,state, 1, 22, 87, 6390,O,O,G,W,W,G,W,W,G,G,G,Y,G,G,Y,G,G,R,R,R,W,R,R,W,R,R,W,Y,Y,Y,O,O,O,O,O,O,Y,Y,B,Y,Y,B,R,R,B,B,B,O,B,B,W,B,B,W
43.850613, 23.56445, 55,state, 1, 12, 88, 6391,O,O,O,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,W,W,W,R,R,R,R,R,R,Y,Y,Y,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,R,R,R,B,B,B,B,B,B,B,B,B
-17.292675, 59.05065, 55,end, 1, 0, 89, 6392,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
19.877768, 1.9749384, 56,start, 0, 40, 0, 6393,B,B,G,B,W,B,Y,R,W,O,W,O,W,G,Y,B,G,B,R,Y,R,Y,R,O,G,O,O,W,W,W,R,O,W,R,G,G,Y,Y,Y,G,Y,G,B,R,G,R,B,Y,O,B,R,O,O,W
5.290448, -19.19172, 56,state, 0, 42, 1, 6394,B,B,G,B,W,B,Y,R,W,O,W,O,W,G,Y,O,O,R,R,Y,R,Y,R,B,G,O,Y,B,W,W,G,O,W,B,G,G,Y,G,G,Y,Y,R,Y,G,B,R,R,W,O,B,R,O,O,W
5.2684164, -19.351345, 56,state, 0, 41, 2, 6395,B,B,O,B,W,Y,Y,R,R,O,W,G,W,G,R,O,O,B,G,Y,R,O,R,Y,Y,B,R,B,W,W,G,O,W,B,G,G,Y,G,W,Y,Y,R,Y,G,W,R,R,G,O,B,B,O,O,W
5.254502, -19.28166, 56,state, 0, 40, 3, 6396,Y,B,B,R,W,B,R,Y,O,Y,O,G,W,G,R,O,O,B,O,Y,R,O,R,Y,W,B,R,B,W,O,G,O,W,B,G,G,Y,G,W,Y,Y,R,Y,G,W,R,R,G,O,B,B,G,W,W
5.2710557, -19.133581, 56,state, 0, 41, 4, 6397,Y,B,G,R,W,B,R,Y,W,Y,O,B,W,G,B,O,O,O,R,Y,R,Y,R,B,O,O,W,B,W,O,G,O,W,B,G,G,Y,G,G,Y,Y,R,Y,G,B,R,R,W,O,B,R,G,W,W
5.3215213, -18.81611, 56,state, 0, 40, 5, 6398,Y,B,G,R,W,B,G,G,Y,O,O,O,B,G,W,B,O,Y,R,Y,R,Y,R,B,B,G,G,B,W,O,G,O,W,O,O,W,W,Y,R,Y,Y,R,Y,G,B,R,R,W,O,B,R,G,W,W
-29.333778, 1.4350976, 56,state, 0, 37, 6, 6399,Y,B,G,R,W,B,G,G,Y,O,O,O,B,G,W,G,B,R,R,Y,R,Y,R,R,B,G,W,B,W,O,O,O,W,Y,O,W,R,R,B,Y,Y,G,W,Y,Y,O,G,B,O,B,R,G,W,W
-29.070936, 1.1453658, 56,state, 0, 36, 7, 6400,G,R,Y,G,W,B,Y,B,G,B,Y,R,B,G,W,G,B,R,G,Y,R,W,R,R,W,G,W,B,W,O,O,O,O,Y,O,O,R,R,B,Y,Y,G,W,Y,Y,O,G,B,O,B,R,W,W,O
-28.591112, 0.62297475, 56,state, 0, 38, 8, 6401,G,R,Y,G,W,B,Y,O,O,G,B,B,B,G,Y,R,W,R,G,Y,R,W,R,R,Y,B,G,B,W,O,O,O,O,B,R,R,W,G,W,Y,Y,G,W,Y,Y,O,G,B,O,B,R,W,W,O
-28.14109, -0.017718233, 56,state, 0, 38, 9, 6402,G,R,B,G,W,Y,Y,O,R,G,B,W,B,G,G,R,W,Y,Y,W,G,B,R,Y,G,R,R,B,W,O,O,O,O,B,R,R,W,G,B,Y,Y,R,W,Y,O,O,G,Y,O,B,B,W,W,O
-28.007153, 0.019603612, 56,state, 0, 40, 10, 6403,Y,G,G,O,W,R,R,Y,B,G,B,Y,B,G,G,R,W,Y,W,W,G,W,R,Y,O,R,R,B,W,G,O,O,B,B,R,W,W,G,B,Y,Y,R,W,Y,O,O,G,Y,O,B,B,R,O,O
-28.307133, 0.6284137, 56,state, 0, 38, 11, 6404,Y,G,Y,O,W,B,R,Y,O,G,B,G,B,G,R,R,W,B,G,Y,R,W,R,R,W,W,O,B,W,G,O,O,B,B,R,W,W,G,Y,Y,Y,G,W,Y,Y,O,G,B,O,B,R,R,O,O
-28.384178, 1.4000524, 56,state, 0, 35, 12, 6405,Y,G,Y,O,W,B,Y,G,W,B,W,R,R,G,B,G,B,G,G,Y,R,W,R,R,B,R,W,B,W,G,O,O,B,W,W,O,O,Y,R,Y,Y,G,W,Y,Y,O,G,B,O,B,R,R,O,O
-8.744333, -14.619349, 56,state, 0, 40, 13, 6406,Y,G,Y,O,W,B,Y,G,W,B,W,R,R,G,B,W,R,R,G,Y,O,W,R,G,B,R,B,G,W,G,B,O,B,G,W,O,R,G,Y,Y,Y,Y,O,Y,W,W,O,B,O,B,R,R,O,O
-8.706252, -14.8345175, 56,state, 0, 44, 14, 6407,Y,G,B,O,W,R,Y,G,O,B,W,Y,R,G,B,W,R,W,O,G,B,Y,R,R,G,W,B,G,W,G,B,O,B,G,W,O,R,G,R,Y,Y,B,O,Y,R,W,O,Y,O,B,Y,R,O,W
-8.302389, -14.648757, 56,state, 0, 42, 15, 6408,Y,O,Y,G,W,G,O,R,B,G,Y,O,R,G,B,W,R,W,R,G,B,O,R,R,W,W,B,G,W,B,B,O,W,G,W,Y,R,G,R,Y,Y,B,O,Y,R,W,O,Y,O,B,Y,O,B,G
-7.8981614, -14.347037, 56,state, 0, 38, 16, 6409,Y,O,O,G,W,B,O,R,W,G,Y,R,R,G,B,W,R,R,W,O,R,W,R,G,B,R,B,G,W,B,B,O,W,G,W,Y,R,G,Y,Y,Y,Y,O,Y,G,W,O,Y,O,B,G,O,B,B
-7.078205, -14.046478, 56,state, 0, 39, 17, 6410,Y,O,O,G,W,B,G,W,Y,W,R,G,R,G,Y,R,B,R,W,O,R,W,R,G,O,R,W,G,W,B,B,O,W,Y,G,R,B,R,B,Y,Y,Y,O,Y,G,W,O,Y,O,B,G,O,B,B
