x,y,line,cp,algo,difference,oldage,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
35.731552, 36.834038, 4,state, 0, 38, 22, 482,R,B,O,O,W,W,B,G,G,W,Y,R,G,G,B,O,W,B,B,R,W,R,R,O,W,W,Y,B,R,Y,O,O,B,Y,O,O,G,G,R,W,Y,Y,R,Y,O,W,B,G,Y,B,G,G,R,Y
37.129482, 40.626415, 4,state, 0, 35, 23, 483,W,B,O,G,W,W,O,G,G,G,Y,R,W,G,B,R,W,B,B,R,W,R,R,O,W,W,Y,Y,B,O,R,O,O,B,O,Y,W,G,R,Y,Y,Y,G,Y,O,R,B,G,O,B,G,B,R,Y
34.07935, 43.135746, 4,state, 0, 35, 24, 484,W,B,O,G,W,W,B,O,Y,R,W,G,W,G,Y,B,B,R,B,R,W,R,R,O,O,G,G,Y,B,O,R,O,O,R,G,W,Y,W,W,Y,Y,Y,G,Y,O,R,B,G,O,B,G,B,R,Y
32.909176, 40.893402, 4,state, 0, 37, 25, 485,W,B,G,G,W,Y,B,O,R,R,W,W,W,G,Y,B,B,O,O,R,B,G,R,R,G,O,W,Y,B,O,R,O,O,R,G,W,Y,W,G,Y,Y,G,G,Y,Y,R,B,O,O,B,W,B,R,Y
30.06625, 39.85589, 4,state, 0, 37, 26, 486,B,G,W,O,W,B,R,Y,G,G,G,O,W,G,Y,B,B,O,B,R,B,R,R,R,Y,O,W,Y,B,R,R,O,W,R,G,W,Y,W,G,Y,Y,G,G,Y,Y,R,B,O,O,B,W,W,O,O
29.844706, 42.535633, 4,state, 0, 36, 27, 487,B,G,O,O,W,W,R,Y,O,G,G,W,W,G,B,B,B,G,B,R,W,R,R,O,B,R,Y,Y,B,R,R,O,W,R,G,W,Y,W,O,Y,Y,Y,G,Y,O,R,B,G,O,B,G,W,O,Y
26.20174, 41.379276, 4,state, 0, 35, 28, 488,B,G,O,O,W,W,O,W,Y,G,B,B,B,G,W,W,G,G,B,R,W,R,R,O,R,G,W,Y,B,R,R,O,W,B,R,Y,O,Y,R,Y,Y,Y,G,Y,O,R,B,G,O,B,G,W,O,Y
21.302319, 41.798, 4,state, 0, 34, 29, 489,B,G,R,O,W,Y,O,W,O,G,B,G,B,G,G,W,G,Y,W,G,R,O,R,R,W,R,B,Y,B,R,R,O,W,B,R,Y,O,Y,O,Y,Y,W,G,Y,Y,R,B,B,O,B,W,W,O,G
20.53012, 38.774807, 4,state, 0, 32, 30, 490,O,W,O,Y,W,O,R,G,B,G,O,W,B,G,G,W,G,Y,Y,G,R,W,R,R,R,R,B,Y,B,W,R,O,O,B,R,W,O,Y,O,Y,Y,W,G,Y,Y,R,B,B,O,B,W,G,B,G
17.557192, 39.215668, 4,state, 0, 31, 31, 491,O,W,O,Y,W,O,G,G,B,R,O,W,O,G,G,G,G,Y,Y,G,R,W,R,R,R,R,B,W,R,B,O,O,R,W,B,Y,O,Y,O,Y,Y,W,R,Y,Y,G,B,B,B,B,W,W,B,G
16.147362, 42.021645, 4,state, 0, 31, 32, 492,B,G,G,O,W,Y,O,W,O,G,B,W,O,G,G,G,G,Y,Y,G,R,R,R,R,B,R,B,W,R,R,O,O,W,W,B,Y,O,Y,O,Y,Y,W,R,Y,Y,G,B,B,B,B,W,W,O,R
13.243311, 40.89159, 4,state, 0, 33, 33, 493,B,G,W,O,W,G,O,W,Y,G,B,O,O,G,W,G,G,Y,B,R,Y,R,R,G,B,R,R,W,R,R,O,O,W,W,B,Y,O,Y,B,Y,Y,W,R,Y,R,G,B,G,B,B,Y,W,O,O
8.962878, 49.44279, 4,state, 0, 34, 34, 494,O,O,B,W,W,G,Y,G,W,B,R,B,O,G,W,G,G,Y,W,R,Y,O,R,G,O,R,R,W,R,G,O,O,B,W,B,O,O,Y,B,Y,Y,W,R,Y,R,G,B,G,B,B,Y,Y,W,R
6.6855497, 47.85805, 4,state, 0, 32, 35, 495,O,O,B,W,W,W,Y,G,Y,B,R,B,O,G,W,G,G,R,O,O,W,R,R,R,R,G,Y,W,R,G,O,O,B,W,B,O,O,Y,G,Y,Y,Y,R,Y,R,G,B,B,B,B,G,Y,W,W
9.410951, 43.197365, 4,state, 0, 33, 36, 496,B,W,Y,O,W,G,O,W,Y,G,B,O,O,G,W,G,G,R,B,O,W,R,R,R,B,G,Y,W,R,W,O,O,W,W,B,Y,O,Y,G,Y,Y,Y,R,Y,R,G,B,B,B,B,G,O,R,R
11.995992, 43.64559, 4,state, 0, 33, 37, 497,B,W,O,O,W,W,O,W,R,G,B,G,O,G,Y,G,G,R,B,R,B,G,R,O,Y,R,W,W,R,W,O,O,W,W,B,Y,O,Y,B,Y,Y,G,R,Y,R,G,B,Y,B,B,G,O,R,Y
10.368663, 46.8007, 4,state, 0, 33, 38, 498,O,O,B,W,W,W,R,W,O,Y,G,B,O,G,Y,G,G,R,O,R,B,R,R,O,Y,R,W,W,R,G,O,O,B,W,B,G,O,Y,B,Y,Y,G,R,Y,R,G,B,Y,B,B,G,Y,W,W
7.999052, 45.903275, 4,state, 0, 31, 39, 499,O,O,Y,W,W,G,R,W,W,Y,G,B,O,G,W,G,G,O,B,O,W,R,R,R,O,R,Y,W,R,G,O,O,B,W,B,G,O,Y,B,Y,Y,Y,R,Y,R,G,B,B,B,B,G,Y,W,R
10.317559, 41.171043, 4,state, 0, 30, 40, 500,Y,G,W,O,W,W,O,W,R,G,B,G,O,G,W,G,G,O,B,O,W,G,R,R,Y,R,Y,W,R,R,O,O,W,W,B,Y,O,Y,B,Y,Y,Y,R,Y,R,G,B,B,B,B,G,B,R,O
14.273445, 44.51818, 4,state, 0, 34, 41, 501,Y,G,G,O,W,W,O,W,O,G,B,B,O,G,Y,G,G,R,Y,G,B,R,R,O,Y,R,W,W,R,R,O,O,W,W,B,Y,O,Y,B,Y,Y,G,R,Y,O,G,B,W,B,B,W,B,R,R
12.724981, 47.467186, 4,state, 0, 35, 42, 502,O,O,Y,W,W,G,O,W,G,Y,R,Y,O,G,Y,G,G,R,B,G,B,R,R,O,R,R,W,W,R,G,O,O,B,W,B,B,O,Y,B,Y,Y,G,R,Y,O,G,B,W,B,B,W,Y,W,R
5.104218, 44.77447, 4,state, 0, 28, 43, 503,O,O,W,W,W,W,O,W,R,Y,R,Y,O,G,G,G,G,G,B,O,W,G,R,R,B,R,R,W,R,G,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,R,Y,R,G,B,B,B,B,G,Y,W,O
6.636534, 41.43421, 4,state, 0, 23, 44, 504,W,W,R,O,W,W,O,W,O,G,B,B,O,G,G,G,G,G,Y,O,W,R,R,R,Y,R,R,W,R,O,O,O,W,W,B,Y,O,Y,Y,Y,Y,Y,R,Y,R,G,B,B,B,B,G,B,G,B
2.7481167, 40.45903, 4,state, 0, 24, 45, 505,W,R,O,O,W,W,O,W,O,G,B,B,O,G,G,G,G,G,W,W,R,R,R,R,Y,R,R,R,Y,R,O,O,W,W,B,Y,O,Y,Y,Y,Y,Y,W,O,Y,B,G,B,B,B,G,G,B,B
-0.9668732, 40.83471, 4,state, 0, 28, 46, 506,O,O,W,W,W,R,O,W,O,Y,R,W,O,G,G,G,G,G,G,W,R,B,R,R,B,R,R,R,Y,G,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,W,O,Y,B,G,B,B,B,G,Y,W,R
-2.8774414, 43.558548, 4,state, 0, 27, 47, 507,G,W,R,W,W,R,O,W,O,Y,R,W,O,G,G,G,G,G,Y,O,W,B,R,R,B,R,R,O,O,W,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,G,Y,R,Y,B,B,W,B,G,R,G,B
-1.0957612, 46.266167, 4,state, 0, 25, 48, 508,R,R,O,W,W,W,G,W,O,W,B,B,O,G,G,G,G,G,W,O,W,R,R,R,Y,R,R,O,O,B,O,O,G,W,B,R,O,Y,Y,Y,Y,Y,G,Y,R,Y,B,B,W,B,G,Y,B,B
1.1607192, 43.356194, 4,state, 0, 26, 49, 509,O,O,B,W,W,W,G,W,O,W,B,B,O,G,G,G,G,G,R,R,O,R,R,R,Y,R,R,R,Y,G,O,O,G,W,B,R,O,Y,Y,Y,Y,Y,W,O,W,B,G,B,B,B,B,Y,W,Y
-4.463209, 40.15087, 4,state, 0, 28, 50, 510,G,W,O,W,W,O,O,W,B,Y,R,R,O,G,G,G,G,G,Y,R,O,W,R,R,Y,R,R,R,Y,W,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,W,O,W,B,G,B,B,B,B,R,G,G
-5.1675653, 45.34007, 4,state, 0, 28, 51, 511,Y,R,O,W,W,O,O,W,B,Y,R,R,O,G,G,G,G,G,W,O,W,W,R,R,Y,R,R,G,W,O,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,W,Y,R,R,B,B,G,B,G,G,B,B
1.8839214, 47.24371, 4,state, 0, 29, 52, 512,O,O,B,R,W,W,Y,W,O,O,B,B,O,G,G,G,G,G,R,O,W,R,R,R,Y,R,R,G,W,B,O,O,B,W,B,G,O,Y,Y,Y,Y,Y,W,Y,R,R,B,B,G,B,G,W,W,Y
-1.149365, 49.442654, 4,state, 0, 27, 53, 513,R,O,W,R,W,W,Y,W,O,O,B,B,O,G,G,G,G,G,R,Y,W,R,R,R,Y,R,R,O,O,B,O,O,B,W,B,G,O,Y,Y,Y,Y,Y,B,W,G,W,G,R,W,B,B,Y,G,B
-9.710114, 44.39408, 4,state, 0, 27, 54, 514,Y,R,R,W,W,O,O,W,W,Y,R,R,O,G,G,G,G,G,Y,Y,W,G,R,R,B,R,R,O,O,O,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,B,W,G,W,G,R,W,B,B,G,B,B
-6.8338523, 42.675816, 4,state, 0, 26, 55, 515,O,O,O,W,W,O,O,W,W,Y,R,R,O,G,G,G,G,G,Y,R,R,G,R,R,B,R,R,G,W,B,O,O,B,W,B,B,O,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,G,B,B,W,W,G
-8.372144, 48.100777, 4,state, 0, 22, 56, 516,O,W,O,W,W,O,W,O,O,B,G,Y,O,G,G,G,G,G,W,R,R,W,R,R,G,R,R,G,W,Y,O,O,R,W,B,R,O,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,G,B,B,B,B,B
-43.811802, 53.983074, 4,state, 0, 27, 57, 517,B,W,O,O,W,O,G,O,O,O,G,Y,Y,G,G,W,G,G,W,R,R,W,R,R,G,R,R,Y,R,R,W,O,B,G,O,W,R,Y,Y,G,Y,Y,B,Y,Y,O,B,B,W,B,B,W,B,B
-41.58809, 52.057705, 4,state, 0, 27, 58, 518,G,O,B,O,W,W,O,O,O,G,W,W,Y,G,G,W,G,G,W,R,R,B,R,R,B,R,R,Y,R,O,W,O,G,G,O,Y,R,Y,Y,G,Y,Y,B,Y,Y,O,B,B,W,B,B,W,B,R
-12.071769, 48.51925, 4,state, 0, 23, 59, 519,O,O,B,W,W,W,W,O,O,G,W,W,O,G,G,O,G,G,W,R,R,B,R,R,B,R,R,G,W,Y,O,O,R,Y,G,O,G,Y,Y,Y,Y,Y,W,Y,Y,R,B,B,G,B,B,B,B,R
-19.482012, 50.301167, 4,state, 0, 23, 60, 520,W,R,R,W,W,W,W,O,O,G,W,W,O,G,G,O,G,G,Y,Y,W,B,R,R,B,R,R,O,O,B,O,O,R,Y,G,O,G,Y,Y,Y,Y,Y,Y,W,G,B,G,R,B,B,B,R,B,B
-40.904945, 46.590805, 4,state, 0, 30, 61, 521,G,R,R,O,W,W,O,O,O,G,W,W,Y,G,G,Y,G,G,Y,Y,W,B,R,R,B,R,R,B,R,O,O,O,G,O,O,Y,B,Y,Y,B,Y,Y,R,W,G,W,G,R,W,B,B,W,B,B
-44.90886, 49.108616, 4,state, 0, 27, 62, 522,B,R,O,O,W,W,O,O,O,G,W,W,Y,G,G,Y,G,G,G,R,R,B,R,R,B,R,R,G,W,R,O,O,G,O,O,Y,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,W,W,W
-42.429203, 58.119617, 4,state, 0, 27, 63, 523,G,R,O,Y,W,W,Y,O,O,B,W,W,B,G,G,W,G,G,G,R,R,B,R,R,B,R,R,R,G,Y,W,O,O,G,O,O,R,Y,Y,G,Y,Y,W,Y,Y,B,B,B,O,B,B,O,W,W
-47.098213, 61.902905, 4,state, 0, 30, 64, 524,R,G,Y,Y,W,W,Y,O,O,B,W,W,B,G,G,W,G,G,G,R,O,B,R,R,B,R,R,Y,Y,W,W,O,O,G,O,O,R,Y,Y,G,Y,Y,R,R,G,B,B,W,B,B,W,B,O,O
-49.421463, 58.894802, 4,state, 0, 29, 65, 525,Y,W,O,G,W,O,R,Y,Y,W,O,O,B,G,G,W,G,G,W,R,O,W,R,R,B,R,R,Y,Y,O,W,O,O,G,O,B,R,Y,Y,G,Y,Y,R,R,G,B,B,W,B,B,W,G,B,B
-46.64669, 57.60614, 4,state, 0, 26, 66, 526,W,R,O,G,W,O,R,Y,Y,W,O,O,B,G,G,W,G,G,G,R,R,W,R,R,B,R,R,Y,W,O,W,O,O,G,O,B,R,Y,Y,G,Y,Y,O,Y,Y,G,B,B,B,B,B,B,W,W
-44.441227, 60.793716, 4,state, 0, 25, 67, 527,R,G,W,Y,W,R,Y,O,O,B,W,G,B,G,G,W,G,G,B,R,R,W,R,R,W,R,R,Y,W,W,W,O,O,G,O,O,R,Y,Y,G,Y,Y,O,Y,Y,G,B,B,B,B,B,B,O,O
-51.194344, 50.0875, 4,state, 0, 27, 68, 528,G,G,W,B,W,R,B,O,O,R,W,G,Y,G,G,Y,G,G,B,R,R,W,R,R,W,R,R,G,W,Y,O,O,W,O,O,W,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,O,O,O
-57.144585, 45.438995, 4,state, 0, 23, 69, 529,W,R,O,G,W,O,G,B,B,Y,W,W,Y,G,G,Y,G,G,G,R,R,W,R,R,R,R,R,G,W,O,O,O,O,O,O,O,B,Y,Y,B,Y,Y,W,Y,Y,R,B,B,G,B,B,B,W,W
-23.885857, 17.970215, 4,checkpoint, 0, 18, 70, 530,R,R,O,G,W,O,B,B,B,W,W,W,G,G,G,G,G,G,G,R,R,W,R,R,R,R,R,O,O,G,O,O,W,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
82.863846, -20.10689, 4,state, 0, 27, 71, 531,R,R,O,G,W,O,O,O,O,G,G,W,G,G,W,G,G,W,G,R,R,W,R,R,B,B,B,O,O,G,O,O,W,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
87.45656, -22.69837, 4,state, 0, 28, 72, 532,O,G,R,O,W,R,O,O,O,B,W,G,G,G,W,G,G,W,W,R,R,W,R,R,W,B,B,O,O,G,O,O,G,Y,Y,W,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,W,G
79.89999, -37.777565, 4,state, 0, 31, 73, 533,O,G,G,O,W,W,O,O,W,B,W,R,G,G,Y,G,G,Y,W,W,W,B,R,R,B,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,G,B,B,R,B,B,R,Y,W,O
74.39671, -43.02555, 4,state, 0, 25, 74, 534,G,W,W,G,W,O,O,O,O,G,G,W,G,G,Y,G,G,Y,R,W,W,W,R,R,B,R,R,O,O,O,O,O,W,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,G,B,B,R,B,B,R,W,B,B
79.09093, -7.0941634, 4,state, 0, 23, 75, 535,G,W,R,G,W,R,O,O,B,G,G,W,G,G,O,G,G,O,W,R,R,W,R,R,R,W,B,O,O,O,O,O,W,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,G
-30.47427, 19.905735, 4,state, 0, 16, 76, 536,G,W,R,G,W,R,R,W,B,W,O,O,G,G,G,G,G,G,W,R,R,W,R,R,W,R,R,O,O,O,O,O,W,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,G
-22.196083, 11.320194, 4,state, 0, 15, 77, 537,R,G,G,W,W,W,B,R,R,W,W,W,G,G,G,G,G,G,W,R,R,B,R,R,G,R,R,O,O,W,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,O
71.162506, -22.558285, 4,state, 0, 21, 78, 538,R,G,G,W,W,W,O,O,O,G,G,W,G,G,W,G,G,W,W,R,R,B,R,R,B,R,R,O,O,W,O,O,O,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,W,O
70.76901, -34.9523, 4,state, 0, 22, 79, 539,R,G,W,W,W,W,O,O,W,G,G,G,G,G,Y,G,G,Y,B,B,W,R,R,R,R,R,R,O,O,W,O,O,O,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,B,W,O
85.264465, -40.589314, 4,state, 0, 29, 80, 540,O,W,R,O,W,G,W,W,W,R,R,B,G,G,Y,G,G,Y,B,B,W,W,R,R,O,R,R,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,B,Y,Y,O,B,B,G,B,B,W,Y,O,W
95.40028, -17.799742, 4,state, 0, 23, 81, 541,O,W,G,O,W,W,W,W,W,R,R,R,G,G,G,G,G,W,W,R,R,B,R,R,B,W,O,O,O,G,O,O,G,Y,Y,G,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,O
71.57304, -10.857194, 4,state, 0, 13, 82, 542,G,W,W,W,W,W,O,O,W,G,G,G,G,G,G,G,G,W,R,R,R,R,R,R,R,W,O,O,O,O,O,O,O,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,B
-58.77142, -15.137931, 4,state, 0, 14, 83, 543,G,W,W,W,W,W,B,R,R,W,G,G,G,G,G,G,G,G,R,R,R,R,R,R,Y,Y,Y,O,O,O,O,O,O,R,W,O,W,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,B
-55.536076, 0.086312704, 4,state, 0, 23, 84, 544,B,W,G,R,W,W,R,W,W,Y,R,R,G,G,G,G,G,G,W,R,R,B,R,R,B,Y,Y,O,O,W,O,O,G,R,W,G,W,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-52.48478, 16.347935, 4,state, 0, 30, 85, 545,W,R,R,R,W,W,R,W,W,Y,R,R,G,G,G,G,G,G,Y,Y,Y,B,R,R,B,Y,Y,B,W,G,O,O,G,R,W,G,W,O,O,Y,Y,Y,W,O,O,O,B,B,O,B,B,O,B,B
-51.529945, -12.841376, 4,state, 0, 24, 86, 546,R,W,W,R,W,W,W,R,R,G,G,G,G,G,G,G,G,G,R,Y,Y,R,R,R,Y,Y,Y,B,W,B,O,O,B,R,W,O,W,O,O,Y,Y,Y,W,O,O,O,B,B,O,B,B,Y,B,B
-49.61004, -11.791416, 4,state, 0, 18, 87, 547,R,W,W,R,W,W,R,W,O,G,G,G,G,G,G,G,G,G,R,Y,Y,R,R,R,W,R,R,B,W,B,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,O,B,B,Y,B,B
-50.268375, 17.907207, 4,state, 0, 23, 88, 548,R,R,R,W,W,W,O,W,W,W,R,R,G,G,G,G,G,G,Y,Y,Y,B,R,R,B,R,R,B,W,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,O,B,B,W,B,B
-51.121998, 7.332798, 4,state, 0, 14, 89, 549,B,W,G,W,W,W,O,W,W,W,R,R,G,G,G,G,G,G,R,R,R,B,R,R,B,R,R,O,O,W,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
-29.062998, -3.3219686, 4,state, 0, 7, 90, 550,G,W,W,W,W,W,B,W,O,W,G,G,G,G,G,G,G,G,R,R,R,R,R,R,W,R,R,O,O,W,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,B
-57.922318, -15.960568, 4,state, 0, 14, 91, 551,G,W,W,W,W,W,W,R,R,G,G,G,G,G,G,W,G,G,R,R,R,R,R,R,Y,Y,Y,O,O,W,O,O,O,B,W,O,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,B
-55.586514, -0.7077908, 4,state, 0, 22, 92, 552,W,W,G,R,W,W,R,W,W,Y,R,R,G,G,G,W,G,G,R,R,R,B,R,R,B,Y,Y,O,O,G,O,O,G,B,W,G,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
-52.865307, 15.697535, 4,state, 0, 32, 93, 553,R,R,R,R,W,W,R,W,W,Y,R,R,G,G,G,W,G,G,Y,Y,Y,B,R,R,B,Y,Y,W,W,G,O,O,G,B,W,G,O,O,O,Y,Y,Y,G,O,O,O,B,B,O,B,B,W,B,B
-52.27822, -12.944788, 4,state, 0, 27, 94, 554,R,W,W,R,W,W,R,R,R,G,G,G,G,G,G,W,G,G,R,Y,Y,R,R,R,Y,Y,Y,W,W,B,O,O,B,B,W,W,O,O,O,Y,Y,Y,G,O,O,O,B,B,O,B,B,Y,B,B
-48.929478, -11.406822, 4,state, 0, 16, 95, 555,R,W,W,R,W,W,B,W,W,W,G,G,G,G,G,G,G,G,R,Y,Y,R,R,R,R,R,R,W,W,B,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,O,B,B,Y,B,B
-49.72197, 17.12387, 4,state, 0, 22, 96, 556,B,R,R,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,Y,Y,Y,B,R,R,B,R,R,W,W,W,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,O,B,B,O,B,B
-49.916115, 2.5363128, 4,state, 0, 12, 97, 557,W,W,W,W,W,W,W,W,W,R,R,R,G,G,G,G,G,G,B,R,R,B,R,R,B,R,R,O,O,G,O,O,G,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,O
-34.768585, -9.450184, 4,end, 0, 0, 98, 558,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
50.629868, 57.708694, 5,start, 1, 44, 0, 559,Y,B,G,G,W,B,O,G,Y,W,R,O,Y,G,O,R,O,W,R,Y,O,R,R,W,B,G,O,W,Y,G,R,O,W,Y,B,G,B,Y,B,W,Y,B,B,O,Y,R,W,G,G,B,R,R,O,W
52.840836, 56.592346, 5,state, 1, 42, 1, 560,Y,B,G,G,W,B,O,G,Y,W,R,O,Y,G,O,O,W,O,R,Y,R,R,R,W,B,G,G,R,Y,G,O,O,W,W,B,G,B,B,Y,Y,Y,O,B,W,B,Y,R,W,G,B,R,R,O,W
55.170616, 57.366863, 5,state, 1, 42, 2, 561,Y,B,G,G,W,B,Y,B,B,O,W,O,O,G,Y,O,R,W,R,Y,R,R,R,W,W,B,G,R,Y,G,O,O,W,B,G,G,Y,G,O,Y,Y,O,B,W,B,Y,R,W,G,B,R,R,O,W
57.80008, 58.432194, 5,state, 1, 39, 3, 562,Y,B,O,G,W,Y,Y,B,W,O,W,O,O,G,O,O,R,B,W,R,R,B,R,Y,G,W,R,R,Y,G,O,O,W,B,G,G,Y,G,W,Y,Y,R,B,W,W,Y,R,G,G,B,B,R,O,B
58.55861, 55.52093, 5,state, 1, 36, 4, 563,Y,G,Y,B,W,B,W,Y,O,G,B,W,O,G,O,O,R,B,R,R,R,O,R,Y,B,W,R,R,Y,O,O,O,W,B,G,O,Y,G,W,Y,Y,R,B,W,W,Y,R,G,G,B,B,G,W,G
56.174442, 54.45201, 5,state, 1, 37, 5, 564,Y,G,G,B,W,B,W,Y,G,G,B,Y,O,G,B,O,R,O,R,Y,R,R,R,W,R,O,B,R,Y,O,O,O,W,B,G,O,Y,G,W,Y,Y,O,B,W,B,Y,R,W,G,B,R,G,W,W
53.105244, 53.696552, 5,state, 1, 38, 6, 565,Y,G,G,B,W,B,W,G,Y,O,R,O,B,G,O,Y,B,G,R,Y,R,R,R,W,B,G,O,R,Y,O,O,O,W,R,O,B,G,Y,W,Y,Y,O,B,W,B,Y,R,W,G,B,R,G,W,W
50.47103, 50.308617, 5,state, 1, 40, 7, 566,Y,G,G,B,W,B,W,G,Y,O,R,O,B,G,O,O,W,R,R,Y,Y,R,R,R,B,G,W,Y,Y,O,B,O,W,G,O,B,W,O,B,Y,Y,W,G,Y,B,R,O,R,G,B,R,G,W,W
51.969704, 47.104156, 5,state, 1, 36, 8, 567,Y,G,R,B,W,R,W,G,W,O,R,G,B,G,B,O,W,Y,Y,R,W,Y,R,G,R,R,B,Y,Y,O,B,O,W,G,O,B,W,O,O,Y,Y,O,G,Y,R,R,O,B,G,B,W,G,W,B
50.150913, 45.10546, 5,state, 1, 38, 9, 568,W,B,Y,G,W,G,W,R,R,R,Y,Y,B,G,B,O,W,Y,G,R,W,W,R,G,B,R,B,Y,Y,O,B,O,R,G,O,G,W,O,O,Y,Y,O,G,Y,R,R,O,B,G,B,W,B,W,O
47.74435, 47.05223, 5,state, 1, 39, 10, 569,W,B,Y,G,W,B,W,R,Y,R,Y,O,B,G,O,O,W,R,B,W,G,R,R,R,B,G,W,Y,Y,O,B,O,R,G,O,G,W,O,B,Y,Y,W,G,Y,O,R,O,Y,G,B,G,B,W,R
44.70596, 46.8803, 5,state, 1, 39, 11, 570,W,B,Y,G,W,B,G,O,G,O,B,R,W,G,Y,R,O,O,B,W,G,R,R,R,W,R,Y,Y,Y,O,B,O,R,B,O,W,W,G,B,Y,Y,W,G,Y,O,R,O,Y,G,B,G,B,W,R
41.960873, 47.27153, 5,state, 1, 37, 12, 571,W,B,R,G,W,Y,G,O,O,O,B,B,W,G,W,R,O,O,W,R,B,R,R,W,Y,R,G,Y,Y,O,B,O,R,B,O,W,W,G,Y,Y,Y,G,G,Y,R,R,O,Y,G,B,B,B,W,G
42.41017, 44.151985, 5,state, 1, 39, 13, 572,G,G,W,O,W,B,O,Y,R,Y,R,W,W,G,W,R,O,O,B,R,B,W,R,W,G,R,G,Y,Y,O,B,O,B,B,O,B,W,G,Y,Y,Y,G,G,Y,R,R,O,Y,G,B,B,W,R,O
44.7903, 43.42839, 5,state, 1, 42, 14, 573,G,G,Y,O,W,B,O,Y,O,Y,R,W,W,G,B,R,O,R,B,W,G,R,R,R,B,W,G,Y,Y,O,B,O,B,B,O,B,W,G,W,Y,Y,W,G,Y,O,R,O,Y,G,B,G,W,R,R
46.649635, 40.32366, 5,state, 1, 40, 15, 574,G,G,Y,O,W,B,W,G,W,R,O,R,B,G,W,W,R,Y,B,W,G,R,R,R,B,O,B,Y,Y,O,B,O,B,B,W,G,O,Y,O,Y,Y,W,G,Y,O,R,O,Y,G,B,G,W,R,R
46.252495, 37.52999, 5,state, 1, 37, 16, 575,G,G,Y,O,W,B,W,G,W,R,O,R,B,G,W,B,R,G,B,W,R,R,R,O,B,O,Y,W,Y,O,R,O,B,Y,W,G,O,W,O,Y,Y,Y,O,Y,G,B,B,Y,G,B,G,W,R,R
