x,y,line,cp,algo,difference,age,id,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
12.274047, -5.6911764, 1,state, 1, 22, 64, 177,W,W,O,W,W,G,G,W,G,W,B,Y,G,G,Y,G,G,Y,W,O,G,R,R,R,R,R,R,O,O,B,O,O,G,O,O,R,Y,Y,B,Y,Y,B,Y,Y,W,B,B,O,B,B,W,R,R,B
-0.80676234, -13.001609, 1,checkpoint, 1, 15, 65, 178,W,W,O,W,W,W,G,W,B,W,B,O,G,G,G,G,G,G,G,R,R,O,R,R,W,R,R,O,O,B,O,O,G,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
-2.6178477, -8.53723, 1,state, 1, 10, 66, 179,G,W,W,W,W,W,B,W,O,W,O,G,G,G,G,G,G,G,R,R,R,R,R,R,W,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,G,B
11.672394, -4.815082, 1,state, 1, 21, 67, 180,G,W,G,W,W,G,B,W,G,W,O,Y,G,G,Y,G,G,Y,W,R,R,R,R,R,R,R,R,O,O,W,O,O,B,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,R,G,O
17.374218, -3.8918433, 1,state, 1, 23, 68, 181,G,W,B,G,W,W,G,W,G,O,G,R,G,G,Y,G,G,Y,O,R,R,B,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,Y,O,W
-10.317691, -16.483154, 1,state, 1, 15, 69, 182,G,W,W,G,W,W,G,W,W,O,G,B,G,G,W,G,G,G,R,R,R,R,R,R,O,B,W,O,O,R,O,O,R,O,O,W,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,O,B
-8.065413, -19.452848, 1,state, 1, 18, 70, 183,W,W,W,W,W,W,G,G,G,R,R,W,G,G,W,G,G,G,B,R,R,G,R,R,O,B,W,O,O,B,O,O,O,O,O,Y,Y,Y,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,O
13.70691, -9.312307, 1,state, 1, 23, 71, 184,W,W,W,W,W,W,G,G,G,R,R,R,G,G,Y,G,G,Y,O,G,B,B,R,R,W,R,R,O,O,B,O,O,O,O,O,Y,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,R,R,G
12.854256, -2.3837059, 1,state, 1, 20, 72, 185,W,W,G,W,W,G,W,W,G,B,O,Y,G,G,Y,G,G,Y,R,G,B,R,R,R,R,R,R,O,O,G,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,O,B,B,W,B,B,W,O,B,W
-5.6459813, -15.786542, 1,checkpoint, 1, 9, 73, 186,W,W,W,W,W,W,W,W,W,B,O,G,G,G,G,G,G,G,B,R,R,G,R,R,R,R,R,O,O,G,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,O
-16.791517, -11.959543, 1,state, 1, 19, 74, 187,Y,Y,Y,W,W,W,W,W,W,B,O,G,G,G,G,G,G,G,O,O,G,G,R,R,R,R,R,B,R,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,W,W,W,O,B,O,B,B,B,B,B,B
-20.417118, -10.373388, 1,state, 1, 24, 75, 188,Y,Y,Y,Y,W,W,W,W,W,O,O,G,B,G,G,B,G,G,O,O,G,G,R,R,R,R,R,R,O,O,R,O,O,R,R,B,Y,Y,Y,W,Y,Y,W,W,W,B,B,O,G,B,B,G,B,B
-22.49381, -8.210085, 1,state, 1, 26, 76, 189,O,O,G,Y,W,W,W,W,W,O,O,G,B,G,G,B,G,G,W,W,W,G,R,R,R,R,R,Y,Y,Y,R,O,O,R,R,B,Y,Y,Y,W,Y,Y,O,O,R,G,G,B,B,B,B,B,B,O
-24.45412, -9.084011, 1,state, 1, 35, 77, 190,O,O,G,Y,W,G,W,W,G,O,O,Y,B,G,Y,B,G,R,R,G,W,R,R,W,R,R,W,Y,Y,Y,R,O,O,R,R,B,Y,Y,B,W,Y,B,O,O,O,G,G,G,B,B,W,B,B,W
-22.49802, -11.212029, 1,state, 1, 33, 78, 191,Y,Y,Y,Y,W,G,W,W,G,O,O,Y,B,G,Y,B,G,R,O,O,G,R,R,W,R,R,W,O,O,O,R,O,O,R,R,B,Y,Y,B,W,Y,B,W,G,R,G,W,W,G,B,B,G,B,B
-23.634941, -12.583399, 1,state, 1, 26, 79, 192,Y,Y,Y,W,W,G,W,W,G,G,O,Y,G,G,Y,G,G,R,O,O,G,R,R,W,R,R,W,B,R,R,O,O,R,O,O,O,Y,Y,B,Y,Y,B,W,G,R,O,W,W,B,B,B,B,B,B
-25.90889, -10.38753, 1,state, 1, 25, 80, 193,O,O,G,W,W,G,W,W,G,G,O,Y,G,G,Y,G,G,R,R,G,W,R,R,W,R,R,W,Y,Y,Y,O,O,R,O,O,O,Y,Y,B,Y,Y,B,R,R,B,B,B,O,B,B,W,B,B,W
10.743652, -25.044964, 1,state, 1, 15, 81, 194,O,O,O,W,W,W,W,W,W,G,O,G,G,G,G,G,G,G,W,W,W,G,R,R,R,R,R,Y,Y,Y,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,R,R,R,B,B,B,B,B,B,B,B,B
-8.225397, -13.049493, 1,state, 1, 3, 82, 195,W,W,W,W,W,W,W,W,W,G,O,G,G,G,G,G,G,G,R,R,R,G,R,R,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
-16.246927, -15.859363, 1,state, 1, 15, 83, 196,W,W,Y,W,W,Y,W,W,Y,G,O,B,G,G,B,G,G,B,R,R,R,R,R,G,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G
-19.917673, -16.964405, 1,state, 1, 22, 84, 197,W,W,W,W,W,W,Y,Y,Y,R,R,R,G,G,B,G,G,B,B,R,R,B,R,G,G,R,R,O,O,G,O,O,O,O,O,B,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,O,R,O
-19.822224, -23.984825, 1,state, 1, 24, 85, 198,W,W,R,W,W,B,Y,Y,B,R,R,W,G,G,W,G,G,W,G,B,B,R,R,R,R,G,R,O,O,G,O,O,O,O,O,B,Y,Y,G,Y,Y,G,Y,Y,O,B,B,W,B,B,W,O,R,Y
-23.87309, -23.184797, 1,state, 1, 24, 86, 199,Y,W,W,Y,W,W,B,B,R,R,R,G,G,G,W,G,G,W,O,B,B,R,R,R,Y,G,R,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,G,Y,Y,O,B,B,W,B,B,W,B,O,G
-23.188524, -19.308998, 1,state, 1, 25, 87, 200,Y,W,W,Y,W,W,B,B,G,R,R,W,G,G,W,G,G,R,B,R,R,B,R,G,O,R,Y,O,O,R,O,O,R,O,O,W,Y,Y,G,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,O,O
-20.11152, -20.727364, 1,state, 1, 20, 88, 201,W,W,G,W,W,B,Y,Y,B,R,R,W,G,G,W,G,G,R,W,R,R,R,R,G,R,R,Y,O,O,O,O,O,O,O,O,B,Y,Y,G,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,O
-17.252043, -20.659388, 1,state, 1, 19, 89, 202,W,W,G,W,W,G,Y,Y,O,R,R,G,G,G,B,G,G,B,R,G,Y,R,R,R,W,R,R,O,O,O,O,O,O,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,B,B,W
8.066395, -7.8883796, 1,state, 1, 24, 90, 203,G,G,O,W,W,Y,W,W,Y,O,O,B,G,G,B,G,G,B,G,G,Y,R,R,R,R,R,R,O,O,W,O,O,B,O,O,B,Y,Y,W,Y,Y,W,Y,Y,R,B,B,G,B,B,W,R,R,W
15.374068, -7.251063, 1,state, 1, 22, 91, 204,G,G,G,W,W,W,W,W,W,O,O,O,G,G,Y,G,G,Y,Y,R,R,G,R,R,G,R,R,O,O,W,O,O,B,O,O,B,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,R,R,R
10.722917, -2.9311657, 1,state, 1, 12, 92, 205,W,W,G,W,W,G,W,W,G,G,G,Y,G,G,Y,G,G,Y,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,B,W
-8.184095, -10.281409, 1,end, 1, 0, 93, 206,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
0.97603106, 28.79969, 2,start, 0, 37, 0, 207,Y,Y,W,G,W,G,B,W,Y,W,O,R,R,G,B,B,B,G,G,W,G,O,R,O,G,R,O,R,G,B,W,O,W,R,Y,O,Y,O,W,R,Y,Y,W,Y,O,B,B,Y,R,B,B,O,G,R
0.4575412, 28.769562, 2,state, 0, 40, 1, 208,Y,Y,W,G,W,G,G,R,O,R,B,G,O,G,B,W,R,B,G,W,G,O,R,O,W,O,Y,R,G,B,W,O,W,B,W,Y,O,Y,R,R,Y,Y,W,Y,O,B,B,Y,R,B,B,O,G,R
-0.20760559, 28.650743, 2,state, 0, 41, 2, 209,Y,Y,W,G,W,G,G,R,O,R,B,G,O,G,B,R,W,B,G,W,B,O,R,R,W,O,W,Y,G,B,B,O,W,B,W,Y,W,R,O,Y,Y,Y,O,Y,R,G,O,Y,R,B,B,O,G,R
-0.92378736, 28.461422, 2,state, 0, 39, 3, 210,O,R,G,G,W,G,W,Y,Y,R,G,O,O,G,B,R,W,B,Y,W,B,W,R,R,B,O,W,Y,G,W,B,O,O,B,W,G,W,R,O,Y,Y,Y,O,Y,R,G,O,Y,R,B,B,G,B,R
-4.2435346, 27.080229, 2,state, 0, 36, 4, 211,O,R,G,G,W,G,O,R,W,B,W,R,B,G,O,O,G,R,Y,W,B,W,R,R,B,W,G,Y,G,W,B,O,O,B,O,W,Y,Y,W,Y,Y,Y,O,Y,R,G,O,Y,R,B,B,G,B,R
-5.5838633, 28.078545, 2,state, 0, 37, 5, 212,R,Y,O,G,W,G,O,R,W,B,W,R,B,G,O,O,G,R,Y,G,W,W,R,R,B,W,G,Y,W,B,B,O,O,B,O,W,Y,Y,W,Y,Y,Y,G,R,O,R,B,G,B,B,R,Y,O,G
-6.286868, 28.742647, 2,state, 0, 35, 6, 213,O,G,W,Y,W,R,R,G,O,B,O,W,B,G,O,O,G,R,R,G,W,W,R,R,B,W,G,Y,W,G,B,O,O,B,O,Y,Y,Y,W,Y,Y,Y,G,R,O,R,B,G,B,B,R,Y,W,B
-6.4651737, 28.780846, 2,state, 0, 35, 7, 214,Y,G,W,Y,W,R,G,G,O,R,O,W,B,G,O,Y,G,R,R,G,W,W,R,R,B,W,G,Y,O,B,O,O,B,G,W,Y,O,Y,W,Y,Y,Y,R,R,O,B,B,G,B,B,R,O,W,B
-5.625671, 27.754755, 2,state, 0, 34, 8, 215,G,Y,Y,G,W,G,O,R,W,B,W,R,B,G,O,Y,G,R,O,G,W,W,R,R,B,W,G,Y,O,R,O,O,O,G,W,W,O,Y,W,Y,Y,Y,R,R,O,B,B,G,B,B,R,Y,B,B
-4.765223, 26.588106, 2,checkpoint, 0, 31, 9, 216,O,R,R,G,W,G,O,R,W,B,W,R,B,G,O,Y,G,R,Y,O,R,W,R,R,B,W,G,O,G,W,O,O,O,G,W,W,O,Y,W,Y,Y,Y,Y,Y,G,B,B,Y,R,B,B,G,B,B
-5.3154426, 25.262177, 2,state, 0, 34, 10, 217,O,R,Y,G,W,B,O,R,B,B,W,R,B,G,G,Y,G,W,R,R,G,O,R,W,Y,W,B,O,G,W,O,O,O,G,W,W,O,Y,R,Y,Y,O,Y,Y,R,B,B,W,R,B,Y,G,B,G
-5.817835, 24.530645, 2,state, 0, 37, 11, 218,O,G,O,R,W,R,B,B,Y,Y,O,R,B,G,G,Y,G,W,G,R,G,B,R,W,G,W,B,O,G,B,O,O,W,G,W,R,O,Y,R,Y,Y,O,Y,Y,R,B,B,W,R,B,Y,W,O,W
-6.608185, 24.03357, 2,state, 0, 36, 12, 219,O,G,R,R,W,G,B,B,W,Y,O,R,B,G,O,Y,G,R,G,B,G,W,R,R,B,W,G,O,G,B,O,O,W,G,W,R,O,Y,W,Y,Y,Y,Y,Y,W,B,B,O,R,B,R,W,O,Y
-8.029643, 22.94671, 2,state, 0, 33, 13, 220,B,R,O,B,W,G,W,G,R,B,W,G,B,G,O,Y,G,R,W,B,G,O,R,R,Y,W,G,O,G,Y,O,O,O,G,W,R,O,Y,W,Y,Y,Y,Y,Y,W,B,B,O,R,B,R,R,W,B
-8.321559, 23.965164, 2,state, 0, 36, 14, 221,B,R,O,R,W,G,R,G,R,B,W,G,B,G,O,W,G,R,W,B,G,O,R,R,Y,W,G,G,O,O,W,O,G,R,O,Y,B,Y,W,B,Y,Y,Y,Y,W,O,B,O,Y,B,R,Y,W,B
-7.6179686, 24.313396, 2,state, 0, 38, 15, 222,O,G,R,R,W,G,B,R,R,O,G,Y,B,G,O,W,G,R,G,B,G,W,R,R,B,W,G,G,O,B,W,O,W,R,O,Y,B,Y,W,B,Y,Y,Y,Y,W,O,B,O,Y,B,R,W,O,Y
-7.2211766, 23.158453, 2,state, 0, 36, 16, 223,O,G,R,B,W,G,W,R,R,B,G,Y,B,G,O,Y,G,R,G,B,G,W,R,R,B,W,G,B,W,Y,O,O,O,G,W,R,O,Y,W,Y,Y,Y,W,Y,W,O,B,O,R,B,R,B,O,Y
-8.203992, 22.546396, 2,state, 0, 38, 17, 224,W,B,O,R,W,G,R,G,R,B,W,G,B,G,O,Y,G,R,B,B,G,O,R,R,Y,W,G,B,W,B,O,O,G,G,W,Y,O,Y,W,Y,Y,Y,W,Y,W,O,B,O,R,B,R,R,O,Y
-10.962842, 22.308718, 2,state, 0, 38, 18, 225,W,B,W,R,W,Y,R,G,W,B,W,O,B,G,R,Y,G,Y,G,W,Y,R,R,O,G,B,B,B,W,B,O,O,G,G,W,Y,O,Y,O,Y,Y,G,W,Y,R,O,B,G,R,B,O,R,O,R
-11.869336, 21.66541, 2,state, 0, 39, 19, 226,G,W,Y,R,W,Y,R,G,W,B,W,O,B,G,R,Y,G,Y,R,Y,W,R,R,O,G,B,B,W,B,W,O,O,G,G,W,Y,O,Y,O,Y,Y,G,B,W,B,R,R,O,O,B,B,R,O,G
-12.418408, 21.85206, 2,state, 0, 38, 20, 227,R,R,G,G,W,W,W,Y,Y,G,R,R,B,G,R,Y,G,Y,R,Y,W,O,R,O,G,B,B,W,B,B,O,O,W,G,W,O,O,Y,O,Y,Y,G,B,W,B,R,R,O,O,B,B,Y,G,W
-11.641825, 22.694242, 2,state, 0, 35, 21, 228,W,B,B,G,W,W,W,Y,Y,G,R,R,B,G,R,Y,G,Y,R,R,G,O,R,O,G,B,B,B,W,B,O,O,W,G,W,O,O,Y,O,Y,Y,G,W,Y,R,O,B,W,R,B,G,R,O,Y
-11.0777855, 22.451746, 2,state, 0, 35, 22, 229,B,W,Y,B,W,Y,W,G,W,B,W,O,B,G,R,Y,G,Y,R,R,G,R,R,O,G,B,B,B,W,Y,O,O,O,G,W,R,O,Y,O,Y,Y,G,W,Y,R,O,B,W,R,B,G,R,O,G
-8.46588, 21.42882, 2,state, 0, 32, 23, 230,B,W,O,B,W,G,W,G,R,B,W,W,B,G,G,Y,G,G,B,B,G,O,R,R,G,R,R,B,W,Y,O,O,O,G,W,R,O,Y,Y,Y,Y,Y,W,Y,W,O,B,O,R,B,R,R,O,Y
-11.400268, 18.904816, 2,state, 0, 30, 24, 231,R,G,W,G,W,B,O,W,B,Y,O,R,B,G,G,Y,G,G,R,B,G,O,R,R,Y,R,R,B,W,G,O,O,O,G,W,B,O,Y,Y,Y,Y,Y,W,Y,W,O,B,O,R,B,R,W,W,B
-12.595944, 18.587395, 2,state, 0, 36, 25, 232,R,G,O,G,W,R,O,W,B,Y,O,W,B,G,B,Y,G,B,G,R,R,B,R,R,R,O,Y,B,W,G,O,O,O,G,W,B,O,Y,R,Y,Y,G,W,Y,G,O,B,Y,R,B,Y,W,W,W
-12.824644, 17.80634, 2,state, 0, 36, 26, 233,O,R,B,G,W,W,R,G,O,G,O,B,B,G,B,Y,G,B,W,R,R,O,R,R,Y,O,Y,B,W,W,O,O,W,G,W,W,O,Y,R,Y,Y,G,W,Y,G,O,B,Y,R,B,Y,G,B,R
-11.490111, 17.405907, 2,state, 0, 32, 27, 234,O,R,B,G,W,B,R,G,B,G,O,R,B,G,G,Y,G,G,Y,O,W,O,R,R,Y,R,R,B,W,W,O,O,W,G,W,W,O,Y,Y,Y,Y,Y,W,Y,R,O,B,B,R,B,W,G,B,O
-9.269642, 19.27954, 2,state, 0, 32, 28, 235,B,B,B,R,W,G,O,G,R,W,W,W,B,G,G,Y,G,G,R,O,W,O,R,R,G,R,R,B,W,O,O,O,B,G,W,G,O,Y,Y,Y,Y,Y,W,Y,R,O,B,B,R,B,W,Y,O,Y
-9.548047, 18.734478, 2,state, 0, 33, 29, 236,R,O,W,R,W,G,O,G,R,W,W,W,B,G,G,Y,G,G,R,Y,W,O,R,R,G,R,R,B,B,B,O,O,B,G,W,G,O,Y,Y,Y,Y,Y,O,W,B,Y,R,O,O,B,B,Y,W,B
-10.741141, 17.178434, 2,state, 0, 32, 30, 237,O,R,R,G,W,O,R,G,W,G,O,R,B,G,G,Y,G,G,Y,Y,W,W,R,R,B,R,R,B,B,W,O,O,W,G,W,W,O,Y,Y,Y,Y,Y,O,W,B,Y,R,O,O,B,B,G,B,B
-11.101929, 16.282053, 2,state, 0, 26, 31, 238,B,B,W,G,W,O,R,G,W,G,O,R,B,G,G,Y,G,G,O,R,R,W,R,R,B,R,R,B,W,O,O,O,W,G,W,W,O,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,R,B,B,Y,O,G
-9.061909, 17.989874, 2,state, 0, 25, 32, 239,W,O,W,B,W,G,B,G,R,O,W,W,B,G,G,Y,G,G,R,R,R,O,R,R,G,R,R,B,W,G,O,O,O,G,W,Y,O,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,R,B,B,O,W,B
-8.520523, 7.2560554, 2,state, 0, 25, 33, 240,O,O,W,B,W,G,Y,G,R,O,W,W,Y,G,G,W,G,G,R,R,R,O,R,R,G,R,R,G,O,Y,W,O,W,B,O,G,O,Y,Y,R,Y,Y,O,Y,Y,W,B,B,B,B,B,B,W,B
-9.071152, 6.6100006, 2,state, 0, 26, 34, 241,Y,B,O,G,W,O,R,G,W,G,O,R,Y,G,G,W,G,G,B,R,R,W,R,R,B,R,R,G,O,O,W,O,W,B,O,W,O,Y,Y,R,Y,Y,O,Y,Y,W,B,B,B,B,B,G,W,Y
-10.36855, 7.9659677, 2,state, 0, 25, 35, 242,W,B,O,B,W,O,G,G,W,Y,O,R,G,G,G,R,G,G,B,R,R,W,R,R,B,R,R,B,W,G,O,O,O,W,W,O,G,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,R,B,B,O,W,Y
-12.00122, 8.608117, 2,state, 0, 22, 36, 243,O,O,W,B,W,G,W,B,G,G,O,O,G,G,G,R,G,G,R,R,R,O,R,R,Y,R,R,B,W,Y,O,O,W,W,W,O,G,Y,Y,Y,Y,Y,W,Y,Y,O,B,B,R,B,B,B,W,B
-12.418675, 7.3204536, 2,state, 0, 27, 37, 244,O,O,W,R,W,G,B,B,G,O,O,O,B,G,G,W,G,G,R,R,R,O,R,R,Y,R,R,W,O,B,W,O,W,O,W,Y,G,Y,Y,G,Y,Y,R,Y,Y,G,B,B,Y,B,B,W,W,B
-10.796764, 6.5932393, 2,state, 0, 25, 38, 245,B,R,O,B,W,O,G,G,W,Y,O,R,B,G,G,W,G,G,W,R,R,W,R,R,B,R,R,W,O,O,W,O,O,O,W,O,G,Y,Y,G,Y,Y,R,Y,Y,G,B,B,Y,B,B,Y,W,B
-10.406491, 7.077385, 2,state, 0, 18, 39, 246,Y,R,O,B,W,O,W,G,W,G,O,R,G,G,G,R,G,G,W,R,R,W,R,R,B,R,R,O,O,O,O,O,W,W,W,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,B
-12.225131, 7.8457923, 2,state, 0, 20, 40, 247,O,O,W,R,W,G,Y,B,W,O,W,O,G,G,G,R,G,G,R,R,R,O,R,R,G,R,R,O,O,B,O,O,W,W,W,G,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,B
-12.035698, 9.41606, 2,state, 0, 24, 41, 248,O,O,W,G,W,G,R,B,W,G,W,O,Y,G,G,Y,G,G,R,R,R,O,R,R,G,R,R,B,W,G,O,O,W,O,O,W,B,Y,Y,B,Y,Y,W,Y,Y,O,B,B,R,B,B,Y,W,B
5.227496, -2.8439882, 2,state, 0, 29, 42, 249,B,W,G,G,W,G,R,B,W,G,W,O,Y,G,G,Y,G,G,O,O,W,O,R,R,G,R,R,Y,Y,W,O,O,W,O,O,W,B,Y,Y,B,Y,Y,R,R,R,B,B,B,B,B,W,O,R,Y
4.5381985, -2.7545004, 2,state, 0, 28, 43, 250,W,B,R,G,W,G,G,W,B,Y,R,O,Y,G,G,Y,G,G,W,O,W,W,R,R,W,R,R,Y,Y,G,O,O,O,O,O,O,B,Y,Y,B,Y,Y,R,R,R,B,B,B,B,B,W,O,W,G
2.3555925, -2.9788315, 2,state, 0, 22, 44, 251,W,O,W,G,W,G,G,W,B,Y,R,O,Y,G,G,Y,G,G,R,R,R,W,R,R,W,R,R,W,B,R,O,O,O,O,O,O,B,Y,Y,B,Y,Y,G,Y,Y,O,B,B,W,B,B,G,W,B
-1.4675035, -7.9447274, 2,checkpoint, 0, 15, 45, 252,O,O,W,W,W,G,G,W,B,W,R,O,G,G,G,G,G,G,R,R,R,W,R,R,W,R,R,O,O,W,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,B
0.23250341, -7.2616763, 2,state, 0, 15, 46, 253,G,W,O,W,W,O,B,G,W,W,W,R,G,G,G,G,G,G,G,R,R,W,R,R,B,R,R,O,O,W,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,W
29.323486, 5.221, 2,state, 0, 24, 47, 254,G,W,O,W,W,O,O,O,O,G,G,W,G,G,W,G,G,R,G,R,R,W,R,R,B,G,W,O,O,W,O,O,R,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,B,W
32.977097, 7.83891, 2,state, 0, 26, 48, 255,G,W,W,W,W,W,O,O,R,G,G,B,G,G,Y,G,G,Y,B,W,G,G,R,R,W,R,R,O,O,W,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,O,R,B,O
37.83043, 4.7043114, 2,state, 0, 27, 49, 256,O,W,G,O,W,W,R,W,W,W,G,B,G,G,Y,G,G,Y,R,W,G,B,R,R,O,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,W,B,B,O,B,B,O,Y,R,W
35.412407, 0.6571673, 2,state, 0, 23, 50, 257,O,W,O,O,W,O,R,W,W,W,G,G,G,G,W,G,G,W,G,R,R,W,R,R,R,B,O,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,W
27.633043, 4.3671846, 2,state, 0, 24, 51, 258,O,O,W,W,W,W,O,O,R,G,G,B,G,G,W,G,G,W,G,R,R,G,R,R,W,B,O,O,O,W,O,O,R,Y,Y,Y,R,R,B,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,W,R
33.229237, 9.74034, 2,state, 0, 28, 52, 259,O,O,B,W,W,W,O,O,W,G,G,B,G,G,Y,G,G,Y,W,G,G,B,R,R,O,R,R,O,O,W,O,O,R,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,G,W,R
39.730583, 5.0008655, 2,state, 0, 29, 53, 260,O,W,O,O,W,O,W,W,B,O,B,W,G,G,Y,G,G,Y,G,G,G,W,R,R,R,R,R,O,O,G,O,O,G,Y,Y,B,R,R,B,Y,Y,B,Y,Y,R,B,B,W,B,B,W,Y,R,W
34.514374, -1.4650061, 2,state, 0, 22, 54, 261,O,W,W,O,W,W,W,W,W,O,B,O,G,G,O,G,G,B,G,R,R,G,R,R,G,W,R,O,O,G,O,O,G,Y,Y,B,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,R,R
30.04326, 3.5306373, 2,state, 0, 20, 55, 262,W,W,W,W,W,W,O,O,W,G,G,B,G,G,O,G,G,B,O,R,R,B,R,R,O,W,R,O,O,R,O,O,R,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-4.764568, -12.660106, 2,checkpoint, 0, 14, 56, 263,W,W,W,W,W,W,O,W,R,B,O,B,G,G,G,G,G,G,O,R,R,B,R,R,W,R,R,O,O,R,O,O,R,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
-10.420671, -11.217926, 2,state, 0, 6, 57, 264,R,W,O,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,W,R,R,R,R,R,R,R,R,O,O,W,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,B
30.004164, 1.1314485, 2,state, 0, 18, 58, 265,R,W,O,W,W,W,O,O,O,G,G,G,G,G,G,G,G,G,W,R,R,R,R,R,W,W,W,O,O,W,O,O,B,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,O,B
35.651173, -3.5218985, 2,state, 0, 23, 59, 266,O,W,R,O,W,W,O,W,O,W,R,W,G,G,G,G,G,G,B,R,R,O,R,R,B,W,W,O,O,G,O,O,G,Y,Y,G,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
-9.249777, -5.4538636, 2,state, 0, 15, 60, 267,O,W,R,O,W,W,B,W,W,W,G,G,R,G,G,W,G,G,B,R,R,O,R,R,R,R,R,O,O,G,O,O,G,O,W,O,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
-7.514369, -5.0171847, 2,state, 0, 20, 61, 268,B,O,O,W,W,W,W,W,R,R,O,B,R,G,G,W,G,G,Y,R,R,B,R,R,W,R,R,O,O,W,O,O,G,O,W,G,G,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,G
32.472153, -4.689105, 2,state, 0, 25, 62, 269,B,O,O,W,W,W,O,W,G,W,R,R,G,G,O,G,G,B,Y,R,R,B,R,R,W,W,R,O,O,W,O,O,G,Y,Y,G,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,G,G
30.783323, 3.6013165, 2,state, 0, 23, 63, 270,G,W,O,W,W,W,O,O,B,G,G,O,G,G,O,G,G,B,G,R,R,G,R,R,W,W,R,O,O,W,O,O,B,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
