x,y,line,algo,optimal,new_x,new_y,new_size,new_color,new_year,new_country,old_x,old_y,old_size,old_color,old_year,old_country
-54.05811181509949,25.307814148184313,Task1 TaKu,Task1,no,child_mortality,life_expect,gdp,main_religion,2015,['Singapore'],child_mortality,life_expect,gdp,main_religion,2015,[]
-54.05700964789518,25.318480793229853,Task1 TaKu,Task1,no,child_mortality,life_expect,gdp,main_religion,2015,['Singapore'],child_mortality,life_expect,gdp,main_religion,2015,['Singapore']
-45.99395980160163,19.069481146917738,Task1 TaKu,Task1,no,gdp,life_expect,gdp,main_religion,2015,['Singapore'],child_mortality,life_expect,gdp,main_religion,2015,['Singapore']
-45.98388447218923,19.061738774265628,Task1 TaKu,Task1,no,gdp,life_expect,gdp,main_religion,2015,['Qatar'],gdp,life_expect,gdp,main_religion,2015,['Singapore']
-33.60860575758378,10.261321783955758,Task1 TaKu,Task1,no,gdp,population,gdp,main_religion,2015,['Qatar'],gdp,life_expect,gdp,main_religion,2015,['Qatar']
50.60950428291468,16.091360767804506,Task1 TaKu,Task1,no,gdp,population,gdp,main_religion,1843,['Qatar'],gdp,population,gdp,main_religion,2015,['Qatar']
46.05079892674297,14.746920735351909,Task1 TaKu,Task1,no,gdp,fertility,gdp,main_religion,1843,['Qatar'],gdp,population,gdp,main_religion,1843,['Qatar']
57.262980698445794,-6.8927817320040266,Task1 TaKu,Task1,no,gdp,fertility,gdp,continent,1843,['Qatar'],gdp,fertility,gdp,main_religion,1843,['Qatar']
-45.30303972381281,2.22201151988896,Task1 TaKu,Task1,no,gdp,fertility,gdp,continent,2015,['Qatar'],gdp,fertility,gdp,continent,1843,['Qatar']
-42.06454496702762,49.57312181657488,Task1 TaKu,Task1,no,population,fertility,gdp,continent,2015,['Qatar'],gdp,fertility,gdp,continent,2015,['Qatar']
-45.35088746771608,47.87958297815037,Task1 TaKu,Task1,no,population,gdp,gdp,continent,2015,['Qatar'],population,fertility,gdp,continent,2015,['Qatar']
-40.65788344687055,22.56388234204019,Task1 TaKu,Task1,no,gdp,gdp,gdp,continent,2015,['Qatar'],population,gdp,gdp,continent,2015,['Qatar']
-29.927094226486364,0.4731835502189811,Task1 TaKu,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,gdp,gdp,continent,2015,['Qatar']
-26.958435838769933,27.624936583930765,Task1 TaKu,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
-30.58066739567417,1.2461337587992412,Task1 TaKu,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['China']
25.050479567415497,-20.624590069525883,Task1 NeLy,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
30.97907460813659,-38.04034110414795,Task1 NeLy,Task1,no,gdp,life_expect,population,continent,1800,['Turkey'],gdp,life_expect,population,continent,1800,[]
69.52785003718863,-40.18449131061221,Task1 NeLy,Task1,no,gdp,life_expect,population,continent,1800,['Russia'],gdp,life_expect,population,continent,1800,['Turkey']
69.52785003718863,-40.18449131061221,Task1 NeLy,Task1,no,gdp,life_expect,population,continent,1800,['Russia'],gdp,life_expect,population,continent,1800,['Russia']
-41.77820388992192,-29.350549113414555,Task1 NeLy,Task1,no,gdp,life_expect,population,continent,2015,['Russia'],gdp,life_expect,population,continent,1800,['Russia']
-17.550361819303255,-26.472858093400045,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,['Russia'],gdp,life_expect,population,continent,2015,['Russia']
-26.122848417585594,-10.039495318436716,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Russia']
-14.726382902608547,-20.564850831064508,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,['Qatar']
-14.57762325296911,-22.4073809068469,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-17.22108387425128,-19.06523915184049,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-12.028879307456547,-18.667234401670033,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-16.119056848724476,-19.94104843648477,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-14.867438775667287,-17.427829147223868,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-15.761851107105166,-19.161745297904908,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-15.091855226277353,-18.312898795891826,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-13.274601228864146,-17.219791574928593,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-14.534705653742398,-16.96437152623575,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-16.498822508714984,-20.35006958192772,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-14.459473530002166,-18.076459228287668,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],gdp,population,population,continent,2015,[]
-24.35580232672007,-15.457977211930194,Task1 NeLy,Task1,no,gdp,population,population,continent,1825,[],gdp,population,population,continent,2015,[]
-24.3233432704545,-16.742014614797686,Task1 NeLy,Task1,no,gdp,population,population,continent,1843,[],gdp,population,population,continent,1825,[]
53.048492417268214,-20.955010574045808,Task1 NeLy,Task1,no,child_mortality,population,population,continent,1843,[],gdp,population,population,continent,1843,[]
51.49758643031871,-24.858829368792062,Task1 NeLy,Task1,no,fertility,population,population,continent,1843,[],child_mortality,population,population,continent,1843,[]
52.80945454737945,-20.653631721687873,Task1 NeLy,Task1,no,child_mortality,population,population,continent,1843,[],fertility,population,population,continent,1843,[]
-19.730049139301197,-13.708156283345698,Task1 NeLy,Task1,no,child_mortality,population,population,continent,2015,[],child_mortality,population,population,continent,1843,[]
-15.368212802371852,-20.119161649241658,Task1 NeLy,Task1,no,gdp,population,population,continent,2015,[],child_mortality,population,population,continent,2015,[]
-19.892841397382092,-52.3040041339035,Task1 NeLy,Task1,no,gdp,population,population,continent,1977,[],gdp,population,population,continent,2015,[]
-20.28374317618177,-52.83635643355969,Task1 NeLy,Task1,no,gdp,population,population,continent,1972,[],gdp,population,population,continent,1977,[]
-21.264772246018538,-54.170011519220544,Task1 NeLy,Task1,no,gdp,population,population,continent,1964,[],gdp,population,population,continent,1972,[]
-24.467938076038877,-64.27674763753595,Task1 NeLy,Task1,no,gdp,population,population,continent,1940,[],gdp,population,population,continent,1964,[]
7.241745342652656,-4.570172151419971,Task1 NeLy,Task1,no,life_expect,population,population,continent,1940,[],gdp,population,population,continent,1940,[]
-0.6656842224626724,-5.680845544833132,Task1 NeLy,Task1,no,life_expect,life_expect,population,continent,1940,[],life_expect,population,population,continent,1940,[]
-0.28765991104188526,-11.987089382269948,Task1 NeLy,Task1,no,life_expect,life_expect,population,continent,1941,[],life_expect,life_expect,population,continent,1940,[]
13.755496057184804,-7.373153134972122,Task1 NeLy,Task1,no,life_expect,life_expect,population,continent,1943,[],life_expect,life_expect,population,continent,1941,[]
-0.2925955757966929,-11.902475370306728,Task1 NeLy,Task1,no,life_expect,life_expect,population,continent,1941,[],life_expect,life_expect,population,continent,1943,[]
-7.5846266123800685,-51.20816613646948,Task1 NeLy,Task1,no,gdp,life_expect,population,continent,1941,[],life_expect,life_expect,population,continent,1941,[]
-24.542892767470544,-64.01825621872102,Task1 NeLy,Task1,no,gdp,population,population,continent,1941,[],gdp,life_expect,population,continent,1941,[]
-19.64446220188685,29.338453863754374,Task1 NeLy,Task1,no,gdp,population,gdp,continent,1941,[],gdp,population,population,continent,1941,[]
-3.690933894992396,20.32432363168637,Task1 NeLy,Task1,no,gdp,gdp,gdp,continent,1941,[],gdp,population,gdp,continent,1941,[]
-36.18899889297048,20.311945001264842,Task1 NeLy,Task1,no,gdp,gdp,gdp,continent,2015,[],gdp,gdp,gdp,continent,1941,[]
-40.66150492473401,22.57615562858798,Task1 NeLy,Task1,no,gdp,gdp,gdp,continent,2015,['Qatar'],gdp,gdp,gdp,continent,2015,[]
-45.35124514804003,47.879818276830754,Task1 NeLy,Task1,no,population,gdp,gdp,continent,2015,['Qatar'],gdp,gdp,gdp,continent,2015,['Qatar']
-29.492933173834,41.928057654440266,Task1 NeLy,Task1,no,population,population,gdp,continent,2015,['Qatar'],population,gdp,gdp,continent,2015,['Qatar']
-29.314193863331575,41.75433042888956,Task1 NeLy,Task1,no,population,population,gdp,continent,2015,['China'],population,population,gdp,continent,2015,['Qatar']
25.050374564101272,-21.13859409250605,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
8.821043152144329,-54.346232314403174,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1890,[],gdp,life_expect,population,continent,1800,[]
6.537740012973446,-52.26356073421814,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1911,[],gdp,life_expect,population,continent,1890,[]
-25.556690100114142,-39.585127075913384,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1954,[],gdp,life_expect,population,continent,1911,[]
-22.449966236131175,-32.67670701028189,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1984,[],gdp,life_expect,population,continent,1954,[]
-22.44919960642742,-32.679567024934336,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1984,[],gdp,life_expect,population,continent,1984,[]
-22.449966236131175,-32.67670701028189,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,1984,[],gdp,life_expect,population,continent,1984,[]
-33.44336268226827,-23.26516198391145,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1984,[]
-35.23321755497893,-24.752230842256985,Task1 PrGu,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-61.02430009816105,-2.697923841907139,Task1 PrGu,Task1,no,gdp,gdp,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-63.09295476831364,-5.254107388604879,Task1 PrGu,Task1,no,gdp,gdp,population,continent,2015,['Qatar'],gdp,gdp,population,continent,2015,[]
22.11005558364861,-25.143106674373307,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-63.08066883200772,-36.76635074764278,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,[],gdp,life_expect,population,continent,1800,[]
-15.539335590222947,16.899434859534285,Task1 AmKa,Task1,no,gdp,life_expect,gdp,continent,2005,[],gdp,life_expect,population,continent,2005,[]
-52.85051470634572,-12.387423842841068,Task1 AmKa,Task1,no,gdp,life_expect,life_expect,continent,2005,[],gdp,life_expect,gdp,continent,2005,[]
-63.08066883200772,-36.76635074764278,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,[],gdp,life_expect,life_expect,continent,2005,[]
-60.72439551279196,-35.59714370143725,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,['Japan'],gdp,life_expect,population,continent,2005,[]
-31.46253360477346,-32.535846609681485,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2005,['Qatar'],gdp,life_expect,population,continent,2005,['Japan']
-27.246202114137855,-25.706747153518794,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2005,['Qatar']
-26.03495136397818,-11.012978479302275,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-81.99499282555003,-16.40927756192508,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['India'],gdp,population,population,continent,2015,['Qatar']
-39.46787677044222,-11.872759819743699,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['India']
-49.95896314781991,-49.64640566854563,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-42.18733218149042,-22.978042962503682,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['India'],gdp,life_expect,population,continent,2015,['China']
-34.608521470914866,-23.494878043639478,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,2015,['India']
-27.182239209042464,-24.973802958379167,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[]
-26.19653607201627,-11.349118946579816,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-26.22391391644982,-9.521234350307584,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar']
-42.01645339393008,-2.6342375172240557,Task1 AmKa,Task1,no,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar']
-45.067356347857654,-7.280291122431313,Task1 AmKa,Task1,no,gdp,population,fertility,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar']
-42.020373789643365,-2.636172974992103,Task1 AmKa,Task1,no,gdp,population,life_expect,continent,2015,['Qatar'],gdp,population,fertility,continent,2015,['Qatar']
-52.26350521884102,-10.051821765658676,Task1 AmKa,Task1,no,gdp,life_expect,life_expect,continent,2015,['Qatar'],gdp,population,life_expect,continent,2015,['Qatar']
-51.44072679777443,-1.924700069307566,Task1 AmKa,Task1,no,gdp,gdp,life_expect,continent,2015,['Qatar'],gdp,life_expect,life_expect,continent,2015,['Qatar']
-49.14098360557144,-3.7103958118785587,Task1 AmKa,Task1,no,gdp,child_mortality,life_expect,continent,2015,['Qatar'],gdp,gdp,life_expect,continent,2015,['Qatar']
-47.582115229381024,-0.8095861450109123,Task1 AmKa,Task1,no,gdp,fertility,life_expect,continent,2015,['Qatar'],gdp,child_mortality,life_expect,continent,2015,['Qatar']
-52.274055794398244,-10.056420131917683,Task1 AmKa,Task1,no,gdp,life_expect,life_expect,continent,2015,['Qatar'],gdp,fertility,life_expect,continent,2015,['Qatar']
-27.68229652808852,-24.910967834684644,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,life_expect,continent,2015,['Qatar']
-49.95896314781991,-49.64640566854563,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['China'],gdp,life_expect,population,continent,2015,['Qatar']
-26.309761815146807,-25.21334316447689,Task1 AmKa,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['China']
-26.440594365372675,-9.688141376612283,Task1 AmKa,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-31.594181744142816,0.9566453288541118,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,population,continent,2015,['Qatar']
-30.562159672337494,2.695584708404291,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-30.59933731306667,0.20392897168374594,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-31.495270931776933,-1.9729352214818408,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-31.103990966852862,2.518777467984348,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-29.269668362184902,29.210060895210322,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
-26.648021702423126,14.230951883393871,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China']
-24.64179749044233,19.88235682202465,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Singapore'],gdp,population,gdp,continent,2015,[]
-26.055180819182358,15.446460561017696,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['Singapore']
-26.23027582659225,28.316343305842004,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,[]
-25.505698326140923,13.109104466961604,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['China']
-26.262893606314993,13.675852676286341,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,[]
-27.6179267614551,30.08492387034458,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,[]
-32.15148407135208,-1.8454244177959482,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['China']
-27.042586089544137,13.313712739910441,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['Qatar']
-30.50201058709923,-1.8241404555566985,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,[]
-27.414600641070212,28.962446302411347,Task1 AmKa,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
25.321147165905337,-19.331773059242227,Task1 ayya,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-34.17984513477038,-22.674243806824723,Task1 ayya,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-14.820591526827862,-18.588452945406956,Task1 ayya,Task1,no,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-38.34912113033124,-12.37082914568674,Task1 ayya,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,[]
25.884886373861647,-22.804701211745773,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
20.3208442814641,-23.853591339323042,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
24.480580481636782,-18.574722385884662,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
18.91577545810509,-19.231579252694445,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
5.929555188285526,-51.67799757595319,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1920,[],gdp,life_expect,population,continent,1800,[]
3.499448207225429,-49.304648404229575,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1938,[],gdp,life_expect,population,continent,1920,[]
-25.544641372385264,-39.475264099244065,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1957,[],gdp,life_expect,population,continent,1938,[]
-25.544641372385264,-39.475264099244065,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,1957,[],gdp,life_expect,population,continent,1957,[]
-34.742742640296925,-22.561219390439188,Task1 KiSh,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1957,[]
-12.069830901881991,-17.780758866754173,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-39.91384618612039,-11.821501511138711,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,[]
-39.81060579816993,-12.096973206618593,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-81.99499282555003,-16.40927756192508,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['India'],gdp,population,population,continent,2015,['China']
-26.585525655652347,-8.797178755741692,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['Qatar'],gdp,population,population,continent,2015,['India']
-39.36650811480971,-13.016644978563743,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['Qatar']
-39.161915099975765,-12.940080215209571,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-32.27317763935141,-12.063682071079263,Task1 KiSh,Task1,no,population,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-59.776909176371035,-13.51644591310658,Task1 KiSh,Task1,no,population,gdp,population,continent,2015,['China'],population,population,population,continent,2015,['China']
-59.769368473721826,-13.519496960579719,Task1 KiSh,Task1,no,population,gdp,population,continent,2015,['India'],population,gdp,population,continent,2015,['China']
-59.34351350191286,-13.085108762768796,Task1 KiSh,Task1,no,population,gdp,population,continent,2015,['China'],population,gdp,population,continent,2015,['India']
-59.344213371342846,-13.093522867400953,Task1 KiSh,Task1,no,population,gdp,population,continent,2015,['India'],population,gdp,population,continent,2015,['China']
-45.35941681128271,47.87412900766178,Task1 KiSh,Task1,no,population,gdp,gdp,continent,2015,['India'],population,gdp,population,continent,2015,['India']
-45.34832966464517,47.879809323347914,Task1 KiSh,Task1,no,population,gdp,gdp,continent,2015,['Qatar'],population,gdp,gdp,continent,2015,['India']
-29.492933343532655,41.928057324097466,Task1 KiSh,Task1,no,population,population,gdp,continent,2015,['Qatar'],population,gdp,gdp,continent,2015,['Qatar']
-30.353472912310316,2.3992322032217657,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],population,population,gdp,continent,2015,['Qatar']
-32.234221122166986,1.8833478424640113,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-33.83939007861489,1.4260891156307371,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-31.96763965174791,-0.639271646555236,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['Qatar']
-27.60107857589123,26.393260134574124,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
-31.337288092483984,2.061355214709401,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['China']
-27.19994403683189,14.502393429798552,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,[],gdp,population,gdp,continent,2015,['Qatar']
-26.005321719747652,30.244730833954183,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,[]
-28.910142133987783,27.452929158317684,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['China']
-38.550808219268575,-12.861962520623178,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,gdp,continent,2015,['China']
-39.41356370773138,-12.197433829665224,Task1 KiSh,Task1,no,gdp,population,population,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-26.928676841006805,30.696380148604646,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,population,continent,2015,['China']
-29.051956307086297,2.495146050157992,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['Qatar'],gdp,population,gdp,continent,2015,['China']
-28.629020432079304,30.127496527855055,Task1 KiSh,Task1,no,gdp,population,gdp,continent,2015,['China'],gdp,population,gdp,continent,2015,['Qatar']
21.637562283960747,-17.040887469517163,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-33.82096722195916,-23.448668506595094,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-28.855265929084645,-24.298722788562525,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,[]
5.328671515207918,-71.8114987783279,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1870,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
5.379751534211537,-71.81305703925658,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1872,['Qatar'],gdp,life_expect,population,continent,1870,['Qatar']
5.379748971749465,-71.81342594864975,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1872,['Qatar'],gdp,life_expect,population,continent,1872,['Qatar']
5.757607284184588,-71.8315894369821,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1876,['Qatar'],gdp,life_expect,population,continent,1872,['Qatar']
7.420124608830579,-71.90090757588145,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1880,['Qatar'],gdp,life_expect,population,continent,1876,['Qatar']
7.502760910236376,-71.90429565445012,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1881,['Qatar'],gdp,life_expect,population,continent,1880,['Qatar']
7.546783619931766,-71.90573779934843,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1882,['Qatar'],gdp,life_expect,population,continent,1881,['Qatar']
7.546783619931763,-71.90573779934799,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1882,['Qatar'],gdp,life_expect,population,continent,1882,['Qatar']
7.578560079539875,-71.90741573072185,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1883,['Qatar'],gdp,life_expect,population,continent,1882,['Qatar']
15.274105329670881,-40.21628616017722,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1842,['Qatar'],gdp,life_expect,population,continent,1883,['Qatar']
15.274097755197143,-40.216365491926645,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1843,['Qatar'],gdp,life_expect,population,continent,1842,['Qatar']
37.324278368615396,0.7825520533076382,Task1 SiKr,Task1,no,gdp,life_expect,population,main_religion,1843,['Qatar'],gdp,life_expect,population,continent,1843,['Qatar']
15.274097100608252,-40.216181391476375,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,1843,['Qatar'],gdp,life_expect,population,main_religion,1843,['Qatar']
-26.957914551166976,-25.77492447994452,Task1 SiKr,Task1,no,gdp,life_expect,population,continent,2015,['Qatar'],gdp,life_expect,population,continent,1843,['Qatar']
-38.784178171830504,5.8541553505585195,Task1 SiKr,Task1,no,gdp,life_expect,gdp,continent,2015,['Qatar'],gdp,life_expect,population,continent,2015,['Qatar']
-39.963280381997926,52.97598023939939,Task1 SiKr,Task1,no,population,life_expect,gdp,continent,2015,['Qatar'],gdp,life_expect,gdp,continent,2015,['Qatar']
-5.178333311763378,-36.18364980690973,Task1 SiKr,Task1,no,population,life_expect,population,continent,2015,['Qatar'],population,life_expect,gdp,continent,2015,['Qatar']
-29.31683875137599,-11.040441932960674,Task1 SiKr,Task1,no,population,population,population,continent,2015,['Qatar'],population,life_expect,population,continent,2015,['Qatar']
-32.27288998355111,-12.063822116517775,Task1 SiKr,Task1,no,population,population,population,continent,2015,['China'],population,population,population,continent,2015,['Qatar']
-32.27371550624935,-12.0635733015701,Task1 SiKr,Task1,no,population,population,population,continent,2015,['China'],population,population,population,continent,2015,['China']
-32.273732053038565,-12.063533811997365,Task1 SiKr,Task1,no,population,population,population,continent,2015,['China'],population,population,population,continent,2015,['China']
25.820807307281697,-25.151231839927036,Task1 DrNe,Task1,no,gdp,life_expect,population,continent,1800,[],gdp,life_expect,population,continent,1800,[]
-34.210349185633746,-23.085728346463437,Task1 DrNe,Task1,no,gdp,life_expect,population,continent,2015,[],gdp,life_expect,population,continent,1800,[]
-18.30403649794974,15.96832797849963,Task1 DrNe,Task1,no,gdp,life_expect,gdp,continent,2015,[],gdp,life_expect,population,continent,2015,[]
-39.9571756541508,52.983889693167946,Task1 DrNe,Task1,no,population,life_expect,gdp,continent,2015,[],gdp,life_expect,gdp,continent,2015,[]
-18.300609341960712,15.963705573129777,Task1 DrNe,Task1,no,gdp,life_expect,gdp,continent,2015,[],population,life_expect,gdp,continent,2015,[]
