x,y,line,cp,algo,age,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
26.577704893669736,-14.117791191013804,20,0,Nf3,6,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
26.964765117384825,-14.519943384640586,20,0,Nf3,7,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,wb,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
27.555553373343635,-14.794218286034493,20,0,Nf3,8,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,,,,,,bp,bn,,bp,,,,,,bp,wb,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
27.697936485896392,-14.851005979829637,20,0,Nf3,9,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,,,,,,bp,wb,,bp,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
27.79783481934684,-14.919923310734038,20,0,Nf3,10,br,bn,bb,,bk,bb,,br,bp,bp,bp,bp,,,bp,,,,,,bp,bq,,bp,,,,,,bp,,,,,wp,wp,,,,,,,,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
43.381758856609025,-28.990066949249584,20,0,Nf3,11,br,bn,bb,,bk,bb,,br,bp,bp,bp,bp,,,bp,,,,,,bp,bq,,bp,,,,,,bp,,,,,wp,wp,,,,,wp,,,,,wn,,,,wp,,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
43.45547778403013,-29.027304438340657,20,0,Nf3,12,br,bn,bb,,bk,bb,,br,bp,bp,bp,bp,,,,,,,,,bp,bq,,bp,,,,,,bp,bp,,,,wp,wp,,,,,wp,,,,,wn,,,,wp,,,wp,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
43.603032949227504,-29.08515950751847,20,0,Nf3,13,br,bn,bb,,bk,bb,,br,bp,bp,bp,bp,,,,,,,,,bp,bq,,bp,,,,,,bp,bp,,,,wp,wp,,,,,wp,,,,wp,wn,,,,wp,,,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
43.803710409201244,-29.148636967436016,20,0,Nf3,14,br,bn,bb,,bk,bb,,br,bp,bp,bp,bp,,,,,,,,,bp,bq,,bp,,,,,,bp,,,,,wp,wp,,,bp,,wp,,,,wp,wn,,,,wp,,,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
44.04759204026141,-29.230135501569084,20,0,Nf3,15,br,bn,bb,,bk,bb,,br,bp,bp,bp,bp,,,,,,,,,bp,bq,,bp,,,,,wn,bp,,,,,wp,wp,,,bp,,wp,,,,wp,,,,,wp,,,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
44.22444995678103,-29.275321309453457,20,0,Nf3,16,br,bn,bb,,bk,bb,,br,bp,bp,,bp,,,,,,,,,bp,bq,,bp,,,bp,,wn,bp,,,,,wp,wp,,,bp,,wp,,,,wp,,,,,wp,,,,wp,wp,wp,wr,wn,,wq,wk,wb,,wr
44.44596840973719,-29.338909454820364,20,0,Nf3,17,br,bn,bb,,bk,bb,,br,bp,bp,,bp,,,,,,,,,bp,bq,,bp,,,bp,,wn,bp,,,,,wp,wp,,,bp,,wp,,wn,,wp,,,,,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
44.476418290037806,-29.34887929070361,20,0,Nf3,18,br,bn,bb,,bk,bb,,br,bp,bp,,bp,,,,,,,,,bp,bq,,bp,,,,,wn,bp,,,,,wp,bp,,,bp,,wp,,wn,,wp,,,,,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
44.59125267057168,-29.381838019938495,20,0,Nf3,19,br,bn,bb,,bk,bb,,br,bp,bp,,bp,,,,,,,,,bp,bq,,bp,,,,,wn,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
44.815745061275045,-29.444381220810815,20,0,Nf3,20,br,,bb,,bk,bb,,br,bp,bp,,bp,,,,,,,bn,,bp,bq,,bp,,,,,wn,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
44.94582031609024,-29.480069011509546,20,0,Nf3,21,br,,bb,,bk,bb,,br,bp,bp,,bp,,,,,,,wn,,bp,bq,,bp,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
45.20544739706727,-29.545821369784527,20,0,Nf3,22,br,,bb,,bk,bb,,br,bp,,,bp,,,,,,,bp,,bp,bq,,bp,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,wp,wr,,,wq,wk,wb,,wr
45.3742594033364,-29.589307193169592,20,0,Nf3,23,br,,bb,,bk,bb,,br,bp,,,bp,,,,,,,bp,,bp,bq,,bp,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,wp,,wp,,,,wp,wp,,wr,,,wq,wk,wb,,wr
45.4833098270764,-29.617275384508076,20,0,Nf3,24,br,,bb,,bk,bb,,br,bp,,,bp,,,,,,,bp,,bp,bq,,,,,,,,bp,,bp,,,wp,wp,,,bp,,wp,,wn,,,,,wp,,wp,,,,wp,wp,,wr,,,wq,wk,wb,,wr
45.48834315217663,-29.61478427099099,20,0,Nf3,25,br,,bb,,bk,bb,,br,bp,,,bp,,,,,,,bp,,bp,bq,,,,,,,,bp,,bp,,,wp,wp,,,wp,,wp,,wn,,,,,,,wp,,,,wp,wp,,wr,,,wq,wk,wb,,wr
45.492789629352,-29.627145855394854,20,0,Nf3,26,br,,bb,,bk,bb,,br,bp,,,bp,,,,,,,bp,,bp,bq,,,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,wr,,,wq,wk,wb,,wr
45.713070361970516,-29.696749688969486,20,0,Nf3,27,br,,bb,,bk,bb,,wr,bp,,,bp,,,,,,,bp,,bp,bq,,,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,wr,,,wq,wk,wb,,
46.00297726038001,-29.79670092601166,20,0,Nf3,28,br,,bb,,bk,bb,,bq,bp,,,bp,,,,,,,bp,,bp,,,,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,wr,,,wq,wk,wb,,
46.34498254503652,-29.919499593228096,20,0,Nf3,29,br,,bb,,bk,bb,,bq,bp,,,bp,,,,,,,bp,,bp,,,,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,wq,wk,wb,,
46.479440500966085,-29.96637132048289,20,0,Nf3,30,br,,bb,,bk,,,bq,bp,,,bp,,,bb,,,,bp,,bp,,,,,,,,,bp,,,,,wp,wp,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,wq,wk,wb,,
46.528738238593526,-29.985438191213362,20,0,Nf3,31,br,,bb,,bk,,,bq,bp,,,bp,,,bb,,,,bp,,bp,,,,,,,wp,,bp,,,,,wp,,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,wq,wk,wb,,
46.56733686938785,-30.003533748242763,20,0,Nf3,32,br,,bb,,bk,,,bq,bp,,,bp,,,,,,,bp,,bp,,,,,,,wp,,bp,,,,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,wq,wk,wb,,
46.56426342092633,-30.005085252860194,20,0,Nf3,33,br,,bb,,bk,,,bq,bp,,,bp,,,,,,,wp,,bp,,,,,,,,,bp,,,,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,wq,wk,wb,,
46.64448818164506,-30.048184445253973,20,0,Nf3,34,br,,bb,,bk,,,bq,bp,,,,,,,,,,bp,,bp,,,,,,,,,bp,,,,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,wq,wk,wb,,
46.868595750677265,-30.17033485953139,20,0,Nf3,35,br,,bb,,bk,,,bq,bp,,,,,,,,,,bp,,bp,,,,,,,,,bp,,,wq,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,,wk,wb,,
47.08208906442171,-30.285042883257113,20,0,Nf3,36,br,,,,bk,,,bq,bp,bb,,,,,,,,,bp,,bp,,,,,,,,,bp,,,wq,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,,,,wp,wp,,,,wr,,wk,wb,,
47.29321334715384,-30.412039336047066,20,0,Nf3,37,br,,,,bk,,,bq,bp,bb,,,,,,,,,bp,,bp,,,,,,,,,bp,,,wq,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,wr,,,wp,wp,,,,,,wk,wb,,
48.278021365454755,-31.074880259825637,20,0,Nf3,38,,,bk,br,,,,bq,bp,bb,,,,,,,,,bp,,bp,,,,,,,,,bp,,,wq,,wp,bb,,,bp,,wp,,wn,,,,,,,wp,wr,,,wp,wp,,,,,,wk,wb,,
48.51670708000741,-31.25948067833005,20,0,Nf3,39,,,bk,br,,,,bq,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,bb,,,bp,,wp,,wn,,,,,,,wp,wr,,,wp,wp,,,,,,wk,wb,,
48.69241574513037,-31.377809164338554,20,0,Nf3,40,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,bq,bp,,,wq,,,bb,,,bp,,wp,,wn,,,,,,,wp,wr,,,wp,wp,,,,,,wk,wb,,
48.8506099775677,-31.500803880117353,20,0,Nf3,41,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,bq,bp,,,wq,,,bb,,,bp,,wp,,wn,,,,,,,wp,wr,,wb,wp,wp,,,,,,wk,,,
48.94016057609014,-31.57549377032629,20,0,Nf3,42,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,bq,bp,,,wq,,,bb,,,,,wp,,wn,,,,bp,,,wp,wr,,wb,wp,wp,,,,,,wk,,,
49.01488962992764,-31.654015184525473,20,0,Nf3,43,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,bq,bp,,,wq,,,bb,,,,,wp,,,,,,bp,,,wp,wr,,wb,wp,wp,,,,,wn,wk,,,
49.03177629865117,-31.708428419236768,20,0,Nf3,44,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,bq,bp,,,wq,,,bb,,,,,wp,,,,,,,,,wp,wr,,wb,bp,wp,,,,,wn,wk,,,
49.0208250194784,-31.711636226068332,20,0,Nf3,45,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,bq,bp,,,wq,,,bb,,,,,wp,,,,,,,,,wp,wr,,wb,wn,wp,,,,,,wk,,,
49.07668205746518,-31.848005734167437,20,0,Nf3,46,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,bb,,bq,,,wp,,,,,,,,,wp,wr,,wb,wn,wp,,,,,,wk,,,
49.12094515471422,-32.020753012746994,20,0,Nf3,47,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,bb,,bq,,,wp,,,,,,,,,wp,wr,,,wn,wp,,,,,wb,wk,,,
49.14707616933407,-32.16608272322237,20,0,Nf3,48,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,,,bq,,,wp,,,,,,,,,wp,wr,,,bb,wp,,,,,wb,wk,,,
49.18399351949453,-32.344626641285004,20,0,Nf3,49,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,,,bq,,,wp,,,,,,,,,wp,,,,wr,wp,,,,,wb,wk,,,
49.20045115552857,-32.55519279488545,20,0,Nf3,50,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,,,,,,wp,,,,bq,,,,,wp,,,,wr,wp,,,,,wb,wk,,,
49.21598470121589,-32.83861369976386,20,0,Nf3,51,,,bk,br,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,,,,,,wp,,,,bq,,,,,wp,,,,wr,wp,,,,,wb,,wk,,
49.195517523627316,-33.118852451489126,20,0,Nf3,52,,,bk,,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,wq,,,br,,,,,wp,,,,bq,,,,,wp,,,,wr,wp,,,,,wb,,wk,,
49.142692233197764,-33.43484343982646,20,0,Nf3,53,,,bk,,,,,,bp,bb,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,br,,,,,wp,,,,bq,,,,,wp,wq,,,wr,wp,,,,,wb,,wk,,
49.11982164423834,-33.59244287893919,20,0,Nf3,54,,,bk,,,,,,bp,,,,,,,,bb,,bp,,bp,,,,,,wp,,,bp,,,,,,br,,,,,wp,,,,bq,,,,,wp,wq,,,wr,wp,,,,,wb,,wk,,
49.0676484609141,-33.72313557406326,20,0,Nf3,55,,,bk,,,,,,bp,,,,,,,,bb,,bp,,bp,,,,,,wp,,,bp,,,,,,br,,,,,wp,,,,bq,,,,,wp,wq,,wb,wr,wp,,,,,,,wk,,
49.03228728805001,-33.74979742916164,20,0,Nf3,56,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,br,,,,,wp,,,,bq,,,,,wp,wq,,bb,wr,wp,,,,,,,wk,,
48.9003198995447,-33.98666643522484,20,0,Nf3,57,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,br,,,,,wp,,,,bq,,,,,wp,wq,,wr,,wp,,,,,,,wk,,
48.74054775200482,-34.25755123341872,20,0,Nf3,58,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,,,br,,,wp,,,,bq,,,,,wp,wq,,wr,,wp,,,,,,,wk,,
48.62764825917344,-34.457010383687425,20,0,Nf3,59,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,,,br,,,wp,,,,bq,,,,,wp,wq,,wr,,wp,,,,,,wk,,,
48.556812664688756,-34.628820341122875,20,0,Nf3,60,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,,,br,,,wp,,,,,,,,,wp,wq,,wr,,wp,,,,,,wk,,bq,
48.537619595174625,-34.69747300707102,20,0,Nf3,61,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,,,br,,,wp,,,,,,,,,wp,wq,wk,wr,,wp,,,,,,,,bq,
48.55474350173524,-34.64073118669522,20,0,Nf3,62,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,bq,,br,,,wp,,,,,,,,,wp,wq,wk,wr,,wp,,,,,,,,,
48.57227802444049,-34.59567636232848,20,0,Nf3,63,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,bq,,br,,,wp,,,,,,,,,wp,wq,,wr,,wp,,,,,,wk,,,
48.55914911699449,-34.79485960323893,20,0,Nf3,64,,,bk,,,,,,bp,,,,,,,,,,bp,,bp,,,,,,wp,,,bp,,,,,,bq,,,,br,wp,,,,,,,,,wp,wq,,wr,,wp,,,,,,wk,,,
48.623357693467746,-34.94354716195264,20,0,Nf3,65,,,bk,,,,,,bp,,,,,,,,,,bp,,wr,,,,,,wp,,,bp,,,,,,bq,,,,br,wp,,,,,,,,,wp,wq,,,,wp,,,,,,wk,,,
48.61627983084426,-35.02009858813145,20,0,Nf3,66,,,bk,,,,,,bp,,,,,,,,,,bp,,wr,,,,,,wp,,,bp,,,,,,,,,,br,wp,,,,,,,,,wp,wq,,,,wp,,,,,,wk,,bq,
48.60350503694097,-35.11702861061329,20,0,Nf3,67,,,bk,,,,,,bp,,,,,,,,,,bp,,wr,,,,,,wp,,,bp,,,,,,,,,,br,wp,,,,,,,,,wp,wq,wk,,,wp,,,,,,,,bq,
48.54298105865901,-35.21476649145599,20,0,Nf3,68,,,bk,,,,,,bp,,,,,,,,,,bp,,wr,,,,,,wp,,,bp,,,,,,,,,,br,wp,,,,,,,,,wp,wq,wk,,,bq,,,,,,,,,
48.35268226668291,-35.35707831203834,20,0,Nf3,69,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,,,,,br,wp,,,,,,,,,wp,wq,wk,wr,,bq,,,,,,,,,
48.22735503060017,-35.483165278030675,20,0,Nf3,70,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,bq,,bp,,,,,,,,,,br,wp,,,,,,,,,wp,wq,wk,wr,,,,,,,,,,,
48.1518640947369,-35.47052650752574,20,0,Nf3,71,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,bq,,bp,,,,,,,,,,br,wp,,,,,,,,,wp,wq,,wr,,,,,,,,wk,,,
47.88551408058135,-35.613474683862584,20,0,Nf3,72,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,bq,,bp,,,,,,,,,,,wp,,,,,,,,,wp,wq,,wr,,,,,,,,wk,,,br
47.80188520378386,-35.69463118285341,20,0,Nf3,73,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,bq,,bp,,,,,,,,,,,wp,,,,,,,,,wp,wq,,wr,wk,,,,,,,,,,br
47.79200744987388,-35.660165326684144,20,0,Nf3,74,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,bq,,,,,wp,,,,,,,,,wp,wq,,wr,wk,,,,,,,,,,br
47.84065125592001,-35.56025559197316,20,0,Nf3,75,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,bq,,,,,wp,,,,,,,,,wp,wq,,wr,,wk,,,,,,,,,br
47.84206346504271,-35.58237788816083,20,0,Nf3,76,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,,,,,,wp,,,,,,,,,wp,wq,,wr,,wk,,,,,,,,bq,br
47.798487443144715,-35.67777900502265,20,0,Nf3,77,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,,,,,,wp,,,,,wk,,,,wp,wq,,wr,,,,,,,,,,bq,br
47.76587860679033,-35.72690570498137,20,0,Nf3,78,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,,,,bq,,wp,,,,,wk,,,,wp,wq,,wr,,,,,,,,,,,br
47.76366175964872,-35.720960767007035,20,0,Nf3,79,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,,,,bq,,wp,,,,,,,,,wp,wq,,wr,wk,,,,,,,,,,br
47.80465752503183,-35.700424377015544,20,1,Nf3,80,,,bk,,,,,,bp,,,,,,,,,,bp,,,,,,,,wp,,,bp,,,,,,,,,,bq,wp,,,,,,,,,wp,wq,,wr,wk,,,,,,,,,,br
63.320707253761995,-1.235747277466919,21,1,Nf3,0,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
63.45718469725,-6.964864157496112,21,0,Nf3,1,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,,wp,wp,,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
50.91895128539997,-16.994397601594027,21,0,Nf3,2,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,wp,,,,,,,,,,,,,,wp,wp,,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
51.24887430316264,-14.388308241633068,21,0,Nf3,3,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,wp,,,,,,,,,,,wn,,,wp,wp,,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
49.6430896954082,-13.03933456423291,21,0,Nf3,4,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,,,,,,,,,bp,,,,,wp,,,,,,,,,,,wn,,,wp,wp,,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
49.55542885247286,-13.120168176713147,21,0,Nf3,5,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,,,,,,,,,bp,,,,,wp,,,,,,,,wn,,,wn,,,wp,wp,,wp,wp,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
24.871264291910695,-16.253229709554272,21,0,Nf3,6,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,wp,,,,,,,,wn,,,wn,,,wp,wp,,wp,wp,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
24.011477145952778,-16.403686883736704,21,0,Nf3,7,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,wn,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
23.59178584712846,-15.205434268417903,21,0,Nf3,8,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,wn,,,wn,,,wp,wp,,,wp,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
23.708531667983305,-14.40220550450311,21,0,Nf3,9,br,bn,bb,bq,bk,,,br,bp,bp,bp,bp,,,bp,bp,,,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,wn,,,wn,,,wp,wp,,wb,wp,wp,wp,wp,wr,,,wq,wk,wb,,wr
23.89925968373535,-14.24100367431707,21,0,Nf3,10,br,bn,bb,bq,bk,,,br,bp,,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,wn,,,wn,,,wp,wp,,wb,wp,wp,wp,wp,wr,,,wq,wk,wb,,wr
27.745049181730913,-9.09287823537484,21,0,Nf3,11,br,bn,bb,bq,bk,,,br,bp,,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,wb,wp,wp,,wp,wr,,,wq,wk,wb,,wr
27.909585229752633,-8.855073583942264,21,0,Nf3,12,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,wb,wp,wp,,wp,wr,,,wq,wk,wb,,wr
28.109068143949674,-8.546365100439793,21,0,Nf3,13,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,bb,wp,wp,,,,,,,wn,,,wn,wp,,wp,wp,,wb,wp,wp,wb,wp,wr,,,wq,wk,,,wr
28.25297575715419,-8.312985762100459,21,0,Nf3,14,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,bb,,,wn,wp,,wp,wp,,wb,wp,wp,wb,wp,wr,,,wq,wk,,,wr
28.351631546631783,-8.167753209853698,21,0,Nf3,15,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,bn,,,,,,,,bp,,,,,wp,wp,,,,,,,wb,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wq,wk,,,wr
28.437797544446976,-8.030985175529324,21,0,Nf3,16,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,,,bp,,,,,wp,wp,bn,,,,,,wb,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,wq,wk,,,wr
28.48866839105685,-7.9546087094752655,21,0,Nf3,17,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,,,bp,,,,,wp,wp,bn,,,,,,wb,,,wn,wp,,wp,wp,wq,,wp,wp,wb,wp,wr,,,,wk,,,wr
28.486610649045222,-7.96263447821819,21,0,Nf3,18,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,,,bp,,,,,wp,wp,,,,,,,bn,,,wn,wp,,wp,wp,wq,,wp,wp,wb,wp,wr,,,,wk,,,wr
28.469891304350885,-7.971860519183229,21,0,Nf3,19,br,bn,,bq,bk,,,br,bp,bb,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,,,bp,,,,,wp,wp,,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,,wk,,,wr
28.506753411292763,-7.877164612809199,21,0,Nf3,20,br,bn,,bq,bk,,,br,bp,,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,,,bp,,,,,wp,wp,bb,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,,wk,,,wr
28.52324597748899,-7.7846473764871496,21,0,Nf3,21,br,bn,,bq,bk,,,br,bp,,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,wp,,bp,,,,,wp,,bb,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,,wk,,,wr
9.64336069758372,12.43951671930186,21,0,Nf3,22,br,bn,,bq,,br,bk,,bp,,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,wp,,bp,,,,,wp,,bb,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,wr,,,,wk,,,wr
9.604534769186468,12.362298733141538,21,0,Nf3,23,br,bn,,bq,,br,bk,,bp,,bp,bp,,,bp,bp,,bp,,,bp,,,,,,,wp,,bp,,,,,wp,,bb,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,wk,,,wr
9.551629313847215,12.235766940915537,21,0,Nf3,24,br,bn,,,,br,bk,,bp,,bp,bp,bq,,bp,bp,,bp,,,bp,,,,,,,wp,,bp,,,,,wp,,bb,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,wk,,,wr
9.423407261007654,11.824707481184218,21,0,Nf3,25,br,bn,,,,br,bk,,bp,,bp,bp,bq,,bp,bp,,bp,,,bp,,,,,,,wp,,bp,,,,,wp,,bb,,,,,,wq,,,wn,wp,,wp,wp,,,wp,wp,wb,wp,,,,wr,,wr,wk,
