x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-56.798763, 31.553974, 46, intermediate, beginner,O,W,O,O,W,R,G,W,G,O,O,R,G,G,Y,G,G,Y,W,G,B,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,B,B
-21.981874, 47.791023, 46, intermediate, beginner,O,W,R,O,W,W,G,W,B,O,O,O,G,G,R,G,G,G,B,R,R,G,R,R,W,W,W,O,O,G,O,O,G,Y,Y,W,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,B,W
-11.764028, 64.29523, 46, intermediate, beginner,R,W,B,W,W,W,O,O,G,G,G,W,G,G,R,G,G,G,O,R,R,O,R,R,O,W,W,O,O,W,O,O,B,Y,Y,Y,R,R,R,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,W
32.438354, -16.387623, 46, checkpoint, beginner,R,W,B,W,W,W,O,W,W,W,R,G,G,G,G,G,G,G,O,R,R,O,R,R,R,R,R,O,O,W,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,W
29.360296, -12.894311, 46, intermediate, beginner,W,W,O,W,W,W,B,W,R,W,G,B,G,G,G,G,G,G,G,R,R,B,R,R,W,R,R,O,O,R,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,R,W
24.999372, 24.667364, 46, intermediate, beginner,B,W,O,B,W,W,G,W,R,W,G,B,W,G,G,B,G,G,G,R,R,B,R,R,W,R,R,O,O,O,O,O,O,O,O,R,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,R,W
35.97828, 26.040754, 46, intermediate, beginner,G,B,B,W,W,W,R,W,O,W,B,G,W,G,G,B,G,G,Y,R,R,R,R,R,W,R,R,O,O,W,O,O,G,O,O,B,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,R,O,O
14.335481, -22.55877, 46, intermediate, beginner,W,B,B,W,W,W,B,W,O,W,B,G,G,G,G,G,G,G,Y,R,R,R,R,R,W,R,R,W,G,B,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,R,O,O
13.478117, -18.583063, 46, intermediate, beginner,B,W,W,W,W,B,O,W,B,W,R,Y,G,G,G,G,G,G,R,R,R,O,R,R,O,R,R,W,G,W,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,R,Y,Y,G,B,B,W,B,B,O,O,B
32.49963, 27.847614, 46, intermediate, beginner,G,W,W,W,W,B,O,W,B,B,R,Y,W,G,G,O,G,G,R,R,R,O,R,R,O,R,R,O,O,W,O,O,G,G,B,W,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,R,O,B
25.078241, 26.413082, 46, intermediate, beginner,B,W,O,B,W,W,W,W,G,B,O,R,W,G,G,O,G,G,W,R,R,G,R,R,W,R,R,O,O,O,O,O,O,G,B,R,W,Y,Y,G,Y,Y,G,Y,Y,Y,B,B,Y,B,B,Y,R,B
22.653517, -12.593472, 46, intermediate, beginner,B,W,O,W,W,W,O,W,G,W,O,R,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,R,O,O,B,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,R,B
33.753784, -10.359236, 46, intermediate, beginner,O,W,B,W,W,W,G,W,O,W,G,W,G,G,G,G,G,G,W,R,R,R,R,R,B,R,R,O,O,W,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
32.701756, 39.39322, 46, intermediate, beginner,O,W,B,W,W,W,B,R,R,W,G,G,G,G,G,W,G,G,W,R,R,R,R,R,Y,Y,Y,O,O,W,O,O,O,G,W,O,R,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
39.141594, 44.673832, 46, intermediate, beginner,B,W,O,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,G,R,R,B,R,R,R,Y,Y,O,O,W,O,O,G,G,W,G,R,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,W
47.991077, 40.244034, 46, intermediate, beginner,G,R,R,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,Y,Y,Y,B,R,R,R,Y,Y,B,W,O,O,O,G,G,W,G,R,O,O,Y,Y,Y,W,O,O,O,B,B,O,B,B,W,B,B
44.45616, 35.825447, 46, intermediate, beginner,R,W,B,R,W,W,G,R,R,O,G,G,G,G,G,W,G,G,W,Y,Y,R,R,R,Y,Y,Y,B,W,B,O,O,B,G,W,W,R,O,O,Y,Y,Y,W,O,O,O,B,B,O,B,B,Y,B,R
47.141438, -3.0028946, 46, intermediate, beginner,R,W,B,R,W,W,G,W,W,W,G,O,G,G,G,G,G,G,W,Y,Y,R,R,R,G,R,R,B,W,B,O,O,B,O,O,R,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,O,B,B,Y,B,R
52.081093, -8.845176, 46, intermediate, beginner,G,R,R,W,W,W,W,W,B,G,R,W,G,G,G,G,G,G,Y,Y,Y,B,R,R,R,R,R,B,W,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,W,O,O,O,B,B,O,B,B,R,B,B
19.483486, -15.0582285, 46, intermediate, beginner,B,W,W,W,W,W,W,W,B,G,R,W,G,G,G,G,G,G,G,R,R,B,R,R,R,R,R,O,O,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,O,R
34.046562, -15.120078, 46, intermediate, beginner,W,W,B,W,W,W,B,W,W,W,G,O,G,G,G,G,G,G,W,R,R,R,R,R,G,R,R,O,O,R,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
32.800255, 39.969616, 46, intermediate, beginner,W,W,B,W,W,W,G,R,R,O,G,G,G,G,G,W,G,G,W,R,R,R,R,R,Y,Y,Y,O,O,R,O,O,O,B,W,W,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,B,R
39.22925, 44.751785, 46, intermediate, beginner,G,W,W,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,G,R,R,B,R,R,R,Y,Y,O,O,O,O,O,G,B,W,G,O,O,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,R
47.952003, 40.365623, 46, intermediate, beginner,G,R,R,R,W,W,R,W,B,Y,R,W,G,G,G,W,G,G,Y,Y,Y,B,R,R,R,Y,Y,G,W,W,O,O,G,B,W,G,O,O,O,Y,Y,Y,O,O,O,W,B,B,O,B,B,R,B,B
44.370052, 35.915188, 46, intermediate, beginner,R,W,B,R,W,W,G,R,R,W,G,G,G,G,G,W,G,G,W,Y,Y,R,R,R,Y,Y,Y,G,W,B,O,O,B,B,W,R,O,O,O,Y,Y,Y,O,O,O,W,B,B,O,B,B,Y,B,R
47.179306, -3.2640996, 46, intermediate, beginner,R,W,B,R,W,W,B,W,R,W,G,W,G,G,G,G,G,G,W,Y,Y,R,R,R,G,R,R,G,W,B,O,O,B,O,O,O,Y,Y,Y,Y,Y,Y,O,O,O,W,B,B,O,B,B,Y,B,R
51.933636, -8.793084, 46, intermediate, beginner,B,R,R,W,W,W,R,W,B,G,R,W,G,G,G,G,G,G,Y,Y,Y,B,R,R,R,R,R,G,W,W,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,O,O,O,W,B,B,O,B,B,O,B,B
20.486273, -14.570104, 46, intermediate, beginner,G,W,W,W,W,W,R,W,B,G,R,W,G,G,G,G,G,G,B,R,R,B,R,R,R,R,R,O,O,O,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,O,O
35.63989, -8.536408, 46, intermediate, beginner,W,W,B,W,W,W,G,W,R,O,G,W,G,G,G,G,G,G,W,R,R,R,R,R,G,R,R,O,O,O,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,R
8.204098, -34.389446, 46, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,G,G,G,W,W,B,R,R,R,G,R,R,Y,Y,Y,O,O,O,O,O,W,Y,Y,Y,Y,Y,Y,R,R,W,B,B,R,B,B,B,B,B,B
24.258366, -47.597202, 46, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,W,W,B,R,R,B,G,R,R,G,Y,Y,G,O,O,G,O,W,Y,Y,W,Y,Y,R,Y,Y,R,O,O,Y,B,B,B,B,B,B
34.25845, -46.852863, 46, intermediate, beginner,W,W,B,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,R,Y,Y,R,R,B,G,R,R,O,O,O,G,O,O,G,O,W,Y,Y,W,Y,Y,R,Y,Y,G,B,B,O,B,B,O,B,B,Y
34.446247, -35.245888, 46, intermediate, beginner,W,W,B,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,R,Y,B,R,R,R,G,R,R,O,O,O,B,O,O,B,O,W,Y,Y,Y,Y,Y,Y,G,R,W,Y,B,R,B,B,O,B,B,Y
24.082125, -38.015057, 46, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,W,W,B,R,R,R,G,R,R,W,R,G,B,O,O,B,O,W,Y,Y,Y,Y,Y,Y,B,Y,R,R,O,Y,B,B,B,Y,B,B
27.523344, -48.423412, 46, intermediate, beginner,O,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,W,W,R,R,R,O,G,R,Y,O,R,G,G,O,O,G,O,W,Y,Y,R,Y,Y,Y,Y,Y,B,B,B,W,B,B,B,Y,B,B
30.813696, -48.27749, 46, intermediate, beginner,W,W,R,W,W,W,G,W,R,O,G,W,G,G,G,R,R,B,B,Y,Y,R,R,O,G,R,Y,O,O,O,G,O,O,G,O,W,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,B,B,W
26.98764, -36.150158, 46, intermediate, beginner,W,W,R,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,B,Y,B,R,R,R,G,R,R,B,O,O,B,O,O,Y,O,W,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,B,B,W
21.085611, -37.188072, 46, intermediate, beginner,B,O,O,W,W,W,G,W,R,O,G,W,G,G,G,O,G,G,W,W,R,R,R,R,G,R,R,R,Y,O,B,O,O,Y,O,W,G,Y,Y,R,Y,Y,B,Y,B,Y,B,W,O,B,B,Y,B,B
26.957859, -44.820217, 46, intermediate, beginner,B,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,R,W,W,Y,R,R,B,G,R,W,O,Y,O,G,O,O,G,O,W,Y,Y,B,Y,Y,Y,G,R,B,Y,B,R,O,B,B,Y,B,B
29.74756, -44.780525, 46, intermediate, beginner,W,W,Y,W,W,W,G,W,R,O,G,W,G,G,G,R,R,R,B,R,G,R,R,B,G,R,W,B,O,O,G,O,O,G,O,W,Y,Y,B,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,B,B,R
28.630232, -31.505398, 46, intermediate, beginner,W,W,Y,W,W,W,G,W,R,O,G,W,G,G,G,B,G,G,B,R,R,R,R,R,G,R,R,Y,O,O,O,O,O,Y,O,W,O,Y,Y,Y,Y,Y,O,Y,B,G,B,W,B,B,B,B,B,R
16.771723, -37.032978, 46, intermediate, beginner,Y,O,O,W,W,W,G,W,R,O,G,W,G,G,G,B,G,G,W,W,Y,R,R,R,G,R,R,B,Y,O,O,O,O,Y,O,W,O,Y,Y,Y,Y,Y,R,R,B,W,B,R,B,B,B,G,B,B
25.184029, -46.15991, 46, intermediate, beginner,Y,O,O,W,W,W,G,W,R,O,G,W,G,G,G,R,R,Y,W,W,W,R,R,B,G,R,R,B,Y,O,G,O,O,G,O,W,Y,Y,B,Y,Y,R,O,Y,R,Y,O,B,B,B,B,G,B,B
33.02949, -45.160873, 46, intermediate, beginner,W,W,W,W,W,W,G,W,R,O,G,W,G,G,G,R,R,Y,R,Y,O,R,R,B,G,R,R,Y,O,O,G,O,O,G,O,W,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,B,B,B
34.16451, -37.45277, 46, intermediate, beginner,W,W,W,W,W,W,G,W,R,O,G,W,G,G,G,Y,G,G,R,Y,Y,R,R,R,G,R,R,Y,O,O,B,O,O,G,O,W,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,B,B,B
32.751892, -37.77428, 46, intermediate, beginner,W,W,R,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,W,Y,Y,G,R,R,O,R,R,Y,O,B,B,O,B,G,O,B,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,R,R,G
22.224861, -40.84942, 46, intermediate, beginner,Y,O,B,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,W,W,R,G,R,R,O,R,R,B,R,B,B,O,B,G,O,B,O,Y,Y,Y,Y,Y,Y,Y,W,R,O,G,B,B,R,O,B,R
23.332272, -43.219524, 46, intermediate, beginner,Y,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,W,W,R,G,R,O,O,R,G,Y,R,B,G,O,B,G,O,B,Y,Y,W,Y,Y,Y,O,Y,Y,G,B,B,B,B,R,O,B,R
32.991306, -41.60931, 46, intermediate, beginner,W,W,R,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,Y,Y,O,G,R,O,O,R,G,Y,O,B,G,O,B,G,O,B,Y,Y,W,Y,Y,Y,B,R,Y,O,B,G,B,B,B,R,R,B
30.349583, -35.587067, 46, intermediate, beginner,W,W,R,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,Y,Y,R,G,R,R,O,R,R,G,O,B,B,O,B,O,O,B,B,Y,Y,R,Y,Y,Y,Y,W,O,O,G,B,B,B,R,R,B
20.330545, -39.851658, 46, intermediate, beginner,G,O,B,W,W,W,W,W,G,O,O,W,G,G,G,Y,G,G,W,W,R,G,R,R,O,R,R,W,Y,Y,B,O,B,O,O,B,B,Y,Y,R,Y,Y,R,Y,Y,G,B,B,O,B,R,O,B,R
25.119356, -42.800358, 46, intermediate, beginner,G,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,W,W,G,G,R,B,O,R,B,Y,Y,Y,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,B,R,R,O,B,W,O,B,R,O,B,R
30.324495, -41.123554, 46, intermediate, beginner,W,W,G,W,W,W,W,W,G,O,O,W,G,G,G,R,R,R,R,R,B,G,R,B,O,R,B,G,O,B,G,O,B,G,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,R,R,W
28.060238, -16.962667, 46, intermediate, beginner,W,W,G,W,W,W,W,W,G,O,O,W,G,G,G,G,G,G,R,R,R,G,R,R,O,R,R,O,O,B,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,R,R,W
9.663422, -32.3508, 46, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,G,G,G,W,W,G,G,R,R,O,R,R,Y,Y,Y,O,O,B,O,O,B,Y,Y,Y,Y,Y,Y,R,R,R,B,B,W,B,B,R,B,B,R
23.453318, -46.423534, 46, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,G,W,W,B,G,R,B,O,R,W,G,Y,Y,G,O,B,G,O,B,Y,Y,R,Y,Y,R,Y,Y,R,O,O,Y,B,B,R,B,B,R
34.84661, -45.577, 46, intermediate, beginner,W,W,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,G,R,Y,Y,G,R,B,O,R,W,O,O,B,G,O,B,G,O,B,Y,Y,R,Y,Y,R,Y,Y,G,B,B,O,B,B,O,R,R,Y
32.932724, -35.319275, 46, intermediate, beginner,W,W,B,W,W,W,W,W,G,O,O,W,G,G,G,O,G,G,R,Y,G,G,R,R,O,R,R,O,O,B,B,O,B,B,O,B,Y,Y,Y,Y,Y,Y,G,R,R,Y,B,W,B,B,O,R,R,Y
23.170673, -39.124744, 46, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,O,G,G,W,W,B,G,R,R,O,R,R,R,R,G,B,O,B,B,O,B,Y,Y,Y,Y,Y,Y,G,Y,R,W,O,Y,B,B,R,Y,B,R
26.981531, -47.29127, 46, intermediate, beginner,O,O,B,W,W,W,W,W,G,O,O,W,G,G,G,R,R,B,W,W,W,G,R,O,O,R,Y,O,R,G,G,O,B,G,O,B,Y,Y,R,Y,Y,Y,Y,Y,G,B,B,R,B,B,R,Y,B,R
31.367868, -47.039627, 46, intermediate, beginner,W,W,W,W,W,W,W,W,G,O,O,W,G,G,G,R,R,B,G,Y,Y,G,R,O,O,R,Y,O,O,B,G,O,B,G,O,B,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,R,R,R
28.555779, -36.380936, 46, intermediate, beginner,W,W,W,W,W,W,W,W,G,O,O,W,G,G,G,O,G,G,G,Y,B,G,R,R,O,R,R,B,O,B,B,O,B,Y,O,B,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,R,R,R
28.234188, -35.315865, 46, intermediate, beginner,W,W,G,W,W,W,W,W,W,B,B,B,G,G,G,O,G,G,W,Y,B,O,R,R,O,R,R,B,O,R,B,O,R,Y,O,R,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,G,G,O
20.481876, -38.05306, 46, intermediate, beginner,B,O,R,W,W,W,W,W,W,B,B,B,G,G,G,O,G,G,W,W,G,O,R,R,O,R,R,R,Y,O,B,O,R,Y,O,R,G,Y,Y,R,Y,Y,B,Y,W,Y,B,O,O,B,G,Y,B,G
26.258747, -44.00113, 46, intermediate, beginner,B,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,G,W,W,Y,O,R,B,O,R,O,O,Y,O,G,O,R,G,O,R,Y,Y,W,Y,Y,Y,G,R,B,Y,B,R,O,B,G,Y,B,G
29.946917, -43.69477, 46, intermediate, beginner,W,W,Y,W,W,W,W,W,W,B,B,B,G,G,G,R,R,G,B,R,G,O,R,B,O,R,O,B,O,R,G,O,R,G,O,R,Y,Y,W,Y,Y,Y,O,Y,O,Y,O,Y,B,B,B,G,G,R
29.962801, -30.977537, 46, intermediate, beginner,W,W,Y,W,W,W,W,W,W,B,B,B,G,G,G,B,G,G,B,R,G,O,R,R,O,R,R,Y,O,R,O,O,R,Y,O,R,O,Y,Y,Y,Y,Y,O,Y,W,G,B,O,B,B,B,G,G,R
17.895096, -37.42325, 46, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,B,G,G,W,W,Y,O,R,R,O,R,R,W,Y,O,O,O,R,Y,O,R,O,Y,Y,Y,Y,Y,G,R,B,O,B,R,B,B,G,G,B,G
24.700054, -45.115982, 46, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,Y,W,W,O,O,R,B,O,R,R,B,Y,O,G,O,R,G,O,R,Y,Y,B,Y,Y,R,O,Y,G,Y,O,W,B,B,G,G,B,G
32.98635, -43.997227, 46, intermediate, beginner,W,W,O,W,W,W,W,W,W,B,B,B,G,G,G,R,R,Y,G,Y,O,O,R,B,O,R,R,Y,O,R,G,O,R,G,O,R,Y,Y,B,Y,Y,R,O,Y,B,G,B,Y,B,B,O,G,G,W
33.32663, -38.366936, 46, intermediate, beginner,W,W,O,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,G,Y,Y,O,R,R,O,R,R,Y,O,R,B,O,R,G,O,R,O,Y,Y,Y,Y,Y,B,R,B,O,B,R,B,B,O,G,G,W
22.112198, -40.946182, 46, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,W,W,O,O,R,R,O,R,R,B,R,B,B,O,R,G,O,R,O,Y,Y,Y,Y,Y,Y,Y,G,R,O,W,B,B,G,O,B,G
23.48103, -43.359, 46, intermediate, beginner,Y,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,O,W,W,R,O,R,O,O,R,W,Y,R,B,G,O,R,G,O,R,Y,Y,G,Y,Y,Y,O,Y,Y,G,B,B,B,B,G,O,B,G
33.027637, -41.866745, 46, intermediate, beginner,W,W,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,O,Y,Y,O,O,R,O,O,R,W,Y,O,R,G,O,R,G,O,R,Y,Y,G,Y,Y,Y,B,R,Y,O,B,G,B,B,B,G,G,B
29.874493, -35.108562, 46, intermediate, beginner,W,W,R,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,Y,Y,O,O,R,R,O,R,R,G,O,R,B,O,R,O,O,R,B,Y,Y,R,Y,Y,Y,Y,G,O,O,W,B,B,B,G,G,B
20.203426, -39.37852, 46, intermediate, beginner,G,O,R,W,W,W,W,W,W,B,B,B,G,G,G,Y,G,G,W,W,R,O,R,R,O,R,R,G,Y,Y,B,O,R,O,O,R,B,Y,Y,R,Y,Y,O,Y,Y,W,B,B,O,B,G,O,B,G
25.403246, -43.000465, 46, intermediate, beginner,G,O,R,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,W,W,W,O,R,B,O,R,B,Y,Y,Y,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,B,R,O,O,B,G,O,B,G,O,B,G
28.912003, -41.30411, 46, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,R,R,R,O,R,B,O,R,B,O,R,B,G,O,R,G,O,R,G,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,O,O,O,B,B,B,G,G,G
27.371658, -23.431763, 46, intermediate, beginner,W,W,W,W,W,W,W,W,W,B,B,B,G,G,G,G,G,G,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,G
34.0689, -21.17378, 46, end, beginner,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
41.632427, 32.08661, 47, start, fridrich,O,O,R,G,W,R,O,G,R,W,W,G,B,G,G,W,W,G,Y,Y,W,B,R,O,Y,Y,Y,B,G,B,Y,O,O,G,W,G,R,R,O,R,Y,W,O,B,R,Y,Y,B,R,B,O,W,B,B
41.619633, 32.02296, 47, intermediate, fridrich,O,O,R,G,W,R,G,W,G,W,B,W,W,G,W,G,G,G,Y,Y,W,B,R,O,O,G,R,B,G,B,Y,O,O,O,R,R,Y,Y,Y,R,Y,W,O,B,R,Y,Y,B,R,B,O,W,B,B
9.309165, -40.07383, 47, intermediate, fridrich,O,O,R,G,W,R,G,W,G,W,B,W,W,G,W,R,O,W,Y,Y,Y,B,R,Y,O,G,B,G,G,B,G,O,O,G,R,R,Y,W,R,Y,Y,B,Y,R,O,O,Y,B,R,B,O,W,B,B
9.302046, -40.080444, 47, intermediate, fridrich,O,O,B,G,W,O,G,W,B,W,B,R,W,G,R,R,O,G,Y,Y,B,Y,R,G,Y,B,O,G,G,B,G,O,O,G,R,R,Y,W,W,Y,Y,W,Y,R,W,O,Y,R,R,B,B,W,B,O
9.290655, -40.073906, 47, intermediate, fridrich,G,G,O,W,W,O,B,O,B,Y,Y,Y,W,G,R,R,O,G,W,Y,B,B,R,G,O,B,O,G,G,W,G,O,B,G,R,R,Y,W,W,Y,Y,W,Y,R,W,O,Y,R,R,B,B,R,O,B
9.284325, -40.067066, 47, intermediate, fridrich,G,G,Y,W,W,R,B,O,G,Y,Y,W,W,G,W,R,O,W,O,B,W,B,R,Y,O,G,B,G,G,W,G,O,B,G,R,R,Y,W,R,Y,Y,B,Y,R,B,O,Y,O,R,B,O,R,O,B
-32.79028, 6.371573, 47, intermediate, fridrich,G,G,Y,W,W,R,G,R,R,R,W,Y,O,G,Y,W,W,W,O,B,W,B,R,Y,B,O,G,G,G,W,G,O,B,R,W,Y,B,G,O,Y,Y,B,Y,R,B,O,Y,O,R,B,O,R,O,B
-32.854828, 6.3563213, 47, intermediate, fridrich,G,G,Y,W,W,Y,G,R,W,R,W,O,O,G,B,W,W,B,B,B,O,O,R,B,G,Y,W,G,G,W,G,O,B,R,W,Y,B,G,O,Y,Y,O,Y,R,B,O,Y,Y,R,B,R,R,O,R
-32.77764, 6.3824754, 47, intermediate, fridrich,G,W,G,R,W,G,W,Y,Y,G,O,B,O,G,B,W,W,B,R,B,O,O,R,B,R,Y,W,G,G,R,G,O,W,R,W,O,B,G,O,Y,Y,O,Y,R,B,O,Y,Y,R,B,R,Y,B,W
-32.622444, 6.410538, 47, intermediate, fridrich,G,W,Y,R,W,R,W,Y,W,G,O,G,O,G,G,W,W,Y,O,B,W,B,R,Y,R,O,R,G,G,R,G,O,W,R,W,O,B,G,B,Y,Y,B,Y,R,B,O,Y,O,R,B,O,Y,B,B
-31.996515, 6.5022035, 47, intermediate, fridrich,G,W,Y,R,W,R,B,G,B,Y,W,W,G,G,O,G,O,G,O,B,W,B,R,Y,R,W,O,G,G,R,G,O,W,R,O,R,W,Y,W,Y,Y,B,Y,R,B,O,Y,O,R,B,O,Y,B,B
-31.727547, 6.5284443, 47, intermediate, fridrich,G,W,Y,R,W,R,B,G,B,Y,W,W,G,G,O,O,Y,W,O,B,O,B,R,Y,R,W,O,G,G,R,O,O,W,G,O,R,W,B,B,Y,Y,R,W,Y,Y,R,G,G,R,B,O,Y,B,B
-30.932037, 6.440815, 47, intermediate, fridrich,G,W,Y,R,W,R,R,W,O,W,O,W,W,G,Y,Y,G,O,O,B,O,B,R,Y,B,B,W,G,G,R,O,O,W,B,G,B,R,O,G,Y,Y,R,W,Y,Y,R,G,G,R,B,O,Y,B,B
-30.87131, 6.3980255, 47, intermediate, fridrich,G,W,W,R,W,Y,R,W,O,W,O,G,W,G,R,Y,G,Y,B,B,O,B,R,B,W,Y,O,G,G,R,O,O,W,B,G,B,R,O,G,Y,Y,O,W,Y,B,R,G,Y,R,B,R,Y,B,O
-30.58023, 6.516525, 47, intermediate, fridrich,R,R,G,W,W,W,O,Y,W,W,B,B,W,G,R,Y,G,Y,Y,B,O,B,R,B,O,Y,O,G,G,W,O,O,O,B,G,G,R,O,G,Y,Y,O,W,Y,B,R,G,Y,R,B,R,B,W,R
-30.459162, 6.654905, 47, intermediate, fridrich,R,R,Y,W,W,R,O,Y,R,W,B,G,W,G,W,Y,G,W,O,B,O,B,R,Y,Y,B,O,G,G,W,O,O,O,B,G,G,R,O,B,Y,Y,R,W,Y,Y,R,G,G,R,B,O,B,W,B
-30.169693, 6.8687716, 47, intermediate, fridrich,R,R,Y,W,W,R,B,O,R,W,G,Y,W,G,W,G,B,W,O,B,O,B,R,Y,B,G,G,G,G,W,O,O,O,Y,B,O,R,Y,O,Y,Y,R,W,Y,Y,R,G,G,R,B,O,B,W,B
-29.855764, 7.0628357, 47, intermediate, fridrich,R,R,Y,W,W,R,B,O,R,W,G,Y,W,G,W,G,Y,O,O,B,R,B,R,G,B,G,G,G,G,W,B,O,O,W,B,O,O,R,Y,Y,Y,Y,R,Y,W,Y,O,G,R,B,O,B,W,B
