x,y,line,cp,algo,up00,up01,up02,up10,up11,up12,up20,up21,up22,front00,front01,front02,front10,front11,front12,front20,front21,front22,right00,right01,right02,right10,right11,right12,right20,right21,right22,left00,left01,left02,left10,left11,left12,left20,left21,left22,down00,down01,down02,down10,down11,down12,down20,down21,down22,back00,back01,back02,back10,back11,back12,back20,back21,back22
-23.32097, -30.142801, 3, intermediate, fridrich,Y,Y,Y,W,W,G,W,W,G,G,B,Y,G,G,Y,G,G,R,O,O,G,R,R,W,R,R,W,B,R,R,O,O,R,O,O,O,Y,Y,B,Y,Y,G,W,O,R,O,W,W,B,B,B,B,B,B
-29.538471, -27.043108, 3, intermediate, fridrich,O,O,G,W,W,G,W,W,G,G,B,Y,G,G,Y,G,G,R,R,O,W,R,R,W,R,R,W,Y,Y,Y,O,O,R,O,O,O,Y,Y,B,Y,Y,G,R,R,B,B,B,O,B,B,W,B,B,W
30.54128, 9.089692, 3, intermediate, fridrich,O,O,O,W,W,W,W,W,W,G,B,G,G,G,G,G,G,G,W,W,W,O,R,R,R,R,R,Y,Y,Y,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,R,R,R,B,B,B,B,B,G,B,B,B
6.469983, -14.971281, 3, intermediate, fridrich,W,W,W,W,W,W,W,W,W,G,B,G,G,G,G,G,G,G,R,R,R,O,R,R,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,G,B
-17.186384, -23.364113, 3, intermediate, fridrich,W,W,Y,W,W,Y,W,W,Y,G,B,B,G,G,B,G,G,B,R,R,R,R,R,O,R,R,R,O,O,O,O,O,R,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,G,G
-11.518271, -21.09482, 3, intermediate, fridrich,Y,W,W,Y,W,W,Y,W,W,G,G,B,G,G,B,G,G,B,O,R,R,R,R,O,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G
-19.605022, -10.460692, 3, intermediate, fridrich,Y,W,B,Y,W,B,Y,W,B,G,G,W,G,G,W,G,G,W,O,R,O,R,R,R,R,O,R,O,O,R,O,O,R,O,O,R,Y,Y,G,Y,Y,G,Y,Y,G,B,B,W,B,B,W,B,B,W
-21.414766, -10.550341, 3, intermediate, fridrich,B,W,Y,B,W,Y,B,W,Y,W,B,B,G,G,W,G,G,W,R,R,O,R,R,R,R,O,R,O,O,R,O,O,R,O,O,O,Y,Y,G,Y,Y,G,Y,Y,G,B,B,W,B,B,W,W,G,G
-3.1708326, -8.241552, 3, intermediate, fridrich,B,W,G,B,W,G,B,W,G,W,B,W,G,G,W,G,G,G,R,O,R,R,R,R,O,R,R,O,O,R,O,O,R,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,W,W,G,W
-3.1311598, -9.07615, 3, intermediate, fridrich,G,W,B,G,W,B,G,W,B,W,G,W,G,G,W,G,G,G,O,O,R,R,R,R,R,R,R,O,O,O,O,O,R,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,W,W,B,W
-21.47871, -10.66771, 3, intermediate, fridrich,G,W,Y,G,W,Y,G,W,Y,W,G,B,G,G,W,G,G,W,R,R,R,R,R,R,R,O,O,O,O,O,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,W,B,G
-20.058533, -10.937449, 3, intermediate, fridrich,Y,W,G,Y,W,G,Y,W,G,G,B,W,G,G,W,G,G,W,R,R,R,R,R,R,O,O,O,O,O,R,O,O,R,O,O,R,Y,Y,B,Y,Y,B,Y,Y,B,B,B,W,B,B,W,B,G,W
-11.481394, -21.086275, 3, intermediate, fridrich,Y,W,W,Y,W,W,Y,W,W,G,B,B,G,G,B,G,G,B,O,R,R,O,R,R,O,R,R,O,O,R,O,O,R,O,O,R,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,G,G
-17.523481, -23.125544, 3, intermediate, fridrich,W,W,Y,W,W,Y,W,W,Y,G,G,B,G,G,B,G,G,B,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,W,Y,Y,W,Y,Y,W,B,B,G,B,B,G,B,B,G
8.027621, -13.482489, 3, end, fridrich,W,W,W,W,W,W,W,W,W,G,G,G,G,G,G,G,G,G,R,R,R,R,R,R,R,R,R,O,O,O,O,O,O,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,B,B
5.5509377, 43.853996, 4, start, beginner,B,W,B,O,W,O,O,O,B,B,B,R,Y,G,R,G,W,R,W,W,G,Y,R,Y,Y,B,G,Y,R,O,G,O,G,W,R,W,O,O,W,Y,Y,B,G,R,O,R,G,Y,W,B,G,Y,B,R
6.140291, 44.28651, 4, intermediate, beginner,B,W,B,O,W,O,W,O,O,R,W,G,R,G,Y,R,B,B,W,W,G,Y,R,Y,W,R,W,Y,R,O,G,O,G,Y,B,G,B,O,O,Y,Y,B,G,R,O,R,G,Y,W,B,G,Y,B,R
6.8662586, 45.00216, 4, intermediate, beginner,B,W,G,O,W,Y,W,O,B,R,W,O,R,G,B,R,B,O,W,Y,W,R,R,W,W,Y,G,Y,R,O,G,O,G,Y,B,G,B,O,Y,Y,Y,G,G,R,R,R,G,B,W,B,O,Y,B,O
6.727365, 45.363625, 4, intermediate, beginner,W,O,B,O,W,W,B,Y,G,W,R,W,R,G,B,R,B,O,Y,Y,W,B,R,W,O,Y,G,Y,R,R,G,O,W,Y,B,O,B,O,Y,Y,Y,G,G,R,R,R,G,B,W,B,O,G,G,O
5.3061833, 44.710968, 4, intermediate, beginner,W,O,B,O,W,O,B,Y,O,W,R,B,R,G,W,R,B,G,W,W,G,Y,R,Y,Y,B,O,Y,R,R,G,O,W,Y,B,O,B,O,W,Y,Y,B,G,R,O,R,G,Y,W,B,G,G,G,R
4.8846674, 44.404278, 4, intermediate, beginner,W,O,B,O,W,O,W,O,B,G,B,R,W,G,R,B,R,W,W,W,G,Y,R,Y,Y,B,O,Y,R,R,G,O,W,Y,B,O,O,Y,B,Y,Y,B,G,R,O,R,G,Y,W,B,G,G,G,R
3.3878834, 44.09102, 4, intermediate, beginner,W,O,B,O,W,O,W,O,B,G,B,R,W,G,R,O,Y,G,W,W,R,Y,R,G,Y,B,Y,B,R,R,R,O,W,W,B,O,B,B,O,Y,Y,R,O,Y,G,Y,G,Y,W,B,G,G,G,R
2.6929188, 44.097717, 4, intermediate, beginner,W,O,B,O,W,O,Y,B,Y,R,R,G,B,G,Y,G,W,O,W,W,R,Y,R,G,O,B,B,B,R,R,R,O,W,W,O,B,O,B,W,Y,Y,R,O,Y,G,Y,G,Y,W,B,G,G,G,R
1.427041, 44.568764, 4, intermediate, beginner,W,O,G,O,W,Y,Y,B,O,R,R,W,B,G,R,G,W,G,O,Y,W,B,R,W,B,G,R,B,R,R,R,O,W,W,O,B,O,B,Y,Y,Y,G,O,Y,R,Y,G,B,W,B,O,G,G,Y
1.3998419, 44.0999, 4, intermediate, beginner,Y,O,W,B,W,O,O,Y,G,B,B,O,B,G,R,G,W,G,G,Y,W,G,R,W,Y,G,R,B,R,R,R,O,R,W,O,W,O,B,Y,Y,Y,G,O,Y,R,Y,G,B,W,B,O,B,W,R
2.0303628, 43.564823, 4, intermediate, beginner,Y,O,B,B,W,O,O,Y,R,B,B,W,B,G,O,G,W,G,W,W,R,Y,R,G,G,G,Y,B,R,R,R,O,R,W,O,W,O,B,O,Y,Y,R,O,Y,G,Y,G,Y,W,B,G,B,W,R
2.3284688, 42.023643, 4, intermediate, beginner,Y,O,B,B,W,O,O,B,O,G,W,G,O,G,B,W,B,B,W,W,R,Y,R,G,W,O,W,B,R,R,R,O,R,G,G,Y,R,Y,O,Y,Y,R,O,Y,G,Y,G,Y,W,B,G,B,W,R
2.3676777, 41.116093, 4, intermediate, beginner,Y,O,B,B,W,O,O,B,O,G,W,G,O,G,B,W,G,R,W,W,Y,Y,R,G,W,O,Y,W,R,R,B,O,R,B,G,Y,O,R,G,Y,Y,Y,R,Y,O,G,R,B,W,B,G,B,W,R
2.4678993, 40.133114, 4, intermediate, beginner,O,B,Y,B,W,O,O,O,B,W,Y,W,O,G,B,W,G,R,B,W,Y,W,R,G,R,O,Y,W,R,G,B,O,W,B,G,G,O,R,G,Y,Y,Y,R,Y,O,G,R,B,W,B,G,Y,R,R
2.8080752, 38.87885, 4, intermediate, beginner,O,B,Y,B,W,O,B,G,G,W,O,W,G,G,Y,R,B,W,B,W,Y,W,R,G,O,O,B,W,R,G,B,O,W,G,R,O,Y,O,R,Y,Y,Y,R,Y,O,G,R,B,W,B,G,Y,R,R
3.751948, 37.882996, 4, intermediate, beginner,O,B,W,B,W,Y,B,G,W,W,O,R,G,G,Y,R,B,O,O,W,B,O,R,W,B,G,Y,W,R,G,B,O,W,G,R,O,Y,O,B,Y,Y,G,R,Y,R,G,R,Y,W,B,O,Y,R,G
3.6473842, 37.779007, 4, intermediate, beginner,B,B,O,G,W,B,W,Y,W,B,O,O,G,G,Y,R,B,O,Y,W,B,R,R,W,G,G,Y,W,R,W,B,O,O,G,R,R,Y,O,B,Y,Y,G,R,Y,R,G,R,Y,W,B,O,O,W,G
2.523106, 38.360207, 4, intermediate, beginner,B,B,Y,G,W,O,W,Y,G,B,O,O,G,G,B,R,B,W,B,W,Y,W,R,G,Y,R,G,W,R,W,B,O,O,G,R,R,Y,O,O,Y,Y,Y,R,Y,O,G,R,B,W,B,G,O,W,R
1.2100961, 38.071114, 4, intermediate, beginner,B,B,Y,G,W,O,O,O,Y,W,B,R,B,G,G,O,O,B,B,W,Y,W,R,G,G,R,R,W,R,W,B,O,O,Y,R,G,G,Y,W,Y,Y,Y,R,Y,O,G,R,B,W,B,G,O,W,R
-0.115683615, 37.342957, 4, checkpoint, beginner,B,B,Y,G,W,O,O,O,Y,W,B,R,B,G,G,R,G,Y,B,W,G,W,R,R,G,R,B,O,R,W,O,O,O,B,R,G,W,Y,O,Y,Y,Y,G,Y,R,Y,B,W,W,B,G,O,W,R
-0.6945442, 37.52309, 4, intermediate, beginner,B,B,O,G,W,Y,O,O,R,W,B,W,B,G,G,R,G,R,B,R,G,R,R,W,G,W,B,O,R,W,O,O,O,B,R,G,W,Y,Y,Y,Y,O,G,Y,Y,Y,B,R,W,B,G,O,W,Y
-2.2060106, 38.626923, 4, intermediate, beginner,O,G,B,O,W,B,R,Y,O,G,R,B,B,G,G,R,G,R,O,R,G,W,R,W,Y,W,B,O,R,W,O,O,B,B,R,W,W,Y,Y,Y,Y,O,G,Y,Y,Y,B,R,W,B,G,G,O,W
-2.1884427, 38.659428, 4, intermediate, beginner,O,G,Y,O,W,O,R,Y,Y,G,R,R,B,G,G,R,G,W,B,W,Y,W,R,W,G,R,O,O,R,W,O,O,B,B,R,W,W,Y,B,Y,Y,B,G,Y,O,Y,B,B,W,B,G,G,O,R
-3.222606, 37.58353, 4, intermediate, beginner,R,O,O,Y,W,G,Y,O,Y,G,W,B,B,G,G,R,G,W,G,W,Y,O,R,W,R,R,O,O,R,G,O,O,R,B,R,R,W,Y,B,Y,Y,B,G,Y,O,Y,B,B,W,B,G,W,B,W
-3.1299329, 37.531883, 4, intermediate, beginner,R,O,B,Y,W,B,Y,O,O,G,W,B,B,G,G,R,G,W,O,R,R,W,R,O,Y,W,G,O,R,G,O,O,R,B,R,R,W,Y,O,Y,Y,G,G,Y,Y,Y,B,B,W,B,G,W,B,W
-1.9606698, 36.71556, 4, intermediate, beginner,O,O,Y,B,W,Y,B,O,R,W,B,W,B,G,G,R,G,W,R,R,R,R,R,O,G,W,G,O,R,Y,O,O,W,B,R,O,W,Y,O,Y,Y,G,G,Y,Y,Y,B,B,W,B,G,B,W,G
-1.219547, 35.749214, 4, intermediate, beginner,O,O,O,B,W,G,B,O,Y,W,B,B,B,G,G,R,G,G,G,W,G,O,R,R,R,R,R,O,R,Y,O,O,W,B,R,O,W,Y,Y,Y,Y,Y,G,Y,R,Y,B,W,W,B,G,B,W,W
-0.15223613, 36.109596, 4, intermediate, beginner,B,B,O,O,W,O,Y,G,O,R,O,G,B,G,G,R,G,G,B,W,G,W,R,R,W,R,R,O,R,W,O,O,B,B,R,B,W,Y,Y,Y,Y,Y,G,Y,R,Y,B,W,W,B,G,O,W,Y
0.24926746, 34.68601, 4, intermediate, beginner,B,B,O,O,W,O,B,R,B,R,B,R,G,G,O,G,G,G,B,W,G,W,R,R,Y,G,O,O,R,W,O,O,B,Y,Y,W,R,R,W,Y,Y,Y,G,Y,R,Y,B,W,W,B,G,O,W,Y
-0.13325061, 34.619102, 4, intermediate, beginner,O,O,B,B,W,R,B,O,B,W,B,W,G,G,O,G,G,G,R,W,G,B,R,R,R,G,O,O,R,Y,O,O,W,Y,Y,O,R,R,W,Y,Y,Y,G,Y,R,Y,B,W,W,B,G,B,W,Y
-0.7253447, 35.44071, 4, intermediate, beginner,O,O,B,B,W,R,R,G,O,W,O,G,B,G,G,W,G,G,R,W,G,B,R,R,W,R,R,O,R,Y,O,O,W,B,O,B,O,Y,Y,Y,Y,Y,G,Y,R,Y,B,W,W,B,G,B,W,Y
27.178827, 3.9169538, 4, intermediate, beginner,O,R,Y,B,W,R,R,G,O,W,O,G,B,G,G,W,G,G,O,O,B,B,R,R,W,R,R,R,Y,G,O,O,W,B,O,B,O,Y,Y,Y,Y,Y,G,W,R,W,G,Y,B,B,W,Y,W,B
26.779701, 3.3845727, 4, intermediate, beginner,O,G,R,R,W,B,Y,R,O,B,W,Y,B,G,G,W,G,G,B,O,B,W,R,R,G,R,R,R,Y,W,O,O,B,B,O,O,O,Y,Y,Y,Y,Y,G,W,R,W,G,Y,B,B,W,G,O,W
26.241594, 2.4246933, 4, intermediate, beginner,R,W,G,R,W,B,Y,R,O,B,W,Y,B,G,G,W,G,G,R,Y,W,W,R,R,G,R,R,B,O,B,O,O,B,B,O,O,O,Y,Y,Y,Y,Y,R,G,O,W,O,G,W,B,B,Y,G,W
25.962276, 1.8644015, 4, intermediate, beginner,Y,R,R,R,W,W,O,B,G,G,W,R,B,G,G,W,G,G,Y,Y,W,G,R,R,W,R,R,B,O,B,O,O,W,B,O,Y,O,Y,Y,Y,Y,Y,R,G,O,W,O,G,W,B,B,O,B,B
12.595138, 8.080679, 4, intermediate, beginner,B,O,B,R,W,W,O,B,G,G,W,R,B,G,G,W,G,G,Y,R,R,G,R,R,W,R,R,O,G,R,O,O,W,B,O,Y,O,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,W,W,O
12.902082, 5.652393, 4, intermediate, beginner,B,W,G,O,W,B,B,R,O,R,W,Y,B,G,G,W,G,G,R,R,R,W,R,R,G,R,R,O,G,O,O,O,W,B,O,W,O,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,Y,G,W
13.645729, 5.950111, 4, intermediate, beginner,R,W,G,B,W,B,W,R,O,O,W,Y,Y,G,G,W,G,G,R,R,R,W,R,R,G,R,R,O,W,W,G,O,O,O,O,B,G,Y,Y,O,Y,Y,Y,Y,Y,B,B,B,O,B,B,B,G,W
13.677234, 7.7481813, 4, intermediate, beginner,W,B,R,R,W,W,O,B,G,G,W,R,Y,G,G,W,G,G,B,R,R,G,R,R,W,R,R,O,W,O,G,O,W,O,O,Y,G,Y,Y,O,Y,Y,Y,Y,Y,B,B,B,O,B,B,B,O,W
12.94903, 7.643051, 4, intermediate, beginner,B,B,R,O,W,W,B,B,G,W,W,R,R,G,G,O,G,G,B,R,R,G,R,R,W,R,R,O,G,O,O,O,W,Y,W,O,G,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,Y,O,W
12.801023, 6.276248, 4, intermediate, beginner,R,W,G,B,W,B,B,O,B,O,W,O,R,G,G,O,G,G,R,R,R,W,R,R,W,R,R,O,G,W,O,O,O,Y,W,Y,G,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,B,G,W
14.32652, 6.8973794, 4, intermediate, beginner,O,W,G,R,W,B,O,O,B,G,W,O,Y,G,G,W,G,G,R,R,R,W,R,R,W,R,R,W,O,Y,G,O,W,O,O,Y,G,Y,Y,O,Y,Y,B,Y,Y,R,B,B,B,B,B,B,G,W
14.383594, 7.698866, 4, intermediate, beginner,O,R,O,O,W,W,B,B,G,W,W,R,Y,G,G,W,G,G,B,R,R,G,R,R,W,R,R,W,O,G,G,O,W,O,O,O,G,Y,Y,O,Y,Y,B,Y,Y,R,B,B,B,B,B,Y,W,Y
11.850409, 7.1796794, 4, intermediate, beginner,R,R,O,B,W,W,Y,B,G,O,W,R,O,G,G,B,G,G,B,R,R,G,R,R,W,R,R,O,G,W,O,O,O,O,W,G,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,B,W,Y
11.485281, 5.46246, 4, intermediate, beginner,O,W,G,R,W,B,R,B,Y,W,O,G,O,G,G,B,G,G,R,R,R,W,R,R,O,R,R,O,G,Y,O,O,W,O,W,B,W,Y,Y,Y,Y,Y,W,Y,Y,G,B,B,O,B,B,B,G,W
10.501744, 6.0784817, 4, intermediate, beginner,G,W,G,O,W,B,B,B,Y,O,O,G,R,G,G,R,G,G,R,R,R,W,R,R,O,R,R,O,O,O,W,O,G,B,W,Y,W,Y,Y,O,Y,Y,B,Y,Y,W,B,B,Y,B,B,W,G,W
9.889475, 5.9534473, 4, intermediate, beginner,B,O,G,B,W,W,Y,B,G,O,W,R,R,G,G,R,G,G,W,R,R,G,R,R,W,R,R,O,O,O,W,O,O,B,W,G,W,Y,Y,O,Y,Y,B,Y,Y,W,B,B,Y,B,B,Y,G,O
9.022172, 4.8508596, 4, intermediate, beginner,O,O,G,R,W,W,R,B,G,W,W,R,O,G,G,B,G,G,W,R,R,G,R,R,W,R,R,O,O,G,O,O,W,O,W,B,W,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,O
14.787156, -16.813255, 4, intermediate, beginner,O,O,G,R,W,W,W,R,R,R,G,G,W,G,G,W,O,B,W,R,R,G,R,R,Y,Y,W,O,O,G,O,O,W,R,B,G,B,W,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,O
14.85543, -16.771772, 4, intermediate, beginner,B,O,G,B,W,W,Y,R,R,O,G,G,R,G,G,W,O,B,W,R,R,G,R,R,Y,Y,W,R,O,O,B,O,O,G,W,G,R,W,O,W,Y,Y,W,Y,Y,B,B,B,Y,B,B,Y,G,O
9.002401, 5.577396, 4, intermediate, beginner,B,O,G,B,W,W,G,W,G,W,R,O,O,G,G,B,G,G,W,R,R,G,R,R,Y,R,R,R,O,O,B,O,O,O,W,R,W,Y,Y,W,Y,Y,W,Y,Y,B,B,B,Y,B,B,Y,G,O
7.495394, 4.6215124, 4, intermediate, beginner,W,O,G,O,W,W,B,W,G,W,R,O,W,G,G,W,G,G,W,R,R,G,R,R,Y,R,R,O,O,R,O,O,W,R,B,O,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,G,G,O
6.6559176, 4.4775443, 4, intermediate, beginner,B,O,W,W,W,O,G,W,G,Y,G,W,W,G,G,W,G,G,G,R,R,G,R,R,O,R,R,O,O,W,O,O,R,R,B,O,B,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,R
-35.20314, 20.814709, 4, intermediate, beginner,B,O,W,W,W,O,R,B,O,W,W,Y,G,G,G,G,G,W,G,R,R,G,R,R,G,W,G,O,O,W,O,O,R,Y,Y,B,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,W,R
-42.587193, 18.728598, 4, intermediate, beginner,R,W,B,B,W,O,O,O,W,G,G,G,G,G,G,G,G,W,O,R,R,W,R,R,R,W,G,O,O,W,O,O,W,Y,Y,Y,R,R,O,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
-1.6802005, -5.4859467, 4, checkpoint, beginner,R,W,B,B,W,O,R,W,G,G,G,W,G,G,G,G,G,G,O,R,R,W,R,R,O,R,R,O,O,W,O,O,W,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
-0.34722432, -0.5127059, 4, intermediate, beginner,R,B,R,W,W,W,G,O,B,O,W,O,G,G,G,G,G,G,B,R,R,R,R,R,W,R,R,O,O,G,O,O,G,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
-41.77751, 13.734569, 4, intermediate, beginner,R,B,R,W,W,W,O,O,W,G,G,O,G,G,W,G,G,O,B,R,R,R,R,R,G,O,B,O,O,G,O,O,G,Y,Y,Y,R,R,W,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,W,W
-45.302406, 9.076329, 4, intermediate, beginner,R,B,O,W,W,W,O,O,O,G,G,W,G,G,Y,G,G,Y,G,R,B,O,R,R,B,R,R,O,O,G,O,O,G,Y,Y,Y,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,W,W,W
-41.70261, 4.1048574, 4, intermediate, beginner,O,W,R,O,W,B,O,W,O,B,O,G,G,G,Y,G,G,Y,W,R,B,W,R,R,W,R,R,O,O,G,O,O,G,Y,Y,W,R,R,B,Y,Y,B,Y,Y,W,B,B,R,B,B,W,Y,G,G
-34.859043, 11.237285, 4, intermediate, beginner,O,W,R,O,W,W,O,W,G,B,O,R,G,G,B,G,G,O,B,R,R,R,R,R,W,W,W,O,O,G,O,O,G,Y,Y,W,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,Y,G,W
-40.305107, 18.27219, 4, intermediate, beginner,R,W,G,W,W,W,O,O,O,G,G,W,G,G,B,G,G,O,R,R,R,O,R,R,B,W,W,O,O,W,O,O,G,Y,Y,Y,R,R,G,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
1.9514087, -6.885154, 4, checkpoint, beginner,R,W,G,W,W,W,B,W,W,W,B,O,G,G,G,G,G,G,R,R,R,O,R,R,G,R,R,O,O,W,O,O,G,O,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,W
3.0431552, -8.315201, 4, intermediate, beginner,W,W,B,W,W,W,G,W,R,W,R,B,G,G,G,G,G,G,O,R,R,G,R,R,W,R,R,O,O,G,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,O,B,W
27.569292, -6.826707, 4, intermediate, beginner,O,R,R,W,W,W,G,W,R,W,R,B,G,G,G,G,G,G,Y,Y,Y,G,R,R,W,R,R,W,W,B,O,O,O,O,O,R,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,B,B,B,W,B,B
28.812166, -6.243302, 4, intermediate, beginner,G,W,O,W,W,R,R,W,R,W,G,Y,G,G,G,G,G,G,W,Y,Y,B,R,R,B,R,R,W,W,W,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,G,O,O,O,B,B,B,B,B,R,O,B
2.6745627, -17.898834, 4, intermediate, beginner,W,W,W,W,W,R,R,W,R,W,G,Y,G,G,G,G,G,G,G,W,O,B,R,R,B,R,R,O,O,G,O,O,R,O,O,B,Y,Y,Y,Y,Y,Y,Y,Y,W,B,B,B,B,B,O,O,B,R
0.54140323, -13.433624, 4, intermediate, beginner,R,W,W,W,W,W,R,R,W,B,B,G,G,G,G,G,G,G,O,W,O,B,R,R,R,R,R,O,O,W,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,Y,Y,W,B,B,B,B,B,O,B,R,G
27.939257, -5.2024236, 4, intermediate, beginner,O,W,O,W,W,W,R,R,W,B,B,G,G,G,G,G,G,G,W,Y,Y,B,R,R,R,R,R,R,W,W,O,O,G,O,O,Y,Y,Y,Y,Y,Y,Y,W,O,O,B,B,B,R,B,B,G,O,B
27.183445, -5.6937656, 4, intermediate, beginner,W,R,R,W,W,W,O,W,O,B,O,G,G,G,G,G,G,G,Y,Y,Y,G,R,R,W,R,R,R,W,R,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,W,O,O,B,B,B,R,B,B,G,B,B
4.1909194, -3.5370214, 4, intermediate, beginner,R,W,R,W,W,W,O,W,O,B,O,G,G,G,G,G,G,G,W,R,R,G,R,R,W,R,R,O,O,W,O,O,B,O,O,W,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,B,R,G
9.411248, -5.792382, 4, intermediate, beginner,O,W,R,W,W,W,O,W,R,W,G,W,G,G,G,G,G,G,B,R,R,R,R,R,G,R,R,O,O,B,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,Y,Y,Y,B,B,B,B,B,B,W,B,W
32.940495, 6.1639857, 4, intermediate, beginner,O,O,B,W,W,W,O,W,R,W,G,W,G,G,G,G,G,G,O,W,R,R,R,R,G,R,R,Y,Y,Y,O,O,O,O,O,G,Y,Y,Y,Y,Y,Y,R,R,B,B,B,W,B,B,B,B,B,W
46.07071, 0.28402513, 4, intermediate, beginner,O,O,B,W,W,W,O,W,R,W,G,W,G,G,G,R,R,R,O,W,B,R,R,B,G,R,W,G,Y,Y,G,O,O,G,O,G,Y,Y,B,Y,Y,R,Y,Y,R,O,O,Y,B,B,B,B,B,W
45.27359, -4.525441, 4, intermediate, beginner,O,W,B,W,W,W,O,W,R,W,G,W,G,G,G,R,R,R,R,Y,Y,R,R,B,G,R,W,O,O,B,G,O,O,G,O,G,Y,Y,B,Y,Y,R,Y,Y,G,B,B,O,B,B,O,W,B,Y
39.19543, -2.0568843, 4, intermediate, beginner,O,W,B,W,W,W,O,W,R,W,G,W,G,G,G,O,G,G,R,Y,R,R,R,R,G,R,R,O,O,B,B,O,O,B,O,G,Y,Y,Y,Y,Y,Y,G,R,B,Y,B,W,B,B,O,W,B,Y
38.077927, 1.2947873, 4, intermediate, beginner,O,O,B,W,W,W,O,W,R,W,G,W,G,G,G,O,G,G,O,W,B,R,R,R,G,R,R,B,R,G,B,O,O,B,O,G,Y,Y,Y,Y,Y,Y,R,Y,R,W,O,Y,B,B,B,Y,B,W
48.28122, -0.32874548, 4, intermediate, beginner,O,O,B,W,W,W,O,W,R,W,G,W,G,G,G,R,R,B,O,W,W,R,R,O,G,R,Y,O,R,G,G,O,O,G,O,G,Y,Y,R,Y,Y,Y,Y,Y,R,B,B,B,B,B,B,Y,B,W
47.463448, -3.7925992, 4, intermediate, beginner,O,W,W,W,W,W,O,W,R,W,G,W,G,G,G,R,R,B,R,Y,Y,R,R,O,G,R,Y,O,O,B,G,O,O,G,O,G,Y,Y,R,Y,Y,Y,G,R,O,Y,B,B,B,B,B,W,B,B
36.314392, -1.2062235, 4, intermediate, beginner,O,W,W,W,W,W,O,W,R,W,G,W,G,G,G,O,G,G,R,Y,B,R,R,R,G,R,R,B,O,B,B,O,O,Y,O,G,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,W,B,B
35.470146, -4.5183473, 4, intermediate, beginner,W,W,R,W,W,W,O,W,O,B,O,G,G,G,G,O,G,G,W,Y,B,G,R,R,W,R,R,B,O,B,B,O,B,Y,O,W,G,Y,Y,R,Y,Y,O,Y,R,Y,O,Y,B,B,B,R,R,G
39.033985, 7.7929688, 4, intermediate, beginner,B,O,B,W,W,W,O,W,O,B,O,G,G,G,G,O,G,G,W,W,R,G,R,R,W,R,R,R,Y,O,B,O,B,Y,O,W,G,Y,Y,R,Y,Y,B,Y,W,Y,B,G,O,B,R,Y,B,R
44.996914, 5.200764, 4, intermediate, beginner,B,O,B,W,W,W,O,W,O,B,O,G,G,G,G,R,R,R,W,W,Y,G,R,B,W,R,G,O,Y,O,G,O,B,G,O,W,Y,Y,W,Y,Y,Y,G,R,B,Y,B,R,O,B,R,Y,B,R
