x,y,line,cp,algo,player,age,ECO,UTCTime,Opening,BlackElo,Result,Site,Black,WhiteElo,TimeControl,White,UTCDate,Date,Termination,Event,Round,eval,clk,a8,b8,c8,d8,e8,f8,g8,h8,a7,b7,c7,d7,e7,f7,g7,h7,a6,b6,c6,d6,e6,f6,g6,h6,a5,b5,c5,d5,e5,f5,g5,h5,a4,b4,c4,d4,e4,f4,g4,h4,a3,b3,c3,d3,e3,f3,g3,h3,a2,b2,c2,d2,e2,f2,g2,h2,a1,b1,c1,d1,e1,f1,g1,h1
12.985432036730645,3.409310334245336,129,0,OliviaKawaii,OliviaKawaii,2,B33,00:00:58,Sicilian Defense: Open,1196,0-1,https://lichess.org/Xj3bXzkT,OliviaKawaii,1405,180+8,Job_51,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.32,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
8.072227491007467,18.297919549886338,129,0,OliviaKawaii,Job_51,3,B33,00:00:58,Sicilian Defense: Open,1196,0-1,https://lichess.org/Xj3bXzkT,OliviaKawaii,1405,180+8,Job_51,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:03:07,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
10.390905040358813,16.769525257030477,129,1,OliviaKawaii,OliviaKawaii,4,B33,00:00:58,Sicilian Defense: Open,1196,0-1,https://lichess.org/Xj3bXzkT,OliviaKawaii,1405,180+8,Job_51,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.32,0:03:07,br,,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bn,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
-18.07111893852075,-9.689759262378047,130,1,rkchess123,Elliott810,0,A08,00:00:51,King's Indian Attack: Sicilian Variation,2251,1-0,https://lichess.org/aaWlVb0x,Elliott810,2264,180+2,rkchess123,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.640248465397435,-15.371156129082273,130,0,rkchess123,rkchess123,1,A08,00:00:51,King's Indian Attack: Sicilian Variation,2251,1-0,https://lichess.org/aaWlVb0x,Elliott810,2264,180+2,rkchess123,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
13.694096710370895,-8.785180421394829,130,0,rkchess123,Elliott810,2,A08,00:00:51,King's Indian Attack: Sicilian Variation,2251,1-0,https://lichess.org/aaWlVb0x,Elliott810,2264,180+2,rkchess123,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.13,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
13.088674433076772,-7.688340655482992,130,1,rkchess123,rkchess123,3,A08,00:00:51,King's Indian Attack: Sicilian Variation,2251,1-0,https://lichess.org/aaWlVb0x,Elliott810,2264,180+2,rkchess123,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.05,0:03:01,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,,,wp,,,,,,,wp,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-18.628291316115668,-8.41473605634844,131,1,Gianfranco7,AFloppyDog,0,C50,00:00:52,Giuoco Piano,1919,1-0,https://lichess.org/2JYCIV6a,AFloppyDog,1887,600+0,Gianfranco7,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
5.001723680135747,-14.294029473319036,131,0,Gianfranco7,Gianfranco7,1,C50,00:00:52,Giuoco Piano,1919,1-0,https://lichess.org/2JYCIV6a,AFloppyDog,1887,600+0,Gianfranco7,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
22.274664972485304,-9.350675285213658,131,0,Gianfranco7,AFloppyDog,2,C50,00:00:52,Giuoco Piano,1919,1-0,https://lichess.org/2JYCIV6a,AFloppyDog,1887,600+0,Gianfranco7,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.12,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
29.14676901307289,6.510982739524799,131,0,Gianfranco7,Gianfranco7,3,C50,00:00:52,Giuoco Piano,1919,1-0,https://lichess.org/2JYCIV6a,AFloppyDog,1887,600+0,Gianfranco7,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.17,0:09:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
16.650579510122494,13.983386266472717,131,0,Gianfranco7,AFloppyDog,4,C50,00:00:52,Giuoco Piano,1919,1-0,https://lichess.org/2JYCIV6a,AFloppyDog,1887,600+0,Gianfranco7,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.18,0:09:59,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
21.765010361123164,16.27198225566197,131,1,Gianfranco7,Gianfranco7,5,C50,00:00:52,Giuoco Piano,1919,1-0,https://lichess.org/2JYCIV6a,AFloppyDog,1887,600+0,Gianfranco7,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.13,0:09:58,br,,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
-17.595310324960774,-8.727335410020924,132,1,Salo_1209,edbrown,0,B10,00:00:52,Caro-Kann Defense: Hillbilly Attack,1209,1-0,https://lichess.org/6YkrPTIS,edbrown,1292,600+0,Salo_1209,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.0070163009175745,-15.351183883985453,132,0,Salo_1209,Salo_1209,1,B10,00:00:52,Caro-Kann Defense: Hillbilly Attack,1209,1-0,https://lichess.org/6YkrPTIS,edbrown,1292,600+0,Salo_1209,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.24,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
6.278859579035411,-3.9993690728456333,132,1,Salo_1209,edbrown,2,B10,00:00:52,Caro-Kann Defense: Hillbilly Attack,1209,1-0,https://lichess.org/6YkrPTIS,edbrown,1292,600+0,Salo_1209,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.13,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,bp,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-17.595310324960774,-8.727335410020924,133,1,Troll_ey,Troll_ey,0,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.004946339938409,-15.348889680184302,133,0,Troll_ey,sinemetu1,1,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
23.300504256167738,-8.204093927382386,133,0,Troll_ey,Troll_ey,2,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.12,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
28.95712751755875,6.270176260131684,133,0,Troll_ey,sinemetu1,3,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.17,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
26.38412494874174,7.893744480677322,133,0,Troll_ey,Troll_ey,4,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.21,0:03:01,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,bn,,,,,,,bp,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
26.33250642619059,8.903944006060133,133,0,Troll_ey,sinemetu1,5,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.61,0:02:59,br,bn,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,bn,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
22.613449841128514,14.835074525701753,133,1,Troll_ey,Troll_ey,6,C50,00:01:00,Four Knights Game: Italian Variation,1068,0-1,https://lichess.org/sI2ZcLuC,Troll_ey,962,180+2,sinemetu1,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.48,0:03:01,br,,bb,bq,bk,bb,,br,bp,bp,bp,bp,,bp,bp,bp,,,bn,,,bn,,,,,,,bp,,,,,,wb,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,,,wr
-17.570076091426248,-8.764662829116896,134,1,Cheekclappa,Cheekclappa,0,A45,00:01:00,Indian Defense,1589,0-1,https://lichess.org/be5403Zq,Cheekclappa,1571,600+0,AxiesInfinity,2021.08.01,2021.08.01,Time forfeit,Rated Rapid game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-14.671285090526885,17.852507950666677,134,1,Cheekclappa,AxiesInfinity,1,A45,00:01:00,Indian Defense,1589,0-1,https://lichess.org/be5403Zq,Cheekclappa,1571,600+0,AxiesInfinity,2021.08.01,2021.08.01,Time forfeit,Rated Rapid game,-,0.0,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-18.61319844843366,-8.400975362603432,135,1,BecomingaPro,Hachess1,0,C21,00:01:13,Center Game: Kieseritzky Variation,924,1-0,https://lichess.org/2svTwpCU,Hachess1,927,180+0,BecomingaPro,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
5.003765904489769,-14.292113991972222,135,0,BecomingaPro,BecomingaPro,1,C21,00:01:13,Center Game: Kieseritzky Variation,924,1-0,https://lichess.org/2svTwpCU,Hachess1,927,180+0,BecomingaPro,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
22.471555898273763,-9.160609749372993,135,0,BecomingaPro,Hachess1,2,C21,00:01:13,Center Game: Kieseritzky Variation,924,1-0,https://lichess.org/2svTwpCU,Hachess1,927,180+0,BecomingaPro,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0.12,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
19.138420941369347,-7.628188088339032,135,0,BecomingaPro,BecomingaPro,3,C21,00:01:13,Center Game: Kieseritzky Variation,924,1-0,https://lichess.org/2svTwpCU,Hachess1,927,180+0,BecomingaPro,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.1,0:02:58,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,bp,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
10.864290514075298,-5.880150799918252,135,1,BecomingaPro,Hachess1,4,C21,00:01:13,Center Game: Kieseritzky Variation,924,1-0,https://lichess.org/2svTwpCU,Hachess1,927,180+0,BecomingaPro,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,-0.15,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,,,,,,,,,,,,,,,,bp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-18.02474631990513,-8.256411561030363,136,1,Gomez_jrS,Gomez_jrS,0,A00,00:01:15,Hungarian Opening,1370,0-1,https://lichess.org/4RgFkZoG,Gomez_jrS,1330,300+0,nilakite2,2021.08.01,2021.08.01,Time forfeit,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-18.024425126094147,-8.256140750634485,137,1,JustoTriana,JustoTriana,0,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
4.001521238757325,-15.351878077568173,137,0,JustoTriana,Gabriel_Young,1,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.24,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
12.985432036730645,3.409310334245336,137,0,JustoTriana,JustoTriana,2,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.32,0:05:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
8.069677727243626,18.298956546917434,137,0,JustoTriana,Gabriel_Young,3,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:04:57,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,bp,bp,bp,bp,bp,,,,,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
5.546569282869378,20.151028130551914,137,0,JustoTriana,JustoTriana,4,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:04:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,,,,,,bp,,,,,,,,,,wp,,,,,,,,,wn,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
4.125453186330795,19.471817913536878,137,0,JustoTriana,Gabriel_Young,5,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.15,0:04:39,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,,,,,,bp,,,,,,,,,wp,wp,,,,,,,,,wn,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
3.0823945727412454,19.161001004119584,137,0,JustoTriana,JustoTriana,6,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.13,0:04:58,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,,,,,,,,,,,,,,,bp,wp,,,,,,,,,wn,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
2.1294200544648745,18.421900661086614,137,0,JustoTriana,Gabriel_Young,7,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.0,0:04:39,br,bn,bb,bq,bk,bb,bn,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,,,,,,,,,,,,,,,wn,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
1.147202123377365,17.826193851842007,137,0,JustoTriana,JustoTriana,8,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.14,0:04:56,br,bn,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,bn,,,,,,,,,,,,,,wn,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,,wr
0.38007531720153404,17.326080328124416,137,0,JustoTriana,Gabriel_Young,9,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.18,0:04:36,br,bn,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,,bp,,bn,,,,,,,,,,,,,,wn,wp,,,,,,wn,,,,,,wp,wp,wp,,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
0.3468863348600523,17.35336749094144,137,0,JustoTriana,JustoTriana,10,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.47,0:04:55,br,,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,bn,bp,,bn,,,,,,,,,,,,,,wn,wp,,,,,,wn,,,,,,wp,wp,wp,,,wp,wp,wp,wr,,wb,wq,wk,wb,,wr
0.2692745946018367,17.478721912252677,137,1,JustoTriana,Gabriel_Young,11,B58,00:01:15,Sicilian Defense: Boleslavsky Variation,2464,0-1,https://lichess.org/QkkUH3Om,JustoTriana,2456,300+0,Gabriel_Young,2021.08.01,2021.08.01,Normal,Rated Blitz game,-,0.12,0:04:35,br,,bb,bq,bk,bb,,br,bp,bp,,,bp,bp,bp,bp,,,bn,bp,,bn,,,,,,,,,,,,,,wn,wp,,,,,,wn,,,,,,wp,wp,wp,,wb,wp,wp,wp,wr,,wb,wq,wk,,,wr
-18.024385519564092,-8.256419432468734,138,1,erikwern,spassky2019,0,C01,00:01:44,French Defense: Exchange Variation,1657,1-0,https://lichess.org/g3Jd3jBk,spassky2019,1956,180+0,erikwern,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CESKaiLM,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
5.335968056326823,-14.198427655339062,138,0,erikwern,erikwern,1,C01,00:01:44,French Defense: Exchange Variation,1657,1-0,https://lichess.org/g3Jd3jBk,spassky2019,1956,180+0,erikwern,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CESKaiLM,-,0.24,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
13.69420093568102,-8.785092549666047,138,0,erikwern,spassky2019,2,C01,00:01:44,French Defense: Exchange Variation,1657,1-0,https://lichess.org/g3Jd3jBk,spassky2019,1956,180+0,erikwern,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CESKaiLM,-,0.13,0:03:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,wp,wp,wp,wp,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
12.357325388949047,-6.33081884517813,138,0,erikwern,erikwern,3,C01,00:01:44,French Defense: Exchange Variation,1657,1-0,https://lichess.org/g3Jd3jBk,spassky2019,1956,180+0,erikwern,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CESKaiLM,-,0.0,0:02:59,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,,bp,bp,bp,,,,,bp,,,,,,,,,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
1.4079398111665944,-0.7249201313288534,138,1,erikwern,spassky2019,4,C01,00:01:44,French Defense: Exchange Variation,1657,1-0,https://lichess.org/g3Jd3jBk,spassky2019,1956,180+0,erikwern,2021.08.01,2021.08.01,Time forfeit,Rated Blitz tournament https://lichess.org/tournament/CESKaiLM,-,0.0,0:02:56,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,,,bp,bp,bp,,,,,bp,,,,,,,bp,,,,,,,,wp,wp,,,,,,,,,,,,wp,wp,wp,,,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-18.023951507656978,-8.256459683278203,139,1,MrBlind22,MrBlind22,0,A45,00:01:46,Indian Defense,2259,0-1,https://lichess.org/ioTerZ1B,MrBlind22,2205,600+0,darking28,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0,0:00:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wp,wp,wp,wp,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
-14.666349772052959,17.844868686194786,139,1,MrBlind22,darking28,1,A45,00:01:46,Indian Defense,2259,0-1,https://lichess.org/ioTerZ1B,MrBlind22,2205,600+0,darking28,2021.08.01,2021.08.01,Normal,Rated Rapid game,-,0.0,0:10:00,br,bn,bb,bq,bk,bb,bn,br,bp,bp,bp,bp,bp,bp,bp,bp,,,,,,,,,,,,,,,,,,,,wp,,,,,,,,,,,,,wp,wp,wp,,wp,wp,wp,wp,wr,wn,wb,wq,wk,wb,wn,wr
